CORE_ID,TIMESTAMP,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_MISSES,L2_CACHE_ACCESS,LABEL
1,21:11:52:963,120000943,47367030,3784393,201,13117719,2
3,21:11:52:993,120001440,97101238,318971,2084419,2215159,3
1,21:11:53:163,120001202,46758484,3736919,189,12978071,2
3,21:11:53:193,120002151,93789965,348794,1696527,2500856,3
1,21:11:53:363,120001253,47254384,3777635,203,13106114,2
3,21:11:53:393,120002205,92532140,361264,1855903,2439706,3
1,21:11:53:563,120001546,47188725,3770180,211,13086531,2
3,21:11:53:593,120001728,97199552,312297,2035553,2264599,3
1,21:11:53:763,120000527,47758997,3821428,213,13274983,2
3,21:11:53:793,120001788,100590287,278759,2174295,2059754,3
1,21:11:53:963,120000650,47272692,3778577,214,13131776,2
3,21:11:53:993,120001598,97286503,313875,2055967,2234157,3
1,21:11:54:163,120001103,47663302,3804528,204,13201555,2
3,21:11:54:193,120001602,99358190,288008,2129298,2109315,3
1,21:11:54:363,120000835,46791561,3747091,191,13007497,2
3,21:11:54:393,119675666,88973175,398929,1395476,2670272,3
1,21:11:54:563,120001837,48720969,3887858,221,13453254,2
3,21:11:54:593,100466,13446,728,311,2848,3
1,21:11:54:763,120001287,49654620,3980779,192,13804647,2
3,21:11:54:793,57051,14264,262,244,1844,3
1,21:11:54:963,120000586,49940392,3981619,218,13816592,2
3,21:11:54:993,2297,961,0,9,13,3
1,21:11:55:163,120002137,49679490,3982978,203,13795151,2
3,21:11:55:193,1825,961,0,6,0,3
1,21:11:55:363,120000590,49883258,3978326,195,13756953,2
3,21:11:55:393,111795,31211,598,510,3714,3
1,21:11:55:563,120001347,49633219,3974834,213,13765555,2
3,21:11:55:593,43636,13480,104,170,1810,3
1,21:11:55:763,120000725,49938819,3987098,204,13811206,2
3,21:11:55:793,32188,14264,13,157,1393,3
1,21:11:55:963,120001211,49660383,3975097,215,13777917,2
3,21:11:55:993,2144,962,0,4,7,3
1,21:11:56:163,120000534,49844838,3982218,215,13796253,2
3,21:11:56:193,1854,962,0,1,0,3
1,21:11:56:363,120001094,49790884,3984043,209,13791761,2
3,21:11:56:393,141571,51694,562,654,6554,3
1,21:11:56:563,120000629,49831965,3980950,216,13804261,2
3,21:11:56:593,38003,13482,74,151,1540,3
1,21:11:56:763,120001191,49666575,3969746,215,13775762,2
3,21:11:56:793,2797,962,0,4,16,3
1,21:11:56:963,120000655,49679639,3977532,220,13805701,2
3,21:11:56:993,44042,20415,57,226,2005,3
1,21:11:57:163,120001424,49909517,3983523,222,13802332,2
3,21:11:57:193,2909,962,0,4,11,3
1,21:11:57:363,120000766,49630640,3976324,223,13788140,2
3,21:11:57:393,68590,31344,82,304,3285,3
1,21:11:57:563,120000680,49761294,3970405,202,13768895,2
3,21:11:57:593,2334,962,0,6,10,3
1,21:11:57:763,120001206,49713603,3980137,212,13765233,2
3,21:11:57:793,32026,13415,13,108,1433,3
1,21:11:57:963,120000735,49870316,3982501,215,13827067,2
3,21:11:57:993,39859,18335,23,193,1833,3
1,21:11:58:163,120001383,49679782,3974193,215,13782559,2
3,21:11:58:193,2524,962,0,5,10,3
1,21:11:58:363,120000890,49663748,3973204,221,13775511,2
3,21:11:58:393,29963,14184,0,85,1345,3
1,21:11:58:563,120001368,49852834,3979813,202,13802780,2
3,21:11:58:593,2739,962,0,4,9,3
1,21:11:58:763,120001248,49554540,3969667,196,13760478,2
3,21:11:58:793,29916,13411,4,88,1345,3
1,21:11:58:963,120000722,49892758,3980422,201,13794852,2
3,21:11:58:993,38495,18278,3,148,1743,3
1,21:11:59:163,120001186,49573539,3967124,198,13744924,2
3,21:11:59:193,2864,962,0,5,12,3
1,21:11:59:363,120000676,49752253,3979278,199,13803933,2
3,21:11:59:393,66079,31330,15,252,3033,3
1,21:11:59:563,120001266,49823275,3980053,222,13820693,2
3,21:11:59:593,2660,962,0,5,16,3
1,21:11:59:763,120000541,49550955,3969082,209,13761136,2
3,21:11:59:793,30056,13414,3,89,1384,3
1,21:11:59:963,120000579,49948176,3982040,205,13815367,2
3,21:11:59:993,37725,18316,3,136,1759,3
1,21:12:00:163,120001077,49586673,3973258,211,13789681,2
3,21:12:00:193,2384,962,0,4,10,3
1,21:12:00:363,120000865,50048195,3992773,209,13851461,2
3,21:12:00:393,29423,14183,0,70,1276,3
1,21:12:00:563,120001133,49602863,3975270,223,13760299,2
3,21:12:00:593,2550,962,0,5,11,3
1,21:12:00:763,120000845,49826068,3977453,201,13797331,2
3,21:12:00:793,29547,13064,4,81,1337,3
1,21:12:00:963,120001172,49752072,3982565,215,13817433,2
3,21:12:00:993,36200,17863,3,126,1694,3
1,21:12:01:163,120000718,49850558,3981042,213,13789186,2
3,21:12:01:193,2265,962,0,5,15,3
1,21:12:01:363,120001194,49737107,3979853,221,13802500,2
3,21:12:01:393,38283,18734,8,159,1720,3
1,21:12:01:563,120000700,49745395,3976367,214,13780996,2
3,21:12:01:593,35469,16902,6,113,1619,3
1,21:12:01:763,120001268,49840994,3984530,208,13785165,2
3,21:12:01:793,33025,13594,12,104,1493,3
1,21:12:01:963,120000623,49581878,3967756,221,13747560,2
3,21:12:01:993,37021,18243,1,130,1725,3
1,21:12:02:163,120001299,49901893,3981356,214,13770218,2
3,21:12:02:193,2582,962,0,4,13,3
1,21:12:02:363,120001177,49597515,3974572,214,13764936,2
3,21:12:02:393,1753,962,0,2,0,3
1,21:12:02:563,120001104,49985701,3985889,188,13819931,2
3,21:12:02:593,28663,13830,0,82,1321,3
1,21:12:02:763,120001315,49483829,3961855,210,13749312,2
3,21:12:02:793,77129,32200,148,335,3884,3
1,21:12:02:963,120000705,49630299,3970724,206,13753739,2
3,21:12:02:993,37496,18201,6,143,1785,3
1,21:12:03:163,120001434,49860550,3979278,205,13783717,2
3,21:12:03:193,2609,962,0,4,10,3
1,21:12:03:363,120001079,49597666,3974511,199,13785470,2
3,21:12:03:393,38057,19278,15,157,1827,3
1,21:12:03:563,120001102,49970939,3984244,209,13806932,2
3,21:12:03:593,29619,14101,0,73,1332,3
1,21:12:03:763,120001156,49588213,3973455,213,13766152,2
3,21:12:03:793,31169,13594,4,86,1383,3
1,21:12:03:963,120000554,49900291,3982993,208,13805811,2
3,21:12:03:993,37716,18813,4,130,1744,3
1,21:12:04:163,120001335,49741522,3983849,205,13820003,2
3,21:12:04:193,2551,961,0,7,12,3
1,21:12:04:363,120000576,49763901,3973555,217,13765975,2
3,21:12:04:393,1695,962,0,2,0,3
1,21:12:04:563,120000478,123733099,2602610,254,9016693,2
3,21:12:04:593,28938,14127,5,71,1309,3
1,21:12:04:763,120000430,265140804,0,262,15,2
3,21:12:04:793,16725716,5773599,140382,9659,554736,3
1,21:12:04:963,120000439,264340688,0,251,7,2
3,21:12:04:993,120001280,73306523,1273116,653382,5475506,3
1,21:12:05:163,120000439,264601845,0,236,7,2
3,21:12:05:193,120000719,70985066,864705,459048,3214445,3
1,21:12:05:363,120000452,265128104,0,238,7,2
3,21:12:05:393,120000701,32483277,47080,56997,79489,3
1,21:12:05:563,120000465,265123807,0,256,7,2
3,21:12:05:593,120000659,32492111,46839,56877,77472,3
1,21:12:05:763,120000439,265132298,0,248,7,2
3,21:12:05:793,120000802,32454711,46797,56041,76154,3
1,21:12:05:963,120000440,265122869,0,258,7,2
3,21:12:05:993,120000682,33288477,47801,56610,77618,3
1,21:12:06:163,120000427,265129722,0,262,7,2
3,21:12:06:193,120000662,33306940,47787,58873,78307,3
1,21:12:06:363,120000427,265125533,0,241,7,2
3,21:12:06:393,120000648,33296453,47785,55574,76681,3
1,21:12:06:563,120000436,265124896,0,225,7,2
3,21:12:06:593,120000637,33246289,47788,60196,77493,3
1,21:12:06:763,120000450,265132454,0,236,7,2
3,21:12:06:793,120000641,33320195,47810,55131,78684,3
1,21:12:06:963,120000416,265122878,0,266,7,2
3,21:12:06:993,120000647,33315477,47780,58263,77742,3
1,21:12:07:163,120000419,265130612,0,247,7,2
3,21:12:07:193,120000616,33291272,47741,52106,77073,3
1,21:12:07:363,120000451,265124232,0,253,7,2
3,21:12:07:393,120000632,33285009,47765,55545,77791,3
1,21:12:07:563,120000449,265123743,0,249,7,2
3,21:12:07:593,120000631,33258752,47694,55950,76884,3
1,21:12:07:763,120000442,265128806,0,268,7,2
3,21:12:07:793,120000654,33265288,47721,57478,77324,3
1,21:12:07:963,120000431,265123174,0,241,7,2
3,21:12:07:993,120000655,33267814,47726,57893,76126,3
1,21:12:08:163,120000439,265130278,0,250,7,2
3,21:12:08:193,120000627,33300558,47763,56741,77545,3
1,21:12:08:363,120000451,265122731,0,258,7,2
3,21:12:08:393,120000624,33314880,47783,55404,77298,3
1,21:12:08:563,120000438,265124624,0,251,7,2
3,21:12:08:593,120000638,33306538,47770,55596,77788,3
1,21:12:08:763,120000451,265129694,0,263,7,2
3,21:12:08:793,120000668,33279022,47733,58737,77117,3
1,21:12:08:963,120000439,265123258,0,250,7,2
3,21:12:08:993,120000638,33275582,47725,54291,76266,3
1,21:12:09:163,120000450,265131282,0,250,7,2
3,21:12:09:193,120000655,33237640,47657,61902,76888,3
1,21:12:09:363,120000436,265122539,0,247,7,2
3,21:12:09:393,120000676,33301845,47771,55604,77414,3
1,21:12:09:563,120000442,265129633,0,257,7,2
3,21:12:09:593,120000661,33273897,47719,58958,76376,3
1,21:12:09:763,120000438,265123708,0,270,7,2
3,21:12:09:793,120000662,33317168,47783,54864,77924,3
1,21:12:09:963,120000434,265124337,0,249,7,2
3,21:12:09:993,120000632,33272660,47722,57078,76694,3
1,21:12:10:163,120000436,265130144,0,257,7,2
3,21:12:10:193,120000638,33015129,50095,56477,90192,3
1,21:12:10:363,120000438,265122388,0,267,7,2
3,21:12:10:393,120000690,33208133,51591,58686,92249,3
1,21:12:10:563,120000439,265130095,0,253,7,2
3,21:12:10:593,120000650,33328256,47818,58384,77472,3
1,21:12:10:763,120000434,265123193,0,257,7,2
3,21:12:10:793,120000645,33303168,48259,57485,79641,3
1,21:12:10:963,120000428,265124533,0,253,7,2
3,21:12:10:993,120000661,33270136,47757,56728,75985,3
1,21:12:11:163,120000423,265131791,0,250,7,2
3,21:12:11:193,120000660,33287155,47766,56011,77090,3
1,21:12:11:363,120000427,265121916,0,255,7,2
3,21:12:11:393,120000658,33278272,47987,59814,77712,3
1,21:12:11:563,120000420,265131114,0,231,7,2
3,21:12:11:593,120000645,33297785,47784,53928,76603,3
1,21:12:11:763,120000424,265124759,0,248,7,2
3,21:12:11:793,120000675,33289836,47873,57571,78909,3
1,21:12:11:963,120000429,265124741,0,244,7,2
3,21:12:11:993,120000627,33319367,47790,56386,77757,3
1,21:12:12:163,120000419,265129477,0,257,7,2
3,21:12:12:193,120000709,33300780,47744,59845,78334,3
1,21:12:12:363,120000427,265123790,0,253,7,2
3,21:12:12:393,120000633,33278910,47727,57068,76084,3
1,21:12:12:563,120000425,265132360,0,250,7,2
3,21:12:12:593,120000659,33290100,47750,57750,76679,3
1,21:12:12:763,120000426,265121347,0,260,7,2
3,21:12:12:793,120000643,33327610,47798,56404,79034,3
1,21:12:12:963,120000419,265130894,0,262,7,2
3,21:12:12:993,120000668,33315818,47787,54334,77046,3
1,21:12:13:163,120000418,265121529,0,250,7,2
3,21:12:13:193,120000673,33290578,47745,55151,76759,3
1,21:12:13:363,120000419,265123780,0,242,7,2
3,21:12:13:393,120000642,33303873,47766,53847,76925,3
1,21:12:13:563,120000419,265132774,0,245,7,2
3,21:12:13:593,120000687,33308538,47783,58979,78799,3
1,21:12:13:763,120000427,265121770,0,253,7,2
3,21:12:13:793,120000622,33327142,47795,54370,79169,3
1,21:12:13:963,120000428,265131787,0,259,7,2
3,21:12:13:993,120000673,33313808,47785,58439,77649,3
1,21:12:14:163,120000428,265123943,0,244,7,2
3,21:12:14:193,120000628,33276257,47729,54243,76262,3
1,21:12:14:363,120000423,265121636,0,255,7,2
3,21:12:14:393,120000640,33276589,47722,56966,77233,3
1,21:12:14:563,120000427,265131061,0,244,7,2
3,21:12:14:593,120000650,33311958,47782,53239,77512,3
1,21:12:14:763,120000428,265120706,0,274,7,2
3,21:12:14:793,120000654,33314272,47770,56250,78878,3
1,21:12:14:963,120000431,265132654,0,243,7,2
3,21:12:14:993,120000649,33282535,47742,56755,76217,3
1,21:12:15:163,120000431,265123870,0,252,7,2
3,21:12:15:193,120000628,33281608,47721,58324,76807,3
1,21:12:15:363,120000423,265124213,0,248,7,2
3,21:12:15:393,120000641,33315344,47782,58046,79040,3
1,21:12:15:563,120000419,265131694,0,239,7,2
3,21:12:15:593,120000687,33292950,47748,56845,77852,3
1,21:12:15:763,120000416,265124578,0,252,7,2
3,21:12:15:793,120000650,33266380,47716,58360,77697,3
1,21:12:15:963,120000435,265130909,0,249,7,2
3,21:12:15:993,120000639,33274978,47717,56057,76143,3
1,21:12:16:163,120000440,265121773,0,242,7,2
3,21:12:16:193,120000661,33283663,47735,59222,76080,3
1,21:12:16:363,120000440,265131334,0,256,7,2
3,21:12:16:393,120000645,33279549,47711,54453,76839,3
1,21:12:16:563,120000417,265125078,0,250,7,2
3,21:12:16:593,120000639,33278744,47737,57111,76312,3
1,21:12:16:763,120000422,265122405,0,252,7,2
3,21:12:16:793,120000670,33335806,47815,55097,79268,3
1,21:12:16:963,120000416,265132362,0,251,7,2
3,21:12:16:993,120000622,33315830,47789,59074,77763,3
1,21:12:17:163,120000419,265121331,0,263,7,2
3,21:12:17:193,120000621,33328288,47810,58577,77821,3
1,21:12:17:363,120000424,265131241,0,258,7,2
3,21:12:17:393,120000628,33291323,47759,58323,77853,3
1,21:12:17:563,120000426,265124280,0,250,7,2
3,21:12:17:593,120000674,33264064,47700,58661,77416,3
1,21:12:17:763,120000424,265123716,0,251,7,2
3,21:12:17:793,120000641,33274382,47726,58732,76958,3
1,21:12:17:963,120000439,265131627,0,235,7,2
3,21:12:17:993,120000642,33258495,47708,59056,76230,3
1,21:12:18:163,120000429,265123837,0,245,7,2
3,21:12:18:193,120000634,33266279,47701,55436,75971,3
1,21:12:18:363,120000424,265132520,0,249,7,2
3,21:12:18:393,120000660,33285580,47747,58912,77031,3
1,21:12:18:563,120000420,265123135,0,245,7,2
3,21:12:18:593,120000635,33299700,47759,55625,76035,3
1,21:12:18:763,120000424,265123108,0,248,7,2
3,21:12:18:793,120000650,33276912,47714,58789,77039,3
1,21:12:18:963,120000431,265131394,0,239,7,2
3,21:12:18:993,120000640,33265406,47695,55028,76811,3
1,21:12:19:163,120000439,265124293,0,245,7,2
3,21:12:19:193,120000634,33272015,47720,58912,76329,3
1,21:12:19:363,120000427,265132574,0,245,7,2
3,21:12:19:393,120000640,33324462,47806,54321,78110,3
1,21:12:19:563,120000423,265122823,0,262,7,2
3,21:12:19:593,120000673,33298372,47731,57031,78264,3
1,21:12:19:763,120000435,265131261,0,264,7,2
3,21:12:19:793,120000635,33282691,47741,57583,76800,3
1,21:12:19:963,120000436,265123525,0,254,7,2
3,21:12:19:993,118222452,32803660,47755,56658,80680,3
1,21:12:21:563,120000434,265133911,0,242,6,2
3,21:12:21:594,416853,247240,290,1287,22374,3
1,21:12:21:563,120000434,265133911,0,242,6,2
3,21:12:21:594,416853,247240,290,1287,22374,3
1,21:12:21:563,120000434,265133911,0,242,6,2
3,21:12:21:594,416853,247240,290,1287,22374,3
1,21:12:21:563,120000434,265133911,0,242,6,2
3,21:12:21:594,416853,247240,290,1287,22374,3
1,21:12:21:563,120000434,265133911,0,242,6,2
3,21:12:21:594,416853,247240,290,1287,22374,3
1,21:12:21:563,120000434,265133911,0,242,6,2
3,21:12:21:594,416853,247240,290,1287,22374,3
1,21:12:21:563,120000434,265133911,0,242,6,2
3,21:12:21:594,416853,247240,290,1287,22374,3
1,21:12:21:763,120000699,159681032,1846120,217,6409409,2
3,21:12:21:794,72592564,17995998,60191,46059,174789,3
1,21:12:21:963,120001367,47572952,3811604,208,13216759,2
3,21:12:21:994,120000930,29164134,42232,52505,59687,3
1,21:12:22:163,120000654,47777035,3813416,198,13215543,2
3,21:12:22:194,120000786,29528893,71034,63803,166725,3
1,21:12:22:363,120001105,47665745,3813440,209,13237388,2
3,21:12:22:394,120001121,29194219,42122,52041,59726,3
1,21:12:22:563,120000673,47820115,3820572,210,13248178,2
3,21:12:22:594,120000893,29265154,42209,54607,61873,3
1,21:12:22:763,120001231,47669577,3811689,214,13197313,2
3,21:12:22:794,120001090,29211658,42716,50773,65227,3
1,21:12:22:963,120000633,47713559,3815606,215,13234306,2
3,21:12:22:994,120000797,29197097,42024,52925,60117,3
1,21:12:23:163,120001273,47804562,3819750,195,13237419,2
3,21:12:23:194,120000932,29170288,41891,54833,58888,3
1,21:12:23:363,120000597,47564120,3806775,207,13207477,2
3,21:12:23:394,120000747,29247711,42005,53588,60359,3
1,21:12:23:563,120001145,47885711,3821104,201,13253410,2
3,21:12:23:594,120000948,29211364,42194,51513,62063,3
1,21:12:23:763,120000608,47741694,3821725,208,13239384,2
3,21:12:23:794,120000820,29189681,41958,52651,60189,3
1,21:12:23:963,120001238,47861940,3824050,210,13235370,2
3,21:12:23:994,120001072,29172447,41914,54148,59845,3
1,21:12:24:163,120000617,47786146,3820774,203,13233921,2
3,21:12:24:194,120000777,29192557,41919,52599,58858,3
1,21:12:24:363,120001240,47768261,3818612,211,13243423,2
3,21:12:24:394,120001121,29232300,41989,52518,59873,3
1,21:12:24:563,120000726,47746942,3817049,206,13250070,2
3,21:12:24:594,120000749,29259137,42006,53461,61371,3
1,21:12:24:763,120000479,47742996,3815178,199,13232957,2
3,21:12:24:794,120001065,29218629,41982,53075,61807,3
1,21:12:24:963,120000614,47818730,3823533,208,13252959,2
3,21:12:24:994,120000793,29187108,41920,52087,59637,3
1,21:12:25:163,120001779,47795867,3822562,202,13241448,2
3,21:12:25:194,120000866,29200943,41942,51197,58886,3
1,21:12:25:363,120000652,47626753,3807302,211,13213080,2
3,21:12:25:394,120000875,29208827,41953,50625,59339,3
1,21:12:25:563,120001052,47807027,3818864,195,13260960,2
3,21:12:25:594,120001295,29245967,42041,55313,62623,3
1,21:12:25:763,120000957,47725307,3817977,207,13236492,2
3,21:12:25:794,120000833,29199106,41930,52902,60057,3
1,21:12:25:963,120001035,47823630,3820831,199,13221182,2
3,21:12:25:994,120001087,29234728,41979,53681,61147,3
1,21:12:26:163,120000557,47675119,3813946,203,13215191,2
3,21:12:26:194,120000908,29208367,41955,52606,59160,3
1,21:12:26:363,120001130,47799143,3816632,207,13230560,2
3,21:12:26:394,120001175,29258666,42022,52134,60495,3
1,21:12:26:563,120000750,47680235,3816598,201,13236865,2
3,21:12:26:594,120000827,29252981,42001,53649,61090,3
1,21:12:26:763,120001317,47849732,3819891,200,13250559,2
3,21:12:26:794,120001010,29182905,41914,52225,59827,3
1,21:12:26:963,120000650,47650287,3814866,204,13215992,2
3,21:12:26:994,120000834,29234555,41977,52933,60607,3
1,21:12:27:163,120001166,47844715,3817969,205,13247077,2
3,21:12:27:194,120000943,29194553,41918,54338,60234,3
1,21:12:27:363,120000987,47847108,3828739,202,13259554,2
3,21:12:27:394,120000852,29254666,42016,53457,60336,3
1,21:12:27:563,120001170,47812154,3822495,204,13265716,2
3,21:12:27:594,120001223,29212526,41946,51209,60458,3
1,21:12:27:763,120000566,47623288,3808286,193,13194051,2
3,21:12:27:794,120000846,29182198,41911,51705,59471,3
1,21:12:27:963,120001080,47847768,3821902,218,13254319,2
3,21:12:27:994,120000966,29181174,41908,51895,58962,3
1,21:12:28:163,120000646,47685771,3814914,205,13228754,2
3,21:12:28:194,120000917,29231078,41972,52404,60741,3
1,21:12:28:363,120001414,47802731,3816961,214,13255259,2
3,21:12:28:394,120001048,29275545,42056,52729,60635,3
1,21:12:28:563,120000670,47544349,3808030,187,13182192,2
3,21:12:28:594,120000856,29205796,41932,52747,60077,3
1,21:12:28:763,120001088,47988951,3828908,206,13246121,2
3,21:12:28:794,120001065,29178506,41890,53878,59608,3
1,21:12:28:963,120000676,47557684,3808617,215,13205441,2
3,21:12:28:994,120000890,29164140,41889,53917,58567,3
1,21:12:29:163,120001237,47908465,3820948,211,13266785,2
3,21:12:29:194,120001010,29181439,41895,52839,59486,3
1,21:12:29:363,120000613,47598150,3814293,194,13217138,2
3,21:12:29:394,120000826,29186748,41926,52557,58727,3
1,21:12:29:563,120001232,47922073,3821371,194,13274903,2
3,21:12:29:594,120001136,29214389,41933,54148,61362,3
1,21:12:29:763,120000642,47584461,3813635,207,13225158,2
3,21:12:29:794,120001081,29250154,41998,53345,61008,3
1,21:12:29:963,120001422,47985477,3827428,215,13278856,2
3,21:12:29:994,117001871,28482206,41356,56667,60817,3
1,21:12:30:163,120000891,47722716,3820518,210,13260721,2
3,21:12:30:194,120000855,29255366,42034,52789,61422,3
1,21:12:30:363,120001188,47912227,3828032,215,13265011,2
3,21:12:30:394,120001021,29186364,41921,54133,58791,3
1,21:12:30:563,120000635,47808828,3820534,217,13221316,2
3,21:12:30:594,120000910,29261032,42040,52199,61636,3
1,21:12:30:763,120001165,47638141,3807054,213,13209975,2
3,21:12:30:794,120001397,29182657,41934,51053,59811,3
1,21:12:30:963,120000735,47552112,3808362,206,13208213,2
3,21:12:30:994,120000904,29256202,42021,52523,60370,3
1,21:12:31:163,120001495,47898421,3819516,211,13236360,2
3,21:12:31:194,120000987,29178490,41904,54361,59681,3
1,21:12:31:363,120001373,47571499,3812826,202,13228058,2
3,21:12:31:394,120000908,29172101,41895,54162,58643,3
1,21:12:31:563,120001272,47972364,3825607,212,13263158,2
3,21:12:31:594,120000918,29181134,41923,52252,60026,3
1,21:12:31:763,120000655,47748841,3823884,193,13267908,2
3,21:12:31:794,120000871,29253078,42045,54874,62255,3
1,21:12:31:963,120001359,47879121,3823874,192,13266465,2
3,21:12:31:994,120000995,29184014,41913,53077,59108,3
1,21:12:32:163,120000581,47743889,3818673,200,13218358,2
3,21:12:32:194,120000814,29181524,41894,52107,60038,3
1,21:12:32:363,120001559,47793537,3818826,205,13238918,2
3,21:12:32:394,120001049,29205142,41949,49884,58731,3
1,21:12:32:563,120000652,47955200,3831417,208,13289104,2
3,21:12:32:594,120000845,29181586,41912,52966,58637,3
1,21:12:32:763,120001366,47672557,3816103,204,13244003,2
3,21:12:32:794,120001215,29224412,41942,54747,61369,3
1,21:12:32:963,120000593,47893982,3822717,189,13252455,2
3,21:12:32:994,120000953,29267756,42033,54417,60601,3
1,21:12:33:163,120001435,47627228,3813008,214,13218384,2
3,21:12:33:194,120001102,29213811,41953,52050,60387,3
1,21:12:33:363,120000570,48020076,3831072,216,13278891,2
3,21:12:33:394,120001074,29197516,41934,48911,58678,3
1,21:12:33:563,120000604,47654631,3820553,208,13233898,2
3,21:12:33:594,120000975,29178611,41892,50750,59755,3
1,21:12:33:763,120001324,47969665,3826772,209,13270238,2
3,21:12:33:794,120001143,29238051,41980,50411,61006,3
1,21:12:33:963,120000662,47701464,3818753,203,13216825,2
3,21:12:33:994,120000830,29258275,42019,53051,60310,3
1,21:12:34:163,120001093,47973682,3834039,204,13274375,2
3,21:12:34:194,120000950,29182595,41894,56644,59810,3
1,21:12:34:363,120000650,47944655,3826979,215,13266114,2
3,21:12:34:394,120000970,29255217,42019,50748,60091,3
1,21:12:34:563,120001306,47635042,3815321,228,13218956,2
3,21:12:34:594,120000976,29195183,41938,50853,59278,3
1,21:12:34:763,120000693,47909716,3822147,203,13265892,2
3,21:12:34:794,120000918,29267758,42018,52528,62203,3
1,21:12:34:963,120001188,47664726,3819509,196,13251989,2
3,21:12:34:994,120000935,29235700,42086,51605,61364,3
1,21:12:35:163,120000684,47822973,3814594,190,13242370,2
3,21:12:35:194,120000933,29194319,41928,53142,58931,3
1,21:12:35:363,120001048,47632530,3813837,193,13231050,2
3,21:12:35:394,120000965,29238288,41988,53904,61151,3
1,21:12:35:563,120000784,47870973,3821075,197,13253676,2
3,21:12:35:594,120001200,29203410,41951,54261,60205,3
1,21:12:35:763,120001260,47741794,3824736,212,13245485,2
3,21:12:35:794,120000858,29252140,41995,52921,62695,3
1,21:12:35:963,120000670,47922076,3820278,215,13253470,2
3,21:12:35:994,120000978,29197325,41931,51305,58891,3
1,21:12:36:163,120001127,47574355,3812874,207,13222321,2
3,21:12:36:194,120000899,29158114,41871,52336,58450,3
1,21:12:36:363,120000604,47759885,3811581,205,13240150,2
3,21:12:36:394,120000836,29178775,41897,52728,59625,3
1,21:12:36:563,120001282,47685570,3815919,216,13239004,2
3,21:12:36:594,120001459,29234231,41988,54460,60334,3
1,21:12:37:563,120000440,265134169,0,245,6,2
3,21:12:37:594,410772,248509,3,1066,21380,3
1,21:12:37:563,120000440,265134169,0,245,6,2
3,21:12:37:594,410772,248509,3,1066,21380,3
1,21:12:37:563,120000440,265134169,0,245,6,2
3,21:12:37:594,410772,248509,3,1066,21380,3
1,21:12:37:563,120000440,265134169,0,245,6,2
3,21:12:37:594,410772,248509,3,1066,21380,3
1,21:12:37:763,120001322,242725759,391798,240,1358034,2
3,21:12:37:794,27722243,7417415,76718,39313,286789,3
1,21:12:37:963,120000648,47584266,3806454,213,13211786,2
3,21:12:37:994,120000603,29242865,42098,53395,58611,3
1,21:12:38:163,120001151,47849443,3819719,217,13241669,2
3,21:12:38:194,120000620,29176619,41928,53058,56995,3
1,21:12:38:363,120000671,47554010,3809007,204,13212934,2
3,21:12:38:394,120000875,29181066,42141,52741,58149,3
1,21:12:38:563,120001330,47930305,3822704,192,13265502,2
3,21:12:38:594,120000775,29187574,41949,51004,56984,3
1,21:12:38:763,120000755,47534487,3808763,190,13208060,2
3,21:12:38:794,120000847,29141912,42210,55386,59187,3
