TIMESTAMP,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_MISSES,L2_CACHE_ACCESS,LABEL
19:07:16:896,120000573,173734697,0,550536,1592,0
19:07:17:096,120001156,47208360,3767657,218,13051971,0
19:07:17:096,120000466,173713371,0,551308,1602,0
19:07:17:296,120000645,47087405,3756893,214,13032699,0
19:07:17:296,120000436,173773069,0,548504,1594,0
19:07:17:496,120000901,46887929,3749731,219,12996975,0
19:07:17:496,120000421,173880399,0,547234,1602,0
19:07:17:696,120001225,46866237,3741210,195,12967198,0
19:07:17:696,120000505,173835833,0,547859,1600,0
19:07:17:896,120000739,46955394,3743582,201,12970624,0
19:07:17:896,120000427,173873532,0,546658,1592,0
19:07:18:096,120000678,46859729,3747956,218,12992315,0
19:07:18:096,120000503,173887199,0,546271,1602,0
19:07:18:296,120001081,46984868,3751765,197,13002035,0
19:07:18:296,120000520,173907233,0,545655,1594,0
19:07:18:496,120001295,47100081,3755940,195,13014621,0
19:07:18:496,120000497,173879547,0,546547,1602,0
19:07:18:696,120000618,46767655,3735928,211,12969082,0
19:07:18:696,120000450,173886598,0,546876,1594,0
19:07:18:896,120001133,46850013,3742939,210,12982612,0
19:07:18:896,120000486,173838627,0,547601,1602,0
19:07:19:096,120001036,47123265,3758567,212,13038319,0
19:07:19:096,120000465,173887237,0,546577,1594,0
19:07:19:296,120000587,46947804,3746601,197,12992709,0
19:07:19:296,120000431,173852952,0,547741,1600,0
19:07:19:496,120000614,46850157,3747486,199,13006196,0
19:07:19:496,120000456,173838810,0,547411,1594,0
19:07:19:696,120001196,47035852,3753046,194,13016703,0
19:07:19:696,120000426,173881128,0,547260,1602,0
19:07:19:896,120001281,47187849,3765459,222,13046325,0
19:07:19:896,120000531,173951978,0,546096,1594,0
19:07:20:096,120001321,47084610,3754135,191,13009294,0
19:07:20:096,120000449,173807835,0,547867,1602,0
19:07:20:296,120000632,46838816,3745779,210,12968983,0
19:07:20:296,120000453,173776926,0,550223,1594,0
19:07:20:496,120001289,46823492,3737446,220,12945241,0
19:07:20:496,120000660,173805133,0,549661,1602,0
19:07:20:696,120000597,46979101,3746017,199,12983395,0
19:07:20:696,120000442,173796741,0,550051,1594,0
19:07:20:896,120000601,46787477,3743317,216,12988015,0
19:07:20:896,120000420,173830001,0,550042,1602,0
19:07:21:096,120001423,46980124,3748035,202,13009291,0
19:07:21:096,120000789,173905697,0,548004,1592,0
19:07:21:296,120001228,47096309,3755398,217,13017416,0
19:07:21:296,120000423,173957510,0,547733,1600,0
19:07:21:496,120000660,46611622,3729772,216,12928323,0
19:07:21:496,120000441,173898529,0,548511,1594,0
19:07:21:696,120001291,47088972,3757664,207,13007665,0
19:07:21:696,120000444,173788225,0,550379,1602,0
19:07:21:896,120001065,47225991,3769921,227,13056173,0
19:07:21:896,120000547,173854382,0,550505,1594,0
19:07:22:096,120000692,46969801,3742759,199,12991746,0
19:07:22:096,120000464,173909003,0,547526,1602,0
19:07:22:296,120000677,47133809,3765196,199,13059935,0
19:07:22:296,120000473,173857901,0,549172,1592,0
19:07:22:496,120001184,46645981,3729652,191,12951171,0
19:07:22:496,120000430,173944110,0,548027,1600,0
19:07:22:696,120001352,47178755,3764397,208,13055211,0
19:07:22:696,120000424,174010858,0,545903,1594,0
19:07:22:896,120000654,46813854,3735889,218,12963329,0
19:07:22:896,120000443,173932010,0,546881,1602,0
19:07:23:096,120001189,46788221,3741101,201,12958660,0
19:07:23:096,120000560,173913185,0,546991,1594,0
19:07:23:296,120001112,47113905,3757050,209,12994186,0
19:07:23:296,120000440,173973714,0,546630,1600,0
19:07:23:496,120001406,47088408,3754218,214,13028308,0
19:07:23:496,120000467,174006542,0,546125,1594,0
19:07:23:696,120000647,46699353,3737364,194,12949198,0
19:07:23:696,120000444,174037583,0,545231,1602,0
19:07:23:896,120001415,46994328,3749492,200,12997218,0
19:07:23:896,120000437,174059628,0,544386,1592,0
19:07:24:096,120001099,47191018,3765822,220,13066264,0
19:07:24:096,120000438,174108393,0,542733,1602,0
19:07:24:296,120000752,47047100,3751740,217,13012734,0
19:07:24:296,120000434,174101195,0,542669,1594,0
19:07:24:496,120000589,46928433,3752331,220,13012715,0
19:07:24:496,120000457,174136862,0,541483,1602,0
19:07:24:696,120001217,46852673,3742442,212,12979299,0
19:07:24:696,120000479,174076501,0,543048,1594,0
19:07:24:896,120001217,47133876,3759507,202,13051949,0
19:07:24:896,120000436,174089910,0,542462,1602,0
19:07:26:096,120001465,71004641,3332490,222,11535740,0
19:07:26:096,120000510,183985214,2,484128,1451,0
19:07:26:296,120000678,46904089,3745801,202,12996661,0
19:07:26:296,120000430,174086123,0,543498,1602,0
19:07:26:496,120000510,46923907,3751930,211,12999819,0
19:07:26:496,120000438,174131299,0,542857,1592,0
19:07:26:696,120001628,46896628,3736772,212,12974234,0
19:07:26:696,120000668,174101597,0,542968,1602,0
19:07:26:896,120000512,46978939,3750938,207,12993895,0
19:07:26:896,120000426,174026921,0,544675,1592,0
19:07:27:096,120001210,46766520,3741592,208,12961560,0
19:07:27:096,120000520,174006728,0,545061,1602,0
19:07:27:296,120001202,47035452,3748467,213,13005988,0
19:07:27:296,120000432,174092175,0,543315,1594,0
19:07:27:496,120000544,47016685,3751044,218,13021676,0
19:07:27:496,120000422,174055937,0,544044,1602,0
19:07:27:696,120000508,47135401,3765193,206,13031063,0
19:07:27:696,120000444,174054255,0,543684,1594,0
19:07:27:896,120000727,46856893,3747739,197,12991869,0
19:07:27:896,120000427,174066913,0,543278,1602,0
19:07:28:096,120001072,47120882,3760533,188,13024845,0
19:07:28:096,120000426,174057082,0,544051,1594,0
19:07:28:296,120001271,47157753,3762069,211,13024183,0
19:07:28:296,120000663,174003766,0,545164,1602,0
19:07:28:496,120000728,46894259,3740663,195,12961722,0
19:07:28:496,120000431,173957280,0,545653,1598,0
19:07:28:696,120000745,46855073,3747413,216,13010445,0
19:07:28:696,120000436,173958902,0,545170,1596,0
19:07:28:896,120001259,47072210,3757245,206,13022128,0
19:07:28:896,120000539,173961894,0,545044,1602,0
19:07:29:096,120001182,47112398,3757020,195,13008432,0
19:07:29:096,120000543,173948846,0,545969,1594,0
19:07:29:296,120000678,46713903,3731831,219,12939525,0
19:07:29:296,120000452,173895328,0,547905,1600,0
19:07:29:496,120001095,46947739,3751381,214,12992091,0
19:07:29:496,120000473,173903305,0,546418,1594,0
19:07:29:696,120001531,47112384,3756824,210,13018246,0
19:07:29:696,120000438,173752141,0,549362,1602,0
19:07:29:896,120001269,47110521,3756809,206,13021063,0
19:07:29:896,120000423,173946962,0,546214,1594,0
19:07:30:096,120001299,46534588,3724453,199,12920906,0
19:07:30:096,120000430,174015244,0,544659,1602,0
19:07:30:296,120001212,47143290,3760292,202,13047867,0
19:07:30:296,120000430,174053969,0,543903,1592,0
19:07:30:496,120001530,47194955,3766300,216,13042692,0
19:07:30:496,120000690,174010865,0,545666,1602,0
19:07:30:696,120001101,47126302,3758443,195,13062136,0
19:07:30:696,120000468,174046556,0,545398,1594,0
19:07:30:896,120000711,47061849,3757630,204,13021921,0
19:07:30:896,120000428,174090877,0,544156,1600,0
19:07:31:096,120000611,47138877,3765369,221,13049449,0
19:07:31:096,120000423,174025219,0,545497,1594,0
19:07:31:296,120000845,46948357,3753531,204,13008933,0
19:07:31:296,120000487,174007394,0,545471,1602,0
19:07:31:496,120001443,47042292,3754682,196,13007941,0
19:07:31:496,120000441,174086853,0,543730,1594,0
19:07:31:696,120001574,47091216,3754346,200,13004372,0
19:07:31:696,120000442,174076966,0,544184,1602,0
19:07:31:896,120000772,46945754,3748047,199,13014769,0
19:07:31:896,120000421,174145626,0,542699,1592,0
19:07:32:096,120000763,46865697,3748135,205,12995490,0
19:07:32:096,120000438,174100978,0,542970,1602,0
19:07:32:296,120001173,46953087,3742666,206,12987679,0
19:07:32:296,120000468,174108678,0,542865,1592,0
19:07:32:496,120000824,46917603,3744921,198,12999680,0
19:07:32:496,120000442,174123151,0,542864,1602,0
19:07:32:696,120000637,46808590,3744421,209,12969285,0
19:07:32:696,120000616,174225676,0,541128,1592,0
19:07:32:896,120001099,47102456,3756794,219,13031137,0
19:07:32:896,120000567,174097853,0,542887,1602,0
19:07:33:096,120001201,47090253,3754199,200,13036169,0
19:07:33:096,120000451,174088341,0,542606,1594,0
19:07:33:296,120000607,46862153,3745049,202,12986525,0
19:07:33:296,120000442,174207240,0,540657,1602,0
19:07:33:496,120001183,46901709,3749732,208,12999785,0
19:07:33:496,120000679,174256502,0,540122,1594,0
19:07:33:696,120001417,47145092,3760694,221,13004913,0
19:07:33:696,120000436,174301567,0,538955,1602,0
19:07:33:896,120001198,47177769,3764279,211,13029705,0
19:07:33:896,120000627,174259375,0,540686,1594,0
19:07:34:096,120000523,46803267,3735766,208,12960319,0
19:07:34:096,120000453,174258782,0,540308,1602,0
19:07:34:296,120001111,46777911,3738383,186,12962781,0
19:07:34:296,120000438,174163029,0,542274,1592,0
19:07:34:496,120001175,47098726,3755537,186,13012605,0
19:07:34:496,120000424,174193088,0,540854,1602,0
19:07:34:696,120000731,47052369,3754099,206,13010214,0
19:07:34:696,120000445,174165846,0,541556,1594,0
19:07:34:896,120000609,46895825,3750135,208,12995202,0
19:07:34:896,120000427,174195941,0,541743,1602,0
19:07:35:096,120001356,46958933,3750838,206,12995606,0
19:07:35:096,120000647,174203931,0,540601,1594,0
19:07:35:296,120001229,47071560,3752286,219,13007911,0
19:07:35:296,120000464,174190340,0,540780,1602,0
19:07:35:496,120000681,46986099,3749754,196,13002311,0
19:07:35:496,120000434,174216767,0,540461,1594,0
19:07:35:696,120000728,46844673,3746902,215,12988811,0
19:07:35:696,120000494,174224051,0,540275,1602,0
19:07:35:896,120001286,46982386,3747590,197,12996586,0
19:07:35:896,120000477,174231641,0,540024,1594,0
19:07:36:096,120001042,47232183,3770303,204,13068631,0
19:07:36:096,120000439,174220140,0,540030,1602,0
19:07:36:296,120000716,46991955,3747375,211,12996022,0
19:07:36:296,120000478,174246870,0,539573,1600,0
19:07:36:496,120001652,46691233,3737250,201,12960403,0
19:07:36:496,120000465,174293284,0,538521,1594,0
19:07:36:696,120001374,47044441,3750451,196,13012658,0
19:07:36:696,120000459,174244691,0,540056,1602,0
19:07:36:896,120001113,47085692,3754109,220,13025335,0
19:07:36:896,120000472,174224342,0,540193,1592,0
19:07:37:096,120000549,46768318,3741483,203,12969599,0
19:07:37:096,120000443,174263465,0,539040,1602,0
19:07:37:296,120001331,47011620,3754662,212,13005663,0
19:07:37:296,120000479,174235515,0,539483,1594,0
19:07:37:496,120001318,47011881,3745719,207,12972950,0
19:07:37:496,120000519,174233298,0,539571,1600,0
19:07:37:696,120000741,46837436,3743343,196,12981848,0
19:07:37:696,120000439,174162879,0,541889,1594,0
19:07:37:896,120001238,46885784,3746633,189,12998612,0
19:07:37:896,120000635,174246581,0,540093,1602,0
19:07:38:096,120001085,47069378,3752163,220,13004801,0
19:07:38:096,120000437,174246527,0,539593,1594,0
19:07:38:296,120000538,47099100,3756826,198,13033289,0
19:07:38:296,120000444,174175695,0,540643,1600,0
19:07:38:496,120000837,46969193,3754989,209,13014074,0
19:07:38:496,120000414,174182182,0,540950,1596,0
19:07:38:696,120001326,46861954,3746169,219,12967630,0
19:07:38:696,120000411,174136338,0,541777,1602,0
19:07:38:896,120001351,47177170,3764146,210,13042271,0
19:07:38:896,120000420,174164354,0,541084,1594,0
19:07:39:096,120001688,47065512,3751990,201,13000293,0
19:07:39:096,120000501,174127316,0,542064,1602,0
19:07:39:296,120000796,46741751,3737114,214,12974148,0
19:07:39:296,120000486,174051720,0,544377,1594,0
19:07:39:496,120001196,47017908,3756588,206,13014290,0
19:07:39:496,120000557,173985899,0,546106,1602,0
19:07:39:696,120001195,47075943,3752698,207,13018367,0
19:07:39:696,120000435,173981790,0,545938,1592,0
19:07:39:896,120000695,46930083,3743985,199,12987682,0
19:07:39:896,120000519,173946807,0,546502,1602,0
19:07:40:096,120001290,46676163,3732874,218,12951930,0
19:07:40:096,120000606,174040347,0,544666,1594,0
19:07:40:296,120001371,47039745,3748946,197,12998782,0
19:07:40:296,120000534,174117862,0,542695,1602,0
19:07:40:496,120000728,46691434,3733137,217,12938021,0
19:07:40:496,120000432,174085983,0,543162,1594,0
19:07:40:696,120001333,46955222,3748119,216,12988412,0
19:07:40:696,120000478,174070516,0,543942,1602,0
19:07:40:896,120001255,47041068,3749240,207,13008783,0
19:07:40:896,120000434,174027709,0,544930,1594,0
19:07:42:096,120001229,50935995,3669362,218,12719672,0
19:07:42:096,120000433,175587404,1,534681,1589,0
19:07:42:296,120001304,47110665,3756792,209,13012866,0
19:07:42:296,120000424,173932469,0,547082,1594,0
19:07:42:496,120000561,47019589,3756061,190,13011929,0
19:07:42:496,120000445,174094607,0,543400,1602,0
19:07:42:696,120000670,46900325,3750562,208,13012657,0
19:07:42:696,120000456,174034090,0,544641,1594,0
19:07:42:896,120001368,47052579,3755765,213,13009180,0
19:07:42:896,120000545,174119177,0,542675,1602,0
19:07:43:096,120001331,47081890,3753475,208,13027622,0
19:07:43:096,120000422,174127270,0,542863,1594,0
19:07:43:296,120000676,47044248,3754367,191,13019677,0
19:07:43:296,120000425,174197318,0,540795,1602,0
19:07:43:496,120000563,46737753,3740351,205,12975821,0
19:07:43:496,120000607,174164297,0,541736,1594,0
19:07:43:696,120001187,47061084,3753396,217,13012135,0
19:07:43:696,120000444,174110843,0,542746,1602,0
19:07:43:896,120001074,47043273,3749209,200,12985314,0
19:07:43:896,120000432,174093800,0,543200,1594,0
19:07:44:096,120000607,46797185,3743728,207,12967618,0
19:07:44:096,120000492,174096555,0,543465,1602,0
19:07:44:296,120001381,46975014,3752005,205,12988447,0
19:07:44:296,120000634,174029114,0,545209,1594,0
19:07:44:496,120001397,47046558,3749796,197,12993152,0
19:07:44:496,120000490,173990906,0,545619,1602,0
19:07:44:696,120001055,47163315,3762691,220,13046374,0
19:07:44:696,120000490,174064479,0,543749,1592,0
19:07:44:896,120000820,46886777,3749175,209,13008578,0
19:07:44:896,120000468,174082059,0,543615,1602,0
19:07:45:096,120000775,47178881,3768045,213,13067534,0
19:07:45:096,120000456,174090425,0,543186,1594,0
19:07:45:296,120001059,46983084,3753702,202,13017723,0
19:07:45:296,120000450,174092375,0,543073,1602,0
19:07:45:496,120001311,47180073,3764769,215,13052609,0
19:07:45:496,120000433,174011672,0,544870,1594,0
19:07:45:696,120001371,47021673,3747076,216,12977544,0
19:07:45:696,120000425,174083611,0,542586,1602,0
19:07:45:896,120000562,46626561,3732160,190,12946656,0
19:07:45:896,120000653,174115013,0,542170,1594,0
19:07:46:096,120001232,47131073,3761645,218,13034682,0
19:07:46:096,120000452,174115810,0,542127,1602,0
19:07:46:296,120001192,46962932,3740180,194,12953530,0
19:07:46:296,120000443,174126093,0,541834,1602,0
19:07:46:496,120000590,46657689,3734814,219,12960402,0
19:07:46:496,120000472,174039873,0,543935,1594,0
19:07:46:696,120001304,47122852,3761707,210,13032228,0
19:07:46:696,120000424,174029899,0,544043,1602,0
19:07:46:896,120001225,47039664,3748819,224,12987208,0
19:07:46:896,120000460,174118217,0,542061,1594,0
19:07:47:096,120000627,46756234,3736535,219,12946395,0
19:07:47:096,120000429,174086511,0,543235,1600,0
19:07:47:296,120001198,46980756,3755083,219,13021054,0
19:07:47:296,120000433,174110883,0,542671,1594,0
19:07:47:496,120001251,47126577,3758597,192,13033427,0
19:07:47:496,120000424,174100210,0,543461,1600,0
19:07:47:696,120001385,47094024,3754724,207,13018267,0
19:07:47:696,120000652,174122395,0,543092,1594,0
19:07:47:896,120000617,47041876,3755886,224,13003343,0
19:07:47:896,120000436,174199807,0,540666,1600,0
19:07:48:096,120001277,46703538,3736602,213,12948252,0
19:07:48:096,120000878,174199156,0,540804,1594,0
19:07:48:296,120001013,47155143,3761803,195,13033342,0
19:07:48:296,120000440,174177545,0,541862,1600,0
19:07:48:496,120001452,47052198,3750213,206,12987365,0
19:07:48:496,120000424,174175047,0,541978,1594,0
19:07:48:696,120000586,46903981,3748353,210,12991763,0
19:07:48:696,120000421,174222842,0,540896,1602,0
19:07:48:896,120001168,46823309,3742030,219,12967595,0
19:07:48:896,120000653,174220517,0,540651,1592,0
19:07:49:096,120001119,47127315,3758739,208,13030064,0
19:07:49:096,120000627,174146796,0,542745,1602,0
19:07:49:296,120000780,47069502,3753029,203,13006229,0
19:07:49:296,120000429,174117223,0,543017,1592,0
19:07:49:496,120000607,46862529,3748040,210,12985731,0
19:07:49:496,120000423,174007479,0,544661,1602,0
19:07:49:696,120001363,46888678,3744310,214,12961086,0
19:07:49:696,120000548,174081877,0,543645,1592,0
19:07:49:896,120001041,47197623,3766314,200,13042256,0
19:07:49:896,120000429,174089794,0,544012,1602,0
19:07:50:096,120001403,47074004,3753016,203,13018076,0
19:07:50:096,120000441,174049128,0,544030,1596,0
19:07:50:296,120000504,46632092,3732531,203,12940963,0
19:07:50:296,120000462,174164626,0,541838,1600,0
19:07:50:496,120001258,47082150,3756573,209,13027261,0
19:07:50:496,120000430,174131857,0,542587,1594,0
19:07:50:696,120001290,47049249,3750023,202,12985921,0
19:07:50:696,120000448,174167688,0,541946,1602,0
19:07:50:896,120000620,46802729,3741553,201,12971341,0
19:07:50:896,120000443,174162692,0,541623,1594,0
19:07:51:096,120001236,46943180,3750502,215,13001593,0
19:07:51:096,120000430,174165692,0,541837,1602,0
19:07:51:296,120000897,46988049,3743022,205,12989089,0
19:07:51:296,120000422,174144632,0,542556,1594,0
19:07:51:496,120000545,46901149,3747775,212,12990087,0
19:07:51:496,120000439,174119694,0,542947,1602,0
19:07:51:696,120001178,46782831,3737678,205,12958931,0
19:07:51:696,120000429,174138164,0,542719,1594,0
19:07:51:896,120000547,47142930,3760486,217,13037513,0
19:07:51:896,120000562,174178184,0,541279,1602,0
19:07:52:096,120000282,47038378,3751760,212,13007924,0
19:07:52:096,120000433,174202918,0,540830,1592,0
19:07:52:296,120000630,46701785,3737995,221,12956550,0
19:07:52:296,120000505,174112455,0,543275,1602,0
19:07:52:496,120001133,47007412,3747488,214,13010744,0
19:07:52:496,120000501,174206419,0,541217,1592,0
19:07:52:696,120001507,47102169,3755661,200,13022055,0
19:07:52:696,120000423,174221371,0,540994,1602,0
19:07:52:896,120000672,46873990,3747876,205,13010506,0
19:07:52:896,120000416,174203862,0,542310,1594,0
19:07:53:096,120000716,46968709,3754871,205,12995195,0
19:07:53:096,120000428,174140431,0,543277,1602,0
19:07:53:296,120001437,47078492,3753985,217,13025761,0
19:07:53:296,120000566,174118473,0,543166,1594,0
19:07:53:496,120001119,47075214,3752855,211,13023655,0
19:07:53:496,120000487,174058588,0,544217,1602,0
19:07:53:696,120000613,46719311,3737475,213,12946190,0
19:07:53:696,120000425,174131532,0,542165,1602,0
19:07:53:896,120001227,46970114,3748684,197,12997041,0
19:07:53:896,120000702,174110048,0,543187,1594,0
19:07:54:096,120001125,47093268,3755042,210,13032702,0
19:07:54:096,120000707,174105127,0,543172,1602,0
19:07:54:296,120000711,46957904,3750227,189,12985440,0
19:07:54:296,120000439,174174837,0,541588,1594,0
19:07:54:496,120001217,46804772,3744483,204,12960405,0
19:07:54:496,120000566,174157344,0,541693,1602,0
19:07:54:696,120001384,47087101,3754230,218,13021060,0
19:07:54:696,120000481,174154555,0,542232,1594,0
19:07:54:896,120001094,47212421,3768456,212,13069265,0
19:07:54:896,120000493,174148605,0,542189,1602,0
19:07:55:096,120001317,47145873,3760444,198,13046785,0
19:07:55:096,120000468,174223479,0,541000,1594,0
19:07:55:296,120000848,46817593,3742546,219,12996195,0
19:07:55:296,120000504,174185710,0,541668,1600,0
19:07:55:496,120000861,46902540,3746913,189,12993221,0
19:07:55:496,120000704,174200813,0,540909,1596,0
19:07:55:696,120001112,47120673,3758219,215,13033980,0
19:07:55:696,120000448,174231210,0,539843,1602,0
19:07:55:896,120001415,47154441,3761714,206,13046842,0
19:07:55:896,120000591,174208674,0,540195,1594,0
19:07:56:096,120000522,46876393,3745628,223,12989179,0
19:07:56:096,120000440,174216625,0,539698,1600,0
19:07:56:296,120001538,46868292,3746742,193,12983953,0
19:07:56:296,120000463,174250505,0,539631,1594,0
19:07:56:496,120001312,46985700,3742479,207,13000306,0
19:07:56:496,120000483,174256193,0,540070,1602,0
19:07:56:696,120000676,46933942,3749433,203,13018540,0
19:07:56:696,120000440,174261274,0,539501,1592,0
19:07:56:896,120001423,46826898,3744720,206,12966826,0
19:07:56:896,120000452,174221228,0,539995,1602,0
19:07:57:896,120000647,249463411,280723,256,977154,0
19:07:57:896,120000470,258682758,2,38783,148,0
19:07:58:096,120000589,46777057,3743040,223,12963911,0
19:07:58:096,120000524,174177556,0,540525,1594,0
19:07:58:296,120001086,47036259,3752379,205,12996153,0
19:07:58:296,120000591,174149561,0,540927,1602,0
19:07:58:496,120001820,47157330,3761837,233,13019620,0
19:07:58:496,120000420,174163231,0,541359,1594,0
19:07:58:696,120000657,47028363,3751975,212,13000942,0
19:07:58:696,120000445,174250625,0,539384,1602,0
19:07:58:896,120000685,46727028,3739508,207,12951026,0
19:07:58:896,120000461,174287793,0,539523,1594,0
19:07:59:096,120001255,47035231,3750638,210,13023420,0
19:07:59:096,120000424,174158125,0,542386,1604,0
19:07:59:296,120000789,47019257,3748426,211,12986777,0
19:07:59:296,120000444,174215840,0,541516,1594,0
19:07:59:496,120000606,46758433,3741173,197,12977758,0
19:07:59:496,120000456,174224070,0,540482,1602,0
19:07:59:696,120001262,47118916,3763478,212,13027271,0
19:07:59:696,120000514,174368968,0,537333,1594,0
19:07:59:896,120001337,47115280,3757070,214,13014971,0
19:07:59:896,120000591,174277943,0,539164,1602,0
19:08:00:096,120001345,47056847,3750695,185,12993893,0
19:08:00:096,120000471,174339303,0,537453,1594,0
19:08:00:296,120000594,46766316,3740728,200,12993868,0
19:08:00:296,120000423,174329308,0,537217,1602,0
19:08:00:496,120001094,47031172,3757938,208,13030101,0
19:08:00:496,120000516,174328072,0,537561,1594,0
19:08:00:696,120001243,47010234,3745620,194,12988580,0
19:08:00:696,120000497,174101942,0,542062,1600,0
19:08:00:896,120000618,46904338,3745625,209,12995848,0
19:08:00:896,120000430,174162670,0,540197,1594,0
19:08:01:096,120001145,46799019,3742209,188,12974566,0
19:08:01:096,120000529,174189980,0,539238,1600,0
19:08:01:296,120001204,47033985,3748146,196,13021266,0
19:08:01:296,120000445,174197082,0,539238,1594,0
19:08:01:496,120000578,47112162,3758464,212,13023053,0
19:08:01:496,120000438,174226121,0,538771,1602,0
19:08:01:696,120000633,46817823,3745278,208,12992172,0
19:08:01:696,120000423,174195987,0,539849,1594,0
19:08:01:896,120001261,46946452,3747900,213,12992597,0
19:08:01:896,120000444,174133900,0,540911,1602,0
19:08:02:096,120001205,47069532,3752282,216,13005353,0
19:08:02:096,120000446,174178308,0,539900,1592,0
19:08:02:296,120001146,46513226,3722155,202,12906837,0
19:08:02:296,120000429,174174914,0,539921,1602,0
19:08:02:496,120001313,47225721,3769600,210,13080236,0
19:08:02:496,120000432,174139912,0,540868,1592,0
19:08:02:696,120001052,47136729,3759892,208,13033253,0
19:08:02:696,120000532,174074566,0,542424,1602,0
19:08:02:896,120000956,47146440,3760646,216,13018026,0
19:08:02:896,120000719,174085186,0,541956,1592,0
19:08:03:096,120000687,46667754,3730572,209,12945895,0
19:08:03:096,120000489,174044613,0,542818,1602,0
19:08:03:296,120001565,46967662,3749853,213,12997922,0
19:08:03:296,120000424,174077247,0,542263,1594,0
19:08:03:496,120001322,47101143,3755616,206,13013092,0
19:08:03:496,120000470,173942785,0,544715,1602,0
19:08:03:896,120001017,46781634,3738182,181,12963997,0
19:08:03:896,120000569,173955774,0,544547,1598,0
19:08:04:096,120001144,47084592,3754083,206,13015401,0
19:08:04:096,120000472,174005894,0,542723,1600,0
19:08:04:296,120001436,47199081,3766655,220,13037394,0
