TIMESTAMP,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_MISSES,L2_CACHE_ACCESS,LABEL
21:13:06:245,120001230,49481982,3961487,214,13742568,2
21:13:06:278,2487,962,0,4,10,3
21:13:06:445,120001246,50036092,3991627,216,13818084,2
21:13:06:478,1688,962,0,1,0,3
21:13:06:645,120001396,49579040,3972596,206,13752832,2
21:13:06:678,29675,13830,0,67,1274,3
21:13:06:845,120001151,50038889,3991569,193,13830907,2
21:13:06:878,76884,32018,159,325,3917,3
21:13:07:045,120000726,49658245,3978358,221,13790605,2
21:13:07:078,38013,18221,9,127,1771,3
21:13:07:245,120000655,49845432,3975610,201,13776247,2
21:13:07:278,2050,962,0,4,10,3
21:13:07:445,120001195,49687305,3982047,220,13780952,2
21:13:07:478,38200,19275,13,149,1844,3
21:13:07:645,120001682,50002950,3987736,205,13840307,2
21:13:07:678,29326,14101,1,78,1323,3
21:13:07:845,120001018,49557544,3969996,206,13750022,2
21:13:07:878,31817,13409,13,82,1420,3
21:13:08:045,120000628,49699492,3971159,209,13772309,2
21:13:08:078,37608,18813,6,124,1745,3
21:13:08:245,120001470,49754691,3974931,215,13796180,2
21:13:08:278,2158,962,0,4,10,3
21:13:08:445,120000642,49757129,3983183,215,13809794,2
21:13:08:478,1774,962,0,2,2,3
21:13:08:645,120000460,123897752,2615888,258,9058373,2
21:13:08:678,28848,14127,0,71,1273,3
21:13:08:845,120000433,265133053,0,264,15,2
21:13:08:878,17726004,6048514,153036,10269,605482,3
21:13:09:045,120000447,264340513,0,239,7,2
21:13:09:078,120000886,71801629,1292850,666462,5546963,3
21:13:09:245,120000430,264590482,0,229,7,2
21:13:09:278,120000711,72252043,865544,474205,3219395,3
21:13:09:445,120000430,265123612,0,237,7,2
21:13:09:478,120000645,33312424,48274,59901,79007,3
21:13:09:645,120000431,265115587,0,253,7,2
21:13:09:678,120000616,33280796,47966,59204,77466,3
21:13:09:845,120000431,265113293,0,257,7,2
21:13:09:878,120000592,33300213,48056,57975,77681,3
21:13:10:045,120000428,265121860,0,252,7,2
21:13:10:078,120000598,33304892,47800,56575,76146,3
21:13:10:245,120000428,265116510,0,245,7,2
21:13:10:278,120000608,33292399,47807,59395,76853,3
21:13:10:445,120000423,265121557,0,241,7,2
21:13:10:478,120000596,33302709,47775,56309,76300,3
21:13:10:645,120000435,265115739,0,245,7,2
21:13:10:678,120000612,33309560,47863,60469,77885,3
21:13:10:845,120000429,265123498,0,246,7,2
21:13:10:878,120000622,33299199,47770,55854,77282,3
21:13:11:045,120000429,265114997,0,245,7,2
21:13:11:078,120000620,33287064,47726,62390,76213,3
21:13:11:245,120000416,265117316,0,256,7,2
21:13:11:278,120000580,33319278,47811,54760,76702,3
21:13:11:445,120000461,265122616,0,237,7,2
21:13:11:478,120000634,33294295,47754,59131,77237,3
21:13:11:645,120000448,265114914,0,263,7,2
21:13:11:678,120000649,33276352,47732,55826,76499,3
21:13:11:845,120000443,265121315,0,260,7,2
21:13:11:878,120000623,33306480,47788,55913,77057,3
21:13:12:045,120000433,265112814,0,263,7,2
21:13:12:078,120000597,33288494,47747,56762,75893,3
21:13:12:245,120000436,265115214,0,254,7,2
21:13:12:278,120000632,33318401,47784,55454,76586,3
21:13:12:445,120000438,265121708,0,238,7,2
21:13:12:478,120000587,33311168,47766,57719,76244,3
21:13:12:645,120000434,265117101,0,252,7,2
21:13:12:678,120000600,33324496,47806,54913,76938,3
21:13:12:845,120000439,265125468,0,258,7,2
21:13:12:878,120000617,33295728,47747,56302,77169,3
21:13:13:045,120000435,265115646,0,254,7,2
21:13:13:078,120000582,33310649,47780,53951,76077,3
21:13:13:245,120000445,265116266,0,248,7,2
21:13:13:278,120000612,33294933,47745,58018,76822,3
21:13:13:445,120000432,265122323,0,250,7,2
21:13:13:478,120000633,33316084,47796,55876,77299,3
21:13:13:645,120000439,265114712,0,244,7,2
21:13:13:678,120000582,33274447,47700,59328,76057,3
21:13:13:845,120000438,265122715,0,242,7,2
21:13:13:878,120000605,33317335,47784,55414,77229,3
21:13:14:045,120000425,265116555,0,272,7,2
21:13:14:078,120000572,33300009,47768,56351,75965,3
21:13:14:245,120000439,265121595,0,242,7,2
21:13:14:278,120000609,33317993,50476,58469,89274,3
21:13:14:445,120000447,265114718,0,256,7,2
21:13:14:478,120000579,32579350,50461,57073,88985,3
21:13:14:645,120000438,265113401,0,242,7,2
21:13:14:678,120000615,32465718,46557,57580,74973,3
21:13:14:845,120000425,265118217,0,250,7,2
21:13:14:878,120000606,32544094,47149,56034,77679,3
21:13:15:045,120000432,265113253,0,276,7,2
21:13:15:078,120000591,33304992,47778,58840,76156,3
21:13:15:245,120000424,265120939,0,240,7,2
21:13:15:278,120000604,33299164,47825,55431,76678,3
21:13:15:445,120000427,265114211,0,255,7,2
21:13:15:478,120000627,33291698,48029,59293,77326,3
21:13:15:645,120000439,265111510,0,268,7,2
21:13:15:678,120000575,33267573,47724,56609,75440,3
21:13:15:845,120000434,265120534,0,252,7,2
21:13:15:878,120000663,33279158,47781,63015,78497,3
21:13:16:045,120000426,265114846,0,249,7,2
21:13:16:078,120000622,33339507,47825,55400,76695,3
21:13:16:245,120000424,265122378,0,253,7,2
21:13:16:278,120000642,33306752,47771,58493,77213,3
21:13:16:445,120000436,265113265,0,277,7,2
21:13:16:478,120000606,33284562,47736,57237,75665,3
21:13:16:645,120000475,265117630,0,247,7,2
21:13:16:678,120000588,33327122,47805,58059,76599,3
21:13:16:845,120000433,265120391,0,224,5,2
21:13:16:878,120000582,33332093,47815,57322,78188,3
21:13:17:045,120000436,265113030,0,252,7,2
21:13:17:078,120000635,33316830,47777,55686,76313,3
21:13:17:245,120000435,265121957,0,271,7,2
21:13:17:278,120000623,33294000,47744,57274,76378,3
21:13:17:445,120000423,265111770,0,259,7,2
21:13:17:478,120000590,33311378,47787,56551,76029,3
21:13:17:645,120000416,265122499,0,253,7,2
21:13:17:678,120000638,33294180,47746,62548,77647,3
21:13:17:845,120000435,265115481,0,260,7,2
21:13:17:878,120000618,33326271,47797,55451,78088,3
21:13:18:045,120000432,265113080,0,252,7,2
21:13:18:078,120000623,33309905,47777,58489,76641,3
21:13:18:245,120000431,265121997,0,247,7,2
21:13:18:278,120000605,33313582,47798,55866,75677,3
21:13:18:445,120000423,265116363,0,265,7,2
21:13:18:478,120000594,33279567,47719,59576,76315,3
21:13:18:645,120000420,265122504,0,259,7,2
21:13:18:678,120000622,33325904,47801,54137,76418,3
21:13:18:845,120000435,265114570,0,239,7,2
21:13:18:878,120000660,33306426,47741,56650,77703,3
21:13:19:045,120000420,265116078,0,270,7,2
21:13:19:078,120000617,33292169,47759,56336,75452,3
21:13:19:245,120000427,265120469,0,254,7,2
21:13:19:278,120000579,33304746,47770,57076,76209,3
21:13:19:445,120000431,265113696,0,250,7,2
21:13:19:478,120000579,33306086,47771,60463,78022,3
21:13:19:645,120000428,265119291,0,253,7,2
21:13:19:678,120000639,33300375,47755,56955,76822,3
21:13:19:845,120000431,265113603,0,247,7,2
21:13:19:878,120000605,33284651,47730,58280,76937,3
21:13:20:045,120000439,265122733,0,258,7,2
21:13:20:078,120000592,33289873,47746,55614,75417,3
21:13:20:245,120000424,265115207,0,247,7,2
21:13:20:278,120000594,33305981,47772,58062,76136,3
21:13:20:445,120000440,265113781,0,256,7,2
21:13:20:478,120000606,33285975,47725,53422,76402,3
21:13:20:645,120000423,265122530,0,245,7,2
21:13:20:678,120000612,33304265,47792,57484,75738,3
21:13:20:845,120000419,265115631,0,252,7,2
21:13:20:878,120000614,33336599,47820,56201,78337,3
21:13:21:045,120000427,265121954,0,256,7,2
21:13:21:078,120000575,33326427,47794,58179,76693,3
21:13:21:245,120000436,265114939,0,252,7,2
21:13:21:278,120000602,33316089,47781,56988,76529,3
21:13:21:445,120000435,265115767,0,244,7,2
21:13:21:478,120000607,33303272,47775,58841,76820,3
21:13:21:645,120000420,265123971,0,238,7,2
21:13:21:678,120000630,33294353,47743,57375,76691,3
21:13:21:845,120000435,265113453,0,250,7,2
21:13:21:878,120000603,33295400,47742,56760,77192,3
21:13:22:045,120000427,265122234,0,253,7,2
21:13:22:078,120000575,33300650,47764,59066,75997,3
21:13:22:245,120000427,265113970,0,246,7,2
21:13:22:278,120000580,33300441,47769,56137,75912,3
21:13:22:445,120000428,265117079,0,251,7,2
21:13:22:478,120000570,33283628,47714,58949,76368,3
21:13:22:645,120000423,265120776,0,254,7,2
21:13:22:678,120000619,33318136,47803,53166,75749,3
21:13:22:845,120000416,265116468,0,240,7,2
21:13:22:878,120000597,33276051,47728,57289,76297,3
21:13:23:045,120000435,265123783,0,248,7,2
21:13:23:078,120000600,33293393,47748,55712,76846,3
21:13:23:245,120000430,265112897,0,241,7,2
21:13:23:278,120000614,33294102,47761,58517,75924,3
21:13:23:445,120000429,265124050,0,246,7,2
21:13:23:478,120000568,33309074,47760,57918,77026,3
21:13:23:645,120000427,265113929,0,246,7,2
21:13:23:678,120000593,33311540,47781,58300,77393,3
21:13:23:845,120000435,265112497,0,263,7,2
21:13:23:878,120000619,33301702,47747,58516,77018,3
21:13:24:045,120000446,265121389,0,252,7,2
21:13:24:078,119513120,32708239,47674,57133,79906,3
21:13:25:645,120000443,265133841,0,246,6,2
21:13:25:678,402963,237495,311,1130,21421,3
21:13:25:645,120000443,265133841,0,246,6,2
21:13:25:678,402963,237495,311,1130,21421,3
21:13:25:645,120000443,265133841,0,246,6,2
21:13:25:678,402963,237495,311,1130,21421,3
21:13:25:645,120000443,265133841,0,246,6,2
21:13:25:678,402963,237495,311,1130,21421,3
21:13:25:645,120000443,265133841,0,246,6,2
21:13:25:678,402963,237495,311,1130,21421,3
21:13:25:645,120000443,265133841,0,246,6,2
21:13:25:678,402963,237495,311,1130,21421,3
21:13:25:645,120000443,265133841,0,246,6,2
21:13:25:678,402963,237495,311,1130,21421,3
21:13:25:845,120001214,159557873,1854042,220,6442790,2
21:13:25:878,77164926,19096417,62437,48676,178950,3
21:13:26:045,120001155,47536737,3808952,193,13213142,2
21:13:26:078,120001002,29189818,42274,54202,56533,3
21:13:26:245,120000789,47741322,3809162,203,13219649,2
21:13:26:278,120000822,29446276,72054,62727,166459,3
21:13:26:445,120001417,47692703,3816584,193,13254591,2
21:13:26:478,120000946,29185873,42051,54808,56889,3
21:13:26:645,120000665,47768878,3815600,190,13249057,2
21:13:26:678,120000705,29241447,42216,50247,58293,3
21:13:26:845,120001279,47791860,3824758,203,13258684,2
21:13:26:878,120000808,29188356,42587,54879,61695,3
21:13:27:045,120000710,47838091,3818208,207,13244663,2
21:13:27:078,120000778,29200297,42028,53366,57474,3
21:13:27:245,120001173,47620689,3810607,204,13235977,2
21:13:27:278,120001124,29196753,41944,52684,56396,3
21:13:27:445,120000577,47710595,3813742,209,13219160,2
21:13:27:478,120001183,29201714,41935,51472,56693,3
21:13:27:645,120001199,47775693,3818210,198,13243632,2
21:13:27:679,120001185,29210662,42224,51273,59626,3
21:13:27:845,120000485,47903799,3827675,220,13265372,2
21:13:27:879,120000933,29204819,41994,53384,57712,3
21:13:28:045,120001146,47742158,3821731,215,13238850,2
21:13:28:079,120001208,29207115,41950,53801,57308,3
21:13:28:245,120001154,48058581,3835201,211,13296807,2
21:13:28:279,120000785,29199857,41934,54053,56297,3
21:13:28:445,120001190,47537884,3808981,207,13219359,2
21:13:28:479,120000895,29251637,42027,52972,57364,3
21:13:28:645,120001290,47940457,3821891,207,13251355,2
21:13:28:679,120000947,29238575,41979,51746,58027,3
21:13:28:845,120001096,47597914,3815745,219,13237373,2
21:13:28:879,120001218,29210332,41979,52646,58909,3
21:13:29:045,120000633,47802548,3812063,200,13227854,2
21:13:29:079,120000706,29189790,41929,52582,57010,3
21:13:29:245,120001141,47632555,3814395,209,13229218,2
21:13:29:279,120000820,29193386,41925,52973,56213,3
21:13:29:445,120000632,48000731,3828843,204,13287191,2
21:13:29:479,120000870,29217085,41960,51916,56741,3
21:13:29:645,120000945,47602692,3815966,206,13227347,2
21:13:29:679,120000950,29233393,42010,51990,59148,3
21:13:29:845,120000604,47917522,3819906,204,13245861,2
21:13:29:879,120000783,29212001,41964,53585,58065,3
21:13:30:045,120001201,47560315,3810994,195,13228942,2
21:13:30:079,120000894,29235574,42006,51060,58138,3
21:13:30:245,120000603,47892523,3820857,205,13257891,2
21:13:30:279,120000876,29224881,41980,51431,56763,3
21:13:30:445,120001256,47705140,3823494,211,13260599,2
21:13:30:479,120001157,29239984,41977,55811,57112,3
21:13:30:645,120001274,47985056,3826909,193,13274427,2
21:13:30:679,120000806,29239931,41977,52286,57752,3
21:13:30:845,120000658,47593332,3812843,208,13227741,2
21:13:30:879,120001072,29207428,41946,50498,57342,3
21:13:31:045,120001164,47918037,3821835,200,13241839,2
21:13:31:079,120000958,29205518,41941,57667,57026,3
21:13:31:245,120000533,47637514,3816392,207,13221568,2
21:13:31:279,120001040,29172108,41894,57142,57780,3
21:13:31:445,120001623,47946719,3826380,194,13271461,2
21:13:31:479,120000758,29225581,41976,55127,57060,3
21:13:31:645,120000532,47568476,3809280,201,13213056,2
21:13:31:679,120000991,29189991,41901,52523,57640,3
21:13:31:845,120001344,47899720,3820344,225,13244248,2
21:13:31:879,120000774,29175221,41899,54212,57282,3
21:13:32:045,120001210,47562769,3811845,209,13228296,2
21:13:32:079,120000860,29189548,41927,52870,56530,3
21:13:32:245,120001171,47976216,3826032,218,13284204,2
21:13:32:279,120000876,29204301,41935,54183,57364,3
21:13:32:445,120000718,47583732,3812523,201,13213728,2
21:13:32:479,120001056,29223578,41976,52724,56866,3
21:13:32:645,120001418,47931636,3822394,203,13241545,2
21:13:32:679,120000749,29202808,41933,51832,57153,3
21:13:32:845,120000712,47758730,3824377,202,13243921,2
21:13:32:879,120000978,29201355,41933,52205,57133,3
21:13:33:045,120001112,47879532,3824648,206,13268577,2
21:13:33:079,120000798,29192286,41917,54733,56307,3
21:13:33:245,120000667,47640682,3811507,198,13244516,2
21:13:33:279,120001171,29186281,41908,52734,56975,3
21:13:33:445,120001154,47832468,3818729,197,13229476,2
21:13:33:479,120000778,29196149,41931,50921,56333,3
21:13:33:645,120000629,47722820,3819370,212,13234593,2
21:13:33:679,120001293,29239395,42000,50674,58628,3
21:13:33:845,120000991,47882319,3825661,208,13256166,2
21:13:33:879,120000936,29228990,41974,52519,57569,3
21:13:34:045,120000801,47867858,3824822,200,13269074,2
21:13:34:079,117002066,28504091,41414,50509,58207,3
21:13:34:245,120001106,47721708,3818648,206,13271832,2
21:13:34:279,120001019,29257222,42044,52536,58193,3
21:13:34:445,120000559,47842765,3820187,202,13243633,2
21:13:34:479,120000967,29180846,41908,54810,56338,3
21:13:34:645,120001156,47667884,3814541,205,13236077,2
21:13:34:679,120001302,29234527,42021,53605,58238,3
21:13:34:845,120000926,47757599,3815716,207,13244223,2
21:13:34:879,120000907,29174979,41916,54154,57652,3
21:13:35:045,120000482,47661648,3808658,201,13215524,2
21:13:35:079,120000871,29259835,42029,52741,57495,3
21:13:35:245,120000502,47678511,3816088,201,13253608,2
21:13:35:279,120000971,29209135,41949,52140,57307,3
21:13:35:445,120001060,47863667,3822096,196,13246334,2
21:13:35:479,120000811,29205543,41948,51586,56395,3
21:13:35:645,120000549,47685992,3815779,215,13220671,2
21:13:35:679,120000983,29189383,41942,52023,57596,3
21:13:35:845,120001444,47880254,3824809,190,13266275,2
21:13:35:879,120000770,29234923,41982,52857,58933,3
21:13:36:045,120000530,47699241,3814765,191,13229790,2
21:13:36:079,120001054,29197037,41933,52155,56639,3
21:13:36:245,120000888,47863193,3825372,200,13275821,2
21:13:36:279,120000999,29212871,41952,50508,57579,3
21:13:36:445,120000603,47752502,3816638,224,13255145,2
21:13:36:479,120000979,29203977,41939,51527,56303,3
21:13:36:645,120001205,47807204,3823564,207,13241987,2
21:13:36:679,120000969,29218167,41967,53569,56324,3
21:13:36:845,120000779,47679601,3810366,192,13208882,2
21:13:36:879,120000912,29226722,41960,53383,58756,3
21:13:37:045,120001199,47838421,3824988,205,13254126,2
21:13:37:079,120001019,29248289,42014,51248,57577,3
21:13:37:245,120000610,47880161,3823453,214,13275077,2
21:13:37:279,120000825,29200944,41933,51256,57403,3
21:13:37:445,120001170,47663777,3814856,196,13230436,2
21:13:37:479,120000880,29205353,41936,53542,56404,3
21:13:37:645,120000647,47920129,3825085,198,13272977,2
21:13:37:679,120000899,29195723,41929,54118,57297,3
21:13:37:845,120001064,47636638,3814616,201,13242182,2
21:13:37:879,120001011,29217778,41945,52127,58291,3
21:13:38:045,120000598,47881640,3821202,200,13252342,2
21:13:38:079,120000852,29223309,41977,52554,56818,3
21:13:38:245,120001008,47644505,3814966,223,13227149,2
21:13:38:279,120001322,29201960,41933,54140,57575,3
21:13:38:445,120000975,47956914,3826143,206,13266968,2
21:13:38:479,120000782,29232624,41977,51862,56993,3
21:13:38:645,120001530,47628460,3816780,216,13225855,2
21:13:38:679,120000928,29211534,41945,52955,56517,3
21:13:38:845,120000805,47862554,3817479,206,13243858,2
21:13:38:879,120000768,29227860,41970,52575,58771,3
21:13:39:045,120001094,47573651,3808790,196,13226409,2
21:13:39:079,120000907,29218676,42056,56226,57986,3
21:13:39:245,120000596,47907082,3824847,199,13261249,2
21:13:39:279,120000805,29212669,41967,52730,56430,3
21:13:39:445,120001182,47690761,3819492,205,13247896,2
21:13:39:479,120000900,29228621,41972,52217,57407,3
21:13:39:645,120001237,47983639,3826761,207,13257355,2
21:13:39:679,120000775,29197483,41930,51733,57559,3
21:13:39:845,120001435,47533726,3808436,193,13222270,2
21:13:39:879,120000961,29255721,42007,53021,59421,3
21:13:40:045,120000706,47884371,3820472,217,13250912,2
21:13:40:079,120000854,29170509,41903,52031,56114,3
21:13:40:245,120001571,47688216,3821041,198,13242329,2
21:13:40:279,120001302,29199042,41930,54296,56360,3
21:13:40:445,120001127,48053605,3834758,219,13294177,2
21:13:40:479,120000963,29205978,41934,52854,57119,3
21:13:40:645,120000797,47779266,3822471,212,13248778,2
21:13:40:679,120000963,29203423,41936,53993,56675,3
21:13:41:645,120000427,265134073,0,242,6,2
21:13:41:679,413191,251324,14,982,19276,3
21:13:41:645,120000427,265134073,0,242,6,2
21:13:41:679,413191,251324,14,982,19276,3
21:13:41:645,120000427,265134073,0,242,6,2
21:13:41:679,413191,251324,14,982,19276,3
21:13:41:645,120000427,265134073,0,242,6,2
21:13:41:679,413191,251324,14,982,19276,3
21:13:41:845,120001245,243642759,372924,254,1301583,2
21:13:41:879,31029168,8241748,77951,41793,284316,3
21:13:42:045,120001189,47534525,3808731,203,13218837,2
21:13:42:079,120000706,29196656,42031,56357,54897,3
21:13:42:245,120000614,47886727,3819728,203,13236185,2
21:13:42:279,120000546,29188423,41939,55118,54636,3
21:13:42:445,120001201,47680315,3821199,220,13264613,2
21:13:42:479,120000952,29191599,42095,52331,55344,3
21:13:42:645,120001368,47949277,3823088,201,13265696,2
21:13:42:679,120000571,29212202,41977,51320,54563,3
21:13:42:845,120000617,47601948,3815712,211,13221649,2
21:13:42:879,120001302,29209459,41987,52720,56135,3
21:13:43:045,120001254,47921438,3820126,227,13248740,2
21:13:43:079,120000534,29199950,41955,53492,54651,3
21:13:43:245,120001166,47583076,3814061,213,13220871,2
21:13:43:279,120000539,29212668,41975,53036,54969,3
21:13:43:445,120001145,47935381,3821289,206,13256172,2
21:13:43:479,117000367,28453972,41410,51197,56279,3
21:13:43:645,120000502,47897814,3835011,216,13300577,2
21:13:43:679,120000559,29215406,41989,51253,55909,3
21:13:43:845,120001223,47751183,3814860,204,13230459,2
21:13:43:879,120000768,29185351,42296,53694,57731,3
21:13:44:045,120000593,47657686,3814245,212,13236247,2
21:13:44:079,120000939,29206769,42095,55331,56814,3
21:13:44:245,120001221,47901696,3825693,202,13268426,2
21:13:44:279,120000546,29183294,41933,53565,54561,3
21:13:44:445,120000549,47718901,3816408,203,13238888,2
21:13:44:479,120001136,29218768,41978,52817,56020,3
21:13:44:645,120001380,47881660,3828028,204,13272332,2
21:13:44:679,120000540,29209803,41975,52800,54880,3
21:13:44:845,120000537,47980554,3829359,211,13287463,2
21:13:44:879,120000856,29187198,41935,53562,55544,3
21:13:45:045,120001226,47617028,3814664,198,13234775,2
21:13:45:079,120001030,29205161,41987,52729,55856,3
21:13:45:245,120000685,47759401,3812195,208,13255047,2
21:13:45:279,120000549,29221904,42004,49804,54668,3
21:13:45:445,120001205,47692559,3815625,208,13226738,2
21:13:45:479,120001058,29201211,41941,52898,55037,3
21:13:45:645,120000716,47705614,3812494,206,13210856,2
21:13:45:679,120000686,29172800,41926,53707,54108,3
21:13:45:845,120001098,47764850,3817629,202,13235229,2
21:13:45:879,120000782,29195512,41946,53530,56229,3
21:13:46:045,120000501,47588937,3807892,220,13206368,2
21:13:46:079,120001117,29186921,41930,54155,55131,3
21:13:46:245,120001085,47849471,3818587,207,13246089,2
21:13:46:279,120000570,29214908,41981,52003,54902,3
21:13:46:445,120000825,47651721,3816267,200,13239666,2
21:13:46:479,120000925,29239325,42007,52936,56834,3
