TIMESTAMP,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_MISSES,L2_CACHE_ACCESS,LABEL
12:58:17:712,120002360,92873796,363764,1865421,2440723,3
12:58:17:881,120001187,47202954,3771734,213,13080745,2
12:58:17:912,120001314,96973877,306428,2035226,2247185,3
12:58:18:081,120001397,47433673,3797610,206,13179325,2
12:58:18:112,120001575,99843427,286047,2139575,2076599,3
12:58:18:281,120001483,47265031,3778515,182,13116891,2
12:58:18:312,120002049,98043792,310944,2078550,2224223,3
12:58:18:481,120001104,47484835,3795665,210,13177368,2
12:58:18:512,120001973,99798694,287509,2111156,2122373,3
12:58:18:681,120001477,46955360,3751979,222,13034887,2
12:58:18:712,117686769,86287397,388554,1359699,2603714,3
12:58:18:881,120000578,48511858,3880834,203,13457948,2
12:58:18:912,101012,13480,735,305,2828,3
12:58:19:081,120001260,49986986,3990780,213,13828192,2
12:58:19:112,43684,14235,234,209,1794,3
12:58:19:281,120000625,49629595,3973683,213,13768175,2
12:58:19:312,2320,961,0,13,18,3
12:58:19:481,120000613,49921210,3983144,209,13829514,2
12:58:19:512,1744,961,0,4,0,3
12:58:19:681,120001189,49598811,3974511,208,13788052,2
12:58:19:712,90799,31234,664,490,3816,3
12:58:19:881,120000593,49782902,3972493,202,13803962,2
12:58:19:912,48312,13480,136,161,1837,3
12:58:20:081,120001137,49673049,3973789,220,13791387,2
12:58:20:112,31838,14261,13,128,1379,3
12:58:20:281,120000759,49587066,3968192,229,13741387,2
12:58:20:312,2197,961,0,5,10,3
12:58:20:481,120001502,49865002,3977509,206,13806273,2
12:58:20:512,1761,961,0,5,0,3
12:58:20:681,120001004,49582960,3972970,205,13758503,2
12:58:20:712,160819,51694,581,627,6366,3
12:58:20:881,120000697,49892423,3981986,225,13802312,2
12:58:20:912,36907,13482,66,142,1569,3
12:58:21:081,120001070,49700821,3979464,215,13793752,2
12:58:21:112,2738,961,0,6,9,3
12:58:21:281,120000700,49826869,3979589,208,13776333,2
12:58:21:312,49329,20415,64,195,1907,3
12:58:21:481,120001526,49737949,3978699,218,13780693,2
12:58:21:512,2506,961,0,8,14,3
12:58:21:681,120000629,49851657,3983850,202,13792640,2
12:58:21:712,66630,31344,70,283,3215,3
12:58:21:881,120001060,49769863,3980690,210,13790719,2
12:58:21:912,2536,962,0,6,10,3
12:58:22:081,120000580,49745753,3977508,221,13773682,2
12:58:22:112,31712,13415,20,91,1477,3
12:58:22:281,120001302,49752395,3973433,203,13785233,2
12:58:22:312,38787,18315,27,158,1729,3
12:58:22:481,120001247,49545783,3968769,209,13767187,2
12:58:22:512,2590,962,0,5,11,3
12:58:22:681,120000626,49970096,3985887,207,13816320,2
12:58:22:712,29293,14184,1,75,1243,3
12:58:22:881,120001156,49599688,3973074,198,13775665,2
12:58:22:912,2404,962,0,5,12,3
12:58:23:081,120000689,49804859,3978091,210,13795905,2
12:58:23:112,29993,13411,7,73,1333,3
12:58:23:281,120001342,49758885,3980048,200,13800873,2
12:58:23:312,38106,18316,9,129,1640,3
12:58:23:481,120000881,49562798,3965714,202,13760313,2
12:58:23:512,2122,962,0,6,11,3
12:58:23:681,120001835,49924399,3983862,202,13823444,2
12:58:23:712,66667,31330,17,242,3066,3
12:58:23:881,120000686,49633520,3976988,198,13778351,2
12:58:23:912,2255,962,0,5,10,3
12:58:24:081,120001499,50076448,3997490,214,13849874,2
12:58:24:112,30637,13414,9,75,1361,3
12:58:24:281,120000510,49588538,3970076,214,13750452,2
12:58:24:312,37284,18336,8,128,1658,3
12:58:24:481,120001207,49952495,3985577,223,13799475,2
12:58:24:512,2410,962,0,5,11,3
12:58:24:681,120000718,49640075,3977344,213,13778465,2
12:58:24:712,29687,14183,5,65,1293,3
12:58:24:881,120000672,49880606,3977705,216,13791267,2
12:58:24:912,2223,962,0,4,10,3
12:58:25:081,120001049,49611315,3974269,192,13769767,2
12:58:25:112,29565,13064,5,73,1315,3
12:58:25:281,120000553,49806752,3977725,218,13795668,2
12:58:25:312,37208,17863,7,105,1650,3
12:58:25:481,120001198,49797666,3984920,205,13802446,2
12:58:25:512,2357,962,0,6,11,3
12:58:25:681,120000715,49639071,3968165,206,13757695,2
12:58:25:712,38087,18734,12,148,1723,3
12:58:25:881,120001242,49819105,3978433,197,13808630,2
12:58:25:912,35849,16902,11,121,1652,3
12:58:26:081,120000644,49653988,3977127,206,13776482,2
12:58:26:112,31043,13423,7,78,1444,3
12:58:26:281,120001250,50041620,3995744,207,13843691,2
12:58:26:312,36517,18263,3,114,1675,3
12:58:26:481,120000668,49656125,3973877,203,13767979,2
12:58:26:512,2165,962,0,2,14,3
12:58:26:681,120001239,49893778,3982677,192,13809429,2
12:58:26:712,1668,962,0,1,0,3
12:58:26:881,120000735,49773633,3984908,213,13801897,2
12:58:26:912,29474,13815,0,66,1280,3
12:58:27:081,120001077,49876491,3982972,216,13797899,2
12:58:27:112,78554,32018,149,284,3607,3
12:58:27:282,120000852,49616600,3973667,208,13772471,2
12:58:27:312,36576,18221,6,121,1651,3
12:58:27:482,120001408,49969257,3986967,219,13833668,2
12:58:27:512,2163,962,0,3,8,3
12:58:27:682,120001322,49561812,3970577,206,13769748,2
12:58:27:712,38964,19278,12,132,1760,3
12:58:27:882,120000660,49903200,3981005,212,13798611,2
12:58:27:912,30031,14101,9,77,1423,3
12:58:28:082,120001257,49635207,3974466,212,13769502,2
12:58:28:112,30611,13409,5,67,1353,3
12:58:28:282,120000628,49790729,3978112,204,13769903,2
12:58:28:312,37751,18813,6,123,1712,3
12:58:28:482,120001127,49729424,3975106,211,13798373,2
12:58:28:512,2694,962,0,4,9,3
12:58:28:682,120000765,49894093,3989569,212,13832470,2
12:58:28:712,1741,962,0,2,2,3
12:58:28:882,120000470,123560878,2604625,253,9014446,2
12:58:28:912,29396,14127,0,78,1258,3
12:58:29:082,120000419,265140388,0,269,15,2
12:58:29:112,17388400,5978100,149835,9853,595168,3
12:58:29:282,120000439,264333334,0,240,7,2
12:58:29:312,120000914,72956920,1277251,660384,5482098,3
12:58:29:482,120000427,264589051,0,249,7,2
12:58:29:512,120000746,71295900,862651,461472,3203274,3
12:58:29:682,120000431,265123093,0,257,7,2
12:58:29:712,120000693,33291852,48300,57148,80604,3
12:58:29:882,120000439,265121502,0,266,7,2
12:58:29:912,120000675,33274391,47979,57378,78137,3
12:58:30:082,120000432,265131968,0,244,7,2
12:58:30:112,120000640,33282487,48024,57109,78765,3
12:58:30:282,120000431,265122773,0,254,7,2
12:58:30:312,120000642,33099666,47499,55494,77268,3
12:58:30:482,120000420,265131236,0,243,7,2
12:58:30:512,120000655,32524506,46704,58102,77113,3
12:58:30:682,120000435,265122197,0,246,7,2
12:58:30:712,120000657,32445579,46529,53953,75635,3
12:58:30:882,120000427,265124424,0,253,7,2
12:58:30:912,120000644,32443347,46606,57203,77004,3
12:58:31:082,120000419,265130114,0,246,7,2
12:58:31:112,120000672,32454300,46537,54193,76832,3
12:58:31:282,120000457,265122384,0,250,7,2
12:58:31:312,120000650,32472906,46561,56836,76531,3
12:58:31:482,120000439,265130674,0,242,7,2
12:58:31:512,120000650,32452368,46545,54639,77143,3
12:58:31:682,120000469,265123255,0,256,7,2
12:58:31:712,120000658,32449437,46526,57600,77739,3
12:58:31:882,120000435,265128326,0,244,7,2
12:58:31:912,120000624,32467985,46566,52827,76969,3
12:58:32:082,120000436,265123754,0,244,7,2
12:58:32:112,120000678,32443442,46506,58230,77015,3
12:58:32:282,120000446,265124537,0,263,7,2
12:58:32:312,120000648,32454179,46520,52679,76047,3
12:58:32:482,120000435,265130417,0,259,7,2
12:58:32:512,120000640,32450067,46530,54688,76680,3
12:58:32:682,120000442,265125526,0,241,7,2
12:58:32:712,120000643,32477637,46561,56904,76905,3
12:58:32:882,120000443,265129541,0,267,7,2
12:58:32:912,120000644,32456069,46545,56909,77124,3
12:58:33:082,120000443,265121051,0,261,7,2
12:58:33:112,120000673,32440009,46510,57493,76452,3
12:58:33:282,120000435,265122107,0,259,7,2
12:58:33:312,120000630,32444956,46518,56216,76193,3
12:58:33:482,120000442,265128945,0,244,7,2
12:58:33:512,120000635,32443586,46512,56274,76853,3
12:58:33:682,120000446,265122221,0,246,7,2
12:58:33:712,120000690,32459995,46525,55698,77496,3
12:58:33:882,120000430,265130309,0,250,7,2
12:58:33:912,120000643,32444386,46522,56376,76421,3
12:58:34:082,120000434,265124616,0,269,7,2
12:58:34:112,120000638,32446879,46528,54982,76732,3
12:58:34:282,120000444,265121991,0,250,7,2
12:58:34:312,120000665,32859426,47140,59616,75755,3
12:58:34:482,120000441,265131775,0,239,7,2
12:58:34:512,120000747,33245968,50746,56359,90373,3
12:58:34:682,120000454,265122343,0,251,7,2
12:58:34:712,120000743,33253401,51373,60988,91844,3
12:58:34:882,120000441,265130552,0,251,7,2
12:58:34:912,120000627,33310823,47796,52662,77432,3
12:58:35:082,120000442,265123512,0,254,7,2
12:58:35:112,120000616,33273160,48192,58269,79898,3
12:58:35:282,120000424,265130738,0,245,7,2
12:58:35:312,120000622,33282510,47767,53952,76985,3
12:58:35:482,120000435,265124129,0,247,7,2
12:58:35:512,120000630,33286648,47831,56674,78023,3
12:58:35:682,120000427,265122097,0,254,7,2
12:58:35:712,120000638,33267661,48026,55350,78279,3
12:58:35:882,120000420,265132624,0,243,7,2
12:58:35:912,120000629,33282469,47761,54643,76514,3
12:58:36:082,120000440,265122030,0,268,7,2
12:58:36:112,120000632,33265138,47796,56245,78603,3
12:58:36:282,120000430,265130834,0,257,7,2
12:58:36:312,120000611,33291730,47754,54506,76742,3
12:58:36:482,120000427,265125230,0,241,7,2
12:58:36:512,120000650,33294748,47785,57217,78457,3
12:58:36:682,120000433,265122345,0,244,7,2
12:58:36:712,120000632,33270924,47717,55077,76689,3
12:58:36:882,120000430,265132565,0,252,7,2
12:58:36:912,120000631,33237446,47660,60728,76060,3
12:58:37:082,120000421,265122606,0,254,7,2
12:58:37:112,120000611,33321722,47816,55164,79138,3
12:58:37:282,120000439,265130841,0,258,7,2
12:58:37:312,120000619,33254577,47669,61891,77323,3
12:58:37:482,120000440,265124493,0,259,7,2
12:58:37:512,120000628,33283807,47749,54760,77374,3
12:58:37:682,120000427,265124938,0,257,7,2
12:58:37:712,120000605,33249779,47702,58632,76664,3
12:58:37:882,120000416,265129489,0,259,7,2
12:58:37:912,120000618,33305344,47804,56026,78857,3
12:58:38:082,120000419,265121113,0,269,7,2
12:58:38:112,120000655,33310777,47812,55702,79146,3
12:58:38:282,120000422,265132294,0,244,7,2
12:58:38:312,120000638,33289136,47753,55222,77470,3
12:58:38:482,120000416,265125158,0,250,7,2
12:58:38:512,120000627,33284584,47740,56801,76621,3
12:58:38:682,120000429,265129869,0,241,7,2
12:58:38:712,120000610,33254360,47681,61469,77111,3
12:58:38:882,120000439,265123513,0,252,7,2
12:58:38:912,120000634,33292014,47767,55916,76948,3
12:58:39:082,120000432,265123896,0,253,7,2
12:58:39:112,120000603,33297640,47758,56022,78908,3
12:58:39:282,120000420,265131314,0,257,7,2
12:58:39:312,120000616,33280925,47738,56242,76672,3
12:58:39:482,120000435,265126250,0,243,7,2
12:58:39:512,120000607,33248512,47666,61120,76537,3
12:58:39:682,120000427,265132014,0,251,7,2
12:58:39:712,120000619,33309416,47790,53566,78782,3
12:58:39:882,120000427,265122330,0,251,7,2
12:58:39:912,120000641,33295043,47757,57456,78493,3
12:58:40:082,120000423,265123256,0,263,7,2
12:58:40:112,120000626,33268917,47717,54970,77834,3
12:58:40:282,120000432,265130614,0,254,7,2
12:58:40:312,120000651,33275669,47739,56870,75996,3
12:58:40:482,120000440,265124022,0,254,7,2
12:58:40:512,120000635,33233187,47661,59048,76332,3
12:58:40:682,120000427,265132790,0,241,7,2
12:58:40:712,120000612,33259446,47698,58360,77118,3
12:58:40:882,120000427,265122745,0,248,7,2
12:58:40:912,120000620,33278151,47760,59037,77657,3
12:58:41:082,120000436,265123819,0,261,7,2
12:58:41:112,120000611,33274062,47725,57889,78643,3
12:58:41:282,120000424,265130991,0,247,7,2
12:58:41:312,120000620,33271462,47709,61448,77270,3
12:58:41:482,120000435,265121242,0,259,7,2
12:58:41:512,120000611,33311274,47783,56806,77173,3
12:58:41:682,120000435,265131602,0,242,7,2
12:58:41:712,120000613,33283365,47721,61305,78180,3
12:58:41:882,120000420,265121621,0,252,7,2
12:58:41:912,120000620,33274870,47726,54889,77524,3
12:58:42:082,120000416,265128877,0,232,7,2
12:58:42:112,120000637,33266756,47705,59494,77671,3
12:58:42:282,120000425,265128945,0,241,5,2
12:58:42:312,120000629,33278024,47752,56224,76474,3
12:58:42:482,120000432,265123346,0,244,7,2
12:58:42:512,120000659,33233627,47658,57628,75872,3
12:58:42:682,120000435,265131078,0,255,7,2
12:58:42:712,120000610,33275955,47714,56086,77298,3
12:58:42:882,120000436,265124025,0,253,7,2
12:58:42:912,120000618,33275118,47742,56050,75986,3
12:58:43:082,120000427,265131625,0,247,7,2
12:58:43:112,120000611,33253711,47691,59387,76780,3
12:58:43:282,120000432,265125042,0,252,7,2
12:58:43:312,120000659,33284986,47741,56823,77022,3
12:58:43:482,120000424,265124189,0,248,7,2
12:58:43:512,120000629,33261054,47700,57749,76600,3
12:58:43:682,120000422,265133549,0,239,7,2
12:58:43:712,120000604,33289364,47737,57300,77411,3
12:58:43:882,120000432,265122842,0,255,7,2
12:58:43:912,120000615,33272341,47710,62622,78433,3
12:58:44:082,120000440,265133554,0,249,7,2
12:58:44:112,120000649,33285013,47736,54823,77116,3
12:58:44:282,120000424,265124767,0,241,7,2
12:58:44:312,120000636,33267736,47849,59013,79099,3
12:58:46:082,120001157,160091582,1877940,230,6524035,2
12:58:46:112,73723937,18280473,60766,49541,176425,3
12:58:46:282,120001208,49033692,3911768,219,13556075,2
12:58:46:312,120001259,29085323,42149,55437,56748,3
12:58:46:482,120001252,48529410,3887622,199,13498424,2
12:58:46:512,120001085,29407910,70988,65653,163696,3
12:58:46:682,120000647,48945758,3906633,211,13553516,2
12:58:46:712,120001278,29101855,41983,54136,57110,3
12:58:46:882,120001093,48689261,3900735,213,13523838,2
12:58:46:912,120000810,29125855,42035,55596,58509,3
12:58:47:082,120001253,48993816,3907386,212,13544207,2
12:58:47:112,120001433,29134780,42499,56848,61617,3
12:58:47:282,120001145,48618760,3897432,213,13502007,2
12:58:47:312,120000806,29108613,41892,55711,58279,3
12:58:47:482,120001064,49029534,3911396,210,13550856,2
12:58:47:512,120001199,29119697,41836,54136,56848,3
12:58:47:682,120000656,48719158,3901048,204,13512291,2
12:58:47:712,120000732,29109602,41808,53792,56879,3
12:58:47:882,120001137,48836616,3897538,229,13518736,2
12:58:47:912,120001308,29123871,42078,54908,60389,3
12:58:48:082,120000815,48815800,3908145,225,13543213,2
12:58:48:112,120000988,29116994,41868,52712,57660,3
12:58:48:282,120001163,48862430,3904143,215,13520564,2
12:58:48:312,120001087,29115176,41833,54488,57955,3
12:58:48:482,120000640,48774665,3900621,192,13519488,2
12:58:48:512,120001064,29107406,41802,52709,56757,3
12:58:48:682,120001309,48730518,3892457,211,13504431,2
12:58:48:712,120001005,29079302,41763,54621,56726,3
12:58:48:882,120000803,48641503,3895657,214,13507693,2
12:58:48:912,120000801,29132269,41835,58366,58273,3
12:58:49:082,120001124,48924272,3904045,203,13522433,2
12:58:49:112,120001929,29130141,41838,55006,58245,3
12:58:49:282,120001136,48549287,3889817,206,13483607,2
12:58:49:312,120001073,29112174,41802,52718,57940,3
12:58:49:482,120000658,48856515,3896314,210,13525433,2
12:58:49:512,120001049,29111186,41801,54588,56955,3
12:58:49:682,120001270,48646404,3896369,211,13519227,2
12:58:49:712,120000924,29121520,41825,51962,56695,3
12:58:49:882,120000744,48882697,3901562,223,13531047,2
12:58:49:912,120000970,29150062,41913,55238,60419,3
12:58:50:082,120001228,48592653,3888053,217,13501292,2
12:58:50:112,120001017,29093376,41773,55390,57387,3
12:58:50:282,120000761,48712088,3895870,211,13487114,2
12:58:50:312,120000950,29163038,41877,52227,58592,3
12:58:50:482,120001079,48868937,3905705,208,13531806,2
12:58:50:512,120001112,29096898,41795,55272,56830,3
12:58:50:682,120000740,48795515,3900849,197,13540735,2
12:58:50:712,120001375,29151229,41863,56238,58123,3
12:58:50:882,120001158,48718335,3893102,199,13512520,2
12:58:50:912,120001096,29146078,41845,57516,58317,3
12:58:51:082,120000632,48600877,3891594,210,13494218,2
12:58:51:112,120001054,29111359,41803,54805,57665,3
12:58:51:282,120001281,48923806,3903452,219,13543481,2
12:58:51:312,120000898,29111116,41800,54775,57223,3
12:58:51:482,120000613,48661460,3897864,201,13501194,2
12:58:51:512,120000895,29122557,41814,56868,58537,3
12:58:51:682,120001314,48929056,3904496,208,13544029,2
12:58:51:712,120000992,29108258,41800,54457,56724,3
12:58:51:882,120000676,48803825,3906145,222,13545937,2
12:58:51:912,120000874,29122409,41809,55495,58285,3
12:58:52:082,120001285,48864197,3904872,208,13524359,2
12:58:52:112,120001154,29093733,41788,53851,57519,3
12:58:52:282,120000848,48747055,3898187,212,13523723,2
12:58:52:312,120000940,29098257,41788,54335,56849,3
12:58:52:482,120001184,48786615,3897911,228,13505652,2
12:58:52:512,120001017,29116706,41806,52812,58105,3
12:58:52:682,120000898,48783854,3902649,195,13540872,2
12:58:52:712,120000833,29123090,41840,54057,57180,3
12:58:52:882,120001176,48845346,3904176,182,13543810,2
12:58:52:912,120000944,29092575,41761,58045,57794,3
12:58:53:082,120000678,48822976,3902451,198,13525991,2
12:58:53:112,120001221,29107856,41799,52263,57725,3
12:58:53:282,120001305,48740932,3897112,203,13536537,2
12:58:53:312,120001690,29113516,41810,50886,56722,3
12:58:53:482,120000765,48758671,3898989,213,13522085,2
12:58:53:512,120001147,29101983,41788,54781,57561,3
12:58:53:682,120001295,48769295,3896513,212,13517209,2
12:58:53:712,120000913,29104629,41809,51858,56550,3
12:58:53:882,120000660,48554072,3888473,205,13465057,2
12:58:53:912,120000893,29119303,41816,57011,58755,3
12:58:54:082,120001196,48995242,3909254,225,13552410,2
12:58:54:112,120000860,29144134,41851,55825,58490,3
12:58:54:282,120000630,48564975,3890595,197,13475386,2
12:58:54:312,120000914,29079672,41742,59897,56604,3
12:58:54:482,120001541,48960945,3904592,186,13537931,2
12:58:54:512,116990523,28424892,41324,52190,60084,3
12:58:54:682,120000876,48680691,3900319,207,13541981,2
12:58:54:712,120000972,29106207,41804,52210,56725,3
12:58:54:882,120001200,48933295,3904828,192,13544152,2
12:58:54:912,120000919,29131495,41874,51727,58608,3
12:58:55:082,120000696,48789933,3905355,199,13536071,2
12:58:55:112,120000913,29099115,41804,56346,57547,3
12:58:55:282,120001214,48857713,3903486,206,13528506,2
12:58:55:312,120001167,29119652,41830,54943,58570,3
12:58:55:482,120000701,48587272,3889284,209,13492549,2
12:58:55:512,120000876,29114900,41805,55854,58053,3
12:58:55:682,120001188,48925444,3904722,216,13541856,2
12:58:55:712,120001072,29106174,41802,53600,56747,3
12:58:55:882,120000655,48602628,3893134,211,13496031,2
12:58:55:912,120000971,29121244,41821,52651,57712,3
12:58:56:082,120001140,48960233,3906213,211,13559052,2
12:58:56:112,120001302,29124506,41827,54983,59657,3
12:58:56:282,120000732,48660722,3897422,189,13517240,2
12:58:56:312,120000959,29123404,41836,53709,57006,3
12:58:56:482,120000824,48842962,3895368,207,13496377,2
12:58:56:512,120001055,29087782,41748,55700,57775,3
12:58:56:682,120001108,48570397,3892116,209,13507349,2
12:58:56:712,120000798,29093578,41779,56546,56945,3
12:58:56:882,120000700,48921485,3903125,217,13533184,2
12:58:56:912,120001211,29109364,41804,53537,56424,3
12:58:57:082,120001316,48656838,3897965,200,13510200,2
12:58:57:112,120001039,29129819,41831,54344,58563,3
12:58:57:282,120000636,48755713,3892597,213,13499009,2
12:58:57:312,120001507,29108205,41801,54259,57385,3
12:58:57:482,120001168,48721815,3897215,215,13497176,2
12:58:57:512,120001184,29091413,41760,58579,58040,3
12:58:57:682,120000598,48819929,3901461,193,13540337,2
12:58:57:712,120001289,29102989,41777,56870,56571,3
12:58:57:882,120001249,48713547,3894682,203,13505851,2
12:58:57:912,120001183,29097666,41789,53379,57782,3
12:58:58:082,120000891,48878144,3907029,216,13541269,2
12:58:58:112,120001221,29123608,41802,54774,58513,3
12:58:58:282,120001393,48725791,3896876,211,13484318,2
12:58:58:312,120001432,29156904,41869,55354,58004,3
12:58:58:482,120000722,48579185,3887061,201,13476465,2
12:58:58:512,120000971,29091937,41777,53870,57431,3
12:58:58:682,120001149,48840864,3896365,204,13495859,2
12:58:58:712,120001369,29120137,41816,56797,57369,3
12:58:58:882,120001211,48569942,3892022,218,13499367,2
12:58:58:912,120000919,29109679,41801,54045,57021,3
12:58:59:082,120001199,49030099,3911483,216,13564249,2
12:58:59:112,120001407,29136198,41829,56544,59071,3
12:58:59:282,120000676,48646102,3897707,210,13499932,2
12:58:59:312,120000923,29146485,41969,53982,58818,3
12:58:59:482,120001119,48943712,3904667,219,13529913,2
12:58:59:512,120001229,29097868,41777,57255,56561,3
12:58:59:682,120000545,48636114,3896438,213,13517418,2
12:58:59:712,120000944,29153488,41875,53569,58109,3
12:58:59:882,120001131,48921271,3902406,213,13548048,2
12:58:59:912,120001330,29121137,41810,55117,57970,3
12:59:00:082,120001288,48584893,3893719,207,13524233,2
12:59:00:112,120001029,29125438,41811,58433,59299,3
12:59:00:282,120001454,48973842,3905267,205,13552430,2
12:59:00:312,120001642,29112989,41808,56070,57205,3
12:59:00:482,120000863,48628550,3897716,220,13510563,2
12:59:00:512,120000844,29080592,41756,55907,56427,3
12:59:00:682,120000837,48854654,3895495,197,13516305,2
12:59:00:712,120001262,29086462,41757,57328,57168,3
12:59:00:882,120001083,48514053,3882922,217,13486605,2
12:59:00:912,120001279,29107446,41801,55527,56895,3
12:59:02:082,120002388,165621711,1782754,241,6195626,2
12:59:02:112,73740053,18669582,91797,60625,297866,3
12:59:02:282,120001421,48460410,3879913,208,13481648,2
12:59:02:312,120000692,29096574,41895,55690,55740,3
12:59:02:482,120000970,48969254,3904586,199,13532159,2
12:59:02:512,120000747,29090544,41809,55415,55045,3
12:59:02:682,120001267,48545517,3889441,215,13495088,2
12:59:02:712,120000759,29097282,42017,54808,55980,3
12:59:02:882,120000754,48912182,3903552,202,13533274,2
12:59:02:912,120000768,29097625,41803,55294,54849,3
12:59:03:082,120001325,48720947,3903388,203,13498922,2
12:59:03:112,120000754,29081689,42100,56454,56807,3
12:59:03:282,120000548,48909483,3900827,200,13538359,2
12:59:03:312,120000770,29114549,41852,53215,55188,3
12:59:03:482,120001211,48669190,3900372,218,13520691,2
12:59:03:512,120000597,29126231,41845,53949,55609,3
12:59:03:682,120001335,48994234,3907451,210,13544375,2
12:59:03:712,120001137,29120461,41879,51665,56139,3
12:59:03:882,120000739,48627311,3897889,207,13508493,2
12:59:03:912,116991444,28393659,41330,53982,56514,3
12:59:04:082,120001254,48932506,3901166,202,13524021,2
12:59:04:112,120000905,29078567,42129,57839,58253,3
12:59:04:282,120001189,48540424,3888781,203,13508499,2
12:59:04:312,120000879,29137215,41901,54861,56756,3
12:59:04:482,120000644,48816087,3897664,218,13500103,2
12:59:04:512,120000593,29086783,41807,52798,54929,3
12:59:04:682,120001671,48759561,3903204,222,13521302,2
12:59:04:712,120000751,29125794,41846,53738,56485,3
12:59:04:882,120000498,48852391,3900018,202,13530411,2
12:59:04:912,120000628,29095002,41804,55272,55184,3
12:59:05:082,120001386,48647430,3892380,205,13492403,2
12:59:05:112,120001310,29098393,41810,52634,55819,3
12:59:05:282,120000775,48916879,3907760,223,13533787,2
12:59:05:312,120001267,29101357,41872,55785,56527,3
12:59:05:482,120001421,48639988,3890957,214,13492301,2
12:59:05:512,120001066,29099959,41811,53526,55218,3
12:59:05:682,120000583,48779763,3899916,213,13543342,2
12:59:05:712,120000888,29144118,41882,53121,56111,3
12:59:05:882,120001127,48820921,3903562,205,13545360,2
12:59:05:912,120000700,29086783,41799,54086,55080,3
12:59:06:082,120000683,48770839,3898351,204,13531233,2
12:59:06:112,120001073,29105961,41812,54415,57104,3
12:59:06:282,120001262,48783540,3900026,200,13498655,2
12:59:06:312,120000976,29095969,41812,51404,55876,3
12:59:06:482,120000751,48624284,3890142,215,13496291,2
12:59:06:512,120000553,29086033,41787,55870,54713,3
12:59:06:682,120001120,48826986,3896864,209,13512756,2
12:59:06:712,120001396,29123432,41841,56765,56850,3
12:59:06:882,120001355,48550115,3889967,193,13497702,2
12:59:06:912,120000694,29120692,41837,54168,55523,3
12:59:07:082,120001246,49082258,3917223,211,13563986,2
12:59:07:112,120001631,29538920,94601,76952,260088,3
12:59:07:282,120001200,48186130,3849430,211,13368276,2
12:59:07:312,120001197,23553915,28333,43307,120143,3
12:59:07:482,120001306,48404958,3873766,220,13417079,2
12:59:07:512,120001184,23551521,27917,40671,116446,3
12:59:07:682,120001440,48484480,3882544,216,13448957,2
12:59:07:712,120000778,23557121,27955,45308,117832,3
12:59:07:882,120000769,48646092,3882839,195,13460664,2
12:59:07:912,120001005,23535707,27896,43855,115591,3
12:59:08:082,120001336,48598662,3880934,196,13469278,2
12:59:08:112,120001049,23538056,28532,43979,119001,3
12:59:08:282,120001199,48303499,3862516,215,13402600,2
12:59:08:312,120000828,23529859,27929,46211,116501,3
12:59:08:482,120001277,48390639,3872135,208,13422583,2
12:59:08:512,120000886,23556031,27972,42933,114983,3
12:59:08:682,120001268,48382179,3871092,208,13415992,2
