CORE_ID,TIMESTAMP,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_MISSES,L2_CACHE_ACCESS,LABEL,DET_STATUS,DET_PROB,BENCH_ID
1,18:24:28:312,328427,228521,391,240,1644,0,0,0,2
2,18:24:28:312,324711,227439,350,248,1678,0,0,0,2
3,18:24:28:312,324815,228019,436,178,1693,0,0,0,0
1,18:24:28:513,120005026,163889078,97760,88100,1315576,0,0,0,5
2,18:24:28:513,120003378,183372616,12659,89778,926183,0,0,0,5
3,18:24:28:513,120003082,265869409,193,64,1670,0,0,0,0
1,18:24:28:713,120002998,196161734,87765,85852,1044843,0,0,0,5
2,18:24:28:713,120003466,180871282,87718,88998,1154451,0,0,0,2
3,18:24:28:713,120002395,265881282,33,21,1285,0,0,0,0
1,18:24:28:914,120002948,184255741,736,91725,876884,0,0,0,5
2,18:24:28:914,120002785,170789494,882,83307,984474,0,0,0,5
3,18:24:28:914,120002391,265898383,36,12,1291,0,0,0,0
1,18:24:29:114,120002861,183207506,841,87356,882023,0,0,0,2
2,18:24:29:114,120003203,193543640,84429,94592,1051301,0,0,0,5
3,18:24:29:114,327892,226413,381,215,1601,0,0,0,0
1,18:24:29:315,120003109,195054521,176986,87407,1341767,0,0,0,2
2,18:24:29:315,120002831,180927017,84493,85629,1149693,0,0,0,1
3,18:24:29:315,120004084,21060072,211941,39300,786154,0,0,0,0
1,18:24:29:515,120003042,163988761,402881,83635,2220053,0,0,0,2
2,18:24:29:515,120003035,172238554,413240,72631,2205405,0,0,0,2
3,18:24:29:515,120004065,15768892,83675,12728,357666,0,0,0,0
1,18:24:29:715,120002868,187292707,166307,91673,1361910,0,0,0,5
2,18:24:29:715,120002895,178957356,83942,88906,1157837,0,0,0,2
3,18:24:29:715,120004199,18373191,134447,46598,543433,0,0,0,0
1,18:24:29:916,120002963,199986963,702,84354,782618,0,0,0,2
2,18:24:29:916,120002930,185046738,84131,96927,1106419,0,0,0,5
3,18:24:29:916,120004406,34462732,146942,64295,747660,0,0,0,0
1,18:24:30:116,120002674,203990440,83029,94534,979036,0,1,5,5
2,18:24:30:116,120002758,195429029,166624,83029,1302197,0,1,6,2
3,18:24:30:116,120002548,265890570,28,10,1309,0,1,1,0
1,18:24:30:317,120012200,184983884,248816,92943,1614249,0,1,17,2
2,18:24:30:317,120011653,176208896,249276,87306,1672180,0,1,23,2
3,18:24:30:317,120003323,91578182,294527,1169715,1665022,0,0,0,0
1,18:24:30:517,120011262,168613196,482,85386,987394,0,1,25,2
2,18:24:30:517,120010879,173255165,330431,84965,1940398,0,1,26,5
3,18:24:30:517,120004118,80439299,649773,1096892,3126187,0,0,0,0
1,18:24:30:718,120011222,177775155,166207,84460,1419887,0,1,25,1
2,18:24:30:718,120011222,209598005,247604,95790,1405429,0,1,24,2
3,18:24:30:718,120003703,68275818,564408,966027,2482258,0,0,0,0
1,18:24:30:918,120011255,202513398,84011,91461,1000786,0,1,23,5
2,18:24:30:918,120011812,191188838,167175,90394,1297231,0,1,25,2
3,18:24:30:918,120004937,75316495,664205,1370947,2508054,0,1,0,0
1,18:24:31:118,120011252,197231710,248020,93392,1518098,0,1,23,5
2,18:24:31:118,120011129,192201943,222,81511,835889,0,1,27,5
3,18:24:31:118,120013552,92986934,597779,1861064,2864086,0,1,0,0
1,18:24:31:319,120011467,233195668,82728,90446,792157,0,1,20,2
2,18:24:31:319,120011013,228079213,164945,97649,1059188,0,1,19,2
3,18:24:31:319,120012795,110369065,369131,2425888,2548315,0,1,0,0
1,18:24:31:519,120011296,194938359,166570,104752,1278818,0,1,21,2
2,18:24:31:519,120011073,172885514,1013,92109,959242,0,1,25,5
3,18:24:31:519,120012789,111413886,415271,2204691,2826615,0,1,0,0
1,18:24:31:720,120012230,180548019,153206,88160,1354738,0,1,23,2
2,18:24:31:720,120011568,214915046,180,89539,674527,0,1,21,2
3,18:24:31:720,120012471,109220063,351184,2110652,2740238,0,1,0,0
1,18:24:31:920,120011479,180546174,96138,88257,1193396,0,1,23,2
2,18:24:31:920,120011500,163307029,165530,92957,1507628,0,1,22,5
3,18:24:31:920,120012645,108036994,411936,2153943,2849563,0,1,0,0
1,18:24:32:121,120011153,160511682,247538,90541,1779358,0,1,21,2
2,18:24:32:121,120011292,199202893,691,86480,780036,0,1,22,2
3,18:24:32:121,120013004,113201485,259941,2544024,2102825,0,1,0,0
1,18:24:32:321,120011279,163517883,165215,81658,1531391,0,1,24,5
2,18:24:32:321,120011177,194161110,166752,100235,1293714,0,1,21,6
3,18:24:32:321,120012750,110707970,352107,2341442,2558010,0,1,1,0
1,18:24:32:522,120011300,203172906,671,91080,748451,0,1,20,2
2,18:24:32:522,120011272,168587255,181,87870,990427,0,1,23,2
3,18:24:32:522,120012851,113580042,305566,2381413,2335723,0,1,1,0
1,18:24:32:722,120010990,195976160,112,93602,797811,0,1,21,5
2,18:24:32:722,120011054,181504881,83671,89588,1147155,0,1,23,5
3,18:24:32:722,96022697,85426543,373369,1369544,2579225,0,1,1,0
1,18:24:32:922,120011104,195537376,165978,85311,1302151,0,1,22,5
2,18:24:32:922,120010994,212733767,83935,92703,931773,0,1,20,5
3,18:24:32:922,14006,15330,46,87,356,0,1,1,0
