TIMESTAMP,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_MISSES,L2_CACHE_ACCESS,LABEL
19:23:26:925,120001445,96761394,309577,2041592,2253585,3
19:23:27:094,120000635,47757015,3808980,198,13220090,2
19:23:27:125,120002342,99885103,288560,2134052,2091391,3
19:23:27:294,120000531,47172075,3772202,186,13106876,2
19:23:27:325,120002483,97868297,310868,2079031,2226417,3
19:23:27:494,120001827,47512770,3800669,193,13180821,2
19:23:27:525,120002284,99870076,285600,2109075,2118248,3
19:23:27:694,120000848,47094870,3760331,216,13047270,2
19:23:27:725,115746825,85704891,386964,1349201,2595553,3
19:23:27:894,120001271,48599341,3894608,218,13478770,2
19:23:27:925,67881,13493,721,306,2967,3
19:23:28:094,120000540,49736774,3971546,207,13775154,2
19:23:28:125,55345,14235,228,231,1844,3
19:23:28:294,120001262,49772228,3980418,212,13779951,2
19:23:28:325,2647,961,0,10,17,3
19:23:28:494,120000576,49724150,3976326,209,13786863,2
19:23:28:525,1834,961,0,8,0,3
19:23:28:694,120001245,49803716,3977876,208,13792566,2
19:23:28:725,118120,31274,628,506,3717,3
19:23:28:894,120000608,49629947,3975070,213,13773132,2
19:23:28:925,36880,13480,91,154,1815,3
19:23:29:094,120000578,49871006,3977066,200,13779371,2
19:23:29:125,31692,14264,12,123,1378,3
19:23:29:294,120001065,49608008,3974428,220,13763432,2
19:23:29:325,2329,962,0,4,10,3
19:23:29:494,120000623,49814800,3977865,207,13782017,2
19:23:29:525,1735,962,0,2,0,3
19:23:29:694,120001346,49669105,3971390,211,13755974,2
19:23:29:725,157834,51779,544,633,6615,3
19:23:29:894,120000680,50030480,3998137,208,13864434,2
19:23:29:925,38137,13482,71,138,1569,3
19:23:30:094,120001197,49624750,3970134,224,13774127,2
19:23:30:125,2533,961,0,5,6,3
19:23:30:294,120000779,49598204,3969593,210,13761500,2
19:23:30:325,47795,20415,56,195,2038,3
19:23:30:494,120001149,49969386,3989112,204,13839297,2
19:23:30:525,2587,962,0,4,8,3
19:23:30:694,120000699,49652115,3975703,218,13769855,2
19:23:30:725,73199,31344,81,278,3285,3
19:23:30:894,120000658,49836121,3975033,198,13788136,2
19:23:30:925,2741,961,0,5,12,3
19:23:31:094,120000799,49737363,3986889,194,13814256,2
19:23:31:125,32959,13415,29,80,1454,3
19:23:31:294,120001441,49928559,3981838,203,13821512,2
19:23:31:325,41464,18353,27,166,1835,3
19:23:31:494,120001182,49595238,3974308,215,13767345,2
19:23:31:525,2222,962,0,3,10,3
19:23:31:694,120000781,49834003,3977506,211,13787007,2
19:23:31:725,29292,14184,2,72,1315,3
19:23:31:894,120001337,49694037,3976663,219,13796489,2
19:23:31:925,2323,962,0,3,7,3
19:23:32:094,120000655,49688549,3973010,215,13785002,2
19:23:32:125,30278,13411,5,79,1382,3
19:23:32:294,120001292,49728549,3968865,212,13745474,2
19:23:32:325,37361,18255,6,147,1735,3
19:23:32:494,120001233,49608106,3975741,209,13777438,2
19:23:32:525,2170,961,0,3,10,3
19:23:32:694,120000649,49944519,3984249,210,13802049,2
19:23:32:725,64365,31330,10,222,2978,3
19:23:32:894,120001313,49543702,3965631,214,13756218,2
19:23:32:925,2210,962,0,5,7,3
19:23:33:094,120000504,49769074,3979820,205,13805072,2
19:23:33:125,29513,13414,4,66,1365,3
19:23:33:294,120001196,49727409,3970801,205,13769226,2
19:23:33:325,36914,18316,3,151,1722,3
19:23:33:494,120001233,49606083,3975310,194,13775481,2
19:23:33:525,2214,962,0,2,17,3
19:23:33:694,120000557,49932148,3981516,227,13814295,2
19:23:33:725,29373,14183,0,67,1269,3
19:23:33:894,120001020,49608581,3974175,221,13768893,2
19:23:33:925,2103,962,0,2,11,3
19:23:34:094,120000743,49834259,3979445,208,13790723,2
19:23:34:125,29844,13085,3,77,1308,3
19:23:34:294,120001215,49747987,3980769,201,13792371,2
19:23:34:325,36312,17863,4,119,1739,3
19:23:34:494,120000713,49658203,3970683,208,13757197,2
19:23:34:525,2277,961,0,6,13,3
19:23:34:694,120001544,49827428,3979086,207,13804776,2
19:23:34:725,37700,18731,4,153,1748,3
19:23:34:894,120001154,49566472,3970942,209,13776082,2
19:23:34:925,36063,16902,11,120,1676,3
19:23:35:094,120000641,49832921,3975914,223,13783649,2
19:23:35:125,31719,13409,10,86,1454,3
19:23:35:294,120001301,49757135,3985885,199,13812885,2
19:23:35:325,37443,18263,4,128,1782,3
19:23:35:494,120000761,49969523,3985585,211,13825297,2
19:23:35:525,2588,962,0,5,9,3
19:23:35:694,120000741,49681319,3982503,193,13813027,2
19:23:35:725,1722,962,0,1,0,3
19:23:35:894,120000823,49932792,3981956,212,13805294,2
19:23:35:925,29774,13827,1,73,1313,3
19:23:36:094,120001159,49541279,3966263,197,13753628,2
19:23:36:125,82273,32018,165,303,3923,3
19:23:36:294,120000676,49865787,3985048,210,13804324,2
19:23:36:325,37530,18221,18,135,1776,3
19:23:36:494,120001204,49742876,3978235,198,13790003,2
19:23:36:525,2576,962,0,5,12,3
19:23:36:694,120000727,49779330,3980264,209,13805719,2
19:23:36:725,38287,19278,13,140,1787,3
19:23:36:894,120001176,49750309,3974096,216,13766520,2
19:23:36:925,30363,14101,2,73,1354,3
19:23:37:094,120000704,49684892,3979053,212,13805668,2
19:23:37:125,31457,13409,7,69,1374,3
19:23:37:294,120001275,49898718,3981413,204,13806768,2
19:23:37:325,38421,18813,5,110,1756,3
19:23:37:494,120001192,49505807,3964409,214,13730325,2
19:23:37:525,2134,962,0,5,9,3
19:23:37:694,120000666,49842495,3980852,209,13785958,2
19:23:37:725,1682,962,0,1,0,3
19:23:37:894,120000462,123366958,2600892,263,9022358,2
19:23:37:925,28764,14124,0,66,1294,3
19:23:38:094,120000427,265141322,0,253,15,2
19:23:38:125,18338011,6201843,153305,10083,613282,3
19:23:38:294,120000439,264334089,0,243,7,2
19:23:38:325,120000864,74141944,1281509,651470,5489477,3
19:23:38:494,120000431,264622720,0,246,7,2
19:23:38:525,120000691,70069780,863262,455840,3214950,3
19:23:38:694,120000432,265116513,0,251,7,2
19:23:38:725,120000658,33301902,48240,58393,77196,3
19:23:38:894,120000427,265113505,0,244,7,2
19:23:38:925,120000619,33294618,48005,56842,75228,3
19:23:39:094,120000413,265124260,0,245,7,2
19:23:39:125,120000645,33291850,48003,56717,75822,3
19:23:39:294,120000427,265113833,0,254,7,2
19:23:39:325,120000662,33296831,47790,55398,74469,3
19:23:39:494,120000434,265121448,0,248,7,2
19:23:39:525,120000605,33302289,47771,57130,75439,3
19:23:39:694,120000428,265112319,0,266,7,2
19:23:39:725,120000617,33295097,47759,55470,74039,3
19:23:39:894,120000420,265123496,0,241,7,2
19:23:39:925,120000671,33292623,47856,60883,75935,3
19:23:40:094,120000427,265115208,0,240,7,2
19:23:40:125,120000623,33315841,47802,53783,74974,3
19:23:40:294,120000430,265113370,0,258,7,2
19:23:40:325,120000627,33272887,47712,58515,74519,3
19:23:40:494,120000421,265123780,0,257,7,2
19:23:40:525,120000614,33314048,47803,55532,75097,3
19:23:40:694,120000456,265116072,0,248,7,2
19:23:40:725,120000697,33275677,47750,59606,75921,3
19:23:40:894,120000428,265120955,0,260,7,2
19:23:40:925,120000623,33312590,47788,55281,75225,3
19:23:41:094,120000450,265116594,0,245,7,2
19:23:41:125,120000631,33285346,47743,55712,75109,3
19:23:41:294,120000439,265115714,0,252,7,2
19:23:41:325,120000622,33293695,47765,54945,74454,3
19:23:41:494,120000431,265121820,0,243,7,2
19:23:41:525,120000648,33311776,47791,55763,74847,3
19:23:41:694,120000434,265112392,0,253,7,2
19:23:41:725,120000602,33287623,47737,57744,74123,3
19:23:41:894,120000442,265123609,0,254,7,2
19:23:41:925,120000588,33301550,47755,55465,74649,3
19:23:42:094,120000435,265114557,0,253,7,2
19:23:42:125,120000640,33312404,47767,58204,75390,3
19:23:42:294,120000437,265115094,0,245,7,2
19:23:42:325,120000597,33292603,47765,54359,74202,3
19:23:42:494,120000428,265120618,0,254,7,2
19:23:42:525,120000680,33314784,47789,58524,74887,3
19:23:42:694,120000431,265114614,0,231,7,2
19:23:42:725,120000677,33306533,47781,53849,74886,3
19:23:42:894,120000442,265121112,0,281,7,2
19:23:42:925,120000603,33285755,47727,56388,74041,3
19:23:43:094,120000435,265114059,0,257,7,2
19:23:43:125,120000686,33290253,47761,56310,74825,3
19:23:43:294,120000437,265124927,0,251,7,2
19:23:43:325,120000616,33285552,47733,58097,73642,3
19:23:43:494,120000439,265112994,0,241,7,2
19:23:43:525,120000722,33278654,50496,58688,87284,3
19:23:43:694,120000443,265114960,0,237,7,2
19:23:43:725,120000714,33296372,51495,59224,87991,3
19:23:43:894,120000451,265122141,0,259,7,2
19:23:43:925,120000640,33280481,47730,58014,74071,3
19:23:44:094,120000415,265113669,0,255,7,2
19:23:44:125,120000686,33309327,48245,55878,76192,3
19:23:44:294,120000429,265119049,0,265,7,2
19:23:44:325,120000630,33291883,47772,58468,74103,3
19:23:44:494,120000426,265116233,0,256,7,2
19:23:44:525,120000641,33316367,47847,55570,74472,3
19:23:44:694,120000418,265116176,0,234,7,2
19:23:44:726,120000740,33276298,48046,62405,75610,3
19:23:44:894,120000435,265123780,0,243,7,2
19:23:44:926,120000625,33321052,47796,53181,73985,3
19:23:45:094,120000427,265114044,0,242,7,2
19:23:45:126,120000637,33292334,47838,58195,76575,3
19:23:45:294,120000432,265123783,0,220,7,2
19:23:45:326,120000636,33322265,47796,54398,74656,3
19:23:45:494,120000435,265111701,0,276,7,2
19:23:45:526,120000672,33343846,47838,56341,75476,3
19:23:45:694,120000448,265120566,0,240,7,2
19:23:45:726,120000624,33315402,47796,55911,74851,3
19:23:45:894,120000432,265114324,0,249,5,2
19:23:45:926,120000660,33309958,47783,56174,74396,3
19:23:46:094,120000436,265117846,0,231,7,2
19:23:46:126,120000627,33334088,47813,55663,76084,3
19:23:46:294,120000440,265123141,0,258,7,2
19:23:46:326,120000631,33336438,47824,54675,74575,3
19:23:46:494,120000430,265113950,0,249,7,2
19:23:46:526,120000633,33294310,47749,58643,74704,3
19:23:46:694,120000432,265122397,0,248,7,2
19:23:46:726,120000642,33318038,47794,54715,74335,3
19:23:46:894,120000432,265111316,0,254,7,2
19:23:46:926,120000688,33312147,47796,59658,76163,3
19:23:47:094,120000429,265112813,0,240,7,2
19:23:47:126,120000648,33335644,47811,55023,76365,3
19:23:47:294,120000425,265123248,0,253,7,2
19:23:47:326,120000652,33299571,47759,58487,74528,3
19:23:47:494,120000419,265116109,0,263,7,2
19:23:47:526,120000655,33316072,47792,55687,74433,3
19:23:47:694,120000419,265123781,0,239,7,2
19:23:47:726,120000635,33316923,47785,58584,74916,3
19:23:47:894,120000416,265112136,0,260,7,2
19:23:47:926,120000637,33319421,47782,55778,74674,3
19:23:48:094,120000435,265113819,0,252,7,2
19:23:48:126,120000633,33324408,47792,55969,76324,3
19:23:48:294,120000427,265124105,0,262,7,2
19:23:48:326,120000627,33305600,47768,57403,74462,3
19:23:48:494,120000416,265113918,0,262,7,2
19:23:48:526,120000638,33320610,47785,56283,74400,3
19:23:48:694,120000427,265124672,0,241,7,2
19:23:48:726,120000664,33319992,47799,58267,76199,3
19:23:48:894,120000431,265116487,0,259,7,2
19:23:48:926,120000618,33328001,47792,54886,75748,3
19:23:49:094,120000431,265119794,0,267,7,2
19:23:49:126,120000661,33329475,47798,55924,76190,3
19:23:49:294,120000428,265112513,0,249,7,2
19:23:49:326,120000636,33294243,47750,54082,74108,3
19:23:49:494,120000420,265116336,0,254,7,2
19:23:49:526,120000646,33312629,47783,59677,74598,3
19:23:49:694,120000422,265122874,0,258,7,2
19:23:49:726,120000653,33310534,47762,56476,75099,3
19:23:49:894,120000426,265113616,0,239,7,2
19:23:49:926,120000627,33303116,47765,59031,74287,3
19:23:50:094,120000431,265122448,0,258,7,2
19:23:50:126,120000628,33350193,47855,56411,76697,3
19:23:50:294,120000423,265114416,0,250,7,2
19:23:50:326,120000631,33309386,47765,57401,74614,3
19:23:50:494,120000416,265113878,0,235,7,2
19:23:50:526,120000624,33327478,47811,57134,74898,3
19:23:50:694,120000435,265121002,0,243,7,2
19:23:50:726,120000653,33321967,47798,55143,75148,3
19:23:50:894,120000432,265110683,0,245,7,2
19:23:50:926,120000670,33313460,47765,54535,75203,3
19:23:51:094,120000439,265124180,0,247,7,2
19:23:51:126,120000698,33331558,47808,54948,75636,3
19:23:51:294,120000444,265113664,0,254,7,2
19:23:51:326,120000643,33294808,47743,59100,74366,3
19:23:51:494,120000440,265111897,1,278,7,2
19:23:51:526,120000626,33319041,47801,54167,73939,3
19:23:51:694,120000438,265121932,0,246,7,2
19:23:51:726,120000683,33288224,47743,59531,74339,3
19:23:51:894,120000433,265113836,0,259,7,2
19:23:51:926,120000635,33314676,47792,55804,73411,3
19:23:52:094,120000442,265120469,0,246,7,2
19:23:52:126,120000655,33296931,47739,58325,74685,3
19:23:52:294,120000435,265115930,0,256,7,2
19:23:52:326,120000626,33322255,47790,54558,75159,3
19:23:52:494,120000435,265122005,0,258,7,2
19:23:52:526,120000626,33306307,47788,56290,74319,3
19:23:52:694,120000455,265114311,0,242,7,2
19:23:52:726,120000641,33320736,47787,54423,74856,3
19:23:52:894,120000455,265116183,0,243,7,2
19:23:52:926,120000629,33327035,47792,55484,75627,3
19:23:53:094,120000455,265122875,0,270,7,2
19:23:53:126,120000649,33309140,47779,58393,75022,3
19:23:53:294,120000448,265113974,0,251,7,2
19:23:53:326,120000657,33305673,47923,55008,76148,3
19:23:54:894,120000443,265133874,0,243,6,2
19:23:54:926,415648,247239,287,1202,21095,3
19:23:54:894,120000443,265133874,0,243,6,2
19:23:54:926,415648,247239,287,1202,21095,3
19:23:54:894,120000443,265133874,0,243,6,2
19:23:54:926,415648,247239,287,1202,21095,3
19:23:54:894,120000443,265133874,0,243,6,2
19:23:54:926,415648,247239,287,1202,21095,3
19:23:54:894,120000443,265133874,0,243,6,2
19:23:54:926,415648,247239,287,1202,21095,3
19:23:54:894,120000443,265133874,0,243,6,2
19:23:54:926,415648,247239,287,1202,21095,3
19:23:54:894,120000443,265133874,0,243,6,2
19:23:54:926,415648,247239,287,1202,21095,3
19:23:55:094,120001251,158830360,1858862,231,6457804,2
19:23:55:126,74823943,18561709,60660,48063,174499,3
19:23:55:294,120000633,47563148,3811114,211,13220307,2
19:23:55:326,120001016,29125373,42152,54692,56555,3
19:23:55:494,120000552,47752951,3808516,206,13205654,2
19:23:55:526,120001132,29451573,70993,62649,162742,3
19:23:55:694,120001139,47579223,3808283,203,13197243,2
19:23:55:726,120001055,29133103,41975,55206,57285,3
19:23:55:894,120000664,47743380,3815415,207,13210535,2
19:23:55:926,120001278,29180616,42086,55137,58742,3
19:23:56:094,120001199,47700118,3811720,206,13220926,2
19:23:56:126,120001077,29148799,42549,55707,62379,3
19:23:56:294,120000551,47545408,3807038,218,13208861,2
19:23:56:326,120001036,29145072,41940,54271,57667,3
19:23:56:494,120000602,47817741,3812859,201,13210350,2
19:23:56:526,120001517,29160509,41893,55454,56846,3
19:23:56:694,120001309,47599829,3814401,205,13200262,2
19:23:56:726,120001083,29140362,41853,54134,56681,3
19:23:56:894,120000559,47801050,3814235,200,13246073,2
19:23:56:926,120001494,29129745,42127,55948,59248,3
19:23:57:094,120001235,47588821,3807062,192,13211366,2
19:23:57:126,120001224,29147432,41905,54171,57866,3
19:23:57:294,120000664,47552552,3805444,209,13184262,2
19:23:57:326,120001663,29163677,41895,54413,57501,3
19:23:57:494,120001174,47894759,3822284,214,13243557,2
19:23:57:526,120001585,29129216,41831,55879,56406,3
19:23:57:694,120000704,47577529,3810843,210,13212657,2
19:23:57:726,120000951,29165590,41893,54510,56711,3
19:23:57:894,120001079,47905256,3820642,203,13241371,2
19:23:57:926,120001298,29171804,41892,53331,57481,3
19:23:58:094,120001328,47494972,3804116,197,13195714,2
19:23:58:126,120000949,29143941,41848,54674,57512,3
19:23:58:294,120000852,47748455,3811952,201,13220372,2
19:23:58:326,120001544,29146049,41860,53232,57158,3
19:23:58:494,120001447,47629349,3807913,198,13205467,2
19:23:58:526,120001292,29149555,41860,54707,56527,3
19:23:58:694,120000710,47599380,3810029,200,13221269,2
19:23:58:726,120000830,29156113,41874,53515,56716,3
19:23:58:894,120000821,47705078,3805690,204,13216162,2
19:23:58:926,120001313,29187299,41975,54501,59594,3
19:23:59:094,120001069,47640274,3816606,214,13239538,2
19:23:59:126,120001043,29163474,41872,55084,57787,3
19:23:59:294,120000736,47710555,3808868,193,13215444,2
19:23:59:326,120001987,29160479,41871,54149,57711,3
19:23:59:494,120001323,47704541,3815073,220,13229452,2
19:23:59:526,120000952,29162545,41890,53581,56905,3
19:23:59:694,120001430,47391827,3792753,200,13143418,2
19:23:59:726,120000886,29173025,41891,54333,57337,3
19:23:59:894,120000654,47777902,3811820,193,13229246,2
19:23:59:926,120001133,29177911,41902,55009,57823,3
19:24:00:094,120001345,47645332,3813125,206,13231560,2
19:24:00:126,120000952,29171457,41896,51559,57696,3
19:24:00:294,120000830,47720882,3813276,221,13220842,2
19:24:00:326,120001345,29173178,41890,56047,57240,3
19:24:00:494,120001247,47751035,3816961,207,13228619,2
19:24:00:526,120001319,29153174,41863,57698,58031,3
19:24:00:694,120000751,47609099,3809074,202,13219289,2
19:24:00:726,120000949,29169577,41888,54315,56848,3
19:24:00:894,120001296,47791221,3813431,197,13233579,2
19:24:00:926,120000880,29123038,41816,54245,57903,3
19:24:01:094,120000674,47642241,3817464,207,13239540,2
19:24:01:126,120001029,29144224,41849,56692,57564,3
19:24:01:294,120001201,47855790,3816009,200,13241392,2
19:24:01:326,120001167,29142582,41848,54580,56468,3
19:24:01:494,120001277,47497544,3804532,203,13190914,2
19:24:01:526,120000879,29173524,41883,56012,57469,3
19:24:01:694,120000670,47778253,3815419,196,13217390,2
19:24:01:726,120000954,29141881,41849,56557,56895,3
19:24:01:894,120001031,47614026,3806004,204,13187200,2
19:24:01:926,120001306,29141389,41835,56013,57611,3
19:24:02:094,120000613,47607735,3811316,209,13220859,2
19:24:02:126,120000966,29151171,41857,55508,57741,3
19:24:02:294,120001184,47810605,3812943,206,13232071,2
19:24:02:326,120001241,29141381,41869,54413,57602,3
19:24:02:494,120001210,47561779,3811646,205,13209577,2
19:24:02:526,120000885,29148343,41913,55001,57301,3
19:24:02:694,120000613,47626215,3802834,207,13195384,2
19:24:02:726,120001447,29160141,41876,54347,56726,3
19:24:02:894,120001223,47711904,3812598,209,13214036,2
19:24:02:926,120001392,29162081,41868,53135,58715,3
19:24:03:094,120000547,47588370,3809545,207,13204918,2
19:24:03:126,120000971,29177439,41893,54279,57924,3
19:24:03:294,120001291,47921001,3824928,203,13272266,2
19:24:03:326,116991332,28442681,41285,52532,58347,3
19:24:03:494,120000550,47569521,3809363,208,13182404,2
19:24:03:526,120000862,29146320,41884,53429,57865,3
19:24:03:694,120000488,47808921,3812062,193,13245872,2
19:24:03:726,120001332,29139458,41850,55186,56790,3
19:24:03:894,120001216,47506057,3803835,202,13194170,2
19:24:03:926,120001140,29180662,41943,54198,58663,3
19:24:04:094,120000703,47741590,3815012,210,13240671,2
19:24:04:126,120001412,29118434,41818,54272,57243,3
19:24:04:294,120001162,47696107,3811415,201,13214351,2
19:24:04:326,120001431,29178089,41897,54539,57260,3
19:24:04:494,120000762,47573494,3808923,201,13221262,2
19:24:04:526,120000964,29155609,41868,55029,57252,3
19:24:04:694,120000721,47814509,3812608,205,13248663,2
19:24:04:726,120001629,29148102,41864,52029,56740,3
19:24:04:894,120001285,47493861,3803662,196,13187904,2
19:24:04:926,120001013,29148278,41874,55037,57987,3
19:24:05:094,120000645,47879169,3823155,195,13264477,2
19:24:05:126,120001376,29202825,41931,53864,58824,3
19:24:05:294,120001280,47756353,3825292,218,13252551,2
19:24:05:326,120000871,29146178,41858,53548,56811,3
19:24:05:494,120000781,47910444,3819892,200,13251587,2
19:24:05:526,120001578,29151062,41854,52951,57990,3
19:24:05:694,120001228,47601163,3814990,221,13216772,2
19:24:05:726,120000977,29166188,41890,53515,56927,3
19:24:05:894,120000777,47768855,3811854,213,13212608,2
19:24:05:926,120001486,29139740,41844,54636,56502,3
19:24:06:094,120001203,47662119,3813949,192,13215980,2
19:24:06:126,120000909,29152081,41850,54139,58276,3
19:24:06:294,120000718,47788321,3817770,193,13242767,2
19:24:06:326,120001099,29164810,41878,54953,56870,3
19:24:06:494,120001467,47686159,3812933,205,13220579,2
19:24:06:526,120001039,29148666,41859,55027,57441,3
19:24:06:694,120000778,47768567,3819023,201,13234934,2
19:24:06:726,120001557,29148660,41845,54437,56634,3
19:24:06:894,120001540,47747401,3816089,217,13240409,2
19:24:06:926,120000946,29165464,41892,53694,57718,3
19:24:07:094,120000610,47673340,3813675,198,13216064,2
19:24:07:126,120001124,29152547,41859,54538,58396,3
19:24:07:294,120001377,47819145,3818912,207,13225154,2
19:24:07:326,120001583,29141829,41846,55182,56758,3
19:24:07:494,120000766,47635210,3813119,215,13221796,2
19:24:07:526,120000935,29147908,41846,53906,57372,3
19:24:07:694,120001361,47893705,3823676,221,13251284,2
19:24:07:726,120001546,29195577,41933,51053,57209,3
19:24:07:894,120000630,47543197,3807045,202,13190873,2
19:24:07:926,120000927,29169347,41887,55685,56883,3
19:24:08:094,120001038,47870045,3816561,205,13228561,2
19:24:08:126,120001326,29158341,41849,55563,58602,3
19:24:08:294,120001139,47563750,3812055,196,13223999,2
19:24:08:326,120000894,29193541,42057,52372,58720,3
19:24:08:494,120000865,47763007,3811390,217,13243575,2
19:24:08:526,120001426,29138644,41855,54525,56551,3
19:24:08:694,120001167,47601790,3806897,202,13194169,2
19:24:08:726,120001420,29151333,41855,57299,57697,3
19:24:08:894,120000571,47596851,3808873,204,13202878,2
19:24:08:926,120001000,29153277,41858,54564,58036,3
19:24:09:094,120001263,47809335,3814049,214,13217032,2
19:24:09:126,120001199,29173092,41877,54840,59127,3
19:24:09:294,120001187,47543262,3809677,200,13237526,2
19:24:09:326,120001136,29149933,41869,54509,56370,3
19:24:09:494,120001019,47954441,3823475,201,13267045,2
19:24:09:526,120001155,29140682,41845,54053,56182,3
19:24:09:694,120000982,47607803,3816927,204,13232875,2
19:24:09:726,120001131,29168075,41872,53985,57306,3
19:24:09:894,120000733,47623917,3800929,184,13176798,2
19:24:09:926,120001663,29137315,41841,53726,56610,3
19:24:10:894,120000434,265134767,0,224,6,2
19:24:10:926,417008,251219,1,994,22741,3
19:24:10:894,120000434,265134767,0,224,6,2
19:24:10:926,417008,251219,1,994,22741,3
19:24:10:894,120000434,265134767,0,224,6,2
19:24:10:926,417008,251219,1,994,22741,3
19:24:10:894,120000434,265134767,0,224,6,2
19:24:10:926,417008,251219,1,994,22741,3
19:24:11:094,120001256,247600525,305980,253,1062669,2
19:24:11:126,26765372,7320432,77230,38744,283536,3
19:24:11:294,120001103,47440767,3798391,208,13164282,2
19:24:11:326,120000750,29156675,41997,55202,55712,3
19:24:11:494,120001151,47935898,3821527,216,13253842,2
19:24:11:526,120001005,29120791,41845,54552,54503,3
19:24:11:694,120001470,47562948,3812013,207,13203558,2
19:24:11:726,120001007,29129433,42033,53293,55336,3
19:24:11:894,120000646,47882220,3818790,215,13243317,2
19:24:11:926,120000778,29149447,41888,53443,54487,3
19:24:12:094,120001310,47618603,3814778,194,13234372,2
19:24:12:126,120000990,29136186,42175,55017,56430,3
19:24:12:294,120000739,47849173,3817956,219,13246875,2
19:24:12:326,120000819,29151552,41888,53407,54774,3
19:24:12:494,120001329,47605413,3810259,196,13206084,2
19:24:12:526,120000967,29156625,42046,51821,56327,3
19:24:12:694,120000824,47465823,3797517,214,13188177,2
19:24:12:726,120000887,29158208,41896,53495,55227,3
19:24:12:894,120001163,47899048,3820707,213,13253892,2
19:24:12:926,116992079,28427874,41379,53794,56229,3
19:24:13:094,120001429,47553013,3810661,220,13218254,2
19:24:13:126,120001070,29143369,42175,56011,57712,3
19:24:13:294,120001164,47951455,3823180,206,13248035,2
19:24:13:326,120001123,29146862,41883,55925,55896,3
19:24:13:494,120001234,47477548,3802448,194,13186266,2
19:24:13:526,120000677,29135506,41860,55911,54624,3
19:24:13:694,120000838,47741740,3812881,212,13220307,2
19:24:13:726,120001268,29161948,41900,55729,55631,3
19:24:13:894,120001392,47687749,3812651,215,13230739,2
19:24:13:926,120000990,29129390,41847,54102,54722,3
19:24:14:094,120000662,47560140,3806407,206,13191597,2
19:24:14:126,120000995,29149714,41891,51527,55684,3
19:24:14:294,120001348,47814818,3813044,196,13206277,2
19:24:14:326,120001386,29130314,41867,54309,55959,3
19:24:14:494,120001318,47576161,3814349,204,13215213,2
19:24:14:526,120000726,29153834,41891,54107,54842,3
19:24:14:694,120000827,47944158,3822484,228,13240898,2
19:24:14:726,120001459,29130594,41850,54967,55029,3
19:24:14:894,120001159,47453561,3799551,220,13189373,2
19:24:14:926,120000833,29121406,41845,54237,54365,3
19:24:15:094,120000775,47767382,3817309,191,13230538,2
19:24:15:126,120001441,29141817,41858,54462,56627,3
19:24:15:294,120001369,47651235,3806998,198,13210316,2
19:24:15:326,120001152,29151964,41879,54899,55242,3
19:24:15:494,120000639,47664906,3816117,218,13239248,2
19:24:15:526,120000903,29156649,41906,54393,54772,3
19:24:15:694,120001153,47823441,3815859,198,13246612,2
19:24:15:726,120001294,29134843,41858,56444,55919,3
