CORE_ID,TIMESTAMP,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_MISSES,L2_CACHE_ACCESS,LABEL,DET_STATUS,DET_PROB,BENCH_ID
1,18:02:01:969,330852,227800,346,240,1688,0,0,0,2
2,18:02:01:969,330430,226417,400,223,1719,0,0,0,2
3,18:02:01:969,328190,229557,430,190,1643,0,0,0,0
1,18:02:02:169,120004844,182193713,96672,94138,1151773,0,0,0,2
2,18:02:02:169,120004615,183577055,12583,87183,926302,0,0,0,5
3,18:02:02:169,120003992,265876946,183,57,1637,0,0,0,0
1,18:02:02:370,120003239,164902769,89867,89991,1282860,0,0,0,2
2,18:02:02:370,120003386,199566073,6221,86595,790898,0,0,0,2
3,18:02:02:370,120002697,265892357,34,21,1306,0,0,0,0
1,18:02:02:570,120003735,174251160,314131,81941,1878409,0,0,0,2
2,18:02:02:570,120003261,183610767,1411,89905,888956,0,0,0,2
3,18:02:02:570,120002369,265893312,25,14,1280,0,0,0,0
1,18:02:02:770,120002825,180139413,100705,89007,1192950,0,0,0,2
2,18:02:02:770,120003348,180327757,85176,89158,1142608,0,0,0,5
3,18:02:02:770,330115,226971,385,225,1727,0,0,0,0
1,18:02:02:971,120003992,159154501,165791,85027,1495357,0,0,0,2
2,18:02:02:971,120003609,190744357,578127,86398,2414630,0,0,0,2
3,18:02:02:971,120004549,21251144,211676,38424,785291,0,0,0,0
1,18:02:03:171,120002979,199780200,1325,86361,783859,0,0,0,2
2,18:02:03:171,120003024,196873779,83946,95612,1041100,0,0,0,5
3,18:02:03:171,120003373,15792422,83689,12736,352534,0,0,0,0
1,18:02:03:372,120002753,176709761,249367,89527,1663775,0,0,0,2
2,18:02:03:372,120002872,194904109,166507,85772,1300018,0,0,0,2
3,18:02:03:372,120003871,18579010,134068,47198,542205,0,0,0,0
1,18:02:03:572,120003202,166149552,83113,81440,1264104,0,0,0,2
2,18:02:03:572,120003147,173747746,331163,84118,1947623,0,0,0,5
3,18:02:03:572,120004017,32657097,138427,60983,717474,0,0,0,0
1,18:02:03:773,120002763,200176913,165154,95180,1248072,0,1,6,2
2,18:02:03:773,120002796,214937893,259,89973,673078,0,1,4,2
3,18:02:03:773,120002433,265896839,24,8,1280,0,1,1,0
1,18:02:03:973,120011367,192344281,330710,99082,1770970,0,1,18,2
2,18:02:03:973,120011765,166030108,83248,81087,1260426,0,1,18,2
3,18:02:03:973,120004595,91938417,304813,1187288,1721434,0,0,0,0
1,18:02:04:174,120011566,174204112,166235,88499,1438940,0,1,26,2
2,18:02:04:174,120011338,164809744,83207,96866,1231549,0,1,24,2
3,18:02:04:174,120004390,81685406,644644,1104913,3145356,0,0,0,0
1,18:02:04:374,120011663,183860100,445,89726,891225,0,1,25,2
2,18:02:04:374,120011652,197375174,84098,89022,1040974,0,1,24,5
3,18:02:04:374,120003803,69685894,568979,987052,2512373,0,0,0,0
1,18:02:04:574,120011255,201852922,165136,87912,1256749,0,1,24,5
2,18:02:04:574,120011412,180816052,83290,85548,1154365,0,1,24,5
3,18:02:04:574,120004414,74996300,645177,1359832,2453457,0,1,0,0
1,18:02:04:775,120011067,205596871,83610,90554,976493,0,1,23,2
2,18:02:04:775,120011148,214269827,165137,85931,1168084,0,1,20,2
3,18:02:04:775,120013247,92715278,617838,1851487,2907524,0,1,0,0
1,18:02:04:975,120011170,167685014,159,90281,998037,0,1,24,2
2,18:02:04:975,120011332,175046929,165775,83441,1443871,0,1,25,5
3,18:02:04:975,120012827,111007609,370545,2404746,2570798,0,1,0,0
1,18:02:05:176,120010826,167846732,31,88411,992925,0,1,25,2
2,18:02:05:176,120011334,201699263,166531,88270,1251627,0,1,22,5
3,18:02:05:176,120012537,110539291,410821,2193070,2789848,0,1,0,0
1,18:02:05:376,120011092,168575059,40,84789,993697,0,1,25,5
2,18:02:05:376,120011283,205022636,83330,89677,981503,0,1,22,2
3,18:02:05:376,120012545,109847484,353809,2120172,2760037,0,1,0,0
1,18:02:05:577,120010796,197667890,83766,87506,1037879,0,1,22,1
2,18:02:05:577,120011122,180071611,83429,87870,1163247,0,1,23,2
3,18:02:05:577,120012720,107863181,414418,2147249,2853361,0,1,0,0
1,18:02:05:777,120011191,173270592,330054,83249,1949091,0,1,23,5
2,18:02:05:777,120010994,176681662,249079,87431,1666453,0,1,22,5
3,18:02:05:777,120013353,112890908,265147,2531708,2105499,0,1,0,0
1,18:02:05:977,120011019,203020031,581,95893,740788,0,1,24,5
2,18:02:05:977,120011257,176303583,248883,86514,1676502,0,1,23,2
3,18:02:05:977,120013028,110521940,354145,2337991,2554289,0,1,1,0
1,18:02:06:178,120010938,206123909,83640,87311,984999,0,1,21,5
2,18:02:06:178,120011395,173446319,494641,77198,2426799,0,1,21,2
3,18:02:06:178,120012785,112371745,306254,2366535,2317239,0,1,1,0
1,18:02:06:378,120011152,212963865,165643,96023,1175345,0,1,20,5
2,18:02:06:378,120011192,169243366,329845,82868,1975149,0,1,23,5
3,18:02:06:378,99727704,86722082,382896,1392336,2618313,0,1,2,0
1,18:02:06:579,120010850,199035732,318,84450,781870,0,1,23,5
2,18:02:06:579,120010952,207881620,666,90795,719537,0,1,22,2
3,18:02:06:579,14824,15330,58,81,376,0,1,1,0
1,18:02:06:779,120011273,198443117,83562,95475,1026352,0,1,22,5
2,18:02:06:779,120011033,183155058,103,89641,887920,0,1,27,5
3,18:02:06:779,96903,41197,940,544,4945,0,1,0,0
1,18:02:06:980,120011084,187274532,82797,82292,1118771,0,1,21,5
2,18:02:06:980,120010831,202745509,165487,91111,1246495,0,1,23,2
3,18:02:06:980,13276,15330,27,53,206,0,1,0,0
1,18:02:07:180,120011357,195397630,330183,84835,1806092,0,1,21,2
2,18:02:07:180,120010912,189814393,331557,90683,1821455,0,1,24,2
3,18:02:07:180,44973,28605,77,195,1654,0,1,0,0
1,18:02:07:381,120011073,171558947,248715,89560,1718505,0,1,23,5
2,18:02:07:381,120011212,199363733,164,92625,777133,0,1,26,2
3,18:02:07:381,13000,15327,16,40,182,0,1,0,0
1,18:02:07:581,120011018,210284503,259,89656,706839,0,1,23,2
2,18:02:07:581,120010735,166529848,83204,78956,1258876,0,1,26,2
3,18:02:07:581,10968,15323,0,23,9,0,1,0,0
1,18:02:07:781,120011017,165924359,83171,89385,1256853,0,1,24,2
2,18:02:07:781,120010813,183812447,482,87412,888083,0,1,25,2
3,18:02:07:781,113561,58177,759,650,5886,0,1,0,0
1,18:02:07:982,120011139,174982679,331023,86323,1939618,0,1,20,5
2,18:02:07:982,120011094,183692766,178,87228,886777,0,1,25,5
3,18:02:07:982,12732,15327,12,34,214,0,1,0,0
1,18:02:08:182,120011351,213465163,83026,85093,936130,0,1,22,2
2,18:02:08:182,120010875,196473913,83199,92170,1044183,0,1,23,5
3,18:02:08:182,37830,28636,53,155,1691,0,1,0,0
1,18:02:08:383,120010783,184259319,1001,87721,888840,0,1,25,2
