CORE_ID,TIMESTAMP,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_MISSES,L2_CACHE_ACCESS,LABEL,DET_STATUS,DET_PROB,BENCH_ID
1,23:37:43:173,328887,226723,344,225,1603,0,0,0,2
2,23:37:43:173,328766,224170,349,258,1684,0,0,0,2
3,23:37:43:173,328633,230153,479,177,1759,0,0,0,0
1,23:37:43:373,120004721,173318538,96926,96375,1219466,0,0,0,2
2,23:37:43:373,120005438,211551560,87932,84793,952990,0,0,0,2
3,23:37:43:373,120005037,265868403,206,64,1663,0,0,0,0
1,23:37:43:574,120003607,165822237,89764,88592,1282559,0,0,0,2
2,23:37:43:574,120003689,179465756,174153,85612,1437564,0,0,0,5
3,23:37:43:574,120002392,265885767,32,22,1295,0,0,0,0
1,23:37:43:774,120003423,165528358,166106,80674,1520178,0,0,0,2
2,23:37:43:774,120003420,178568269,166465,87881,1423299,0,0,0,5
3,23:37:43:774,120002410,265889801,27,15,1284,0,0,0,0
1,23:37:43:975,120002907,181515001,1022,92144,882787,0,0,0,2
2,23:37:43:975,120003049,198438085,41919,94154,886271,0,0,0,2
3,23:37:43:975,329223,224506,382,227,1641,0,0,0,0
1,23:37:44:175,120002924,183299917,935,89254,890539,0,0,0,5
2,23:37:44:175,120002813,179593020,126345,88094,1289127,0,0,0,5
3,23:37:44:175,120004002,21036039,211726,38190,786026,0,0,0,0
1,23:37:44:376,120002948,199112354,791,96868,775784,0,0,0,5
2,23:37:44:376,120003474,227976013,84602,95809,822877,0,0,0,2
3,23:37:44:376,120003139,16906702,83527,12620,358554,0,0,0,0
1,23:37:44:576,120002843,186427639,165858,81745,1368338,0,0,0,5
2,23:37:44:576,120002878,181287401,83171,82985,1156312,0,0,0,2
3,23:37:44:576,120003321,18578136,133475,47133,541454,0,0,0,0
1,23:37:44:777,120003075,187471652,166604,91890,1348236,0,0,0,2
2,23:37:44:777,120002942,183952146,1169,92468,881458,0,0,0,6
3,23:37:44:777,120004363,34400326,147086,64487,748905,0,0,0,0
1,23:37:44:977,120003096,197699014,447,85499,794292,0,1,6,6
2,23:37:44:977,120002858,181538135,83895,94690,1137697,0,1,5,2
3,23:37:44:977,120002366,265894443,26,7,1290,0,1,1,0
1,23:37:45:177,120011836,179081251,248058,93686,1648424,0,1,20,2
2,23:37:45:177,120011643,166657380,248629,81343,1753732,0,1,16,2
3,23:37:45:177,120003700,91452064,291607,1163765,1639168,0,0,0,0
1,23:37:45:378,120011977,197463696,82567,85193,1042466,0,1,23,5
2,23:37:45:378,120011430,170848630,248094,84063,1716382,0,1,22,2
3,23:37:45:378,120004189,80558582,653409,1113399,3172522,0,0,0,0
1,23:37:45:578,120011353,230307436,1529,102081,549852,0,1,18,2
2,23:37:45:578,120011561,180191627,83298,85508,1160815,0,1,24,2
3,23:37:45:578,120004052,70108559,559772,1003366,2501858,0,0,0,0
1,23:37:45:779,120011677,183496074,163,86992,891267,0,1,22,2
2,23:37:45:779,120011258,180522208,83654,99320,1125394,0,1,24,2
3,23:37:45:779,120003951,75100345,725206,1335450,2655780,0,1,0,0
1,23:37:45:979,120010749,168315654,28,82565,1005101,0,1,23,2
2,23:37:45:979,120011381,181179904,83733,89061,1151887,0,1,24,5
3,23:37:45:979,120012309,94856761,547406,1916065,2797341,0,1,0,0
1,23:37:46:180,120011178,158411438,330407,86970,2045505,0,1,20,2
2,23:37:46:180,120011827,181210832,83575,89163,1144562,0,1,24,2
3,23:37:46:180,120012486,110109443,363386,2438457,2519362,0,1,0,0
1,23:37:46:380,120011088,212602249,466,86300,691485,0,1,20,2
2,23:37:46:380,120011251,188385078,247993,81029,1597000,0,1,28,5
3,23:37:46:380,120012783,110686071,412036,2147736,2820767,0,1,0,0
1,23:37:46:580,120010685,170833082,229,94433,965359,0,1,22,2
2,23:37:46:580,120011088,201179148,165388,93219,1247234,0,1,26,5
3,23:37:46:580,120012504,109879592,347291,2162562,2720850,0,1,0,0
1,23:37:46:781,120011115,166174851,83029,81484,1267918,0,1,22,2
2,23:37:46:781,120010966,212221416,1165,93193,689054,0,1,23,5
3,23:37:46:781,120012587,107685082,410153,2143819,2841932,0,1,0,0
1,23:37:46:981,120011124,181106506,83437,88744,1153666,0,1,22,2
2,23:37:46:981,120011289,195358441,248562,87375,1544309,0,1,24,2
3,23:37:46:981,120012846,113641905,260880,2553943,2120699,0,1,0,0
1,23:37:47:182,120011356,168384892,258,98491,965768,0,1,22,2
2,23:37:47:182,120011446,175484225,166369,83243,1444831,0,1,25,2
3,23:37:47:182,120013208,110208729,354495,2326806,2558033,0,1,1,0
1,23:37:47:382,120010987,193411255,390,81917,829797,0,1,21,2
2,23:37:47:382,120010787,200721188,166294,97442,1248002,0,1,24,5
3,23:37:47:382,120012915,113686526,310975,2367807,2349157,0,1,1,0
1,23:37:47:583,120011336,187499934,83736,89560,1118524,0,1,23,2
2,23:37:47:583,120011315,190143545,83560,100111,1070880,0,1,25,5
3,23:37:47:583,93708501,82541562,371828,1322365,2529462,0,1,2,0
1,23:37:47:783,120010945,171319529,83504,85891,1220954,0,1,24,5
2,23:37:47:783,120011040,184025326,302,95141,868835,0,1,25,5
3,23:37:47:783,15076,15330,62,78,377,0,1,1,0
1,23:37:47:984,120011095,193950865,204,99931,802402,0,1,22,5
2,23:37:47:984,120011224,178880081,166215,84002,1423736,0,1,25,2
3,23:37:47:984,94796,40999,959,533,4956,0,1,0,0
1,23:37:48:184,120011080,195136701,83658,84255,1064787,0,1,21,5
2,23:37:48:184,120011033,168642880,71,83091,992454,0,1,25,1
3,23:37:48:184,12968,15330,24,46,191,0,1,0,0
1,23:37:48:384,120011013,203010823,165831,86081,1256791,0,1,24,5
2,23:37:48:384,120010877,191072659,330677,95674,1793012,0,1,24,5
3,23:37:48:384,38655,28605,80,187,1721,0,1,0,0
1,23:37:48:585,120010991,207381742,83257,87984,977088,0,1,21,2
2,23:37:48:585,120011144,205771482,83684,92661,979348,0,1,24,5
3,23:37:48:585,12704,15330,19,34,180,0,1,0,0
1,23:37:48:785,120010764,181679565,407,94031,889233,0,1,23,2
2,23:37:48:785,120011173,185711028,165389,91227,1365156,0,1,25,2
3,23:37:48:785,10901,15323,0,22,7,0,1,0,0
1,23:37:48:986,120011047,209358091,276,96498,700776,0,1,21,2
2,23:37:48:986,120010920,165506928,165485,80742,1513524,0,1,26,5
3,23:37:48:986,114640,58215,787,674,5977,0,1,0,0
1,23:37:49:186,120011086,187269772,165960,102696,1330905,0,1,22,2
2,23:37:49:186,120011041,201960808,166099,90559,1252764,0,1,23,6
3,23:37:49:186,12541,15327,14,36,214,0,1,0,0
1,23:37:49:387,120011126,166925559,82755,78812,1260092,0,1,23,2
2,23:37:49:387,120010796,190308968,922,93779,838366,0,1,25,2
3,23:37:49:387,37647,28636,61,140,1679,0,1,0,0
1,23:37:49:587,120010872,183465560,1000,87196,893192,0,1,23,2
2,23:37:49:587,120010993,183923165,148,87440,884856,0,1,25,5
3,23:37:49:587,12316,15329,16,29,159,0,1,0,0
1,23:37:49:787,120010783,194301747,166275,98802,1296761,0,1,22,2
2,23:37:49:787,120010940,195390651,165827,92363,1283859,0,1,24,5
3,23:37:49:787,10759,15323,0,17,7,0,1,0,0
1,23:37:49:988,120011365,177727172,248276,85306,1667341,0,1,23,2
2,23:37:49:988,120011188,194225193,166105,95096,1295466,0,1,24,5
3,23:37:49:988,127675,65271,630,666,7010,0,1,3,0
1,23:37:50:188,120011299,177284433,164931,84979,1435145,0,1,24,5
2,23:37:50:188,120010995,199638033,226,87451,781450,0,1,23,5
3,23:37:50:188,44393,28281,138,175,2142,0,1,1,0
1,23:37:50:389,120011064,198923909,83922,95299,1030693,0,1,24,6
2,23:37:50:389,120010920,198387481,160,94157,768012,0,1,24,2
3,23:37:50:389,50182,34788,98,245,2401,0,1,1,0
1,23:37:50:589,120011407,179859849,165764,85522,1405850,0,1,25,2
2,23:37:50:589,120010875,182732611,48,92169,883997,0,1,26,2
3,23:37:50:589,12362,15329,14,26,191,0,1,1,0
1,23:37:50:790,120011095,199359414,65,89035,784690,0,1,24,5
2,23:37:50:790,120010836,202358956,166054,88311,1252096,0,1,23,5
3,23:37:50:790,10892,15323,0,20,7,0,1,1,0
1,23:37:50:990,120010913,181345928,83063,85489,1158115,0,1,26,2
2,23:37:50:990,120011071,218712129,247876,91925,1383681,0,1,21,2
3,23:37:50:990,70058,45306,95,333,3650,0,1,3,0
1,23:37:51:190,120010861,169655198,345,80003,991211,0,1,27,2
2,23:37:51:190,120011003,185838629,82776,85375,1117174,0,1,25,2
3,23:37:51:190,38934,28224,36,121,1815,0,1,2,0
1,23:37:51:391,120010744,195460232,83213,94680,1049795,0,1,24,5
2,23:37:51:391,120010925,173515046,248335,90122,1690107,0,1,23,2
3,23:37:51:391,45302,32695,70,205,2237,0,1,2,0
1,23:37:51:591,120011513,211062654,207479,87881,1320041,0,1,23,2
2,23:37:51:591,120011504,181480356,83781,91815,1139875,0,1,24,2
3,23:37:51:591,12739,15327,4,30,171,0,1,3,0
1,23:37:51:792,120011053,166198270,40749,92141,1119753,0,1,26,5
2,23:37:51:792,120011077,201258788,83704,85092,1017724,0,1,24,2
3,23:37:51:792,10949,15323,0,22,7,0,1,2,0
1,23:37:51:992,120010977,221590471,82961,83999,880105,0,1,20,5
2,23:37:51:992,120010901,179778612,127,91406,902653,0,1,24,7
3,23:37:51:992,36448,28149,41,103,1508,0,1,4,0
1,23:37:52:193,120011471,202346416,166167,92810,1254593,0,1,21,5
2,23:37:52:193,120011290,182939014,68326,87102,1092257,0,1,24,2
3,23:37:52:193,37900,28219,45,112,1760,0,1,5,0
1,23:37:52:393,120011254,218832874,329566,88704,1606947,0,1,20,2
2,23:37:52:393,120011056,173033527,262173,88028,1701102,0,1,22,2
3,23:37:52:393,12277,15325,17,35,163,0,1,4,0
1,23:37:52:594,120011148,201934559,165999,91134,1244503,0,1,21,2
2,23:37:52:594,120011077,184003788,584,90769,878434,0,1,24,2
3,23:37:52:594,43455,32628,43,162,2023,0,1,3,0
1,23:37:52:794,120011225,182974351,926,89666,890396,0,1,23,2
2,23:37:52:794,120010987,159637860,330838,84370,2029540,0,1,22,2
3,23:37:52:794,13079,15326,22,35,192,0,1,5,0
1,23:37:52:994,120010984,183499286,102,87087,890815,0,1,22,2
2,23:37:52:994,120011079,167947625,778,92931,987428,0,1,29,5
