CORE_ID,TIMESTAMP,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_MISSES,L2_CACHE_ACCESS,LABEL,DET_STATUS,DET_PROB,BENCH_ID
1,18:25:54:720,330260,228526,344,222,1676,0,0,0,2
2,18:25:54:720,329963,225920,402,221,1745,0,0,0,2
3,18:25:54:720,326613,228761,429,185,1643,0,0,0,0
1,18:25:54:920,120005094,175251508,94048,83367,1178788,0,0,0,1
2,18:25:54:920,120005181,161757422,98224,87895,1278221,0,0,0,5
3,18:25:54:920,120003078,265867433,156,68,1652,0,0,0,0
1,18:25:55:121,120003688,230860198,83914,100874,783537,0,0,0,2
2,18:25:55:121,120003456,178737195,171120,92757,1419222,0,0,0,5
3,18:25:55:121,120002523,265886438,34,27,1287,0,0,0,0
1,18:25:55:321,120003247,181771030,85440,89209,1150276,0,0,0,2
2,18:25:55:321,120003407,218741184,780,84138,655939,0,0,0,5
3,18:25:55:321,120002397,265896738,27,13,1287,0,0,0,0
1,18:25:55:521,120002902,180730368,84736,92044,1139132,0,0,0,2
2,18:25:55:521,120002564,210786177,1278,89622,690753,0,0,0,2
3,18:25:55:521,330526,225391,376,223,1696,0,0,0,0
1,18:25:55:722,120003795,167586281,225,91264,991502,0,0,0,1
2,18:25:55:722,120002838,155982026,332044,90323,1986167,0,0,0,2
3,18:25:55:722,120004857,20818341,211760,38404,785610,0,0,0,0
1,18:25:55:922,120003021,172615491,330914,81813,1915999,0,0,0,2
2,18:25:55:922,120003177,178917532,84453,78841,1134317,0,0,0,2
3,18:25:55:922,120003677,16284610,83886,12465,355576,0,0,0,0
1,18:25:56:123,120002800,168336061,437,89341,997677,0,0,0,5
2,18:25:56:123,120002934,167933199,206,90157,1002674,0,0,0,2
3,18:25:56:123,120003982,18675332,134035,46801,543958,0,0,0,0
1,18:25:56:323,120002936,188039729,248558,85960,1603290,0,0,0,2
2,18:25:56:323,120002919,198574739,372,95425,768901,0,0,0,2
3,18:25:56:323,120004096,34247460,147960,63627,749859,0,0,0,0
1,18:25:56:524,120002787,176181445,83393,86393,1157649,0,1,6,2
2,18:25:56:524,120003036,172583959,332285,91291,1899896,0,1,5,5
3,18:25:56:524,120002303,265883298,27,9,1275,0,1,1,0
1,18:25:56:724,120011385,183294487,481,87220,890339,0,1,16,2
2,18:25:56:724,120011975,223226068,83056,87146,865524,0,1,10,2
3,18:25:56:724,120003993,92370191,299705,1180016,1684140,0,0,0,0
1,18:25:56:925,120011254,165122651,248686,90283,1672863,0,1,23,2
2,18:25:56:925,120011164,172032452,577571,78697,2594616,0,1,16,2
3,18:25:56:925,120006451,78776368,651580,1080989,3103411,0,0,0,0
1,18:25:57:125,120011831,164805226,83075,96254,1244178,0,1,29,1
2,18:25:57:125,120011716,201792886,165909,90281,1257139,0,1,19,5
3,18:25:57:125,120005201,68466564,565650,976255,2485040,0,0,0,0
1,18:25:57:325,120011289,190483776,576463,88446,2511193,0,1,24,5
2,18:25:57:325,120011626,204165697,330782,91815,1676300,0,1,20,5
3,18:25:57:325,120004083,73473626,648139,1330625,2445622,0,1,0,0
1,18:25:57:526,120011584,198065772,330247,88795,1766594,0,1,25,2
2,18:25:57:526,120011293,191704182,247873,86278,1569468,0,1,21,5
3,18:25:57:526,120012850,92817609,608208,1874294,2866387,0,1,0,0
1,18:25:57:726,120011728,176392949,248684,86557,1685345,0,1,26,5
2,18:25:57:726,120011770,194536435,165986,81047,1315717,0,1,20,2
3,18:25:57:726,120013829,108821432,363988,2380814,2526955,0,1,0,0
1,18:25:57:927,120011168,195742214,83724,92196,1042831,0,1,26,2
2,18:25:57:927,120011110,159795906,247700,90398,1781421,0,1,22,5
3,18:25:57:927,120013817,111105275,406508,2221210,2782027,0,1,0,0
1,18:25:58:127,120011454,162177283,248308,94040,1768015,0,1,25,6
2,18:25:58:127,120011493,188628025,83776,82358,1113891,0,1,21,2
3,18:25:58:127,120012942,108789691,354454,2088974,2761647,0,1,0,0
1,18:25:58:328,120011264,181993650,83563,88640,1144396,0,1,28,2
2,18:25:58:328,120011291,192081607,270,91709,830226,0,1,24,5
3,18:25:58:328,120012861,108053781,410348,2152371,2852474,0,1,0,0
1,18:25:58:528,120010957,211126291,82744,87440,941578,0,1,21,2
2,18:25:58:528,120011154,202367159,412968,90127,1972619,0,1,20,2
3,18:25:58:528,120013631,113500069,266413,2548823,2120813,0,1,0,0
1,18:25:58:728,120011098,201012506,1081,99523,760044,0,1,23,2
2,18:25:58:728,120011125,194573970,166132,90051,1306629,0,1,25,2
3,18:25:58:728,120013435,110138565,351665,2310847,2545480,0,1,1,0
1,18:25:58:929,120011173,183697256,52,86920,894311,0,1,24,2
2,18:25:58:929,120011156,183862729,498,87213,890974,0,1,26,5
3,18:25:58:929,120012137,113259442,312438,2419139,2329553,0,1,1,0
1,18:25:59:129,120010835,168534209,68,81673,997245,0,1,24,2
2,18:25:59:129,120011268,177930287,330904,82050,1907446,0,1,25,5
3,18:25:59:129,101541743,89750926,392863,1429786,2681277,0,1,2,0
1,18:25:59:330,120010835,163737098,330205,87040,2010609,0,1,26,2
2,18:25:59:330,120010786,219391669,247565,91175,1378490,0,1,24,2
3,18:25:59:330,13939,15330,51,81,343,0,1,1,0
1,18:25:59:530,120011430,210043384,273,89816,703371,0,1,23,2
2,18:25:59:530,120010932,183735924,489,89312,888384,0,1,25,1
3,18:25:59:530,99010,41237,994,564,5328,0,1,0,0
1,18:25:59:731,120010951,185370940,140,90595,874788,0,1,23,2
2,18:25:59:731,120010922,163490705,166163,83300,1536938,0,1,25,2
3,18:25:59:731,12679,15327,15,48,198,0,1,0,0
1,18:25:59:931,120010926,165523906,83165,91427,1259649,0,1,23,2
2,18:25:59:931,120010943,173377992,502,89476,949488,0,1,24,2
3,18:25:59:931,39306,28607,90,193,1737,0,1,0,0
1,18:26:00:132,120011503,164660289,165801,82393,1512186,0,1,23,2
2,18:26:00:132,120011298,183414171,119,86874,892422,0,1,24,5
3,18:26:00:132,12132,15327,4,39,161,0,1,0,0
1,18:26:00:332,120011144,170208675,495101,88228,2464467,0,1,19,5
2,18:26:00:332,120010920,206138223,83638,87054,979876,0,1,22,2
3,18:26:00:332,11104,15324,4,27,11,0,1,0,0
1,18:26:00:532,120011186,196616831,486,82726,809331,0,1,24,2
2,18:26:00:532,120011254,167485101,83531,95620,1234734,0,1,26,2
3,18:26:00:532,129944,58213,802,648,5922,0,1,0,0
1,18:26:00:733,120010899,182240309,165496,86469,1398557,0,1,24,5
2,18:26:00:733,120011063,166287120,83069,79398,1262204,0,1,24,2
3,18:26:00:733,13033,15327,25,30,212,0,1,0,0
1,18:26:00:933,120011054,192714357,248058,80682,1576583,0,1,22,2
2,18:26:00:933,120010716,172097518,166455,89991,1451972,0,1,24,2
3,18:26:00:933,37646,28636,52,146,1645,0,1,0,0
1,18:26:01:134,120010784,176854251,164976,83990,1440645,0,1,23,2
2,18:26:01:134,120011080,172419945,83371,93281,1197980,0,1,24,2
3,18:26:01:134,12803,15325,27,27,174,0,1,0,0
1,18:26:01:334,120011165,179617499,84191,87654,1168188,0,1,25,2
2,18:26:01:334,120011436,166443573,83260,87855,1249925,0,1,28,5
