CORE_ID,TIMESTAMP,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_MISSES,L2_CACHE_ACCESS,LABEL,DET_STATUS,DET_PROB,BENCH_ID
1,12:51:57:896,330027,228598,375,223,1674,2,0,0,2
2,12:51:57:896,329599,227231,391,224,1608,2,0,0,5
3,12:51:57:896,319982,223460,433,155,1585,3,0,0,0
1,12:51:58:097,120006279,176080795,179659,83250,1451852,2,0,0,5
2,12:51:58:097,120003929,194886202,92804,90611,1059939,2,0,0,2
3,12:51:58:097,120004714,265854804,169,58,1650,3,0,0,0
1,12:51:58:297,120003242,190982341,88584,80684,1101372,2,0,0,5
2,12:51:58:297,120003328,204859626,88698,96682,986941,2,0,0,2
3,12:51:58:297,120002794,265890421,55,20,1319,3,0,0,0
1,12:51:58:497,120003161,205702546,788,93489,733178,2,1,10,2
2,12:51:58:497,120003379,175470613,167526,85503,1452821,2,1,15,2
3,12:51:58:497,120003183,265896823,47,12,1298,3,1,20,0
1,12:51:58:698,120024204,178898140,165803,80219,1417625,2,1,3,5
2,12:51:58:698,120014917,178357095,83610,86930,1163647,2,1,3,1
3,12:51:58:698,326326,222460,351,228,1698,3,1,3,0
1,12:51:58:898,120011282,202071037,167147,89177,1257420,2,1,1,2
2,12:51:58:898,120011684,188081539,331942,85888,1832523,2,1,1,2
3,12:51:58:898,120013011,20668375,211926,38996,786094,3,1,0,0
1,12:51:59:099,120012071,173740722,84551,90180,1204024,2,1,3,2
2,12:51:59:099,120012094,202387406,248186,85980,1488560,2,1,0,5
3,12:51:59:099,120012421,16257753,83554,12666,357572,3,1,0,0
1,12:51:59:299,120011108,215960712,4216,83525,681884,2,1,7,2
2,12:51:59:299,120011324,190457723,1553,90662,838952,2,1,0,2
3,12:51:59:299,120012601,18694144,134107,46712,543282,3,1,0,0
1,12:51:59:500,120013585,179494102,163162,93856,1383252,2,1,9,2
2,12:51:59:500,120012952,171737830,83809,84418,1215339,2,1,0,5
3,12:51:59:500,120012727,34070884,147344,64222,747685,3,1,0,0
1,12:51:59:700,120011058,200422351,83063,92201,1010245,2,1,4,2
2,12:51:59:700,120010973,202140649,166334,85378,1259582,2,1,0,5
3,12:51:59:700,120010490,265902029,17,33,1286,3,1,1,0
1,12:51:59:901,120010940,189595916,412969,85309,2066226,2,2,58,2
2,12:51:59:901,120010802,192799570,331086,83626,1800319,2,1,9,1
3,12:51:59:901,120012076,91313099,288961,1177518,1641793,3,1,11,0
1,12:52:00:101,120010763,190286782,167565,101632,1304874,2,2,86,2
2,12:52:00:101,120011133,201212717,330236,90625,1688648,2,2,52,5
3,12:52:00:101,120012813,79849823,643289,1084567,3110580,3,2,71,0
1,12:52:00:301,120011070,158592107,330719,76267,2069561,2,2,89,2
2,12:52:00:301,120010737,197000376,83579,82386,1051056,2,2,89,2
3,12:52:00:301,120012518,69563681,557806,994189,2497491,3,2,88,0
1,12:52:00:502,120010821,181211815,84036,85845,1159440,2,2,91,2
2,12:52:00:502,120010670,183436809,164,89486,885611,2,2,92,5
3,12:52:00:502,120012727,74188440,638699,1305131,2419674,3,2,92,0
1,12:52:00:702,120010905,179024558,166531,87589,1408704,2,2,96,2
2,12:52:00:702,120010538,198123548,166190,83308,1283077,2,2,95,2
3,12:52:00:702,120012758,93623297,604263,1888747,2874754,3,2,95,0
1,12:52:00:903,120010868,173424636,248332,83213,1659837,2,2,97,2
2,12:52:00:903,120011062,187869479,330641,84911,1778778,2,2,96,2
3,12:52:00:903,120012493,109932724,362756,2407285,2542556,3,2,97,0
1,12:52:01:103,120010732,190711855,715,81346,853066,2,2,97,2
2,12:52:01:103,120011238,179049503,84388,87170,1173494,2,2,97,5
3,12:52:01:103,120012461,110443285,408940,2204724,2788569,3,2,97,0
1,12:52:01:304,120010442,174416594,84074,92555,1195494,2,2,97,2
2,12:52:01:304,120010897,211904435,106,89272,694952,2,2,96,2
3,12:52:01:304,120012264,110098361,352141,2115565,2784282,3,2,97,0
1,12:52:01:504,120010665,163322246,165792,84072,1525654,2,2,97,2
2,12:52:01:504,120010399,183845661,310,90194,880049,2,2,96,2
3,12:52:01:504,120012824,107820397,406639,2137059,2838705,3,2,96,0
1,12:52:01:704,120010699,191011679,165940,87249,1330463,2,2,97,2
2,12:52:01:704,120010815,196664614,83812,93752,1034007,2,2,96,2
3,12:52:01:704,120012622,113975618,261371,2561861,2117553,3,2,97,0
1,12:52:01:905,120010788,182601564,167133,96295,1385411,2,2,98,5
2,12:52:01:905,120011095,196886988,83634,87404,1050572,2,2,96,2
3,12:52:01:905,120012643,110659906,347048,2335447,2555279,3,2,97,0
1,12:52:02:105,120011050,228297292,1258,93797,572838,2,2,98,2
2,12:52:02:105,120011026,194062423,83590,89192,1053483,2,2,96,2
3,12:52:02:105,120012737,113833072,310370,2384334,2339765,3,2,97,0
1,12:52:02:306,120010828,178482261,83920,92863,1161101,2,2,96,2
2,12:52:02:306,120010875,168834082,83315,90230,1236896,2,2,96,5
3,12:52:02:306,96070897,85313107,371445,1366528,2576681,3,2,96,0
1,12:52:02:506,120011055,174113301,196,96414,941510,2,2,86,2
2,12:52:02:506,120011145,176585170,248902,86432,1681668,2,2,93,2
3,12:52:02:506,14261,15016,40,73,374,3,2,92,0
1,12:52:02:707,120011068,192274191,65,81448,836683,2,2,86,2
2,12:52:02:707,120011114,168760651,172,83430,995710,2,2,93,2
3,12:52:02:707,95541,40912,926,519,4884,3,2,92,0
1,12:52:02:907,120010546,188976038,83199,94968,1097854,2,2,84,5
2,12:52:02:907,120010788,195252011,165644,84160,1289027,2,2,74,5
3,12:52:02:907,12504,15015,18,40,251,3,2,73,0
1,12:52:03:107,120011143,210464487,166018,89795,1197913,2,1,28,5
2,12:52:03:107,120010878,215162196,924,94000,664227,2,2,75,2
3,12:52:03:107,38800,28291,61,183,1660,3,2,72,0
1,12:52:03:308,120010789,195452351,165650,83759,1312564,2,1,29,2
2,12:52:03:308,120010788,165382227,83110,87313,1257982,2,1,8,6
3,12:52:03:308,14134,15021,17,28,217,3,1,9,0
1,12:52:03:508,120010748,164811957,165301,86330,1497236,2,1,14,2
2,12:52:03:508,120011061,179154668,165664,85582,1408308,2,1,10,2
3,12:52:03:508,11059,15015,0,21,29,3,1,11,0
1,12:52:03:709,120011190,194413576,166985,96307,1302812,2,2,71,2
2,12:52:03:709,120010706,165763066,83031,81881,1269176,2,1,31,2
3,12:52:03:709,112678,57841,739,623,5909,3,1,40,0
1,12:52:03:909,120010984,181502955,83087,84719,1156643,2,2,68,2
2,12:52:03:909,120010692,197841492,83289,83175,1040751,2,1,41,2
3,12:52:03:909,12744,15021,28,25,269,3,1,35,0
1,12:52:04:110,120010539,182144689,165058,81013,1399732,2,1,26,5
2,12:52:04:110,120010535,184161663,950,90667,876938,2,1,38,2
3,12:52:04:110,37023,28309,50,136,1654,3,1,44,0
1,12:52:04:310,120010904,212905133,912,90099,688626,2,1,22,5
2,12:52:04:310,120010648,162154708,412284,83285,2250541,2,1,7,5
3,12:52:04:310,12399,15021,19,17,201,3,1,7,0
1,12:52:04:511,120010453,212432712,83194,97495,930950,2,1,15,2
2,12:52:04:511,120010658,209948112,942,91500,703218,2,1,9,2
3,12:52:04:511,11024,15015,0,18,27,3,1,9,0
1,12:52:04:711,120010947,164312330,166043,87922,1501762,2,2,54,2
2,12:52:04:711,120010299,181282935,83568,88969,1148923,2,1,28,5
3,12:52:04:711,126479,64953,586,668,7188,3,1,42,0
1,12:52:04:911,120010645,181769538,83496,86667,1156396,2,2,64,5
2,12:52:04:911,120010511,222465103,247508,89927,1352073,2,1,45,2
3,12:52:04:911,41515,27958,130,170,2084,3,1,33,0
1,12:52:05:112,120010576,227965992,83859,98118,823818,2,1,44,2
2,12:52:05:112,120010726,183387078,1090,86871,892001,2,1,37,2
