CORE_ID,TIMESTAMP,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_MISSES,L2_CACHE_ACCESS,LABEL,DET_STATUS,DET_PROB,BENCH_ID
1,12:05:56:843,330441,228300,343,227,1683,0,0,0,2
2,12:05:56:843,326143,225564,403,217,1709,0,0,0,2
3,12:05:56:843,323331,226083,426,185,1668,0,0,0,0
1,12:05:57:044,120004438,178904630,94254,85443,1192138,0,0,0,2
2,12:05:57:044,120004351,189555835,175440,85612,1345506,0,0,0,2
3,12:05:57:044,120003108,265869555,196,63,1692,0,0,0,0
1,12:05:57:244,120004209,160008455,254217,91562,1801261,0,0,0,5
2,12:05:57:244,120004198,168388265,90660,89748,1242173,0,0,0,1
3,12:05:57:244,120002954,265882219,47,26,1323,0,0,0,0
1,12:05:57:445,120003370,200084475,1429,91375,769866,0,0,0,2
2,12:05:57:445,120002802,183609236,166979,90408,1379437,0,0,0,2
3,12:05:57:445,120002484,265892507,26,15,1286,0,0,0,0
1,12:05:57:645,120003065,180614459,85180,86262,1153712,0,0,0,5
2,12:05:57:645,120002885,170225288,248823,81474,1611486,0,0,0,2
3,12:05:57:645,329133,224900,377,221,1706,0,0,0,0
1,12:05:57:846,120002938,195923811,84383,85005,1056254,0,0,0,2
2,12:05:57:846,120002977,181272486,84744,89388,1148173,0,0,0,2
3,12:05:57:846,120004507,21041289,211741,38372,785856,0,0,0,0
1,12:05:58:046,120002919,180985931,166018,92063,1396027,0,0,0,2
2,12:05:58:046,120003114,202073511,83345,85915,1007679,0,0,0,2
3,12:05:58:046,120003989,16655717,83688,12710,359519,0,0,0,0
1,12:05:58:246,120002767,173430963,83621,86887,1205885,0,0,0,5
2,12:05:58:246,120003293,178635490,84366,90149,1164133,0,0,0,2
3,12:05:58:246,120004179,18521189,133678,46964,542173,0,0,0,0
1,12:05:58:447,120003092,199326063,248236,83767,1536624,0,0,0,5
2,12:05:58:447,120003031,183414385,1189,86873,893918,0,0,0,2
3,12:05:58:447,120004615,34279754,147479,64149,746883,0,0,0,0
1,12:05:58:647,120002840,202205428,165646,90498,1252247,0,1,5,5
2,12:05:58:647,120002856,177352543,166548,87527,1413595,0,1,7,5
3,12:05:58:647,120002363,265885042,26,9,1285,0,1,1,0
1,12:05:58:848,120011754,209946641,1155,91739,707031,0,1,15,2
2,12:05:58:848,120011998,187172367,413170,85381,2097482,0,1,21,2
3,12:05:58:848,120003931,91742268,290568,1161630,1639033,0,0,0,0
1,12:05:59:048,120010965,182639157,178,91369,888069,0,1,24,2
2,12:05:59:048,120011096,167307141,894,93130,994693,0,1,29,5
3,12:05:59:048,120004055,79825824,654302,1098234,3146277,0,0,0,0
1,12:05:59:249,120011002,183738421,107,90379,883215,0,1,23,2
2,12:05:59:249,120010916,181137064,83469,85619,1157775,0,1,26,2
3,12:05:59:249,120003946,70362780,552722,1022299,2495425,0,0,0,0
1,12:05:59:449,120011226,183705941,237,87315,888180,0,1,25,5
2,12:05:59:449,120011356,166099810,83391,86449,1247639,0,1,28,2
3,12:05:59:449,120003652,75966271,773584,1331319,2786761,0,1,0,0
1,12:05:59:649,120011016,204155346,83794,92792,985882,0,1,23,2
2,12:05:59:649,120011357,182103153,542,89394,892505,0,1,26,5
3,12:05:59:649,120012459,95258535,497962,1962798,2680147,0,1,0,0
1,12:05:59:850,120011502,208596428,247,94122,704875,0,1,23,2
2,12:05:59:850,120011157,180555447,165881,96207,1387942,0,1,26,2
3,12:05:59:850,120012564,110284411,358731,2442659,2506929,0,1,0,0
1,12:06:00:050,120010996,180295260,82888,85405,1167756,0,1,23,2
2,12:06:00:050,120011326,160153212,248349,84894,1785755,0,1,26,2
3,12:06:00:050,120012501,112892397,415171,2102386,2886812,0,1,0,0
1,12:06:00:251,120011674,193530330,249143,95966,1540745,0,1,22,2
2,12:06:00:251,120011413,176343616,248014,77273,1684215,0,1,27,2
3,12:06:00:251,120013818,106346933,346848,2162750,2627275,0,1,0,0
1,12:06:00:451,120011478,187102415,238,83166,877675,0,1,24,2
2,12:06:00:451,120010818,165063153,83083,91338,1259710,0,1,28,2
3,12:06:00:451,120014540,108173796,410395,2166475,2839357,0,1,0,0
1,12:06:00:652,120010979,178637593,92204,88369,1190954,0,1,24,5
2,12:06:00:652,120011054,178369614,165861,83672,1419397,0,1,29,2
3,12:06:00:652,120012935,114008455,267988,2542838,2142506,0,1,0,0
1,12:06:00:852,120011195,225297233,238181,89259,1305249,0,1,21,2
2,12:06:00:852,120011198,181191131,83677,85380,1153106,0,1,30,2
3,12:06:00:852,120013342,109533933,349849,2310742,2533028,0,1,1,0
1,12:06:01:052,120011196,182559085,1046,89747,890088,0,1,23,2
2,12:06:01:052,120010892,183189394,164982,77735,1394989,0,1,28,2
3,12:06:01:052,120014384,114253477,311082,2375843,2356841,0,1,1,0
1,12:06:01:253,120011360,164242386,83055,88282,1256874,0,1,23,2
2,12:06:01:253,120011065,209593897,1119,92349,701813,0,1,24,5
3,12:06:01:253,92895792,80582795,363282,1290890,2478227,0,1,2,0
1,12:06:01:453,120010916,168068503,9,84373,994575,0,1,23,2
2,12:06:01:453,120010957,205822897,83697,92512,978091,0,1,22,5
3,12:06:01:453,15041,15330,67,81,365,0,1,1,0
1,12:06:01:654,120010876,180241100,165859,90836,1400797,0,1,23,2
2,12:06:01:654,120011083,223466771,140,100667,601645,0,1,20,2
3,12:06:01:654,96817,40932,974,541,5041,0,1,0,0
1,12:06:01:854,120011131,158852909,330423,89240,2045768,0,1,20,1
2,12:06:01:854,120011082,181053702,83633,88058,1152625,0,1,23,2
3,12:06:01:854,12831,15327,21,49,203,0,1,0,0
1,12:06:02:055,120011246,192851753,247959,85226,1572949,0,1,22,5
2,12:06:02:055,120011288,193478480,270,86087,804872,0,1,21,2
3,12:06:02:055,38558,28548,95,184,1739,0,1,0,0
1,12:06:02:255,120010985,196141150,176,87722,801068,0,1,24,2
2,12:06:02:255,120011091,204641933,82775,101733,967939,0,1,21,2
3,12:06:02:255,12816,15330,22,37,188,0,1,0,0
1,12:06:02:456,120010770,185151639,83103,87973,1131632,0,1,23,5
2,12:06:02:456,120011192,178980434,166060,87518,1417381,0,1,22,2
3,12:06:02:456,11139,15324,1,27,15,0,1,0,0
1,12:06:02:656,120011032,190583871,330038,79332,1847643,0,1,21,2
2,12:06:02:656,120010966,195010497,166016,90524,1287911,0,1,22,2
3,12:06:02:656,115583,58102,811,625,6093,0,1,0,0
1,12:06:02:856,120011117,165526371,83145,89062,1262025,0,1,28,5
2,12:06:02:856,120011109,185992108,423,86354,874191,0,1,23,2
3,12:06:02:856,12716,15330,22,30,220,0,1,0,0
1,12:06:03:057,120010816,172035918,494914,76998,2431950,0,1,22,5
2,12:06:03:057,120010832,172450505,248486,85560,1660546,0,1,23,6
3,12:06:03:057,39939,28581,64,155,1724,0,1,0,0
1,12:06:03:257,120011611,229330014,164933,92983,1069650,0,1,16,5
2,12:06:03:257,120011007,210246955,166100,89373,1199869,0,1,22,5
3,12:06:03:257,13768,15327,22,23,180,0,1,0,0
1,12:06:03:458,120010748,225907772,247262,88588,1339837,0,1,15,5
2,12:06:03:458,120011214,192528931,83780,89060,1063800,0,1,23,2
3,12:06:03:458,10705,15323,0,15,9,0,1,0,0
1,12:06:03:658,120011002,210081807,992,91585,707902,0,1,19,2
2,12:06:03:658,120011149,202395673,165236,88023,1256492,0,1,24,2
3,12:06:03:658,153385,78255,702,790,8796,0,1,3,0
1,12:06:03:859,120011121,168280889,495222,95158,2465227,0,1,19,2
2,12:06:03:859,120010926,196216013,1050,93111,800474,0,1,24,5
3,12:06:03:859,12652,15326,15,30,212,0,1,2,0
1,12:06:04:059,120011241,164273970,165879,95598,1494277,0,1,23,2
2,12:06:04:059,120010851,197259808,83250,88619,1042104,0,1,24,5
3,12:06:04:059,49178,35139,87,211,2296,0,1,2,0
1,12:06:04:259,120011156,184311185,701,87668,888511,0,1,22,2
2,12:06:04:259,120011346,177004286,248114,84401,1673260,0,1,24,5
3,12:06:04:259,12511,15326,17,31,179,0,1,2,0
1,12:06:04:460,120011097,181239206,83037,85703,1159988,0,1,21,5
2,12:06:04:460,120011142,223430873,82806,85019,862609,0,1,21,2
3,12:06:04:460,10898,15323,0,21,7,0,1,2,0
1,12:06:04:660,120010962,212461540,83448,98759,930006,0,1,20,5
2,12:06:04:660,120011093,189527686,985,98342,828534,0,1,24,2
3,12:06:04:660,70640,45304,133,319,3749,0,1,4,0
1,12:06:04:861,120011106,197341946,83332,88080,1041954,0,1,18,2
2,12:06:04:861,120011096,167994025,16,95640,976137,0,1,23,5
3,12:06:04:861,38870,28157,42,130,1809,0,1,3,0
1,12:06:05:061,120011358,184100162,9019,87103,918018,0,1,22,2
2,12:06:05:061,120010979,190923271,202,81702,847862,0,1,22,5
3,12:06:05:061,45575,33025,60,196,2253,0,1,3,0
1,12:06:05:262,120011254,180942327,650565,80776,2876253,0,1,17,2
2,12:06:05:262,120010898,216371920,248165,98473,1391597,0,1,22,2
3,12:06:05:262,12640,15329,13,28,179,0,1,3,0
1,12:06:05:462,120011168,178757422,83489,90563,1163109,0,1,26,5
2,12:06:05:462,120011248,159191453,330590,77781,2051700,0,1,20,5
3,12:06:05:462,10932,15324,2,18,13,0,1,3,0
1,12:06:05:663,120010741,202845362,121,94428,750874,0,1,24,2
2,12:06:05:663,120011136,209760597,329776,95234,1678867,0,1,20,2
3,12:06:05:663,36975,28179,43,107,1544,0,1,6,0
1,12:06:05:863,120010889,182049784,83552,87834,1145058,0,1,25,1
2,12:06:05:863,120010848,206232249,83636,88054,978818,0,1,21,2
3,12:06:05:863,38150,28152,27,119,1739,0,1,4,0
1,12:06:06:063,120011313,190516869,330432,87665,1833935,0,1,22,5
2,12:06:06:063,120011053,200086234,83469,93092,1015926,0,1,21,2
3,12:06:06:063,11737,15329,3,30,132,0,1,4,0
1,12:06:06:264,120011244,203680949,329611,86662,1743063,0,1,22,2
2,12:06:06:264,120010935,166062914,83117,87667,1249438,0,1,22,2
3,12:06:06:264,43383,32980,45,166,1999,0,1,3,0
1,12:06:06:464,120010925,185020356,83268,88374,1130323,0,1,25,2
2,12:06:06:464,120011092,183861051,398,89941,881395,0,1,23,5
3,12:06:06:464,12525,15327,22,31,184,0,1,5,0
1,12:06:06:665,120011454,163248378,165192,88462,1520166,0,1,24,2
2,12:06:06:665,120010937,223299963,82866,88022,855238,0,1,18,5
3,12:06:06:665,67511,45290,72,257,3437,0,1,6,0
1,12:06:06:865,120010762,166940854,83037,87569,1241382,0,1,26,2
2,12:06:06:865,120011121,229447422,164882,87768,1065983,0,1,15,2
3,12:06:06:865,38341,28158,26,116,1806,0,1,6,0
1,12:06:07:066,120010984,167845921,4,88078,993152,0,1,26,5
2,12:06:07:066,120010861,178312233,83626,95275,1152933,0,1,21,2
3,12:06:07:066,12260,15330,17,28,159,0,1,5,0
1,12:06:07:266,120010459,199776874,511,89099,778135,0,1,24,5
2,12:06:07:266,120011081,200600803,165985,91444,1252992,0,1,22,2
3,12:06:07:266,43091,33018,37,150,2005,0,1,4,0
1,12:06:07:466,120011144,175004191,331133,85222,1946084,0,1,23,2
2,12:06:07:466,120011035,181789219,83542,87601,1149078,0,1,21,2
3,12:06:07:466,12236,15330,6,30,178,0,1,6,0
1,12:06:07:667,120011488,174583170,329835,80292,1954620,0,1,23,2
2,12:06:07:667,120011386,191484336,248050,92909,1568986,0,1,23,2
3,12:06:07:667,36262,28152,48,91,1537,0,1,7,0
1,12:06:07:867,120010901,166479775,83164,81813,1260757,0,1,27,2
2,12:06:07:867,120011184,184230624,83535,82724,1139526,0,1,23,5
3,12:06:07:867,39559,27814,41,110,1750,0,1,7,0
1,12:06:08:068,120010964,179353452,165578,85058,1413348,0,1,27,2
2,12:06:08:068,120011121,221477158,329435,86445,1617864,0,1,19,2
3,12:06:08:068,12158,15330,15,26,157,0,1,7,0
1,12:06:08:268,120010787,166012828,83110,89319,1247697,0,1,30,1
2,12:06:08:268,120010968,177313073,166263,92389,1410946,0,1,21,2
3,12:06:08:268,42559,32297,41,147,1981,0,1,8,0
1,12:06:08:469,120011027,165771562,82947,89251,1264254,0,1,28,2
2,12:06:08:469,120011166,202975501,82816,90971,994594,0,1,21,2
3,12:06:08:469,12457,15327,22,29,189,0,1,8,0
1,12:06:08:669,120011045,198146418,400,90779,779939,0,1,24,2
2,12:06:08:669,120011085,176523595,576891,90585,2652830,0,1,17,5
3,12:06:08:669,73065,48614,84,292,3816,0,1,8,0
1,12:06:08:869,120011220,173909318,412366,92821,2187807,0,1,24,2
2,12:06:08:869,120011090,183473102,230,89416,886200,0,1,27,5
3,12:06:08:869,38343,28157,39,127,1856,0,1,7,0
1,12:06:09:070,120011057,196509061,83453,85067,1048384,0,1,23,5
2,12:06:09:070,120010711,181309859,83453,83957,1157888,0,1,24,5
3,12:06:09:070,12301,15330,18,28,163,0,1,7,0
1,12:06:09:270,120011504,206997163,330238,95089,1714985,0,1,23,2
2,12:06:09:270,120010949,206287260,164823,81376,1238332,0,1,24,2
3,12:06:09:270,42697,33011,42,133,2036,0,1,7,0
1,12:06:09:471,120011049,164314200,165449,77564,1528044,0,1,26,2
2,12:06:09:471,120010889,183084741,165627,87414,1388544,0,1,24,2
3,12:06:09:471,12554,15330,19,27,191,0,1,7,0
1,12:06:09:671,120010893,183575642,196,86800,892401,0,1,25,6
2,12:06:09:671,120010968,181258283,83558,85850,1159360,0,1,25,2
3,12:06:09:671,10884,15330,1,19,11,0,1,5,0
1,12:06:09:872,120010593,181774736,83451,89870,1141816,0,1,24,2
2,12:06:09:872,120010935,178971215,166774,84532,1417831,0,1,24,5
3,12:06:09:872,85614,51917,258,388,4888,0,1,3,0
1,12:06:10:072,120011190,181383195,83470,85853,1159444,0,1,25,2
2,12:06:10:072,120011205,212734572,83948,91987,931269,0,1,26,2
3,12:06:10:072,12529,15326,21,25,209,0,1,5,0
1,12:06:10:273,120010854,191248454,329628,83203,1830491,0,1,22,2
2,12:06:10:273,120010985,190606969,224,84782,834097,0,1,24,2
3,12:06:10:273,43786,32972,48,169,2099,0,1,5,0
1,12:06:10:473,120011265,167631787,931,92977,994360,0,1,25,5
2,12:06:10:473,120011064,209645115,184,94509,700289,0,1,24,2
3,12:06:10:473,12636,15326,24,28,179,0,1,5,0
1,12:06:10:673,120010911,181261829,83511,88433,1154173,0,1,26,2
2,12:06:10:673,120011118,186672678,412600,89762,2091529,0,1,24,2
3,12:06:10:673,52182,33656,48,176,2057,0,1,6,0
1,12:06:10:874,120011123,164086175,165773,77590,1536373,0,1,26,5
2,12:06:10:874,120011053,165788544,82952,82995,1264564,0,1,24,6
3,12:06:10:874,64947,40876,82,195,3287,0,1,5,0
1,12:06:11:074,120010909,226309628,166255,98521,1071308,0,1,21,5
2,12:06:11:074,120010952,195307686,165889,84672,1305802,0,1,23,2
3,12:06:11:074,12550,15324,14,27,171,0,1,5,0
1,12:06:11:275,120011312,199167004,162,95094,781974,0,1,24,5
2,12:06:11:275,120011411,198861724,226,100476,768597,0,1,25,2
3,12:06:11:275,43285,33078,43,142,2063,0,1,5,0
1,12:06:11:475,120010851,192641026,658643,74868,2809697,0,1,17,5
2,12:06:11:475,120010834,178087464,247531,90279,1648178,0,1,24,2
3,12:06:11:475,12129,15327,12,28,171,0,1,5,0
1,12:06:11:676,120011292,201084653,165570,89554,1259494,0,1,21,2
2,12:06:11:676,120011325,180504548,84001,90555,1147025,0,1,24,5
3,12:06:11:676,10921,15329,0,20,9,0,1,5,0
1,12:06:11:876,120011143,185931150,83193,68185,1051912,0,1,23,2
2,12:06:11:876,120010874,211359451,697,78978,649821,0,1,21,2
3,12:06:11:876,14333129,4772458,105411,7769,417999,0,1,1,0
1,12:06:12:076,120011108,264679549,8,197,172,0,1,11,2
2,12:06:12:076,120011006,264683501,31,196,189,0,1,15,2
3,12:06:12:076,120012452,68583604,1329495,651324,5706433,0,1,0,0
1,12:06:12:277,120009722,264995621,0,194,25,0,1,11,2
2,12:06:12:277,120009944,265004948,6,179,33,0,1,11,2
3,12:06:12:277,120011923,99409210,740069,414715,3298121,0,1,1,0
1,12:06:12:477,120009578,265162714,0,176,25,0,1,8,2
2,12:06:12:477,120009690,265155209,2,175,21,0,1,11,2
3,12:06:12:477,120011646,109739257,4286,17893,1531034,0,1,1,0
1,12:06:12:678,120009674,265154777,0,166,26,0,1,9,2
2,12:06:12:678,120009741,265154155,0,196,25,0,1,10,2
3,12:06:12:678,120011216,109885787,488,16571,1521272,0,1,1,0
1,12:06:12:878,120009655,265162292,0,180,26,0,1,8,2
2,12:06:12:878,120009777,265162346,0,184,26,0,1,8,2
3,12:06:12:878,120010573,109906928,203,16368,1520267,0,1,1,0
1,12:06:13:079,120009644,265154197,0,187,23,0,1,12,2
2,12:06:13:079,120009578,265154535,0,180,26,0,1,10,2
3,12:06:13:079,120010295,109898944,258,16429,1520683,0,1,2,0
1,12:06:13:279,120009697,265134480,0,187,22,0,1,10,2
2,12:06:13:279,120009558,265142818,0,168,19,0,1,10,2
3,12:06:13:279,107272582,92725606,171421,119822,1803010,0,1,2,4
1,12:06:13:479,120009710,265165355,0,176,24,0,1,12,2
2,12:06:13:479,120009615,265157477,0,182,21,0,1,10,2
3,12:06:13:479,16146951,21483246,222,312899,185664,0,1,1,4
1,12:06:13:680,120009727,265157025,0,198,24,0,1,13,2
2,12:06:13:680,120009627,265157937,0,170,20,0,1,13,2
3,12:06:13:680,16148706,21577506,16,313640,180065,0,1,1,4
1,12:06:13:880,120009566,265164783,0,192,17,0,1,17,2
2,12:06:13:880,120009768,265164995,0,180,32,0,1,18,2
3,12:06:13:880,16106478,21437795,401,312649,181108,0,1,2,4
1,12:06:14:081,120009574,265157852,0,164,22,0,1,20,2
2,12:06:14:081,120009618,265157994,0,168,24,0,1,20,2
3,12:06:14:081,16122002,21538406,7,313539,176631,0,1,11,4
1,12:06:14:281,120009710,265157443,0,186,22,0,1,20,2
2,12:06:14:281,120009636,265165098,0,184,26,0,1,20,2
