TIMESTAMP,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_MISSES,L2_CACHE_ACCESS,LABEL
22:48:50:989,275219,204874,0,199,0,2
22:48:50:989,282265,212610,0,159,0,3
22:48:51:189,120001849,39125045,3131725,203,10785567,2
22:48:51:189,120000945,265545495,66,43,915,3
22:48:51:389,120001208,45339019,3629557,200,12558349,2
22:48:51:389,120000647,265702062,19,17,838,3
22:48:51:589,120001502,49003666,3908477,208,13559467,2
22:48:51:589,120000424,265757767,9,9,824,3
22:48:51:789,120000710,47828588,3831076,221,13090698,2
22:48:51:818,280739,213132,0,195,0,3
22:48:51:989,120001442,45924804,3672490,199,12474551,2
22:48:52:018,120003069,15470442,198377,37828,744968,3
22:48:52:189,120001456,48053227,3834703,199,13283685,2
22:48:52:218,120001149,11402468,87422,11313,358562,3
22:48:52:389,120001732,48260345,3857458,222,13370412,2
22:48:52:418,120000914,12683440,122080,43883,490965,3
22:48:52:589,120001486,48242110,3855450,216,13377705,2
22:48:52:618,120001158,22818616,130393,61985,691422,3
22:48:52:789,120001474,48280375,3859949,205,13403596,2
22:48:52:789,120001188,265717744,6,8,820,3
22:48:52:989,120001457,47444252,3798589,206,13190949,2
22:48:53:018,120001208,70446834,269005,1028021,1541711,3
22:48:53:189,120001189,47381920,3791676,200,13162172,2
22:48:53:218,120002343,76524102,432281,923087,2305505,3
22:48:53:389,120000776,44844692,3574073,190,12395724,2
22:48:53:418,120001495,58686737,652873,932465,2574148,3
22:48:53:589,120001040,46692884,3742244,211,13001660,2
22:48:53:618,120001301,53933564,421307,935634,1893517,3
22:48:53:789,120002178,44773285,3569113,199,12374562,2
22:48:53:818,120001266,62940349,677372,1159469,2444085,3
22:48:53:989,120000725,46803732,3748293,209,12997921,2
22:48:54:018,120001961,83938883,427891,1747565,2346062,3
22:48:54:189,120001134,46967624,3756464,199,13040657,2
22:48:54:218,120001686,95667218,329146,2113473,2235333,3
22:48:54:389,120001341,47310517,3783587,201,13111462,2
22:48:54:418,120002150,97600553,322811,2027409,2246016,3
22:48:54:589,120001528,46948470,3743428,209,13012870,2
22:48:54:618,120001482,93170231,340766,1673282,2573822,3
22:48:54:789,120001330,47200672,3771602,197,13092982,2
22:48:54:818,120001444,93793365,352972,1920919,2364508,3
22:48:54:989,120000661,47159926,3770973,197,13082495,2
22:48:55:018,120001748,97380398,295684,2091416,2232689,3
22:48:55:189,120001107,47552007,3806771,200,13192122,2
22:48:55:218,120001804,99514851,295425,2087971,2140099,3
22:48:55:389,120001001,47276360,3779907,206,13106901,2
22:48:55:418,120002648,98733591,297888,2120050,2187737,3
22:48:55:589,120000689,47448110,3795537,196,13169957,2
22:48:55:618,120002506,100122536,286890,2077036,2139142,3
22:48:55:789,120000834,46604914,3718542,201,12898571,2
22:48:55:818,111143932,80947892,371252,1272506,2492901,3
22:48:55:989,120000728,49019104,3923904,194,13598330,2
22:48:56:018,69677,13527,722,298,2881,3
22:48:56:189,120001193,49875460,3981671,206,13811857,2
22:48:56:218,42771,14235,222,225,1743,3
22:48:56:389,120000529,49623524,3975224,213,13756699,2
22:48:56:418,2383,961,0,11,18,3
22:48:56:589,120001361,49950415,3983940,224,13828969,2
22:48:56:618,1764,961,0,4,0,3
22:48:56:789,120002045,49602303,3975177,206,13788204,2
22:48:56:818,121842,31561,637,525,3755,3
22:48:56:989,120000719,49940779,3983061,204,13811043,2
22:48:57:018,38694,13480,102,176,1835,3
22:48:57:189,120001334,49601229,3972593,210,13783103,2
22:48:57:218,32705,14264,10,135,1375,3
22:48:57:389,120000617,49910749,3985330,213,13813193,2
22:48:57:418,2260,962,0,4,6,3
22:48:57:589,120001729,49700621,3978484,220,13789373,2
22:48:57:618,1967,961,0,4,2,3
22:48:57:789,120000616,49830145,3980696,213,13801626,2
22:48:57:818,154684,51694,541,622,6614,3
22:48:57:989,120001116,49810079,3985962,207,13801527,2
22:48:58:018,34835,13482,80,135,1612,3
22:48:58:189,120000657,49955419,3987806,222,13818071,2
22:48:58:218,2402,961,0,8,8,3
22:48:58:389,120000966,49678363,3978173,207,13787425,2
22:48:58:418,47091,20435,66,203,2021,3
22:48:58:589,120000524,49592620,3964687,199,13766139,2
22:48:58:618,2469,962,0,2,8,3
22:48:58:789,120001076,49844087,3979401,221,13771111,2
22:48:58:818,70752,31346,54,305,3246,3
22:48:58:989,120000652,49666232,3978531,210,13792399,2
22:48:59:018,2470,962,0,4,8,3
22:48:59:189,120001277,49969196,3987668,203,13824890,2
22:48:59:218,30583,13415,21,91,1398,3
22:48:59:389,120001407,49532017,3967252,211,13761735,2
22:48:59:418,40288,18335,21,173,1816,3
22:48:59:589,120000753,49982020,3986399,211,13813503,2
22:48:59:618,2213,962,0,4,5,3
22:48:59:789,120001156,49601601,3973907,222,13781656,2
22:48:59:818,29992,14184,15,85,1392,3
22:48:59:989,120000590,49862293,3981073,206,13794229,2
22:49:00:018,2631,962,0,4,6,3
22:49:00:189,120001142,49683314,3975148,214,13783985,2
22:49:00:218,29821,13411,9,79,1364,3
22:49:00:389,120000625,49631150,3970328,207,13760034,2
22:49:00:418,38138,18258,5,156,1763,3
22:49:00:589,120001162,49895933,3983813,211,13815036,2
22:49:00:618,2264,962,0,5,6,3
22:49:00:789,120000548,49839179,3988004,208,13820738,2
22:49:00:818,65464,31330,8,238,3035,3
22:49:00:989,120001186,49857782,3985031,216,13808006,2
22:49:01:018,2046,962,0,4,6,3
22:49:01:189,120000726,49763380,3979713,207,13789334,2
22:49:01:218,30546,13414,8,98,1391,3
22:49:01:389,120000826,49744078,3972309,215,13755139,2
22:49:01:418,37184,18336,4,136,1720,3
22:49:01:589,120001161,49558838,3970271,191,13753797,2
22:49:01:618,2333,961,0,3,8,3
22:49:01:789,120000681,49847685,3978372,220,13778122,2
22:49:01:818,29105,14183,0,68,1283,3
22:49:01:989,120001019,49654137,3973083,211,13778050,2
22:49:02:018,2063,962,0,4,5,3
22:49:02:189,120000685,49712076,3975720,219,13800922,2
22:49:02:218,29385,13064,4,76,1323,3
22:49:02:389,120001227,49832575,3980404,207,13776328,2
22:49:02:418,36833,17863,3,138,1709,3
22:49:02:589,120000632,49933835,3993525,212,13837554,2
22:49:02:618,2451,962,0,4,6,3
22:49:02:789,120001236,49734699,3976234,225,13759663,2
22:49:02:818,38438,18734,13,140,1772,3
22:49:02:989,120000711,49857636,3986668,212,13814664,2
22:49:03:018,36757,16902,9,128,1659,3
22:49:03:189,120001107,49838143,3986146,208,13825589,2
22:49:03:218,31223,13409,9,77,1446,3
22:49:03:389,120000723,49852354,3982902,205,13823153,2
22:49:03:418,37951,18243,6,116,1786,3
22:49:03:589,120000986,49718773,3976295,206,13778840,2
22:49:03:618,2110,962,0,2,6,3
22:49:03:789,120000579,49650924,3972855,214,13788074,2
22:49:03:818,1678,962,0,1,2,3
22:49:03:989,120001095,49866651,3980459,204,13803845,2
22:49:04:018,29179,13830,0,63,1272,3
22:49:04:189,120001197,49584222,3973080,219,13752295,2
22:49:04:218,77948,32018,148,303,3933,3
22:49:04:389,120001104,49988651,3986334,209,13825612,2
22:49:04:418,38837,18221,19,134,1777,3
22:49:04:589,120001068,49624542,3977420,200,13760198,2
22:49:04:618,2189,962,0,3,5,3
22:49:04:789,120001101,50059355,3994228,210,13833780,2
22:49:04:818,38941,19308,18,147,1835,3
22:49:04:989,120000628,49695627,3980435,198,13789545,2
22:49:05:018,29380,14101,0,77,1311,3
22:49:05:189,120001318,49988621,3991198,221,13818995,2
22:49:05:218,30260,13409,4,76,1347,3
22:49:05:389,120000550,49603508,3971728,199,13768254,2
22:49:05:418,38214,18813,5,112,1756,3
22:49:05:589,120001107,49913767,3981240,196,13803749,2
22:49:05:618,2346,962,0,4,6,3
22:49:05:789,120000634,49650428,3980034,206,13796275,2
22:49:05:818,1679,962,0,1,2,3
22:49:05:989,120000477,123045015,2627132,248,9114456,2
22:49:06:018,29030,14127,0,67,1283,3
22:49:06:189,120000453,265141261,0,253,15,2
22:49:06:218,18468050,6239166,152673,10137,607660,3
22:49:06:389,120000455,264347326,0,251,7,2
22:49:06:418,120000805,75925467,1256972,651996,5428985,3
22:49:06:589,120000472,264596380,0,236,7,2
22:49:06:618,120000696,68522903,859673,454150,3203715,3
22:49:06:789,120000459,265132137,0,253,7,2
22:49:06:818,120000693,33309142,48232,60540,77673,3
22:49:06:989,120000470,265124790,0,236,7,2
22:49:07:018,120000591,33295049,48015,58349,76359,3
22:49:07:189,120000470,265130357,0,251,7,2
22:49:07:218,120000694,33298349,48053,55734,75995,3
22:49:07:389,120000471,265125079,0,249,7,2
22:49:07:418,120000582,33306100,47802,55802,75206,3
22:49:07:589,120000473,265123221,0,240,7,2
22:49:07:618,120000595,32548551,46700,58578,74581,3
22:49:07:789,120000468,265132170,0,252,7,2
22:49:07:818,120000574,32481325,46576,54492,73638,3
22:49:07:989,120000473,265121817,0,254,7,2
22:49:08:018,120000646,32749099,47035,59246,74682,3
22:49:08:189,120000468,265129626,0,251,7,2
22:49:08:218,120000578,33323507,47795,53942,76247,3
22:49:08:389,120000466,265123304,0,245,7,2
22:49:08:418,120000614,33292815,47740,59149,75087,3
22:49:08:589,120000475,265124537,0,259,7,2
22:49:08:618,120000617,33310886,47778,55133,75354,3
22:49:08:789,120000464,265129690,0,245,7,2
22:49:08:818,120000626,33301281,47764,59515,75786,3
22:49:08:989,120000463,265123336,0,238,7,2
22:49:09:018,120000667,33297121,47746,54327,75401,3
22:49:09:189,120000457,265131951,0,242,7,2
22:49:09:218,120000593,33289350,47749,57472,75222,3
22:49:09:389,120000463,265122513,0,254,7,2
22:49:09:418,120000594,33290810,47743,57580,74517,3
22:49:09:589,120000466,265129511,0,251,7,2
22:49:09:618,120000638,33314259,47774,57115,75387,3
22:49:09:789,120000461,265121819,0,248,7,2
22:49:09:818,120000608,33321039,47802,59103,75068,3
22:49:09:989,120000458,265124290,0,252,7,2
22:49:10:018,120000624,33306293,47767,57603,75667,3
22:49:10:189,120000456,265130599,0,252,7,2
22:49:10:218,120000617,33284991,47729,60318,75248,3
22:49:10:389,120000449,265125405,0,243,7,2
22:49:10:418,120000611,33304171,47779,55124,74170,3
22:49:10:589,120000463,265129574,0,250,7,2
22:49:10:618,120000607,33275940,47703,61129,75343,3
22:49:10:789,120000468,265123385,0,260,7,2
22:49:10:818,120000668,33300723,47769,52168,75360,3
22:49:10:989,120000476,265120513,0,250,7,2
22:49:11:018,120000638,33304994,47796,56698,74414,3
22:49:11:189,120000459,265129528,0,259,7,2
22:49:11:218,120000633,33293623,47749,54856,75291,3
22:49:11:389,120000458,265123870,0,241,7,2
22:49:11:418,120000641,33304226,47761,57819,74319,3
22:49:11:589,120000467,265129887,0,255,7,2
22:49:11:618,120000624,33311832,50546,56479,87918,3
22:49:11:789,120000478,265121869,0,267,7,2
22:49:11:818,120000639,33302373,51474,57406,89182,3
22:49:11:989,120000467,265123207,0,255,7,2
22:49:12:018,120000624,33327935,47816,57199,75095,3
22:49:12:189,120000474,265131460,0,253,7,2
22:49:12:218,120000640,33319174,48250,56069,76792,3
22:49:12:389,120000475,265125353,0,239,7,2
22:49:12:418,120000612,33294848,47762,58043,74771,3
22:49:12:589,120000465,265129802,0,254,7,2
22:49:12:618,120000634,33303384,47784,55042,74226,3
22:49:12:789,120000477,265125489,0,259,7,2
22:49:12:818,120000643,33296663,48040,58009,75606,3
22:49:12:989,120000465,265131261,0,255,7,2
22:49:13:018,120000623,33300447,47759,54010,73832,3
22:49:13:189,120000468,265124176,0,251,7,2
22:49:13:218,120000633,33308905,47868,58689,76977,3
22:49:13:389,120000474,265123599,0,231,7,2
22:49:13:418,120000596,33330016,47802,56149,75215,3
22:49:13:589,120000478,265131734,0,249,7,2
22:49:13:618,120000646,33310544,47785,59571,75878,3
22:49:13:789,120000475,265123064,0,246,7,2
22:49:13:818,120000613,33300365,47767,54720,73726,3
22:49:13:989,120000459,265133307,0,240,7,2
22:49:14:018,120000610,33313925,47779,55780,73915,3
22:49:14:189,120000457,265122757,0,249,7,2
22:49:14:218,120000608,33336952,47806,54705,76596,3
22:49:14:389,120000454,265125189,0,240,7,2
22:49:14:418,120000629,33315190,47784,54402,74637,3
22:49:14:589,120000446,265130838,0,232,7,2
22:49:14:618,120000605,33299133,47748,56310,74561,3
22:49:14:789,120000460,265124039,0,246,7,2
22:49:14:818,120000630,33313384,47772,56481,74009,3
22:49:14:989,120000454,265130871,0,243,7,2
22:49:15:018,120000628,33323339,47791,61177,76535,3
22:49:15:189,120000454,265123378,0,245,7,2
22:49:15:218,120000608,33329486,47837,54763,76617,3
22:49:15:389,120000465,265121765,0,254,7,2
22:49:15:418,120000617,33324064,47795,59953,75366,3
22:49:15:589,120000455,265131542,0,243,7,2
22:49:15:618,120000644,33305878,47782,54171,73747,3
22:49:15:789,120000454,265121733,0,242,7,2
22:49:15:818,120000634,33299902,47767,57950,74737,3
22:49:15:989,120000470,265131318,0,238,7,2
22:49:16:018,120000613,33330307,47805,56744,75068,3
22:49:16:189,120000470,265125401,0,256,7,2
22:49:16:218,120000625,33305358,47759,56856,76250,3
22:49:16:389,120000455,265131140,0,246,7,2
22:49:16:418,120000630,33283166,47739,56839,73808,3
22:49:16:589,120000470,265124310,0,257,7,2
22:49:16:618,120000637,33306359,47766,56384,74352,3
22:49:16:789,120000470,265124596,0,256,7,2
22:49:16:818,120000620,33337764,47822,58397,76539,3
22:49:16:989,120000471,265132380,0,238,7,2
22:49:17:018,120000616,33302869,47774,56238,75234,3
22:49:17:189,120000465,265122024,0,266,7,2
22:49:17:218,120000624,33277653,47726,58861,75124,3
22:49:17:389,120000460,265131537,0,252,7,2
22:49:17:418,120000632,33278676,47736,53911,73382,3
22:49:17:589,120000470,265124159,0,264,7,2
22:49:17:618,120000602,33283459,47738,58558,73588,3
22:49:17:789,120000462,265124104,0,243,7,2
22:49:17:818,120000617,33298782,47749,55706,74565,3
22:49:17:989,120000457,265130351,0,258,7,2
22:49:18:018,120000615,33274195,47716,61500,74015,3
22:49:18:189,120000460,265123341,0,256,7,2
22:49:18:218,120000611,33337742,47819,55249,76503,3
22:49:18:389,120000457,265132789,0,255,7,2
22:49:18:418,120000632,33338809,47817,57718,75309,3
22:49:18:589,120000451,265125216,0,261,7,2
22:49:18:618,120000610,33330087,47798,56390,75489,3
22:49:18:789,120000470,265124239,0,235,7,2
22:49:18:818,120000621,33319151,47790,57086,75317,3
22:49:18:989,120000470,265132625,0,222,7,2
22:49:19:018,120000615,33321740,47779,54249,75382,3
22:49:19:189,120000471,265121846,0,256,7,2
22:49:19:218,120000626,33285993,47739,53390,75367,3
22:49:19:389,120000465,265130701,0,262,7,2
22:49:19:418,120000618,33286014,47738,55525,73555,3
22:49:19:589,120000479,265123753,0,255,7,2
22:49:19:618,120000605,33292274,47757,54949,73842,3
22:49:19:789,120000475,265131174,0,247,7,2
22:49:19:818,120000616,33300228,47741,59211,74575,3
22:49:19:989,120000459,265123916,0,236,7,2
22:49:20:018,120000614,33277890,47736,55845,73426,3
22:49:20:189,120000462,265121990,0,258,7,2
22:49:20:218,120000628,33271593,47705,62018,74597,3
22:49:20:389,120000458,265132399,0,250,7,2
22:49:20:418,120000642,33307223,47772,54959,74907,3
22:49:20:589,120000462,265124151,0,248,7,2
22:49:20:618,120000611,33288302,47731,57447,74176,3
22:49:20:789,120000474,265130151,0,254,7,2
22:49:20:818,120000627,33323431,47785,58739,75786,3
22:49:20:989,120000475,265123506,0,264,7,2
22:49:21:018,120000623,33320214,47809,58463,75927,3
22:49:21:189,120000465,265124140,0,253,7,2
22:49:21:218,120000636,33268539,47706,57031,74486,3
22:49:21:389,120000463,265130271,0,257,7,2
22:49:21:418,119698965,33223778,48362,56242,78944,3
22:49:23:189,120000715,158875230,1906082,230,6626743,2
22:49:23:218,74255896,18459842,60872,49246,175520,3
22:49:23:389,120001084,48804930,3899880,199,13524862,2
22:49:23:418,120001031,29141425,42208,55600,57212,3
22:49:23:589,120000687,48535280,3886177,217,13478665,2
22:49:23:618,120001152,29401460,71423,66539,164114,3
22:49:23:789,120001328,48967325,3906377,207,13525387,2
22:49:23:818,120000997,29109752,41963,57966,57698,3
22:49:23:989,120000629,48686949,3899286,218,13522656,2
22:49:24:018,120000749,29169848,42089,55251,59176,3
22:49:24:189,120001493,48916453,3904606,213,13545189,2
22:49:24:218,120001137,29169216,42555,54397,62555,3
22:49:24:389,120000549,48783329,3903998,199,13556623,2
22:49:24:418,120000815,29154672,41953,54357,58318,3
22:49:24:589,120001331,48922131,3911071,208,13555172,2
22:49:24:618,120000819,29165173,41888,51122,57297,3
22:49:24:789,120000720,48933923,3907137,212,13551554,2
22:49:24:818,120000755,29166744,41888,53878,57437,3
22:49:24:989,120001242,48708413,3900854,201,13550315,2
22:49:25:018,120001127,29124619,42070,56618,59919,3
22:49:25:189,120000607,48918768,3903115,197,13538226,2
22:49:25:218,120000758,29150928,41910,55712,58453,3
22:49:25:389,120001187,48714550,3904032,220,13517647,2
22:49:25:418,120001121,29145306,41885,54340,58360,3
22:49:25:589,120001353,48996236,3907706,210,13548014,2
22:49:25:618,120000817,29164839,41887,52666,57303,3
22:49:25:789,120000599,48606953,3895592,212,13497087,2
22:49:25:818,120001003,29172332,41888,53428,58032,3
22:49:25:989,120001211,49045455,3913830,225,13565303,2
22:49:26:018,120001071,29185016,41897,55442,58651,3
22:49:26:189,120000733,48870363,3908523,212,13550365,2
22:49:26:218,120000769,29159706,41878,55240,58414,3
22:49:26:389,120001498,48812923,3904470,212,13548393,2
22:49:26:418,120000790,29163005,41893,52574,57932,3
22:49:26:589,120000672,48817214,3899819,221,13531908,2
22:49:26:618,120000917,29147097,41879,51993,57049,3
22:49:26:789,120001235,48859362,3912225,185,13549123,2
22:49:26:818,120000829,29164817,41885,55332,57118,3
22:49:26:989,120000653,48858602,3897789,205,13518343,2
22:49:27:018,120000753,29136448,41900,57836,59556,3
22:49:27:189,120001289,48699655,3901289,212,13557154,2
22:49:27:218,120000898,29122121,41816,59414,58202,3
22:49:27:389,120001280,49006737,3908898,204,13548135,2
22:49:27:418,120000696,29199066,41925,58006,58691,3
22:49:27:589,120000677,48789870,3908446,189,13551871,2
22:49:27:618,120000737,29129892,41832,56375,57347,3
22:49:27:789,120001207,48942673,3910005,207,13564866,2
22:49:27:818,120000944,29203317,41931,54932,57669,3
22:49:27:989,120000709,49007176,3914364,222,13566917,2
22:49:28:018,120000689,29192911,41919,55989,58443,3
22:49:28:189,120001380,48720901,3903194,199,13545100,2
22:49:28:218,120000941,29145080,41850,54906,58089,3
22:49:28:389,120001342,49046429,3913294,213,13609729,2
22:49:28:418,120000741,29174331,41892,56460,57838,3
22:49:28:589,120000550,48626790,3895504,199,13507226,2
22:49:28:618,120001085,29148504,41869,54327,58486,3
22:49:28:789,120001143,48941793,3904316,201,13539011,2
22:49:28:818,120000998,29140302,41844,55864,57082,3
22:49:28:989,120000576,48652219,3897446,204,13524232,2
22:49:29:018,120001033,29149776,41869,53734,58871,3
22:49:29:189,120001485,48872883,3897496,218,13529365,2
22:49:29:218,120000788,29145048,41853,54140,58070,3
22:49:29:389,120001294,48619536,3897410,202,13505625,2
22:49:29:418,120000767,29131170,41829,55766,57124,3
22:49:29:589,120001127,48961884,3903885,222,13530160,2
22:49:29:618,120000775,29153735,41864,53953,58203,3
22:49:29:789,120001345,48620380,3897694,206,13503953,2
22:49:29:818,120000913,29136188,41844,54080,57444,3
22:49:29:989,120001228,49018763,3910180,219,13550602,2
22:49:30:018,120001035,29144742,41845,55325,57944,3
22:49:30:189,120000643,48668834,3897824,226,13531719,2
22:49:30:218,120000751,29133161,41822,56677,57877,3
22:49:30:389,120001026,48990429,3912334,212,13561837,2
22:49:30:418,120000835,29138445,41848,55532,57059,3
22:49:30:589,120000799,48796051,3901777,203,13548267,2
22:49:30:618,120000743,29152242,41870,56740,57604,3
22:49:30:789,120001318,48797449,3900991,217,13541679,2
22:49:30:818,120001065,29141347,41846,53975,57010,3
22:49:30:989,120000663,48787681,3900463,216,13560088,2
22:49:31:018,120000816,29181652,41902,54039,59229,3
22:49:31:189,120001379,48765260,3897899,204,13523342,2
22:49:31:218,120000985,29152503,41853,55379,58279,3
22:49:31:389,120000691,48910358,3909366,206,13566962,2
22:49:31:418,117000735,28440307,41338,53096,58675,3
22:49:31:589,120001233,48722069,3897916,211,13513173,2
22:49:31:618,120000811,29176167,41929,55057,58882,3
22:49:31:789,120000837,48862171,3903488,195,13537211,2
22:49:31:818,120000765,29137601,41848,57028,56913,3
22:49:31:989,120001003,48760169,3902613,210,13536373,2
22:49:32:018,120000738,29178811,41918,54580,59366,3
22:49:32:189,120001313,49062706,3914810,235,13579415,2
22:49:32:218,120001006,29122839,41832,55672,58201,3
22:49:32:389,120000694,48663590,3900388,206,13552341,2
22:49:32:418,120000957,29164894,41893,57269,57995,3
22:49:32:589,120001298,48910843,3900329,208,13516749,2
22:49:32:618,120000727,29153769,41859,52089,57708,3
22:49:32:789,120000511,48652035,3899795,206,13509914,2
22:49:32:818,120001120,29151308,41880,52006,56804,3
22:49:32:989,120001219,48943735,3903202,197,13543863,2
22:49:33:018,120000772,29151378,41878,53330,58026,3
22:49:33:189,120000613,48627826,3897145,219,13509884,2
22:49:33:218,120000784,29158089,41864,54626,59066,3
22:49:33:389,120001136,48983435,3907443,187,13546930,2
22:49:33:418,120001214,29128102,41840,53609,57173,3
22:49:33:589,120000692,48780314,3905084,187,13543963,2
22:49:33:618,120000905,29150105,41864,54035,58329,3
22:49:33:789,120001455,48916217,3909079,209,13533823,2
22:49:33:818,120000968,29154453,41868,54096,56995,3
22:49:33:989,120000693,48946396,3909803,205,13534144,2
22:49:34:018,120000743,29143304,41862,52263,56868,3
22:49:34:189,120001372,48691104,3897998,208,13513630,2
22:49:34:218,120000930,29200803,41918,52751,59719,3
22:49:34:389,120000715,48885815,3902935,226,13523840,2
22:49:34:418,120000836,29182836,41941,54308,59109,3
22:49:34:589,120001481,48684827,3897276,200,13513303,2
22:49:34:618,120000829,29145205,41846,53557,58094,3
22:49:34:789,120000673,48779516,3896624,200,13533145,2
22:49:34:818,120000782,29163437,41888,51868,57411,3
22:49:34:989,120001349,48719277,3895747,205,13513997,2
22:49:35:018,120000831,29147922,41845,56186,58146,3
22:49:35:189,120000649,48917507,3908970,205,13567106,2
22:49:35:218,120000710,29176255,41888,53594,59391,3
22:49:35:389,120001331,48791703,3906631,213,13551352,2
22:49:35:418,120000896,29170237,41901,52408,57733,3
22:49:35:589,120000611,48948418,3904503,208,13567125,2
22:49:35:618,120000819,29147059,41855,54026,57893,3
22:49:35:789,120001218,48607177,3894089,202,13497008,2
22:49:35:818,120001252,29145551,41845,57579,57636,3
22:49:35:989,120001305,49074613,3916163,212,13573504,2
22:49:36:018,120000934,29167622,41888,55726,57227,3
22:49:36:189,120000672,48763482,3904850,204,13548217,2
22:49:36:218,120000926,29180881,41887,56010,59508,3
22:49:36:389,120000539,48916757,3907594,207,13553816,2
22:49:36:418,120000916,29177102,42014,54656,59053,3
22:49:36:589,120000659,48858741,3905869,218,13528363,2
22:49:36:618,120000770,29164058,41890,51985,57208,3
22:49:36:789,120001130,48844975,3909077,209,13546734,2
22:49:36:818,120001100,29175512,41902,54864,58761,3
22:49:36:989,120000555,49004643,3908825,216,13546052,2
22:49:37:018,120000863,29147639,41867,55724,58150,3
22:49:37:189,120001163,48619520,3897413,207,13523059,2
22:49:37:218,120000959,29168844,41883,55392,59969,3
22:49:37:389,120001214,49074426,3916308,209,13585591,2
22:49:37:418,120000919,29127541,41833,56584,57136,3
22:49:37:589,120000646,48779353,3903254,215,13535364,2
22:49:37:618,120000730,29162324,41875,56795,57008,3
22:49:37:789,120001153,48922542,3911478,200,13569253,2
22:49:37:818,120000855,29146357,41860,52921,57771,3
22:49:37:989,120000593,48881014,3903597,204,13529427,2
22:49:38:018,120000807,29169557,41888,54725,57188,3
22:49:39:189,120000564,159276801,1900044,236,6593426,2
22:49:39:218,71630344,18201198,90011,60528,293080,3
22:49:39:389,120001234,48832711,3898334,212,13535028,2
22:49:39:418,120000611,29147665,41969,56882,55690,3
22:49:39:589,120000624,48647161,3896649,216,13518219,2
22:49:39:618,120000662,29113807,41830,53817,55039,3
22:49:39:789,120001457,48975224,3909289,225,13564236,2
22:49:39:818,120001091,29117958,42010,56187,56236,3
22:49:39:989,120000608,48618970,3892583,211,13502705,2
22:49:40:018,120000647,29138933,41881,53760,55467,3
22:49:40:189,120001197,48972952,3910049,207,13553562,2
22:49:40:218,120001140,29150391,42207,51904,57108,3
22:49:40:389,120000619,48576126,3889225,215,13493067,2
22:49:40:418,120000592,29140904,41880,54875,55494,3
22:49:40:589,120001297,49003410,3911978,216,13564615,2
22:49:40:618,120000580,29179571,41932,55047,55647,3
22:49:40:789,120000798,48763887,3900916,218,13550775,2
22:49:40:818,117005266,28411526,41353,55032,57441,3
22:49:40:989,120001227,48791855,3897688,205,13518755,2
22:49:41:018,120000513,29208448,41977,52606,56580,3
22:49:41:189,120000709,48624682,3893096,222,13504944,2
22:49:41:218,120001068,29134541,42297,53530,59571,3
22:49:41:389,120001186,48992471,3912308,195,13592108,2
22:49:41:418,120000775,29170453,41950,56829,56892,3
22:49:41:589,120000519,48807037,3902410,206,13545448,2
22:49:41:618,120000561,29123245,41846,55366,54744,3
22:49:41:789,120001361,48796102,3901290,211,13539757,2
22:49:41:818,120000944,29155939,41888,57907,56009,3
22:49:41:989,120000651,48807441,3901407,197,13516355,2
22:49:42:018,120000503,29148234,41885,52338,55019,3
22:49:42:189,120001104,48779194,3900620,206,13535320,2
22:49:42:218,120000804,29127558,41855,54482,55922,3
22:49:42:389,120000632,49059888,3916660,219,13564935,2
22:49:42:418,120000862,29133453,41900,56085,56795,3
22:49:42:589,120000525,48764793,3907931,191,13554164,2
22:49:42:618,120000516,29151210,41893,53871,55511,3
22:49:42:789,120001429,49021935,3914439,217,13568853,2
22:49:42:818,120001009,29160669,41888,55223,56005,3
22:49:42:989,120000543,48848321,3904670,218,13530823,2
22:49:43:018,120000541,29119542,41842,57834,54998,3
22:49:43:189,120001108,48823864,3906578,217,13524461,2
22:49:43:218,120000793,29117593,41831,57918,57306,3
22:49:43:389,120000988,49035570,3912043,203,13560403,2
22:49:43:418,120000736,29135046,41886,55787,55902,3
22:49:43:589,120000594,48737158,3905981,208,13535061,2
22:49:43:618,120000677,29171470,41926,53780,55784,3
22:49:43:789,120001234,48936401,3905643,215,13537285,2
22:49:43:818,120000969,29189018,41940,54814,57354,3
22:49:43:989,120000744,48740160,3901562,214,13538045,2
22:49:44:018,120000560,29153529,41894,54341,55728,3
22:49:44:189,120001302,48847809,3900720,217,13523471,2
22:49:44:218,120000799,29673897,95034,74860,259862,3
22:49:44:389,120001373,48327063,3864918,208,13402263,2
22:49:44:418,120000992,23565585,28231,45659,123320,3
22:49:44:589,120001255,48439957,3877576,218,13448928,2
22:49:44:618,120000840,23550252,27984,43994,120692,3
22:49:44:789,120000798,48414478,3870084,204,13416872,2
22:49:44:818,120000981,23588270,27946,40675,120646,3
22:49:44:989,120000759,48647227,3882560,193,13438858,2
22:49:45:018,120000823,23575361,27922,44381,121771,3
22:49:45:189,120000523,48418040,3868123,201,13411788,2
22:49:45:218,120000811,23586586,28626,44674,123925,3
22:49:45:389,120001246,48393632,3870107,213,13411738,2
22:49:45:418,120000882,23596817,27998,42145,121048,3
22:49:45:589,120001198,48421943,3875536,210,13422134,2
22:49:45:618,120001021,23609128,27984,43755,120636,3
22:49:45:789,120001295,48360309,3868708,217,13419577,2
22:49:45:818,120001858,23605066,28009,41270,119516,3
22:49:45:989,120000660,48354844,3867707,194,13425751,2
22:49:46:018,120000948,23595485,27919,42009,121467,3
