CORE_ID,TIMESTAMP,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_MISSES,L2_CACHE_ACCESS,LABEL,DET_STATUS,DET_PROB,BENCH_ID
1,09:06:31:885,277861,208984,369,229,1686,2,0,0,5
2,09:06:31:885,280081,209035,360,225,1603,2,0,0,2
3,09:06:31:885,278994,210975,428,163,1616,3,0,0,0
1,09:06:32:086,120004778,221620828,89415,99015,862152,2,0,0,2
2,09:06:32:086,120000675,189801390,90416,79634,1122171,2,0,0,2
3,09:06:32:086,120000550,265872481,195,45,1547,3,0,0,0
1,09:06:32:286,120004451,183908478,7737,90041,903412,2,0,0,2
2,09:06:32:286,120000582,174286623,7036,92024,970118,2,0,0,2
3,09:06:32:286,120000429,265892957,62,16,1300,3,0,0,0
1,09:06:32:487,120004401,165839530,83499,80226,1271049,2,0,0,2
2,09:06:32:487,120000536,199192419,412266,79917,2013378,2,0,0,5
3,09:06:32:487,120000418,265876318,53,7,1286,3,0,0,0
1,09:06:32:687,120003964,159796873,248265,88804,1778857,2,0,0,2
2,09:06:32:687,120000616,227936918,164822,89376,1062096,2,1,39,2
3,09:06:32:687,324837,223991,386,218,1651,3,0,0,0
1,09:06:32:887,120015901,181882871,85031,93965,1123075,2,1,25,2
2,09:06:32:887,120000633,189616476,414142,88111,2066693,2,1,42,7
3,09:06:32:887,120002018,20921313,211802,38409,785667,3,0,0,0
1,09:06:33:088,120022585,192400020,412551,85314,2072594,2,1,20,2
2,09:06:33:088,120000628,213071047,83917,101422,901781,2,1,30,5
3,09:06:33:088,120000935,16011844,83550,12606,357226,3,0,0,0
1,09:06:33:288,120021064,192327153,85234,93577,1073440,2,1,26,2
2,09:06:33:288,120000724,178805090,166319,87070,1417336,2,1,26,2
3,09:06:33:288,120001026,18193150,133889,46916,542766,3,0,0,0
1,09:06:33:489,120020982,164121476,166298,77854,1528484,2,1,24,2
2,09:06:33:489,120000683,166025216,89841,86105,1272064,2,1,15,2
3,09:06:33:489,120001802,33988767,147264,64185,747606,3,0,0,0
1,09:06:33:689,120021289,201006905,166488,87583,1262276,2,1,33,2
2,09:06:33:689,120000603,196966372,77689,98561,1005769,2,1,22,2
