CORE_ID,TIMESTAMP,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_MISSES,L2_CACHE_ACCESS,LABEL,DET_STATUS,DET_PROB,BENCH_ID
1,09:13:46:945,280602,212885,390,232,1715,0,0,0,2
2,09:13:46:945,275549,208048,351,220,1574,0,0,0,2
1,09:13:47:145,120006017,186493778,166211,88563,1358069,0,0,0,5
2,09:13:47:145,120000551,162862254,165521,88700,1519469,0,0,0,2
1,09:13:47:346,120004393,192202485,1085,91869,825390,0,0,0,5
2,09:13:47:346,120000578,212463158,83575,87642,930426,0,0,0,5
1,09:13:47:546,120003744,212538400,83702,92367,929325,0,0,0,2
2,09:13:47:546,120000592,177531237,248833,89869,1670502,0,0,0,2
1,09:13:47:747,120003963,166274131,83064,79195,1264600,0,0,0,5
2,09:13:47:747,120000605,179035090,165689,85402,1419695,0,1,18,5
1,09:13:47:947,120014792,194574941,167236,97011,1290091,0,1,8,2
2,09:13:47:947,120000584,206560934,411750,87654,1948727,0,2,62,5
1,09:13:48:147,120020502,197041394,83714,86345,1051058,0,1,29,5
2,09:13:48:147,120000571,201126054,166025,95091,1247334,0,1,36,5
1,09:13:48:348,120020210,181313057,83275,85808,1157306,0,1,26,2
2,09:13:48:348,120000613,221573264,954,97480,617862,0,1,28,5
1,09:13:48:548,120019202,181992469,83815,86338,1138481,0,1,20,2
2,09:13:48:548,120000600,216506811,165093,89390,1143778,0,1,33,5
1,09:13:48:749,120020422,189453561,83915,82941,1100287,0,1,34,2
2,09:13:48:749,120000586,210050852,965,94395,695159,0,1,33,2
1,09:13:48:949,120019825,198932008,248132,86317,1527716,0,1,32,2
2,09:13:48:949,120000565,181400191,83731,86336,1146860,0,1,21,5
1,09:13:49:150,120020376,158938890,413607,90784,2282898,0,1,17,2
2,09:13:49:150,120000591,201945897,83766,97457,994186,0,1,24,2
1,09:13:49:350,120020035,176342146,247754,81815,1681900,0,1,23,2
2,09:13:49:350,120000508,177920137,62,94338,915698,0,1,17,2
1,09:13:49:550,120019430,166680456,83364,89514,1249704,0,1,22,2
2,09:13:49:550,120000546,209673629,82761,94110,938203,0,1,25,5
1,09:13:49:751,120019500,168520181,102,89689,978983,0,1,20,5
2,09:13:49:751,120000559,198293278,248101,86102,1529869,0,1,26,2
1,09:13:49:951,120019766,225168547,247175,91122,1340439,0,1,30,2
2,09:13:49:951,120000593,179356196,83086,87648,1166065,0,1,23,1
1,09:13:50:152,120020137,197542632,1161,94003,786136,0,1,27,5
2,09:13:50:152,120000531,194019523,167016,91038,1312675,0,1,23,2
1,09:13:50:352,120020095,206856097,330221,80629,1720518,0,1,33,2
2,09:13:50:352,120000586,206925573,247284,80859,1470912,0,1,33,5
1,09:13:50:553,120019995,183769881,1340,86772,893525,0,1,31,5
2,09:13:50:553,120000588,205905042,83698,90095,978330,0,1,27,5
1,09:13:50:753,120019633,206522757,82934,87575,977789,0,1,38,2
2,09:13:50:753,120000584,213299244,329994,98532,1658095,0,1,35,2
1,09:13:50:954,120020128,169546998,166544,98610,1457444,0,1,17,2
2,09:13:50:954,120000560,190631124,94,81624,848253,0,1,33,2
1,09:13:51:154,120019532,168153824,104,83350,999781,0,1,21,5
2,09:13:51:154,120000730,169352777,299825,83051,1883767,0,1,21,2
1,09:13:51:354,120021040,177040458,248971,83880,1680666,0,1,19,5
2,09:13:51:354,120000587,177374349,114931,86688,1267473,0,1,20,5
1,09:13:51:555,120019966,183675308,477,86940,885578,0,1,28,5
2,09:13:51:555,120000586,201161513,182,94651,761064,0,1,27,2
1,09:13:51:755,120019084,197896971,173,85816,789210,0,1,27,2
2,09:13:51:755,120000624,197090723,83473,84380,1053034,0,1,27,2
1,09:13:51:956,120019382,160339061,330798,92714,2033559,0,1,29,2
2,09:13:51:956,120000560,192434265,165092,92699,1300816,0,1,33,2
1,09:13:52:156,120019815,163654487,165168,82345,1529653,0,1,30,2
2,09:13:52:156,120000688,201338717,165743,92919,1244121,0,1,35,2
1,09:13:52:357,120019998,171262817,83425,85989,1218363,0,1,27,5
2,09:13:52:357,120000704,178846325,83548,89901,1163049,0,1,29,5
1,09:13:52:557,120020049,193770855,172,94706,808351,0,1,32,5
2,09:13:52:557,120000563,229294684,105,102090,549859,0,1,30,2
1,09:13:52:757,120018960,214810217,247404,86095,1411829,0,1,27,5
2,09:13:52:757,120000533,199274135,54,86330,782779,0,1,22,5
1,09:13:52:958,120019279,197507458,412460,92915,2021522,0,1,34,5
2,09:13:52:958,120000593,174008119,330858,89115,1937882,0,1,20,2
1,09:13:53:158,120019788,210603579,166164,89269,1196052,0,1,35,2
2,09:13:53:158,120000472,193409741,352,84288,821125,0,1,22,2
1,09:13:53:359,120019527,174551914,331025,82669,1948145,0,1,28,2
2,09:13:53:359,120000587,179035747,83556,87519,1166042,0,1,26,5
1,09:13:53:559,120020130,197410198,83601,89130,1040237,0,1,27,2
2,09:13:53:559,120000592,187157171,165534,98561,1338690,0,1,21,5
1,09:13:53:760,120019854,159414963,330349,78130,2047951,0,1,17,2
2,09:13:53:760,120000584,200089986,458,85224,772343,0,1,31,2
1,09:13:53:960,120019622,191237535,313579,92293,1766690,0,1,28,2
2,09:13:53:960,120000896,176736946,83312,83586,1187904,0,1,29,2
1,09:13:54:160,120019927,183291880,17236,90190,930634,0,1,25,2
2,09:13:54:160,120000608,198949636,167083,101329,1251096,0,1,35,2
1,09:13:54:361,120020182,177170275,83630,91941,1165467,0,1,30,5
2,09:13:54:361,120000601,196702592,83490,93058,1044870,0,1,37,2
1,09:13:54:561,120020117,232899502,92156,91827,820636,0,1,34,2
2,09:13:54:561,120000579,166376853,83161,79617,1260775,0,1,18,7
1,09:13:54:762,120019686,175216442,156366,88465,1399670,0,1,27,5
2,09:13:54:762,120000589,217562647,329957,94159,1626300,0,1,29,2
1,09:13:54:962,120020220,180910570,247714,86428,1654743,0,1,20,5
2,09:13:54:962,120000541,210002880,885,89237,705242,0,1,29,2
1,09:13:55:163,120019444,197659906,83965,83273,1037843,0,1,26,2
2,09:13:55:163,120000574,191592282,269,99171,814846,0,1,20,2
1,09:13:55:363,120019605,202395905,166163,88401,1249660,0,1,30,2
2,09:13:55:363,120000505,199637968,65,84163,771116,0,1,23,2
1,09:13:55:564,120019560,176400068,1084,97178,923733,0,1,15,2
2,09:13:55:564,120000589,179597842,82700,92669,1152725,0,1,33,2
1,09:13:55:764,120020113,181796013,83400,90588,1140604,0,1,31,2
2,09:13:55:764,120000596,167832217,83255,94925,1226287,0,1,18,5
1,09:13:55:964,120020499,183111877,55144,91475,1049545,0,1,29,5
2,09:13:55:964,120000755,183648181,367,89466,885970,0,1,27,5
1,09:13:56:165,120019915,203796305,111746,93338,1063954,0,1,35,2
2,09:13:56:165,120000552,178551435,166411,86220,1413755,0,1,30,5
1,09:13:56:365,120020075,178099109,84392,95022,1149645,0,1,28,2
2,09:13:56:365,120000585,185390400,83251,84597,1126297,0,1,34,2
1,09:13:56:566,120019926,195099523,146,93156,801879,0,1,39,2
2,09:13:56:566,120000467,210207058,903,89398,706709,0,1,36,2
1,09:13:56:766,120019525,198553342,50,83528,788283,0,1,33,2
2,09:13:56:766,120000579,195135722,165690,93392,1300729,0,1,39,2
1,09:13:56:967,120019891,162284522,248644,89532,1772864,0,1,25,2
2,09:13:56:967,120000461,183664581,301,89328,881959,0,1,30,1
1,09:13:57:167,120019546,174950398,331008,82867,1944354,0,1,24,2
2,09:13:57:167,120000582,181133955,83404,86596,1146072,0,1,31,2
1,09:13:57:367,120020282,192311963,247810,86176,1586305,0,1,36,5
2,09:13:57:367,120000556,183698188,296,86833,886440,0,1,30,2
1,09:13:57:568,120019537,189009008,83995,80118,1106122,0,1,30,5
2,09:13:57:568,120000575,176947010,247952,78031,1690916,0,1,28,2
1,09:13:57:768,120020202,223459452,284,100953,596028,0,1,35,2
2,09:13:57:768,120000559,181973940,297,86308,899630,0,1,25,2
1,09:13:57:969,120019878,176607528,411477,83762,2168638,0,1,35,5
