TIMESTAMP,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_MISSES,L2_CACHE_ACCESS,LABEL
20:25:44:426,120001106,47208068,3772393,200,13082941,2
20:25:44:457,120001308,92595724,361577,1877123,2402256,3
20:25:44:626,120001768,47211238,3772694,204,13098062,2
20:25:44:657,120001413,96858445,308999,2041547,2248921,3
20:25:44:826,120000714,47559522,3809526,202,13224878,2
20:25:44:857,120001543,100040477,285784,2138362,2084603,3
20:25:45:026,120000560,47441049,3789099,208,13126343,2
20:25:45:057,120001917,97648156,310849,2069227,2214707,3
20:25:45:226,120000529,47574140,3797517,197,13184815,2
20:25:45:257,120001169,100377262,279687,2114993,2108838,3
20:25:45:426,120000574,46836379,3751208,210,13018921,2
20:25:45:457,115858041,85201473,383576,1344015,2586355,3
20:25:45:626,120000550,48684276,3884935,213,13463393,2
20:25:45:657,70662,13527,779,308,2941,3
20:25:45:826,120001367,49701791,3980520,211,13785959,2
20:25:45:857,55215,14235,223,225,1900,3
20:25:46:026,120000614,49768100,3974553,197,13761069,2
20:25:46:057,2179,961,0,12,19,3
20:25:46:226,120001044,49783877,3982178,212,13795365,2
20:25:46:257,1782,961,0,5,0,3
20:25:46:426,120000592,49753166,3977246,207,13777105,2
20:25:46:457,99773,31256,620,480,3683,3
20:25:46:626,120001275,49797092,3979424,212,13807426,2
20:25:46:657,37978,13518,107,171,1857,3
20:25:46:826,120000702,49722852,3978907,212,13790767,2
20:25:46:857,31982,14264,12,136,1407,3
20:25:47:026,120001216,49858375,3981116,222,13814553,2
20:25:47:057,2628,961,0,6,8,3
20:25:47:226,120000646,49657461,3976934,229,13780940,2
20:25:47:257,1755,961,0,4,2,3
20:25:47:426,120001158,49908329,3981497,214,13789978,2
20:25:47:457,163400,51694,583,624,6556,3
20:25:47:626,120001148,49600555,3974846,205,13765154,2
20:25:47:657,34706,13482,58,140,1583,3
20:25:47:826,120000679,49882899,3979295,208,13783586,2
20:25:47:857,2097,962,0,6,16,3
20:25:48:026,120000967,49628979,3973165,222,13772798,2
20:25:48:057,47289,20433,60,211,2026,3
20:25:48:226,120000644,49672172,3971568,201,13765520,2
20:25:48:257,2235,962,3,6,14,3
20:25:48:426,120001141,49763806,3972295,203,13786355,2
20:25:48:457,70600,31344,56,288,3258,3
20:25:48:626,120001173,49533820,3967501,198,13759918,2
20:25:48:657,2107,962,0,6,10,3
20:25:48:826,120000718,49832634,3979354,207,13792130,2
20:25:48:857,30281,13415,18,87,1383,3
20:25:49:026,120001118,49725308,3978203,225,13792313,2
20:25:49:057,38256,18335,22,166,1808,3
20:25:49:226,120000748,49656184,3971586,225,13775160,2
20:25:49:257,2050,962,0,4,12,3
20:25:49:426,120001211,49848147,3979867,203,13808467,2
20:25:49:457,29443,14184,4,74,1278,3
20:25:49:626,120001197,49577875,3972257,212,13760567,2
20:25:49:657,2581,962,0,4,7,3
20:25:49:826,120000948,49984771,3985601,216,13813804,2
20:25:49:857,30113,13411,6,71,1331,3
20:25:50:026,120001437,49590471,3973599,212,13768604,2
20:25:50:057,37596,18278,4,136,1749,3
20:25:50:226,120000516,49800594,3975474,204,13777146,2
20:25:50:257,2095,962,0,3,14,3
20:25:50:426,120001209,49726543,3978596,205,13787366,2
20:25:50:457,66156,31330,17,249,3083,3
20:25:50:626,120000563,49775668,3978579,212,13776011,2
20:25:50:657,2319,962,0,4,10,3
20:25:50:826,120001154,49746150,3974852,203,13767793,2
20:25:50:857,29502,13414,6,71,1378,3
20:25:51:026,120000656,49748212,3982044,219,13820398,2
20:25:51:057,37494,18336,5,133,1733,3
20:25:51:226,120001077,49909110,3986585,206,13844930,2
20:25:51:257,2497,962,0,3,13,3
20:25:51:426,120000607,49783380,3982517,205,13805502,2
20:25:51:457,29228,14183,0,65,1264,3
20:25:51:626,120001263,49829723,3981171,205,13800535,2
20:25:51:657,2334,962,0,4,10,3
20:25:51:826,120000720,49577380,3970061,211,13755043,2
20:25:51:857,30268,13064,5,80,1373,3
20:25:52:026,120001237,49929894,3981654,206,13792605,2
20:25:52:057,36869,17863,9,115,1724,3
20:25:52:226,120001007,49597531,3974432,224,13789307,2
20:25:52:257,2407,962,0,5,10,3
20:25:52:426,120000635,49894455,3981220,204,13795501,2
20:25:52:457,37947,18734,12,151,1792,3
20:25:52:626,120001333,49653152,3974948,203,13802777,2
20:25:52:657,36110,16902,7,112,1652,3
20:25:52:826,120000618,49826097,3980941,202,13787553,2
20:25:52:857,30979,13409,14,79,1468,3
20:25:53:026,120001171,49691914,3972134,223,13785605,2
20:25:53:057,38386,18293,8,121,1779,3
20:25:53:226,120000606,49979499,3995446,209,13825235,2
20:25:53:257,2420,962,0,4,5,3
20:25:53:426,120001100,49785717,3985049,196,13826085,2
20:25:53:457,1741,962,0,2,2,3
20:25:53:626,120000599,49808814,3978158,208,13791827,2
20:25:53:657,29522,13809,0,70,1242,3
20:25:53:826,120001303,49730856,3977440,208,13777794,2
20:25:53:857,78552,32018,173,286,3899,3
20:25:54:026,120000719,49544028,3965593,213,13756345,2
20:25:54:057,37536,18199,8,120,1749,3
20:25:54:226,120001313,49980731,3988212,214,13819822,2
20:25:54:257,2084,962,0,2,6,3
20:25:54:426,120001252,49570263,3971353,211,13757816,2
20:25:54:457,38838,19278,23,141,1851,3
20:25:54:627,120001580,49983197,3985592,223,13802311,2
20:25:54:657,31053,14101,10,85,1422,3
20:25:54:827,120001035,49609008,3975724,206,13789371,2
20:25:54:857,30845,13409,10,69,1442,3
20:25:55:027,120000530,49835748,3977135,205,13792644,2
20:25:55:057,38407,18813,4,120,1778,3
20:25:55:227,120001125,49655540,3972866,211,13769438,2
20:25:55:257,2424,962,0,3,13,3
20:25:55:427,120000699,49786699,3980725,234,13798332,2
20:25:55:457,1719,962,0,2,2,3
20:25:55:627,120000458,123618786,2608455,246,9038813,2
20:25:55:657,28711,14124,2,60,1263,3
20:25:55:827,120000430,265134231,0,247,15,2
20:25:55:857,17027172,5862653,144366,9878,573449,3
20:25:56:027,120000444,264351082,0,249,7,2
20:25:56:057,120000772,72530385,1286806,656947,5491148,3
20:25:56:227,120000446,264598587,0,231,7,2
20:25:56:257,120000688,71722899,858067,467349,3187400,3
20:25:56:427,120000423,265130596,0,256,7,2
20:25:56:457,120000687,33326209,48300,55688,81134,3
20:25:56:627,120000427,265123251,0,252,7,2
20:25:56:657,120000619,33293049,47989,57799,78553,3
20:25:56:827,120000423,265129174,0,250,7,2
20:25:56:857,120000652,33305235,48033,55164,78799,3
20:25:57:027,120000416,265124035,0,247,7,2
20:25:57:057,120000608,33292354,47772,54424,77639,3
20:25:57:227,120000435,265120957,0,250,7,2
20:25:57:257,120000583,32538115,46702,55589,76880,3
20:25:57:427,120000443,265132258,0,251,7,2
20:25:57:457,120000591,32455362,46543,52417,75496,3
20:25:57:627,120000424,265122985,0,239,7,2
20:25:57:657,120000659,32460402,46613,56028,77108,3
20:25:57:827,120000435,265131598,0,245,7,2
20:25:57:857,120000629,32479858,46608,53053,76381,3
20:25:58:027,120000429,265121664,0,258,7,2
20:25:58:057,120000605,32434780,46498,58682,76218,3
20:25:58:227,120000429,265123553,0,259,7,2
20:25:58:257,120000603,32475418,46572,52310,76842,3
20:25:58:427,120000461,265130524,0,254,7,2
20:25:58:457,120000593,32453533,46561,59630,76967,3
20:25:58:627,120000433,265123424,0,241,7,2
20:25:58:657,120000603,32463822,46572,51773,76598,3
20:25:58:827,120000425,265129478,0,250,7,2
20:25:58:857,120000617,32446605,46531,55953,76664,3
20:25:59:027,120000428,265123591,0,255,7,2
20:25:59:057,120000590,32463303,46549,53030,75579,3
20:25:59:227,120000474,265125170,0,266,7,2
20:25:59:257,120000620,32465778,46559,56961,76741,3
20:25:59:427,120000439,265128219,0,239,5,2
20:25:59:457,120000602,32469862,46553,52331,76251,3
20:25:59:627,120000436,265122954,0,242,7,2
20:25:59:657,120000596,32479069,46571,54327,77011,3
20:25:59:827,120000446,265130635,0,246,7,2
20:25:59:857,120000671,32459748,46559,54355,76419,3
20:26:00:027,120000451,265123174,0,249,7,2
20:26:00:057,120000596,32461803,46556,53489,75509,3
20:26:00:227,120000439,265131340,0,257,7,2
20:26:00:257,120000642,33175957,47580,55753,77717,3
20:26:00:427,120000442,265123926,0,246,7,2
20:26:00:457,120000600,33295990,47760,55083,78025,3
20:26:00:627,120000438,265126017,0,244,7,2
20:26:00:657,120000638,33277269,47731,58769,77013,3
20:26:00:827,120000433,265132024,0,264,7,2
20:26:00:857,120000593,33269061,47704,56039,78429,3
20:26:01:027,120000432,265124882,0,245,7,2
20:26:01:057,120000601,33265513,47693,60719,77111,3
20:26:01:227,120000444,265132427,0,235,7,2
20:26:01:257,120000693,33320882,50630,53447,90603,3
20:26:01:427,120000446,265123054,0,239,7,2
20:26:01:457,120000914,33165098,51300,57968,92600,3
20:26:01:627,120000447,265123508,0,251,7,2
20:26:01:657,120000613,32475921,46562,51258,76753,3
20:26:01:827,120000423,265132156,0,261,7,2
20:26:01:857,120000634,33187885,48112,58006,80325,3
20:26:02:027,120000419,265124751,0,249,7,2
20:26:02:057,120000616,33282660,47737,54652,77375,3
20:26:02:227,120000427,265130334,0,256,7,2
20:26:02:257,120000656,33295055,47812,56755,78383,3
20:26:02:427,120000465,265123352,0,240,7,2
20:26:02:457,120000631,33273621,48028,55428,78855,3
20:26:02:627,120000422,265120946,0,245,7,2
20:26:02:657,120000646,33303357,47787,56020,76776,3
20:26:02:827,120000419,265131041,0,242,7,2
20:26:02:857,120000651,33279580,47806,56959,79218,3
20:26:03:027,120000432,265122162,0,255,7,2
20:26:03:057,120000633,33297378,47772,54097,76831,3
20:26:03:227,120000432,265132885,0,232,7,2
20:26:03:257,120000662,33292435,47759,57277,78454,3
20:26:03:427,120000431,265124956,0,245,7,2
20:26:03:457,120000638,33302026,47794,54858,77297,3
20:26:03:627,120000452,265131190,0,242,7,2
20:26:03:657,120000596,33270452,47702,57938,76925,3
20:26:03:827,120000421,265123661,0,257,7,2
20:26:03:857,120000611,33314897,47783,55277,78986,3
20:26:04:027,120000419,265123053,0,257,7,2
20:26:04:057,120000641,33291533,47729,59376,77478,3
20:26:04:227,120000435,265131349,0,248,7,2
20:26:04:257,120000637,33307360,47779,55577,77715,3
20:26:04:427,120000427,265124126,0,248,7,2
20:26:04:457,120000627,33268487,47712,57574,76731,3
20:26:04:627,120000427,265131918,0,243,7,2
20:26:04:657,120000647,33320107,47797,55938,78744,3
20:26:04:827,120000423,265122836,0,242,7,2
20:26:04:857,120000595,33297529,47754,56191,79185,3
20:26:05:027,120000432,265123642,0,253,7,2
20:26:05:057,120000595,33283930,47745,57550,77368,3
20:26:05:227,120000435,265130222,0,239,7,2
20:26:05:257,120000629,33291886,47754,55177,76602,3
20:26:05:427,120000461,265123251,0,261,7,2
20:26:05:457,120000664,33278724,47714,56728,77570,3
20:26:05:627,120000428,265131081,0,245,7,2
20:26:05:657,120000597,33307661,47778,54420,77593,3
20:26:05:827,120000434,265123270,0,252,7,2
20:26:05:857,120000600,33289406,47725,57959,79091,3
20:26:06:027,120000425,265125639,0,252,7,2
20:26:06:057,120000611,33303735,47779,52619,76907,3
20:26:06:227,120000434,265129696,0,268,7,2
20:26:06:257,120000660,33264739,47709,57499,76962,3
20:26:06:427,120000430,265124331,0,248,7,2
20:26:06:457,120000606,33320207,47822,54926,78840,3
20:26:06:627,120000428,265132114,0,248,7,2
20:26:06:657,120000595,33302914,47751,57289,78490,3
20:26:06:827,120000439,265122519,0,247,7,2
20:26:06:857,120000609,33283962,47751,55550,78506,3
20:26:07:027,120000460,265130414,0,254,7,2
20:26:07:057,120000607,33262739,47700,56272,76415,3
20:26:07:227,120000422,265121804,0,258,7,2
20:26:07:257,120000641,33280926,47736,56041,76603,3
20:26:07:427,120000457,265124424,0,242,7,2
20:26:07:457,120000603,33283538,47723,55458,77599,3
20:26:07:627,120000423,265132148,0,241,7,2
20:26:07:657,120000589,33270602,47725,57158,76840,3
20:26:07:827,120000427,265121700,0,248,7,2
20:26:07:857,120000637,33325558,47801,53648,79220,3
20:26:08:027,120000420,265131244,0,250,7,2
20:26:08:057,120000659,33312503,47783,54779,77475,3
20:26:08:227,120000427,265123953,0,269,7,2
20:26:08:257,120000596,33312542,47778,54260,77466,3
20:26:08:427,120000431,265123473,0,243,7,2
20:26:08:457,120000598,33304462,47755,58382,78225,3
20:26:08:627,120000420,265130799,0,249,7,2
20:26:08:657,120000676,33283115,47729,55179,77774,3
20:26:08:827,120000430,265122265,0,266,7,2
20:26:08:857,120000633,33277412,47714,58998,78237,3
20:26:09:027,120000420,265132580,0,245,7,2
20:26:09:057,120000636,33276540,47746,56912,77139,3
20:26:09:227,120000424,265123793,0,252,7,2
20:26:09:257,120000591,33272839,47715,57724,76494,3
20:26:09:427,120000423,265123015,0,247,7,2
20:26:09:457,120000625,33257283,47694,58030,77168,3
20:26:09:627,120000422,265132469,0,245,7,2
20:26:09:657,120000631,33281035,47739,55269,76636,3
20:26:09:827,120000432,265122773,0,266,7,2
20:26:09:857,120000633,33285956,47737,55172,77622,3
20:26:10:027,120000427,265132651,0,245,7,2
20:26:10:057,120000648,33288142,47736,54394,76898,3
20:26:10:227,120000449,265125921,0,235,7,2
20:26:10:257,120000601,33261739,47697,58763,76620,3
20:26:10:427,120000419,265129736,0,261,7,2
20:26:10:457,120000610,33291305,47756,54605,77791,3
20:26:10:627,120000427,265125868,0,248,7,2
20:26:10:657,120000668,33289945,47742,59462,78636,3
20:26:10:827,120000436,265123002,0,259,7,2
20:26:10:857,120000632,33307846,47779,53485,77917,3
20:26:11:027,120000443,265129354,0,260,7,2
20:26:11:057,117265595,32502949,47305,55856,80217,3
20:26:12:827,120001440,159590898,1858872,236,6444621,2
20:26:12:857,72725945,18024730,59805,48479,175575,3
20:26:13:027,120000691,47685395,3817386,209,13237086,2
20:26:13:057,120000709,29147652,42194,51543,59148,3
20:26:13:227,120001210,47778643,3811967,211,13215173,2
20:26:13:257,120001015,29507484,70627,61461,163323,3
20:26:13:427,120001298,47574121,3812873,200,13210748,2
20:26:13:457,120000813,29200599,42121,55318,60485,3
20:26:13:627,120001197,47956357,3823848,198,13246856,2
20:26:13:657,120001173,29246952,42206,52459,61276,3
20:26:13:827,120000729,47583837,3813999,197,13236687,2
20:26:13:857,120000760,29209178,42611,53395,64489,3
20:26:14:027,120001257,47966538,3824942,206,13288133,2
20:26:14:057,120001016,29178530,41956,55254,60162,3
20:26:14:227,120000739,47687425,3819273,207,13244476,2
20:26:14:257,120000764,29190824,41932,52263,58961,3
20:26:14:427,120001162,47979131,3832426,220,13278523,2
20:26:14:457,120000814,29238318,41995,51212,60002,3
20:26:14:627,120000538,47723233,3814868,204,13227506,2
20:26:14:657,120000859,29229832,42265,53819,62780,3
20:26:14:827,120001120,47737151,3813791,205,13222669,2
20:26:14:857,120000883,29180059,41961,52581,60024,3
20:26:15:027,120000624,47716143,3818059,214,13229609,2
20:26:15:057,120000823,29205167,41947,52683,60073,3
20:26:15:227,120001213,47802133,3817691,199,13240406,2
20:26:15:257,120001223,29180910,41905,51516,58874,3
20:26:15:427,120000604,47644947,3813953,208,13211850,2
20:26:15:457,120000828,29209040,41958,52974,59376,3
20:26:15:627,120001155,47859629,3819839,210,13242554,2
20:26:15:657,120000934,29239770,41985,54749,61189,3
20:26:15:827,120000610,47587712,3811396,209,13244255,2
20:26:15:857,120000755,29222503,41956,55605,61169,3
20:26:16:027,120001287,47920192,3822732,206,13245036,2
20:26:16:057,120000878,29174390,41891,55541,59759,3
20:26:16:227,120000574,47627533,3814900,214,13223724,2
20:26:16:257,120000787,29190720,41925,50416,59005,3
20:26:16:427,120001246,47912928,3822980,213,13256437,2
20:26:16:457,120000950,29185071,41927,51689,58992,3
20:26:16:627,120000548,47630564,3814286,198,13220966,2
20:26:16:657,120000867,29251070,42025,54353,62758,3
20:26:16:827,120001469,47885036,3820438,212,13273398,2
20:26:16:857,120000866,29177182,41892,55604,60066,3
20:26:17:027,120001080,47534635,3808767,205,13203191,2
20:26:17:057,120000810,29263099,42029,51915,61578,3
20:26:17:227,120000906,47918443,3819452,223,13264175,2
20:26:17:257,120001094,29195899,41942,51070,59068,3
20:26:17:427,120001462,47573880,3812997,205,13211614,2
20:26:17:457,120000949,29247494,42003,49394,60218,3
20:26:17:627,120000591,47921328,3821248,209,13261617,2
20:26:17:657,120001138,29273476,42049,50941,61247,3
20:26:17:827,120001250,47563088,3810354,210,13215660,2
20:26:17:857,120000855,29202139,41947,49370,60287,3
20:26:18:027,120000685,47955547,3825495,214,13286278,2
20:26:18:057,120000926,29240527,41998,50665,60158,3
20:26:18:227,120001288,47588170,3812699,207,13226366,2
20:26:18:257,120000948,29194579,41930,52298,60712,3
20:26:18:427,120000890,47911801,3822126,200,13257188,2
20:26:18:457,120001034,29253440,42012,53128,60198,3
20:26:18:627,120001262,47575907,3809964,221,13219835,2
20:26:18:657,120001104,29213706,41952,51482,60821,3
20:26:18:827,120000735,47768331,3815245,203,13214778,2
20:26:18:857,120000859,29174975,41901,51675,59809,3
20:26:19:027,120001173,47754949,3820887,219,13247443,2
20:26:19:057,120001061,29193504,41932,52480,59131,3
20:26:19:227,120000578,47968476,3827791,222,13279565,2
20:26:19:257,120000785,29238570,41978,51159,60758,3
20:26:19:427,120001017,47584387,3811469,212,13214268,2
20:26:19:457,120000937,29253290,42020,53440,60757,3
20:26:19:627,120000581,47830860,3818042,213,13243660,2
20:26:19:657,120000777,29231462,41969,54136,60805,3
20:26:19:827,120001324,47638164,3811833,223,13205076,2
20:26:19:857,120000863,29177446,41902,53115,59855,3
20:26:20:027,120000690,47692375,3812066,209,13210498,2
20:26:20:057,120000770,29165976,41890,51898,58719,3
20:26:20:227,120001161,47778794,3818077,207,13242301,2
20:26:20:257,120000888,29177313,41888,53380,59608,3
20:26:20:427,120000691,47646249,3812138,209,13212476,2
20:26:20:457,120000733,29182095,41909,54194,59024,3
20:26:20:627,120001187,47841369,3819984,206,13235811,2
20:26:20:657,120000878,29197004,41917,54880,61226,3
20:26:20:827,120000670,47655332,3814650,211,13246255,2
20:26:20:857,120000753,29235014,41982,52810,61191,3
20:26:21:027,120001317,47864945,3821027,195,13246048,2
20:26:21:057,116989895,28474432,41357,51530,60126,3
20:26:21:227,120000642,47768817,3822135,213,13243166,2
20:26:21:257,120000828,29236311,42052,53361,61645,3
20:26:21:427,120001272,47690262,3806734,202,13197107,2
20:26:21:457,120000891,29186070,41917,53455,58956,3
20:26:21:627,120001227,47556334,3811020,201,13226700,2
20:26:21:657,120000888,29249113,42027,52291,61981,3
20:26:21:827,120001297,48037459,3832739,229,13282797,2
20:26:21:857,120000991,29196732,41954,51094,59979,3
20:26:22:027,120000676,47596952,3811602,194,13236721,2
20:26:22:057,120000765,29233413,41981,52900,60356,3
20:26:22:227,120001279,47927994,3824791,204,13256779,2
20:26:22:257,120001025,29202748,41936,51297,59856,3
20:26:22:427,120000649,47628255,3813677,205,13218487,2
20:26:22:457,120000766,29191112,41930,53334,58667,3
20:26:22:627,120001446,47990983,3833142,222,13268327,2
20:26:22:657,120000942,29182733,41926,53070,59951,3
20:26:22:827,120000527,47764225,3817627,204,13258344,2
20:26:22:857,120000853,29236116,41985,55193,61583,3
20:26:23:027,120001147,47712901,3813070,215,13228084,2
20:26:23:057,120000804,29198990,41933,53389,59346,3
20:26:23:227,120000575,47666321,3814039,196,13215473,2
20:26:23:257,120000769,29175925,41893,53577,59934,3
20:26:23:427,120001362,47846763,3820805,221,13229613,2
20:26:23:457,120001059,29184020,41906,55486,58795,3
20:26:23:627,120000666,47674031,3815207,207,13242904,2
20:26:23:657,120000746,29183081,41920,52494,58639,3
20:26:23:827,120001325,47862820,3822167,201,13251983,2
20:26:23:857,120000966,29230551,41970,51742,61396,3
20:26:24:027,120000628,47696977,3816372,205,13242934,2
20:26:24:057,120000834,29259122,42029,52858,60739,3
20:26:24:227,120001416,47777030,3813987,203,13204157,2
20:26:24:257,120001054,29209479,41935,55755,60368,3
20:26:24:427,120000532,47598048,3812709,209,13215984,2
20:26:24:457,120000824,29173662,41892,55247,58705,3
20:26:24:627,120001185,47922051,3822853,194,13262511,2
20:26:24:657,120001009,29196820,41930,54691,60310,3
20:26:24:827,120001089,47536902,3808777,198,13207931,2
20:26:24:857,120000910,29205256,41923,55133,61074,3
20:26:25:027,120001300,47928118,3820405,215,13255983,2
20:26:25:057,120000901,29233803,41992,54130,60239,3
20:26:25:227,120000990,47573704,3813113,205,13226618,2
20:26:25:257,120000751,29171078,41885,55735,59629,3
20:26:25:427,120000513,47834290,3815257,211,13228170,2
20:26:25:457,120000791,29230561,41981,55227,60508,3
20:26:25:627,120001162,47630540,3814060,195,13216045,2
20:26:25:657,120001094,29171162,41888,53859,58670,3
20:26:25:827,120001247,48018046,3830504,199,13280969,2
20:26:25:857,120001002,29284839,42045,52989,62029,3
20:26:26:027,120001142,47591200,3814941,208,13227044,2
20:26:26:057,120000820,29248655,42121,55493,61494,3
20:26:26:227,120001099,47953804,3823596,213,13258760,2
20:26:26:257,120000913,29209027,41947,51441,58800,3
20:26:26:427,120001226,47588505,3814726,213,13223140,2
20:26:26:457,120000795,29220982,41967,54137,60822,3
20:26:26:627,120000722,47884899,3816923,198,13234510,2
20:26:26:657,120001030,29205527,41938,54079,60365,3
20:26:26:827,120000958,47546164,3808743,219,13200851,2
20:26:26:857,120000917,29248207,42026,52809,62861,3
20:26:27:027,120000505,47751044,3813397,212,13235509,2
20:26:27:057,120000780,29197374,41935,53611,59380,3
20:26:27:227,120001295,47685330,3813010,215,13207294,2
20:26:27:257,120000801,29151931,41857,56716,58680,3
20:26:27:427,120000685,47675906,3813257,211,13238175,2
20:26:27:457,120000958,29166630,41876,56969,59525,3
20:26:27:627,120001304,47858955,3824133,204,13279657,2
20:26:27:657,120000922,29246775,42004,53904,59990,3
20:26:28:827,120000635,159817997,1834772,227,6374342,2
20:26:28:857,76114669,19225411,92424,59359,296546,3
20:26:29:027,120001088,47800729,3828450,206,13287759,2
20:26:29:057,120000575,29204216,42040,53182,58753,3
20:26:29:227,120000997,48000694,3828686,202,13274454,2
20:26:29:257,120000570,29179552,41933,52549,57423,3
20:26:29:427,120000573,47712850,3820654,193,13244779,2
20:26:29:457,120000815,29186262,42126,51429,58487,3
20:26:29:627,120001282,47866543,3821496,189,13264134,2
20:26:29:657,120000703,29178373,41934,51316,57168,3
20:26:29:827,120000557,47760292,3821220,212,13236789,2
20:26:29:857,120000814,29164965,42281,53831,59255,3
20:26:30:027,120001279,47819460,3821008,207,13255845,2
20:26:30:057,120000773,29198752,41955,53400,57987,3
20:26:30:227,120000683,47654155,3812037,190,13228770,2
20:26:30:257,120000508,29239903,42018,50742,58338,3
20:26:30:427,120001233,47840607,3820850,205,13263990,2
20:26:30:457,116991113,28445422,41410,51602,59302,3
20:26:30:627,120001261,47462110,3800558,214,13192797,2
20:26:30:657,120000573,29243899,42021,53550,58704,3
20:26:30:827,120001456,48011759,3829824,198,13267822,2
20:26:30:857,120000857,29173090,42238,54438,60349,3
20:26:31:027,120000651,47699026,3819020,220,13243642,2
20:26:31:057,120000921,29218575,41996,58569,59821,3
20:26:31:227,120001246,47843737,3818881,210,13241093,2
20:26:31:257,120000545,29157397,41904,54765,56947,3
20:26:31:427,120000691,47708522,3819002,215,13251728,2
20:26:31:457,120000781,29237717,42011,54260,59289,3
20:26:31:627,120001327,47912451,3827887,199,13288327,2
20:26:31:657,120000519,29193171,41954,51581,57443,3
20:26:31:827,120000577,47783471,3819089,210,13226240,2
20:26:31:857,120000695,29183047,41945,51611,58118,3
20:26:32:027,120001055,47796321,3823221,210,13260435,2
20:26:32:057,120000982,29179390,41972,52069,58883,3
20:26:32:227,120000724,47684560,3810426,185,13211730,2
20:26:32:257,120000761,29228775,42025,50683,59519,3
20:26:32:427,120001090,47763648,3817067,205,13250111,2
20:26:32:457,120000903,29211485,41981,51359,58741,3
20:26:32:627,120000717,47722793,3816793,208,13227442,2
20:26:32:657,120000498,29159546,41906,50821,57221,3
20:26:32:827,120001196,47829867,3822670,212,13261071,2
20:26:32:857,120000973,29202544,41975,50826,59331,3
20:26:33:027,120000658,47789009,3819708,211,13240564,2
20:26:33:057,120000789,29192583,41959,49121,58117,3
20:26:33:227,120001185,47775035,3820790,190,13214584,2
20:26:33:257,120000616,29187576,41936,53721,58062,3
20:26:33:427,120000772,47667863,3810190,201,13195035,2
20:26:33:457,120000867,29253300,42038,53902,60336,3
20:26:33:627,120000710,47839188,3823752,215,13262752,2
20:26:33:657,120000686,29242010,42020,52241,58781,3
20:26:33:827,120000691,47619481,3808449,199,13222012,2
20:26:33:857,120000958,29360646,93978,73760,262026,3
20:26:34:027,120001151,47806021,3816941,199,13228600,2
20:26:34:057,120001123,23566486,28319,44279,117606,3
20:26:34:227,120000639,47572273,3810329,210,13202328,2
20:26:34:257,120000833,23566453,27974,41838,113959,3
20:26:34:427,120001268,47933077,3823482,197,13262878,2
20:26:34:457,120001215,23604586,27981,38938,114873,3
20:26:34:627,120000588,47578934,3811997,213,13230864,2
20:26:34:657,120000793,23594233,27974,44471,115958,3
20:26:34:827,120001350,47955889,3825348,210,13260337,2
20:26:34:857,120000983,23566013,28429,43326,118811,3
20:26:35:027,120001189,47528666,3807961,208,13200578,2
20:26:35:057,120000787,23592910,28000,39336,115432,3
20:26:35:227,120001211,47943888,3822286,227,13253371,2
20:26:35:257,120000756,23592005,27978,43949,114846,3
20:26:35:427,120001268,47563100,3811707,214,13207644,2
