CORE_ID,TIMESTAMP,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_MISSES,L2_CACHE_ACCESS,LABEL
1,12:37:21:089,120001347,49432450,3955661,201,13652374,0
2,12:37:21:089,120000495,174035951,0,540666,2,0
1,12:37:21:289,120001133,49352044,3946658,217,13655581,0
2,12:37:21:289,120000431,173956713,2,542595,22,0
1,12:37:21:489,120000737,49550774,3958392,193,13683120,0
2,12:37:21:489,120000464,173884831,0,545123,2,0
1,12:37:21:689,120000660,49405929,3947492,216,13648595,0
2,12:37:21:689,120000463,173932064,0,543609,2,0
1,12:37:21:889,120000621,49621289,3961074,211,13704781,0
2,12:37:21:889,120000492,173965736,0,542930,2,0
1,12:37:22:089,120001180,49437669,3955261,215,13664867,0
2,12:37:22:089,120000433,174056031,0,541517,2,0
1,12:37:22:289,120000967,49463203,3958907,198,13679038,0
2,12:37:22:289,120000419,174093872,0,541125,2,0
1,12:37:22:489,120000723,49569536,3961954,215,13721257,0
2,12:37:22:489,120000434,174040040,0,542368,2,0
1,12:37:22:689,120000556,49508336,3953919,209,13679847,0
2,12:37:22:689,120000457,174044967,0,542601,0,0
1,12:37:22:889,120001223,49621666,3963623,218,13719164,0
2,12:37:22:889,120000598,174138605,0,540624,2,0
1,12:37:23:089,120001104,49488745,3961874,223,13695972,0
2,12:37:23:089,120000436,174112588,0,541512,2,0
1,12:37:23:289,120000574,49519883,3960539,217,13701185,0
2,12:37:23:289,120000433,174097401,0,542224,2,0
1,12:37:23:489,120000537,49547990,3956365,207,13669818,0
2,12:37:23:489,120000422,174015633,0,543796,2,0
1,12:37:23:689,120000608,49489613,3952849,214,13666082,0
2,12:37:23:689,120000426,174124865,0,540498,2,0
1,12:37:23:889,120001213,49487418,3955766,217,13699041,0
2,12:37:23:889,120000440,174140536,0,540260,2,0
1,12:37:24:089,120001155,49461195,3958730,220,13708965,0
2,12:37:24:089,120000761,174118591,0,540675,2,0
1,12:37:24:289,120000531,49527923,3962025,209,13694375,0
2,12:37:24:289,120000435,174158928,0,540044,2,0
1,12:37:24:489,120000574,49615064,3960588,209,13684858,0
2,12:37:24:489,120000434,174134603,0,540884,2,0
1,12:37:24:689,120000651,49543673,3956196,203,13690894,0
2,12:37:24:689,120000419,174113755,0,541156,2,0
1,12:37:24:889,120001265,49432467,3955129,203,13684012,0
2,12:37:24:889,120000427,174121545,0,540490,2,0
1,12:37:25:089,120001170,49451206,3957757,213,13670962,0
2,12:37:25:089,120000506,174140815,0,540032,2,0
1,12:37:25:289,120000526,49451855,3955267,195,13692540,0
2,12:37:25:289,120000480,174111223,0,540993,2,0
1,12:37:25:489,120000593,49762329,3969744,198,13734720,0
2,12:37:25:489,120000423,174078350,0,541637,2,0
1,12:37:25:689,120001361,49592130,3966398,200,13713937,0
2,12:37:25:689,120000433,174183410,0,539422,20,0
1,12:37:25:889,120001202,49390924,3950918,214,13669757,0
2,12:37:25:889,120000422,174190689,0,539605,2,0
1,12:37:26:089,120000695,49518296,3960564,231,13687268,0
2,12:37:26:089,120000433,174198671,0,539381,2,0
1,12:37:26:289,120000582,49500413,3953234,208,13658315,0
2,12:37:26:289,120000474,174160701,0,540240,2,0
1,12:37:26:489,120000520,49633313,3961740,208,13723117,0
2,12:37:26:489,120000487,174194004,0,539573,2,0
1,12:37:26:689,120000977,49454307,3956503,210,13698636,0
2,12:37:26:689,120000424,174130485,0,540815,4,0
1,12:37:26:889,120001060,49411795,3953289,237,13676250,0
2,12:37:26:889,120000440,174155165,0,540709,2,0
1,12:37:27:089,120000688,49564840,3963875,213,13697213,0
2,12:37:27:089,120000458,174264606,0,538754,2,0
1,12:37:27:289,120000560,49769227,3970322,214,13745407,0
2,12:37:27:289,120000456,174258408,0,538500,2,0
1,12:37:27:489,120001309,49398150,3949013,217,13678468,0
2,12:37:27:489,120000450,174187827,0,540336,2,0
1,12:37:27:689,120001093,49431514,3955563,201,13685017,0
2,12:37:27:689,120000474,174198813,0,539545,2,0
1,12:37:27:889,120001233,49425664,3954953,228,13669832,0
2,12:37:27:889,120000435,174148707,0,541136,2,0
1,12:37:28:089,120000585,49616849,3964194,218,13713524,0
2,12:37:28:089,120000450,174160935,0,540433,2,0
1,12:37:28:289,120001297,49772376,3973515,201,13751909,0
2,12:37:28:289,120000426,174163543,0,540271,2,0
1,12:37:28:489,120001257,49503966,3963670,212,13713405,0
2,12:37:28:489,120000440,174321872,0,536499,0,0
1,12:37:28:689,120001077,49391077,3951061,210,13660019,0
2,12:37:28:689,120000536,174120283,0,541177,2,0
1,12:37:28:889,120000599,49608662,3960698,222,13701932,0
2,12:37:28:889,120000481,174200553,0,539860,2,0
1,12:37:29:089,120001239,49680755,3965873,227,13731214,0
2,12:37:29:089,120000461,174155057,0,540682,2,0
1,12:37:29:289,120001331,49456507,3958134,209,13696615,0
2,12:37:29:289,120000462,174159910,0,540484,2,0
1,12:37:29:489,120000552,49530312,3964489,227,13702196,0
2,12:37:29:489,120000448,174254598,0,537864,0,0
1,12:37:29:689,120000750,49613243,3960517,206,13708821,0
2,12:37:29:689,120000472,174203155,0,539228,2,0
1,12:37:29:889,120001156,49644291,3964509,211,13696658,0
2,12:37:29:889,120000492,174221930,0,538767,2,0
1,12:37:30:090,120001168,49486756,3961519,208,13719876,0
2,12:37:30:089,120000556,174316255,0,537201,2,0
1,12:37:30:290,120001253,49373822,3949065,227,13654644,0
2,12:37:30:289,120000466,174420839,0,534915,2,0
1,12:37:30:490,120000656,49459740,3954037,205,13693486,0
2,12:37:30:489,120000440,174375473,0,535323,2,0
1,12:37:30:690,120000687,49373483,3945675,202,13654991,0
2,12:37:30:689,120000564,174306057,0,537006,2,0
1,12:37:30:890,120000600,49651501,3962846,215,13723725,0
2,12:37:30:889,120000513,174171848,0,539383,2,0
1,12:37:31:090,120001270,49491827,3955552,212,13689327,0
2,12:37:31:089,120000423,174219211,0,538392,2,0
1,12:37:31:290,120001070,49479247,3960778,212,13702189,0
2,12:37:31:289,120000594,174163630,0,539930,2,0
1,12:37:31:490,120001063,49417064,3953856,193,13672030,0
2,12:37:31:489,120000580,174234475,0,538804,2,0
1,12:37:31:690,120000615,49559382,3958020,219,13685778,0
2,12:37:31:689,120000439,174124699,0,540908,2,0
1,12:37:31:890,120000793,49612235,3960672,207,13717519,0
2,12:37:31:889,120000425,174059479,0,541900,2,0
1,12:37:32:090,120001183,49557216,3964450,215,13709988,0
2,12:37:32:089,120000550,174051126,0,542100,2,0
1,12:37:32:290,120001548,49512136,3964425,211,13701809,0
2,12:37:32:289,120000424,174002271,0,542950,2,0
1,12:37:32:490,120000658,49551638,3956763,214,13690542,0
2,12:37:32:489,120000459,173989235,0,543500,0,0
1,12:37:32:690,120000583,49549509,3956522,197,13685269,0
2,12:37:32:689,120000447,174097034,0,541169,2,0
1,12:37:32:890,120001148,49539153,3959694,204,13687279,0
2,12:37:32:889,120000425,174166151,0,540150,2,0
1,12:37:33:890,120001355,226154198,717237,266,2489481,0
2,12:37:33:889,120000521,248430572,1,99172,9,0
1,12:37:34:090,120001054,49474723,3960562,223,13720079,0
2,12:37:34:089,120000513,174185895,0,539447,2,0
1,12:37:34:290,120000519,49521269,3955730,214,13688186,0
2,12:37:34:289,120000531,174149104,0,539818,0,0
1,12:37:34:490,120000583,49539166,3955997,199,13673471,0
2,12:37:34:489,120000474,174107370,0,540505,2,0
1,12:37:34:690,120001149,49601051,3963830,207,13714745,0
2,12:37:34:689,120000430,174133329,0,540922,0,0
1,12:37:34:890,120000993,49521748,3965455,204,13721247,0
2,12:37:34:889,120000447,174126262,0,540904,2,0
1,12:37:35:090,120001120,49338274,3945104,210,13655341,0
2,12:37:35:089,120000429,174111604,0,541473,0,0
1,12:37:35:290,120000590,49493760,3954234,206,13680123,0
2,12:37:35:289,120000429,174176541,0,540150,2,0
1,12:37:35:490,120000574,49660629,3963527,198,13701718,0
2,12:37:35:489,120000419,174237076,0,538879,0,0
1,12:37:35:690,120000973,49437392,3950027,203,13675009,0
2,12:37:35:689,120000420,174169060,0,540082,2,0
1,12:37:35:890,120001313,49488501,3961842,219,13715116,0
2,12:37:35:889,120000566,174097215,0,541883,2,0
1,12:37:36:090,120000945,49438903,3956220,211,13684354,0
2,12:37:36:089,120000429,174168125,0,540187,2,0
1,12:37:36:290,120000526,49426722,3950362,212,13662897,0
2,12:37:36:289,120000451,174197273,0,540073,2,0
1,12:37:36:490,120000580,49705979,3966363,227,13720916,0
2,12:37:36:489,120000442,174186191,0,540632,2,0
1,12:37:36:690,120000957,49463202,3951534,228,13677370,0
2,12:37:36:689,120000456,174168633,0,541140,2,0
1,12:37:36:890,120001046,49418032,3953944,198,13699264,0
2,12:37:36:889,120000466,174148758,0,541130,2,0
1,12:37:37:090,120001004,49402966,3952354,213,13661208,0
2,12:37:37:089,120000451,174138439,0,541427,2,0
1,12:37:37:290,120000583,49518249,3961244,222,13692981,0
2,12:37:37:289,120000428,174144981,0,541492,2,0
1,12:37:37:490,120000489,49600160,3959729,214,13694382,0
2,12:37:37:489,120000460,174168834,0,541413,2,0
1,12:37:37:690,120001337,49615932,3962481,238,13691669,0
2,12:37:37:689,120000445,174223437,0,540133,0,0
1,12:37:37:890,120001187,49402201,3952260,208,13672233,0
2,12:37:37:889,120000430,174233733,0,539212,2,0
1,12:37:38:090,120001301,49471166,3960065,199,13701374,0
2,12:37:38:089,120000536,174227412,0,538850,2,0
1,12:37:38:290,120000684,49574313,3960655,222,13693277,0
2,12:37:38:289,120000423,174299607,0,537471,2,0
1,12:37:38:490,120000520,49547789,3956409,197,13691699,0
2,12:37:38:489,120000494,174299700,0,537830,2,0
1,12:37:38:690,120000545,49489497,3952738,213,13675684,0
2,12:37:38:689,120000504,174276354,0,538531,4,0
1,12:37:38:890,120001046,49437605,3956031,205,13687203,0
2,12:37:38:889,120000544,174174182,0,540491,0,0
1,12:37:39:090,120001268,49382153,3949895,221,13669837,0
2,12:37:39:089,120000461,174145520,0,541198,2,0
1,12:37:39:290,120001113,49427869,3955069,223,13690633,0
2,12:37:39:289,120000430,174175087,0,540959,2,0
1,12:37:39:490,120000655,49641686,3963342,218,13715165,0
2,12:37:39:489,120000442,174197209,0,540274,2,0
1,12:37:39:690,120001244,49664723,3965095,211,13711021,0
2,12:37:39:689,120000425,174206733,0,539834,2,0
1,12:37:39:890,120001394,49447723,3957334,198,13696313,0
2,12:37:39:889,120000457,174116063,0,541429,2,0
1,12:37:40:090,120001194,49455094,3958162,205,13676426,0
2,12:37:40:089,120000623,174162305,0,540590,2,0
1,12:37:40:290,120000656,49544029,3958116,211,13689295,0
2,12:37:40:289,120000492,174193748,0,540137,2,0
1,12:37:40:490,120000592,49610333,3960299,225,13692109,0
2,12:37:40:489,120000468,174240917,0,539304,2,0
1,12:37:40:690,120001199,49510913,3957433,200,13696909,0
2,12:37:40:689,120000429,174155753,0,540686,0,0
1,12:37:40:890,120001296,49328851,3944025,209,13662478,0
2,12:37:40:889,120000540,174178026,0,540133,2,0
1,12:37:41:090,120001811,49439155,3956314,205,13670089,0
2,12:37:41:089,120000417,174138166,0,541258,2,0
1,12:37:41:290,120000582,49537165,3962158,199,13690626,0
2,12:37:41:289,120000450,174184063,0,540626,2,0
1,12:37:41:490,120000627,49555542,3956927,203,13686691,0
2,12:37:41:489,120000430,174202671,0,539299,2,0
1,12:37:41:690,120001323,49619538,3962220,208,13700884,0
2,12:37:41:689,120000421,174239679,0,538218,2,0
1,12:37:41:890,120001321,49427419,3954879,209,13675304,0
2,12:37:41:889,120000451,174269937,0,537731,2,0
1,12:37:42:090,120001230,49452988,3957950,206,13692104,0
2,12:37:42:089,120000425,174326545,0,537139,2,0
1,12:37:42:290,120000714,49525727,3958077,216,13674899,0
2,12:37:42:289,120000470,174231715,0,539649,2,0
1,12:37:42:490,120000771,49707315,3966476,228,13731386,0
2,12:37:42:489,120000427,174218264,0,539035,2,0
1,12:37:42:690,120001165,49484091,3956946,206,13698845,0
2,12:37:42:689,120000432,174197914,0,538782,2,0
1,12:37:42:890,120001138,49422405,3954345,203,13685951,0
2,12:37:42:889,120000426,174126733,0,540756,2,0
1,12:37:43:090,120000669,49454213,3957814,206,13672907,0
2,12:37:43:089,120000422,174217048,0,538546,2,0
1,12:37:43:290,120000695,49681883,3964851,221,13724142,0
2,12:37:43:289,120000448,174120364,0,540405,4,0
1,12:37:43:490,120001190,49621744,3963475,226,13710926,0
2,12:37:43:489,120000538,174089266,0,541022,2,0
1,12:37:43:690,120001088,49424692,3954714,204,13675159,0
2,12:37:43:689,120000430,174057141,0,542184,2,0
1,12:37:43:890,120001082,49377748,3949444,203,13673252,0
2,12:37:43:889,120000462,174053045,0,542268,2,0
1,12:37:44:090,120000634,49457561,3956467,216,13687461,0
2,12:37:44:089,120000469,174078855,0,541650,2,0
1,12:37:44:290,120000657,49604107,3959974,212,13681722,0
2,12:37:44:289,120000426,174100023,0,541410,0,0
1,12:37:44:490,120001276,49637555,3963434,201,13720479,0
2,12:37:44:489,120000486,174139743,0,540657,2,0
1,12:37:44:690,120001299,49430146,3955283,213,13682248,0
2,12:37:44:689,120000460,174124159,0,540477,0,0
1,12:37:44:890,120001208,49378838,3949546,190,13659847,0
2,12:37:44:889,120000434,174213568,0,538302,2,0
1,12:37:45:090,120000642,49561095,3963717,207,13722855,0
2,12:37:45:089,120000460,174205549,0,538796,0,0
1,12:37:45:290,120000848,49496866,3953219,212,13695551,0
2,12:37:45:289,120000481,174220091,0,538188,2,0
1,12:37:45:490,120000603,49568820,3957621,212,13707599,0
2,12:37:45:489,120000437,174214203,0,538379,2,0
1,12:37:45:690,120001159,49495523,3959608,223,13712415,0
2,12:37:45:689,120000427,174243373,0,537755,2,0
1,12:37:45:890,120001170,49490131,3961910,211,13704420,0
2,12:37:45:889,120000653,174354303,0,535621,6,0
1,12:37:46:090,120001200,49325107,3943728,219,13635560,0
2,12:37:46:089,120000640,174319709,0,536380,2,0
1,12:37:46:290,120000723,49561624,3958361,206,13684022,0
2,12:37:46:289,120000422,174286094,0,537199,2,0
1,12:37:46:490,120000654,49696733,3965625,220,13702554,0
2,12:37:46:489,120000428,174343593,0,536646,2,0
1,12:37:46:690,120001322,49424513,3953819,198,13682796,0
2,12:37:46:689,120000428,174278990,0,537356,2,0
1,12:37:46:890,120001130,49482211,3961174,210,13704106,0
2,12:37:46:889,120000432,174185291,0,539238,2,0
1,12:37:47:090,120000749,49547279,3960324,207,13698338,0
2,12:37:47:089,120000440,174142255,0,539552,2,0
1,12:37:47:290,120000600,49626000,3961298,196,13710648,0
2,12:37:47:289,120000434,174168281,0,539156,2,0
1,12:37:47:490,120001140,49572114,3963239,206,13701362,0
2,12:37:47:489,120000579,174248631,0,538046,0,0
1,12:37:47:690,120000997,49359082,3947476,207,13662565,0
2,12:37:47:689,120000529,174224063,0,538646,2,0
1,12:37:47:890,120001154,49460233,3958739,213,13689262,0
2,12:37:47:889,120001160,174124655,0,540775,2,0
1,12:37:48:090,120000591,49400214,3949151,214,13683161,0
2,12:37:48:089,120000608,174182618,0,539879,2,0
1,12:37:48:290,120000647,49527007,3955234,216,13706152,0
2,12:37:48:289,120000514,174160575,0,540232,4,0
1,12:37:48:490,120000648,49620313,3961036,215,13722721,0
2,12:37:48:489,120000424,174219789,0,539183,4,0
1,12:37:48:690,120001320,49448707,3954990,190,13669286,0
2,12:37:48:689,120000481,174203296,0,539317,2,0
1,12:37:49:890,120000534,183786435,1508449,236,5210353,0
2,12:37:49:890,120000467,230593071,1,206125,9,0
1,12:37:50:090,120000996,49475755,3952075,216,13680781,0
2,12:37:50:090,120000465,174112514,0,542350,2,0
1,12:37:50:290,120001320,49396387,3951623,227,13690287,0
2,12:37:50:290,120000600,174144603,0,541362,2,0
1,12:37:50:490,120001237,49431019,3955542,222,13686396,0
2,12:37:50:490,120000424,174184581,0,540589,2,0
1,12:37:50:690,120000498,49460938,3957543,207,13697557,0
2,12:37:50:690,120000425,174141324,0,541135,2,0
1,12:37:50:890,120000664,49456809,3950837,211,13674192,0
2,12:37:50:890,120000415,174148974,0,540914,2,0
1,12:37:51:090,120000656,49480667,3952244,209,13667235,0
2,12:37:51:090,120000455,174163197,0,540449,2,0
1,12:37:51:290,120001217,49627212,3963112,210,13711018,0
2,12:37:51:290,120000462,174078837,0,541834,2,0
1,12:37:51:490,120001029,49408753,3952853,216,13672519,0
2,12:37:51:490,120000494,174014035,0,542983,2,0
1,12:37:51:690,120001164,49379639,3949841,221,13675489,0
2,12:37:51:690,120000449,174036534,0,542975,2,0
1,12:37:51:890,120000569,49537152,3962903,216,13704061,0
2,12:37:51:890,120000422,174057728,0,542191,2,0
1,12:37:52:090,120000695,49688409,3965348,209,13718702,0
2,12:37:52:090,120000422,174056913,0,541965,2,0
1,12:37:52:290,120000665,49459291,3950697,211,13674735,0
2,12:37:52:290,120000486,174045007,0,541238,2,0
1,12:37:52:490,120001124,49426652,3953970,206,13684540,0
2,12:37:52:490,120000423,174013646,0,542067,2,0
1,12:37:52:690,120001106,49356589,3947158,204,13673597,0
2,12:37:52:690,120000629,173994858,0,542372,0,0
1,12:37:52:890,120001319,49384624,3950319,214,13663812,0
2,12:37:52:890,120000451,173996928,0,542447,2,0
1,12:37:53:090,120001148,49317754,3942940,219,13640290,0
2,12:37:53:090,120000521,174067400,0,540560,2,0
1,12:37:53:290,120000745,49622809,3966115,208,13715851,0
2,12:37:53:290,120000475,174052005,0,541557,2,0
