CORE_ID,TIMESTAMP,CPU_CYCLES,INSTRUCTIONS,CACHE_MISSES,BRANCH_MISSES,L2_CACHE_ACCESS,LABEL,DET_STATUS,DET_PROB,BENCH_ID
1,01:00:26:629,328416,226379,351,232,1688,0,0,0,2
2,01:00:26:629,328170,224580,343,229,1671,0,0,0,2
3,01:00:26:629,330159,230436,486,183,1680,0,0,0,0
1,01:00:26:830,120003625,177858533,95255,87926,1204386,0,0,0,2
2,01:00:26:830,120003226,183395315,13005,89820,926412,0,0,0,2
3,01:00:26:830,120004480,265875522,234,64,1666,0,0,0,0
1,01:00:27:030,120003225,181809225,173548,95277,1411025,0,0,0,2
2,01:00:27:030,120003391,168230292,5776,80943,1022941,0,0,0,5
3,01:00:27:030,120002397,265886330,33,25,1271,0,0,0,0
1,01:00:27:231,120003220,181199797,83692,88578,1159413,0,0,0,2
2,01:00:27:231,120002676,207797216,249675,96533,1442909,0,0,0,1
3,01:00:27:231,120002370,265890453,29,16,1289,0,0,0,0
1,01:00:27:431,120002672,172706610,784,87191,947018,0,0,0,5
2,01:00:27:431,120002821,160397490,247904,76612,1784867,0,0,0,2
3,01:00:27:431,331348,228640,380,236,1718,0,0,0,0
1,01:00:27:631,120002889,210335854,737,89311,704874,0,0,0,2
2,01:00:27:631,120002886,202514368,83667,85563,1005052,0,0,0,2
3,01:00:27:631,120004255,21252780,211958,38233,786217,0,0,0,0
1,01:00:27:832,120002817,181381583,84063,86250,1153363,0,0,0,2
2,01:00:27:832,120003098,171855713,249158,81901,1715557,0,0,0,6
3,01:00:27:832,120003549,16360111,83887,12506,358501,0,0,0,0
1,01:00:28:032,120002777,183729723,939,87325,889411,0,0,0,2
2,01:00:28:032,120002780,219149268,330180,96322,1602271,0,0,0,5
3,01:00:28:032,120003886,18462230,133576,46500,540540,0,0,0,0
1,01:00:28:233,120002830,172228258,412783,90977,2185901,0,0,0,5
2,01:00:28:233,120003046,195764608,166583,90863,1291580,0,0,0,2
3,01:00:28:233,120004256,34355119,148021,63168,747255,0,0,0,0
1,01:00:28:433,120003168,197706730,83714,84227,1044211,0,1,5,5
2,01:00:28:433,120002751,189292697,666,84451,851470,0,1,5,2
3,01:00:28:433,120002283,265899958,27,9,1296,0,1,1,0
1,01:00:28:634,120011600,192222298,248343,89268,1560572,0,1,18,2
2,01:00:28:634,120011910,178607164,267,92182,912690,0,1,16,2
3,01:00:28:634,120005239,91319698,293947,1163442,1644415,0,0,0,0
1,01:00:28:834,120010884,185166721,65,91008,875012,0,1,25,7
2,01:00:28:834,120011109,182515365,83136,86034,1133148,0,1,23,2
3,01:00:28:834,120004065,82186404,646787,1121906,3158825,0,0,0,0
1,01:00:29:035,120011463,220410535,247391,97475,1312403,0,1,21,2
2,01:00:29:035,120011480,202165117,83713,86014,967315,0,1,21,5
3,01:00:29:035,120003699,68159071,557658,960651,2466842,0,0,0,0
1,01:00:29:235,120011227,194567342,248491,102085,1505056,0,1,22,2
2,01:00:29:235,120010998,184934889,165530,98647,1348050,0,1,25,2
3,01:00:29:235,120004603,75440713,685102,1358729,2555701,0,1,0,0
1,01:00:29:435,120011389,180045736,83880,93125,1153940,0,1,23,2
2,01:00:29:435,120011728,163272990,165162,77352,1522247,0,1,24,2
3,01:00:29:435,120013183,93336318,576047,1889371,2823718,0,1,0,0
1,01:00:29:636,120011149,168078489,187,90660,990194,0,1,25,2
2,01:00:29:636,120010856,168099769,219,93457,989220,0,1,25,5
3,01:00:29:636,120012866,110210348,366686,2417405,2539936,0,1,0,0
1,01:00:29:836,120010871,161012420,248079,84325,1780233,0,1,23,2
2,01:00:29:836,120010873,190486126,165477,82111,1335261,0,1,23,2
3,01:00:29:836,120014051,110598562,411877,2200326,2794751,0,1,0,0
1,01:00:30:037,120011196,178928081,83556,93271,1126414,0,1,24,5
2,01:00:30:037,120011096,182212100,84534,95183,1091313,0,1,28,5
3,01:00:30:037,120014342,108666996,349154,2096484,2729186,0,1,0,0
1,01:00:30:237,120011065,210596358,83818,94177,915236,0,1,21,2
2,01:00:30:237,120011001,217106402,165157,82544,1111090,0,1,23,5
3,01:00:30:237,120013197,106969253,411952,2126687,2834580,0,1,0,0
1,01:00:30:438,120010932,166339070,83183,84705,1249789,0,1,24,2
2,01:00:30:438,120010759,224933174,247116,86147,1337716,0,1,19,2
3,01:00:30:438,120014553,113440657,261540,2551440,2097621,0,1,0,0
1,01:00:30:638,120010888,186903455,412540,88602,2090169,0,1,23,2
