budget_function,PMU_counter_used_budget,PMU_counter_used_budget_r,PMU_counter_used_budget_w,total_calc_r,total_calc_w,used_budget_read[0],used_budget_read[1],used_budget_read[2],used_budget_read[3],used_budget_read[4],used_budget_read[5],used_budget_read[6],used_budget_read[7],used_budget_read[8],used_budget_read[9],used_budget_write[0],used_budget_write[1],used_budget_write[2],used_budget_write[3],used_budget_write[4],used_budget_write[5],used_budget_write[6],used_budget_write[7],used_budget_write[8],used_budget_write[9],calculated_read[0],calculated_read[1],calculated_read[2],calculated_read[3],calculated_read[4],calculated_read[5],calculated_read[6],calculated_read[7],calculated_read[8],calculated_read[9],calculated_write[0],calculated_write[1],calculated_write[2],calculated_write[3],calculated_write[4],calculated_write[5],calculated_write[6],calculated_write[7],calculated_write[8],calculated_write[9],
EWMA,15182759,9417282,5765477,6372905,3886541,1251428,1274665,1076807,946887,881076,838194,793617,797590,781243,775775,676233,805914,676469,591355,548344,520278,490876,493726,482928,479354,250285,455161,579490,652969,698590,726510,739931,751462,757418,761089,135246,269379,350797,398908,428795,447091,455848,463423,467324,469730,
SW,14917066,9223526,5693540,6537538,4035175,1517729,276555,413796,782276,1042307,1037945,1028901,1047920,1043136,1032961,936372,171808,254904,482391,643648,640736,634695,647382,644189,637415,1255905,1109474,736027,490876,490876,490876,490876,490876,490876,490876,774407,685169,454361,303034,303034,303034,303034,303034,303034,303034,
AFC,14942168,9240525,5701643,6206775,3828925,915763,1348622,1106793,985851,897588,827320,809776,802681,774949,771182,559340,833857,683652,609622,554731,510263,499992,496115,478136,475935,183152,416246,554355,640654,692040,719096,737232,750321,755246,758433,111868,256265,341742,395318,427200,443812,455048,463261,466236,468175,
AMBP,14870832,9193788,5677044,6142392,3792594,766413,1373178,1135449,980487,903393,851071,817675,791824,790319,783979,472962,847534,701159,605083,558024,525745,505044,488757,488307,484429,153362,397325,544949,632056,686323,719272,738952,749526,757684,762943,94672,245244,336427,390158,423731,444133,456315,462803,467903,471208,
PIC,12247210,7576420,4670790,4285117930,4288895250,757642,757642,757642,757642,757642,757642,757642,757642,757642,757642,467079,467079,467079,467079,467079,467079,467079,467079,467079,467079,428511793,428511793,428511793,428511793,428511793,428511793,428511793,428511793,428511793,428511793,428889525,428889525,428889525,428889525,428889525,428889525,428889525,428889525,428889525,428889525,
