budget_function,PMU_counter_used_budget,PMU_counter_used_budget_r,PMU_counter_used_budget_w,total_calc_r,total_calc_w,used_budget_read[0],used_budget_read[1],used_budget_read[2],used_budget_read[3],used_budget_read[4],used_budget_read[5],used_budget_read[6],used_budget_read[7],used_budget_read[8],used_budget_read[9],used_budget_write[0],used_budget_write[1],used_budget_write[2],used_budget_write[3],used_budget_write[4],used_budget_write[5],used_budget_write[6],used_budget_write[7],used_budget_write[8],used_budget_write[9],calculated_read[0],calculated_read[1],calculated_read[2],calculated_read[3],calculated_read[4],calculated_read[5],calculated_read[6],calculated_read[7],calculated_read[8],calculated_read[9],calculated_write[0],calculated_write[1],calculated_write[2],calculated_write[3],calculated_write[4],calculated_write[5],calculated_write[6],calculated_write[7],calculated_write[8],calculated_write[9],
EWMA,17985249,15632340,2352909,10577615,1568427,2082295,2063335,1828002,1539398,1497886,1366234,1321720,1373102,1302387,1257981,163818,360447,296646,260472,236332,215418,211189,210149,195571,202867,416459,745834,962267,1077693,1161731,1202631,1226448,1255778,1265099,1263675,32763,98299,137968,162468,177240,184875,190137,194139,194425,196113,
SW,17954543,15582117,2372426,10380393,1773067,2555219,439541,498655,1326464,1817161,1747523,1825131,1786604,1776517,1809302,396701,98240,117658,189235,264993,258146,264780,256194,264539,261940,2079810,1851902,1164472,754887,754887,754887,754887,754887,754887,754887,326216,297343,204200,135044,135044,135044,135044,135044,135044,135044,
AFC,17308150,14584736,2723414,9777560,1840505,1459611,2287846,1864185,1615778,1502677,1392331,326506,1321008,1377023,1437771,221692,354264,286717,249009,234779,218008,757248,114113,127625,159959,291922,691106,925721,1063732,1151521,1199683,1025048,1084240,1142796,1201791,44338,106323,142401,163722,177933,185948,300208,262989,235917,220726,
AMBP,17594985,15237454,2357531,10169837,1570507,1208395,2289046,1859402,1706341,1467424,1407097,1375681,1301403,1328158,1294507,166369,354667,301617,261792,223937,225657,214068,203790,204893,200741,241759,651216,892853,1055550,1137924,1191758,1228542,1243114,1260122,1266999,33353,97615,138415,163090,175259,185338,191084,193625,195878,196850,
PIC,12945110,11231120,1713990,4280366820,4292739090,1123112,1123112,1123112,1123112,1123112,1123112,1123112,1123112,1123112,1123112,171399,171399,171399,171399,171399,171399,171399,171399,171399,171399,428036682,428036682,428036682,428036682,428036682,428036682,428036682,428036682,428036682,428036682,429273909,429273909,429273909,429273909,429273909,429273909,429273909,429273909,429273909,429273909,
