budget_function,PMU_counter_used_budget,PMU_counter_used_budget_r,PMU_counter_used_budget_w,total_calc_r,total_calc_w,total_cycles,total_instructions,total_cache_misses,total_mispredicts,cycles[0],cycles[1],cycles[2],cycles[3],cycles[4],cycles[5],cycles[6],cycles[7],cycles[8],cycles[9],instructions[0],instructions[1],instructions[2],instructions[3],instructions[4],instructions[5],instructions[6],instructions[7],instructions[8],instructions[9],cache_misses[0],cache_misses[1],cache_misses[2],cache_misses[3],cache_misses[4],cache_misses[5],cache_misses[6],cache_misses[7],cache_misses[8],cache_misses[9],mispredicts[0],mispredicts[1],mispredicts[2],mispredicts[3],mispredicts[4],mispredicts[5],mispredicts[6],mispredicts[7],mispredicts[8],mispredicts[9],used_budget_read[0],used_budget_read[1],used_budget_read[2],used_budget_read[3],used_budget_read[4],used_budget_read[5],used_budget_read[6],used_budget_read[7],used_budget_read[8],used_budget_read[9],used_budget_write[0],used_budget_write[1],used_budget_write[2],used_budget_write[3],used_budget_write[4],used_budget_write[5],used_budget_write[6],used_budget_write[7],used_budget_write[8],used_budget_write[9],calculated_read[0],calculated_read[1],calculated_read[2],calculated_read[3],calculated_read[4],calculated_read[5],calculated_read[6],calculated_read[7],calculated_read[8],calculated_read[9],calculated_write[0],calculated_write[1],calculated_write[2],calculated_write[3],calculated_write[4],calculated_write[5],calculated_write[6],calculated_write[7],calculated_write[8],calculated_write[9],
EWMA_v2,34288222,21523382,12764840,13836634,8205284,59962634,116467635,243,29397,6022474,5987093,5993545,5993976,5994041,5994255,5994231,5994276,5994364,5994379,11616546,11616504,11641706,11648762,11655407,11653818,11653557,11657897,11660962,11662476,113,16,15,15,14,14,14,14,14,14,4017,3314,3033,2898,2725,2803,2760,2670,2602,2575,2151605,2148778,2152000,2152570,2153080,2152741,2152827,2153079,2153319,2153383,1275439,1273658,1276057,1276492,1276992,1276876,1276929,1277256,1277504,1277637,430321,774012,1049609,1270201,1446776,1587969,1700940,1791367,1863757,1921682,255087,458801,622252,753100,857878,941677,1008727,1062432,1105446,1139884,
SW_v2,38112372,23679271,14433101,20137974,12259098,71411859,139547002,166,24805,5455590,5991050,5993906,5993832,5994252,5995293,5996039,5996435,11996388,11999074,10580647,11657400,11666096,11666967,11666913,11669616,11670909,11671798,23646057,23650599,29,22,15,14,14,14,14,15,15,14,2565,2530,2484,2461,2471,2471,2464,2467,2439,2453,301400,2152350,2153503,2153587,2153627,2154027,2154237,2154409,4150697,4151434,267728,1276941,1277870,1277878,1277924,1278250,1278385,1278425,2609602,2610098,301400,1226875,1535751,2153147,2153572,2153747,2153964,2154224,2819781,3485513,267728,772335,940846,1277563,1277891,1278017,1278186,1278353,1722137,2166042,
AFC_v2,32475049,20286725,12188324,12730441,7688008,65907774,128591543,169,24246,11959521,5991463,5994410,5994649,5994623,5994578,5994669,5994586,5994592,5994683,23567231,11661877,11667881,11669061,11670831,11670351,11671188,11670189,11671287,11671647,29,24,15,15,14,15,15,14,14,14,2488,2451,2457,2435,2404,2409,2400,2415,2400,2387,902205,2152774,2153758,2153931,2153977,2154014,2154049,2153965,2154016,2154036,684973,1277363,1278020,1278155,1278291,1278254,1278326,1278244,1278333,1278365,180441,574907,890677,1143327,1345457,1507168,1636544,1740028,1822825,1889067,136994,365067,547657,693756,810663,904181,979010,1038856,1086751,1125073,
LR_v2,81614107,49782320,31831787,52857387,33803183,149759546,295932552,156,24123,5722248,5992073,11999789,18005940,18006986,18007218,18007135,18007910,18004631,18005616,11119909,11665473,23656005,35639111,35643195,35643547,35643794,35643683,35638781,35639054,30,16,16,14,13,13,13,14,13,14,2428,2404,2371,2435,2416,2415,2403,2413,2412,2426,423532,2153104,4152076,6150131,6150784,6150831,6150829,6150908,6149987,6150138,342292,1277684,2610590,3942765,3943199,3943241,3943238,3943288,3942699,3942791,635298,3017890,5151562,7149158,6151110,6150854,6150828,6150947,6149527,6150213,513438,1745380,3277043,4608852,3943416,3943262,3943237,3943313,3942405,3942837,
AMBP_v2,31104489,19464390,11640099,9135469,5476595,71441738,139644604,164,24004,17493487,5991749,5994414,5994439,5994614,5994543,5994658,5994553,5994671,5994610,34609767,11664424,11670436,11671415,11672160,11671008,11671506,11670243,11671068,11672577,28,23,15,14,14,14,14,14,14,14,2456,2408,2402,2388,2382,2400,2389,2408,2402,2369,78568,2153013,2153979,2154073,2154164,2154139,2154157,2154048,2154068,2154181,135802,1277579,1278301,1278343,1278397,1278319,1278345,1278280,1278296,1278437,14213,397775,674113,873094,1016377,1119536,1193814,1247274,1285768,1313505,24516,247615,408376,524132,607486,667486,710691,741787,764179,780327,
PIC_v2,92403293,56278831,36124462,13853728402,13841249966,167553124,331447001,149,24035,5490405,18004744,18007114,18007237,18007246,18007239,18007252,18007282,18007258,18007347,10657201,35638935,35642620,35645351,35643654,35643754,35645315,35643242,35643603,35643326,28,16,14,13,13,13,13,13,13,13,2407,2392,2420,2379,2403,2410,2373,2421,2402,2428,921807,6150065,6150780,6150969,6150842,6150864,6150953,6150842,6150823,6150886,635581,3942736,3943173,3943383,3943286,3943242,3943404,3943221,3943232,3943204,429181091,774571615,1050884177,1271934265,1448774310,1590246350,1703424000,1793966098,1866399772,1924346724,429123845,774084352,1050052845,1270827682,1447447532,1588743403,1701780132,1792209479,1864552959,1922427737,
EWMA,21424185,13445367,7978818,9163487,5437816,59941204,116693859,143,24115,5991695,5993655,5994439,5994408,5994557,5994513,5994473,5994476,5994435,5994553,11662914,11668623,11670153,11670632,11670902,11669854,11670376,11670915,11669242,11670248,15,15,15,14,14,14,14,14,14,14,2431,2410,2406,2400,2402,2420,2410,2400,2427,2409,2152849,1723129,1464890,1309788,1216632,1160788,1127263,1107183,1094985,1087860,1277480,1022558,869275,777257,722036,688811,669000,657043,649764,645594,430569,689081,844242,937351,993207,1026723,1046831,1058901,1066117,1070465,255496,408908,500981,556236,589396,609279,621223,628387,632662,635248,
SW,20711063,12998164,7712899,9225981,5475061,59925091,116658903,142,24141,5994073,5992890,5993346,5993002,5992797,5992568,5991964,5991702,5991276,5991473,11668735,11666693,11666805,11667210,11666742,11666319,11664339,11663232,11665455,11663373,14,15,15,14,14,14,14,14,14,14,2425,2414,2427,2408,2408,2407,2421,2437,2376,2418,2153779,360245,597890,1116138,1462030,1461920,1461645,1461465,1461609,1461443,1278098,214062,354682,662301,867532,867414,867232,867136,867305,867137,1793133,1555575,1037305,691424,691424,691424,691424,691424,691424,691424,1063817,923194,615614,410348,410348,410348,410348,410348,410348,410348,
AFC,20777889,13042136,7735753,8766641,5198533,59623651,116049544,165,24159,5675990,5991291,5994299,5994572,5994529,5994601,5994542,5994654,5994620,5994553,11026339,11661765,11669169,11669035,11669872,11670565,11671651,11670405,11669096,11671647,30,22,15,14,14,14,14,14,14,14,2454,2437,2421,2431,2419,2403,2381,2404,2432,2377,1355521,1881557,1560638,1367213,1251215,1181534,1139790,1114607,1099434,1090627,796610,1118062,927121,811884,742831,701397,676549,661523,652462,647314,271104,593194,786682,902788,972473,1014285,1039386,1054430,1063430,1068869,159322,351070,466280,535400,576886,601788,616740,625696,631049,634302,
AMBP,20416027,12816626,7599401,8545127,5064770,59415159,115641175,164,24004,5468862,5990708,5994257,5994432,5994391,5994526,5994493,5994453,5994496,5994541,10614028,11662039,11670536,11671509,11670549,11670536,11671336,11670176,11670484,11669982,28,23,15,14,14,14,14,14,14,14,2410,2406,2394,2376,2401,2403,2390,2405,2408,2411,909212,1970673,1614275,1399456,1270399,1193063,1146717,1118768,1102027,1092036,526816,1171857,959569,831467,754457,708350,680689,664025,654088,648083,181922,539672,754592,883564,960931,1007357,1035229,1051936,1061954,1067970,105443,318725,446893,523807,569937,597619,614233,624191,630170,633752,
