budget_function,PMU_counter_used_budget,PMU_counter_used_budget_r,PMU_counter_used_budget_w,total_calc_r,total_calc_w,used_budget_read[0],used_budget_read[1],used_budget_read[2],used_budget_read[3],used_budget_read[4],used_budget_read[5],used_budget_read[6],used_budget_read[7],used_budget_read[8],used_budget_read[9],used_budget_write[0],used_budget_write[1],used_budget_write[2],used_budget_write[3],used_budget_write[4],used_budget_write[5],used_budget_write[6],used_budget_write[7],used_budget_write[8],used_budget_write[9],calculated_read[0],calculated_read[1],calculated_read[2],calculated_read[3],calculated_read[4],calculated_read[5],calculated_read[6],calculated_read[7],calculated_read[8],calculated_read[9],calculated_write[0],calculated_write[1],calculated_write[2],calculated_write[3],calculated_write[4],calculated_write[5],calculated_write[6],calculated_write[7],calculated_write[8],calculated_write[9],
EWMA,20571385,12394795,8176590,8409106,5534403,1757701,1651251,1393961,1237741,1143928,1087631,1053816,1033485,1021302,1013979,1081900,1111617,934336,826770,762148,723362,700078,686064,677679,672636,351540,611482,767977,861929,918328,952188,972513,984707,992026,996416,216380,395427,503208,567920,606765,630084,644082,652478,657518,660541,
SW,20126572,12101997,8024575,8595759,5699597,2005779,341321,554950,1038153,1360604,1360470,1360298,1360191,1360111,1360120,1330002,226276,367981,688382,902189,902102,901991,901916,901866,901870,1664120,1450633,967350,644808,644808,644808,644808,644808,644808,644808,1103480,961875,641420,427546,427546,427546,427546,427546,427546,427546,
AFC,20121249,12098990,8022259,8117927,5382502,1168225,1771488,1464828,1280083,1169266,1102775,1062885,1038922,1024567,1015951,774005,1174758,971369,848839,775341,731238,704786,688894,679370,673659,233645,541213,725936,836765,903265,943167,967110,981472,990091,995263,154801,358792,481307,554813,598918,625382,641262,650788,656504,659935,
AMBP,19826840,11921999,7904841,7944236,5267400,818940,1840947,1506721,1305223,1184330,1111798,1068268,1042173,1026504,1017095,542386,1220798,999134,865499,785325,737219,708353,691045,680660,674422,163868,499283,700770,821660,894194,937714,963824,979493,988895,994535,108557,331005,464630,544803,592907,621769,639085,649477,655713,659454,
PIC,13625810,8196890,5428920,4284311320,4287909680,819689,819689,819689,819689,819689,819689,819689,819689,819689,819689,542892,542892,542892,542892,542892,542892,542892,542892,542892,542892,428431132,428431132,428431132,428431132,428431132,428431132,428431132,428431132,428431132,428431132,428790968,428790968,428790968,428790968,428790968,428790968,428790968,428790968,428790968,428790968,
