budget_function,PMU_counter_used_budget,PMU_counter_used_budget_r,PMU_counter_used_budget_w,total_calc_r,total_calc_w,total_cycles,total_instructions,total_cache_misses,total_mispredicts,cycles[0],cycles[1],cycles[2],cycles[3],cycles[4],cycles[5],cycles[6],cycles[7],cycles[8],cycles[9],instructions[0],instructions[1],instructions[2],instructions[3],instructions[4],instructions[5],instructions[6],instructions[7],instructions[8],instructions[9],cache_misses[0],cache_misses[1],cache_misses[2],cache_misses[3],cache_misses[4],cache_misses[5],cache_misses[6],cache_misses[7],cache_misses[8],cache_misses[9],mispredicts[0],mispredicts[1],mispredicts[2],mispredicts[3],mispredicts[4],mispredicts[5],mispredicts[6],mispredicts[7],mispredicts[8],mispredicts[9],used_budget_read[0],used_budget_read[1],used_budget_read[2],used_budget_read[3],used_budget_read[4],used_budget_read[5],used_budget_read[6],used_budget_read[7],used_budget_read[8],used_budget_read[9],used_budget_write[0],used_budget_write[1],used_budget_write[2],used_budget_write[3],used_budget_write[4],used_budget_write[5],used_budget_write[6],used_budget_write[7],used_budget_write[8],used_budget_write[9],calculated_read[0],calculated_read[1],calculated_read[2],calculated_read[3],calculated_read[4],calculated_read[5],calculated_read[6],calculated_read[7],calculated_read[8],calculated_read[9],calculated_write[0],calculated_write[1],calculated_write[2],calculated_write[3],calculated_write[4],calculated_write[5],calculated_write[6],calculated_write[7],calculated_write[8],calculated_write[9],
EWMA_v2,28229369,20895963,7333406,13677314,4638154,59983755,60663629,591715,85460,6026791,5988382,5995004,5996161,5997261,5995968,5995625,5996405,5996270,5995888,5017517,6053187,5791867,5256752,8111914,5074066,6078322,5822712,5205843,8251449,56570,54041,54342,77779,53207,56284,53987,54172,80484,50849,9230,13464,15405,5150,41,8282,13621,15515,4716,36,2028328,2416073,2318439,2160146,1514578,2049184,2428840,2332924,2132534,1514917,641831,747472,730194,621853,912803,647571,751334,734649,617767,927932,405665,807746,1109884,1319936,1358864,1496928,1683310,1813232,1877092,1804657,128366,252187,347788,402601,504641,533227,576848,608408,610279,673809,
SW_v2,34192349,25260037,8932312,20900774,7450452,71713819,77166026,606781,115844,5741282,5992270,5996078,5995826,5996447,5996266,5995873,5996494,12001190,12002093,4736020,6040014,5849421,5333788,7972559,5089955,6052588,5820567,17015498,13255616,55985,54059,54151,76556,54708,56316,54177,54437,81932,64460,7396,13655,15480,5523,45,8282,13664,15544,4417,31838,351153,2413263,2344376,2176427,1529406,2055201,2417386,2331542,4120264,5521019,182522,745426,736918,636302,897533,649328,747700,733982,1930602,1671999,351153,1382208,1702931,2311355,2016736,1920345,2000664,2268043,2956397,3990942,182522,463974,554955,706215,756918,727721,764854,710337,1137428,1445528,
AFC_v2,27030321,19985942,7044379,12422743,4535228,65786128,68328291,625474,93780,11822226,5992772,5995988,5996742,5996671,5995709,5997417,5995442,5996807,5996354,15776456,5104445,6064383,5770900,5209869,8217785,5110027,6086995,5820444,5166987,83377,56453,54229,54247,80150,51206,56250,54045,54223,81294,10143,8275,13664,15427,4497,34,8272,13733,15487,4248,603392,2060506,2422176,2310674,2132387,1512415,2063165,2432868,2331791,2116568,624485,650718,749077,727779,618001,924257,651544,752284,734023,612211,120678,508643,891349,1175214,1366648,1395801,1529273,1709992,1834351,1890794,124897,230061,333864,412647,453717,547825,568568,605311,631053,627285,
LR_v2,4389489190,4365816492,23672698,4370041913,24980965,161709237,197873341,884772,332186,5638703,11998637,18007652,18008045,18007977,18010691,18008413,18010362,18008750,18010007,7579473,13244765,28254587,21245122,21272561,21211916,21281588,21247408,21289959,21245962,49896,64372,83397,98251,98099,98216,97970,98100,98252,98219,36,31685,10047,41508,41614,41461,41457,41432,41412,41534,4294721439,5518222,6426756,8447388,8452112,8444610,8453709,8447322,8454091,8450843,476007,1671251,3206999,2615371,2618594,2612526,2619390,2615755,2620270,2616535,4294598511,8400261,6881023,9457704,8454474,8440859,8458258,8444129,8457475,8449219,714010,2268873,3974873,2319557,2620205,2609492,2622822,2613938,2622527,2614668,
AMBP_v2,26113953,19515982,6597971,9135581,3141208,71565358,73158147,639245,124516,17601846,5992547,5996042,5996889,5996086,5996399,5995932,5996134,5996606,5996877,20454463,5101480,6095595,5809457,5173257,8355261,5087827,6078372,5816028,5186407,97904,56174,54036,54213,81271,49989,56253,54193,54241,80971,41419,8180,13733,15504,4182,35,8064,13595,15541,4263,115905,2059141,2436147,2327374,2118161,1525563,2052986,2427412,2330162,2123131,162952,650356,753035,732706,612690,939368,648324,750453,733506,614581,20934,385717,716222,934606,1054185,1033614,1113739,1238825,1311382,1326357,29403,138233,235073,301139,327104,404600,408009,428847,440800,428000,
PIC_v2,100646268,76400574,24245694,13865946182,13833956357,167836945,199054472,933911,373248,5744602,18006695,18011045,18010576,18010336,18011215,18010282,18010762,18010504,18010928,7755494,21268651,21246816,21200923,21273083,21275587,21238221,21193005,21324333,21278359,50507,98159,98258,98249,98046,98362,98216,98191,97864,98059,37,41410,41538,41495,41456,41396,41400,41597,41518,41401,353001,8450669,8448039,8442915,8452526,8452008,8446079,8442372,8460729,8452236,694967,2617928,2615863,2611503,2618641,2618725,2614579,2610877,2624112,2618499,429067329,774940726,1051638918,1272996447,1450084392,1591754644,1705089660,1795756932,1868294421,1926322713,429135723,773828893,1049583016,1270185443,1446668812,1587855524,1700804064,1791162156,1863451276,1921281450,
EWMA,17488310,12832187,4656123,9021957,3091396,59960006,60886146,591973,83206,5993513,5995454,5996145,5997033,5996917,5995921,5996702,5996497,5996146,5995678,5063397,6054307,5837104,5196892,8199562,5100378,6095247,5844943,5162314,8332002,56301,54223,54346,80247,51129,56117,53994,54326,81798,49492,8088,13586,15543,4339,32,8220,13713,15580,4073,32,2043247,2009182,1609454,1221640,540543,1176524,1494929,1290040,1015055,431573,645626,618502,508918,332716,629041,290028,406936,378980,248342,597034,408649,728755,904894,968243,882703,941467,1052159,1099735,1082799,952553,129125,227000,283383,293249,360407,346331,358452,362557,339714,391178,
SW,16139046,11689599,4449447,10429528,3114154,59943367,60597034,591920,84561,5995569,5994327,5995401,5995402,5994423,5995083,5993979,5992881,5993113,5993189,5827907,5378294,7900688,5084151,6049970,5784363,5220705,8189570,5090235,6071151,54234,76388,54901,56325,54214,54262,79599,51664,56233,54100,15468,5370,41,8233,13714,15513,4350,29,8190,13653,2335828,297356,297356,365930,1417062,1623483,1442073,817632,1361477,1731402,734569,77469,369146,254663,513766,496063,385027,687417,415235,516092,1896365,1686382,1686382,999705,693449,693449,693449,693449,693449,693449,563721,520392,393728,233759,233759,233759,233759,233759,233759,233759,
AFC,17234599,12767409,4467190,8484816,2999875,59895124,60683705,591453,83407,5929632,5991946,5996956,5996401,5995945,5997040,5997586,5996395,5997488,5995735,5698720,5244344,8128767,5082201,6080624,5789541,5192578,8276837,5112727,6077366,54380,78530,52523,56355,54190,54260,79850,51104,56192,54069,15292,4615,30,8107,13589,15408,4372,34,8245,13715,1587845,1825610,893027,1377124,1613762,1344011,1076316,469925,1126869,1452920,485329,525500,731823,355370,445540,396673,269944,600205,267115,389691,317569,619177,673947,814582,974418,1048336,1053932,937131,975078,1070646,97065,182752,292566,305126,333208,345901,330710,384609,361111,366827,
AMBP,16478497,12543747,3934750,320351792,138073735,83814157,91970868,677503,144261,5826484,5991570,5994484,5996491,5996367,5996954,5996831,5995291,18009255,18010430,5569700,5278878,7972598,5142959,6095998,5848117,5176230,5101293,24496935,21288160,54237,76774,54499,56212,54012,54271,81625,56429,91290,98154,14822,4911,28,8262,13755,15608,3992,8123,33341,41419,1155354,1922616,937701,1433245,1635498,1375448,1064124,1006587,1006587,1006587,335475,560604,731575,376366,454959,407875,266974,266974,266974,266974,231150,569443,643094,801124,967998,1049488,1052415,105012360,105012360,105012360,67175,165860,279003,298475,329771,345391,34147015,34147015,34147015,34147015,
