budget_function,PMU_counter_used_budget,PMU_counter_used_budget_r,PMU_counter_used_budget_w,total_calc_r,total_calc_w,used_budget_read[0],used_budget_read[1],used_budget_read[2],used_budget_read[3],used_budget_read[4],used_budget_read[5],used_budget_read[6],used_budget_read[7],used_budget_read[8],used_budget_read[9],used_budget_write[0],used_budget_write[1],used_budget_write[2],used_budget_write[3],used_budget_write[4],used_budget_write[5],used_budget_write[6],used_budget_write[7],used_budget_write[8],used_budget_write[9],calculated_read[0],calculated_read[1],calculated_read[2],calculated_read[3],calculated_read[4],calculated_read[5],calculated_read[6],calculated_read[7],calculated_read[8],calculated_read[9],calculated_write[0],calculated_write[1],calculated_write[2],calculated_write[3],calculated_write[4],calculated_write[5],calculated_write[6],calculated_write[7],calculated_write[8],calculated_write[9],
EWMA,15122889,9352906,5769983,6335872,3894175,1256644,1263212,1070291,946146,868781,826331,797908,782107,777562,763924,687250,804390,677334,595458,544452,516449,497718,487303,484347,475282,251328,453704,577021,650846,694433,720812,736231,745406,751837,754254,137450,270838,352137,400801,429531,446914,457074,463119,467364,468947,
SW,14433031,8905564,5527467,6262707,3884459,1515650,137787,459802,807800,893102,1053598,1044593,892028,1047143,1054061,942572,80566,287660,503349,549357,656341,650339,548634,652025,656624,1218547,1060506,704413,468463,468463,468463,468463,468463,468463,468463,755841,658010,436933,290525,290525,290525,290525,290525,290525,290525,
AFC,12882611,7976938,4905673,5440652,3349417,554822,1403120,1152455,503477,989736,902860,370271,905733,855139,339325,323934,876753,719536,292926,620533,564759,211090,568719,535459,191964,110964,369395,526007,521501,615148,672690,612207,670912,707757,634071,64786,227179,325650,319106,379391,416464,375390,414055,438335,389061,
AMBP,12130734,7527877,4602857,327420326,202794177,886247,1340259,745489,1035966,930671,517849,517849,517849,517849,517849,556675,832450,446853,646940,580649,307858,307858,307858,307858,307858,177329,409915,477029,588816,657187,65022010,65022010,65022010,65022010,65022010,111415,255622,293868,364482,407715,40272215,40272215,40272215,40272215,40272215,
PIC,24584530,15157860,9426670,4275262060,4282712610,1515786,1515786,1515786,1515786,1515786,1515786,1515786,1515786,1515786,1515786,942667,942667,942667,942667,942667,942667,942667,942667,942667,942667,427526206,427526206,427526206,427526206,427526206,427526206,427526206,427526206,427526206,427526206,428271261,428271261,428271261,428271261,428271261,428271261,428271261,428271261,428271261,428271261,
