budget_function,PMU_counter_used_budget,PMU_counter_used_budget_r,PMU_counter_used_budget_w,total_calc_r,total_calc_w,total_cycles,total_instructions,total_cache_misses,total_mispredicts,cycles[0],cycles[1],cycles[2],cycles[3],cycles[4],cycles[5],cycles[6],cycles[7],cycles[8],cycles[9],instructions[0],instructions[1],instructions[2],instructions[3],instructions[4],instructions[5],instructions[6],instructions[7],instructions[8],instructions[9],cache_misses[0],cache_misses[1],cache_misses[2],cache_misses[3],cache_misses[4],cache_misses[5],cache_misses[6],cache_misses[7],cache_misses[8],cache_misses[9],mispredicts[0],mispredicts[1],mispredicts[2],mispredicts[3],mispredicts[4],mispredicts[5],mispredicts[6],mispredicts[7],mispredicts[8],mispredicts[9],used_budget_read[0],used_budget_read[1],used_budget_read[2],used_budget_read[3],used_budget_read[4],used_budget_read[5],used_budget_read[6],used_budget_read[7],used_budget_read[8],used_budget_read[9],used_budget_write[0],used_budget_write[1],used_budget_write[2],used_budget_write[3],used_budget_write[4],used_budget_write[5],used_budget_write[6],used_budget_write[7],used_budget_write[8],used_budget_write[9],calculated_read[0],calculated_read[1],calculated_read[2],calculated_read[3],calculated_read[4],calculated_read[5],calculated_read[6],calculated_read[7],calculated_read[8],calculated_read[9],calculated_write[0],calculated_write[1],calculated_write[2],calculated_write[3],calculated_write[4],calculated_write[5],calculated_write[6],calculated_write[7],calculated_write[8],calculated_write[9],
EWMA_v2,40437870,35546185,4891685,23096013,3023424,59965966,78220754,511798,42185,6024388,5984238,5993606,5994796,5993481,5994822,5995789,5994381,5994888,5995577,7220752,7581362,7633519,7804593,7664515,7732898,7777007,7747758,9844429,7213921,46012,51270,57720,51901,57152,58199,57990,56623,29045,45886,8896,5054,3715,3428,3048,2862,2540,2492,1343,8807,3474217,3629895,3643188,3717424,3648618,3676931,3692908,3677580,2913123,3472301,459682,447778,441046,448074,435339,447132,445085,442306,867311,457932,694843,1281853,1754120,2146780,2447147,2693103,2893064,3049967,3022598,3112538,91936,163104,218692,264568,298722,328404,351740,369853,469344,467061,
SW_v2,53891129,47504729,6386400,41260589,5747393,83709171,109072352,741762,51352,5739404,5991158,5994114,5993886,5994204,5994272,12000884,12000571,12000142,12000536,7242617,7687837,7733803,7659954,7780120,7780793,17452396,14826125,15446833,15461874,50766,54267,55233,57496,56497,57822,87790,97378,110774,113739,4746,3941,3312,3154,2868,2535,3922,13835,7117,5922,605151,3669736,3684697,3646676,3698353,3694804,6663991,7118242,7365994,7357085,205095,450931,438605,446103,445708,445091,1275475,907065,889429,882898,605151,2137444,2653195,3667036,3676575,3679944,4685716,5825679,7049409,7280440,205095,328013,364877,445213,443472,445634,722091,875877,1023990,893131,
AFC_v2,40716672,35214961,5501711,22792765,3509742,71675691,95923074,609729,39465,17726335,5991815,5996572,5992642,5994851,5996061,5993474,5994679,5997089,5992173,24915646,7212233,7606564,7623253,7799536,7697234,7712330,7775877,7754494,9825907,143728,45916,51554,57311,52341,57254,57899,58138,56858,28730,6311,8737,5045,3701,3423,3052,2850,2529,2491,1326,3141132,3471160,3642182,3638201,3715110,3663989,3667498,3692365,3680567,2902757,1069039,457668,449371,440318,447967,435912,447024,445018,442060,867334,628226,1196812,1685886,2076349,2404101,2656078,2858362,3025162,3156243,3105546,213807,262579,299937,328013,352003,368784,384432,396549,405651,497987,
LR_v2,81121863,70323043,10798820,73882740,11252408,125556059,168331727,1027365,80191,5537189,5991827,12001259,18007583,18006583,18007470,12000928,12000829,12001209,12001182,6556440,7635745,15421727,23355363,29271240,22504694,15527855,15529010,17702014,14827639,45184,51797,108497,167790,91873,154173,109317,115936,85425,97373,8059,5353,7221,8591,3970,17529,6496,5381,3766,13825,298958,3659644,7355456,11105013,8670416,10783570,7394574,7380184,6555835,7119393,179446,443587,888221,1336643,2584401,1349065,883474,892665,1334141,907177,448437,5339987,9203362,12979791,7453118,11840147,5700076,7372989,6143661,7401172,269169,575657,1110538,1560854,3208280,731397,650679,897260,1554879,693695,
AMBP_v2,4331902175,4327111858,4790317,63616360,2324428,65506657,85651020,575176,40236,11555339,5992513,5995005,5995105,5993977,5994808,5994812,5995241,5994965,5994892,14825743,7717693,7812585,7780991,7720066,9540411,7219195,7598488,7639426,7796422,107939,55025,54637,57814,58599,33827,45922,51166,57620,52627,6823,3165,2882,2535,2486,1482,8700,5038,3702,3423,4294886782,3672979,3713963,3694822,3664664,3006651,3474170,3638385,3645802,3713640,409625,444208,446220,445125,442277,806871,458224,448652,441071,448044,42935251,2317431,2337063,2347752,2350020,2233211,2233261,2262856,2285500,2314015,73804,133095,176148,206948,228611,309836,305561,300761,295940,293724,
PIC_v2,109999583,94503521,15496062,13876727959,13828862872,167797784,229511108,1345918,95974,5716941,18006752,18007858,18009658,18009493,18008973,18009829,18009251,18008944,18010085,7277049,23324543,33690704,22509297,23272466,25573506,22505518,23280654,25570942,22506429,56208,172790,29191,154524,167473,144193,154787,167420,144575,154757,2926,7902,1442,17508,9335,6290,17459,9336,6292,17484,1400236,11080947,6979919,10786146,11078367,10264574,10783886,11082067,10262727,10784652,375293,1333968,3499624,1349301,1330436,1789228,1349039,1330705,1789309,1349159,429276776,775634339,1051900184,1273674106,1451151687,1592970994,1706530302,1797437384,1869999182,1928153005,429071788,773520953,1049513416,1269877322,1446164674,1587286314,1700095588,1790339341,1862626064,1920367412,
EWMA,25444696,22458336,2986360,15170183,2093841,59944279,78696226,524572,35718,5991903,5995312,5992948,5994642,5996178,5994103,5994825,5996332,5993286,5994750,7773215,7754980,9744360,7219215,7610808,7622348,7796141,7695336,7701856,7777967,57957,57247,28700,45771,52407,56579,52687,57485,57842,57897,2537,2498,1382,8721,5037,3690,3421,3049,2852,2531,3691246,2942769,1766214,2177885,2171215,2025279,2018430,1903349,1874145,1887804,444932,353727,704305,204044,205110,203537,218047,208039,223006,221613,738249,1179153,1296565,1472829,1612506,1695060,1759734,1788457,1805594,1822036,88986,141934,254408,244335,236490,229899,227528,223630,223505,223126,
SW,24972096,20590390,4381706,16276879,5085430,59936155,78223658,512078,41932,5994588,5993072,5994408,5994160,5993870,5993309,5993438,5993299,5993622,5992389,7215951,7620635,7606972,7798097,7727249,7666238,7776351,7800185,9797232,7214748,45677,52801,56180,52461,57963,57355,57966,57571,28290,45814,8778,5072,3688,3423,3059,2836,2529,2510,1311,8726,3473437,913215,1195389,1853672,2357126,2325095,2371793,2381099,1567990,2151574,458167,458167,458167,458167,458167,458167,458167,458167,358185,358185,2735941,2434945,1860680,1320759,1320759,1320759,1320759,1320759,1320759,1320759,508543,508543,508543,508543,508543,508543,508543,508543,508543,508543,
AFC,24168080,21130296,3037784,15900243,2078465,59946027,78669521,523589,36860,5993457,5992271,5994689,5995271,5995004,5994900,5996634,5993211,5994506,5996084,7598499,7803247,7711725,7687653,7778198,7797018,9851046,7215018,7625065,7602052,56719,51965,58154,57464,57870,57439,29061,45728,52745,56444,3688,3418,3071,2845,2529,2505,1319,8736,5058,3691,3164138,2713638,2326257,2114461,2037630,1968407,1127845,1823299,1966853,1887768,439347,359844,295197,272543,252326,239362,658265,157067,178334,185499,1002814,1344978,1541233,1655878,1732228,1779463,1649140,1683971,1740547,1769991,87869,142264,172850,192788,204695,211628,300955,272178,253410,239828,
AMBP,21664692,18860973,2803719,822840839,114552592,95895748,131682896,776300,48824,5903492,5991008,5995412,5993118,5995003,5995198,5995647,18009268,18009341,18008261,7654816,7671343,7752627,7734524,7792897,9801135,7198304,23069892,23269054,29738304,50897,58260,58184,56977,57574,28996,45248,162229,171793,86142,3368,3066,2859,2516,2510,1362,8639,12273,8451,3780,1877689,3275466,2729824,2362696,2177928,1287474,1287474,1287474,1287474,1287474,195384,404809,333228,286661,261920,657097,166155,166155,166155,166155,375617,955586,1310433,1520885,1652293,163405205,163405205,163405205,163405205,163405205,39156,112286,156474,182511,198392,290133,28393410,28393410,28393410,28393410,
