budget_function,PMU_counter_used_budget,PMU_counter_used_budget_r,PMU_counter_used_budget_w,total_calc_r,total_calc_w,total_cycles,total_instructions,total_cache_misses,total_mispredicts,cycles[0],cycles[1],cycles[2],cycles[3],cycles[4],cycles[5],cycles[6],cycles[7],cycles[8],cycles[9],instructions[0],instructions[1],instructions[2],instructions[3],instructions[4],instructions[5],instructions[6],instructions[7],instructions[8],instructions[9],cache_misses[0],cache_misses[1],cache_misses[2],cache_misses[3],cache_misses[4],cache_misses[5],cache_misses[6],cache_misses[7],cache_misses[8],cache_misses[9],mispredicts[0],mispredicts[1],mispredicts[2],mispredicts[3],mispredicts[4],mispredicts[5],mispredicts[6],mispredicts[7],mispredicts[8],mispredicts[9],used_budget_read[0],used_budget_read[1],used_budget_read[2],used_budget_read[3],used_budget_read[4],used_budget_read[5],used_budget_read[6],used_budget_read[7],used_budget_read[8],used_budget_read[9],used_budget_write[0],used_budget_write[1],used_budget_write[2],used_budget_write[3],used_budget_write[4],used_budget_write[5],used_budget_write[6],used_budget_write[7],used_budget_write[8],used_budget_write[9],calculated_read[0],calculated_read[1],calculated_read[2],calculated_read[3],calculated_read[4],calculated_read[5],calculated_read[6],calculated_read[7],calculated_read[8],calculated_read[9],calculated_write[0],calculated_write[1],calculated_write[2],calculated_write[3],calculated_write[4],calculated_write[5],calculated_write[6],calculated_write[7],calculated_write[8],calculated_write[9],
EWMA_v2,25927933,16531201,9396732,10622219,6037462,59985098,82798301,490903,5936,6026142,5986414,5995144,5996933,5995862,5997514,5996314,5997259,5996795,5996721,8270206,8248510,8255323,8261872,8283667,8287822,8265493,8291287,8337997,8296124,49246,49072,49128,49069,49106,49025,49146,49014,49007,49090,731,629,586,583,578,564,564,575,565,561,1652384,1647934,1648918,1650048,1653671,1654331,1650598,1654925,1662686,1655706,939795,936154,936829,937574,939958,940406,937908,940800,945982,941326,330476,593967,804957,973975,1109914,1218797,1305157,1375110,1432625,1477241,187959,337598,457444,553470,630767,692694,741736,781548,814434,839812,
SW_v2,44005412,27240265,16765147,24168479,14907405,95820636,154398410,490935,5711,5825022,5993442,5996499,5996110,12001649,12001685,12001820,12001370,12001908,12001131,7936367,8297085,8260041,8298235,20226984,20268186,20267358,20275229,20274654,20294271,49116,49050,49121,49154,49074,49091,49071,49091,49075,49092,583,577,579,568,568,580,563,564,565,564,368653,1655866,1649734,1656068,3644875,3651763,3651587,3652865,3652788,3656066,311695,941446,937358,941562,2267661,2272228,2272135,2272996,2272946,2275120,368653,1012260,1224751,1653889,2316892,2984235,3649408,3652072,3652413,3653906,311695,626571,730166,940122,1382194,1827150,2270675,2272453,2272692,2273687,
AFC_v2,26980830,17015744,9965086,11060019,6548331,71588942,106125788,491072,5668,17618378,5993682,5996786,5996963,5996834,5997891,5997472,5997659,5996183,5997094,31492193,8305146,8327285,8279461,8319814,8250079,8297956,8297803,8308432,8247619,49062,49080,49143,49088,49094,49075,49102,49133,49090,49205,579,571,568,562,562,563,565,560,571,567,2119375,1657278,1660929,1652956,1659673,1648055,1656022,1656013,1657792,1647651,1496537,942382,944799,939472,943969,936200,941542,941533,942700,935952,423875,670555,868629,1025494,1152329,1251474,1332383,1397109,1449245,1488926,299307,427922,531297,612932,679139,730551,772749,806505,833744,854185,
LR_v2,73806175,45123464,28682711,47946367,30483624,149673791,261731980,490861,5706,5617601,5994388,12001717,18007862,18009443,18007219,18009101,18008670,18008251,18009539,7476663,8312961,20263937,32255732,32217528,32270549,32207808,32239125,32258649,32229028,49154,49141,49100,49006,49051,49134,49151,49111,49011,49002,566,565,563,572,581,575,573,579,566,566,280460,1658559,3651010,5650272,5643957,5652803,5642285,5647555,5650756,5645807,246316,943217,2271761,3604847,3600579,3606525,3599488,3602985,3605166,3601827,420690,2347608,4647235,6649903,5640800,5657226,5637026,5650190,5652356,5643333,369474,1291667,2936033,4271390,3598445,3609498,3595970,3604733,3606256,3600158,
AMBP_v2,23735070,15068359,8666711,7084634,4089355,71666010,106378611,490833,5666,17696789,5994766,5996823,5995974,5997369,5996972,5997900,5996316,5996714,5996387,31653815,8282592,8302530,8300096,8268216,8313004,8344060,8275099,8304440,8334759,49161,49079,49071,49069,49121,49078,49080,49114,49049,49011,568,571,571,561,563,559,573,572,565,563,156821,1653553,1656818,1656388,1651077,1658525,1663714,1652216,1657097,1662150,187978,939870,942055,941795,938245,943214,946656,939001,942270,945627,28299,318014,527196,677730,785159,863848,921438,960833,990076,1012041,33907,193589,308953,391968,451100,494569,526487,548090,564233,576459,
PIC_v2,84561393,51600322,32961071,13850801040,13839270535,167628233,297722791,491148,5662,5543496,18006993,18009995,18009573,18009125,18010584,18008943,18009859,18009810,18009855,7393493,32234906,32261981,32293380,32229390,32294703,32272838,32228139,32238363,32275598,49084,49114,49030,49112,49222,49120,49084,49098,49118,49166,566,569,571,563,567,561,565,573,565,562,743515,5646750,5651301,5656500,5645862,5656719,5653102,5645686,5647362,5653525,514800,3602481,3605507,3608982,3601869,3609129,3606709,3601735,3602870,3606989,429145432,774442425,1050680929,1271672772,1448464119,1589899368,1703046844,1793563342,1865976875,1923908934,429099689,773996977,1049915412,1270650855,1447237787,1588508785,1701525099,1791937155,1864267027,1922131749,
EWMA,16218513,10339180,5879333,7047322,4007482,59966007,83022532,490961,4291,5993984,5996578,5995826,5997215,5997733,5996897,5997121,5996592,5997778,5996283,8305729,8332242,8270767,8337925,8242282,8302010,8295778,8327499,8337763,8270537,49068,49047,49117,49097,49097,49065,49138,49090,49197,49045,435,429,428,428,429,427,432,427,428,428,1656940,1330003,1120005,1013399,924567,893958,866622,856281,847598,829807,942279,756795,636271,576894,524671,508489,492764,487422,482529,471219,331388,531111,648889,721791,762346,788668,804258,814662,821249,822960,188455,302123,368952,410540,433366,448390,457264,463295,467141,467956,
SW,15657118,9982371,5674747,7121371,4052145,59944172,83037025,490964,4286,5996763,5995805,5995100,5995672,5994356,5993466,5993107,5993497,5992401,5994005,8365633,8310385,8303827,8299756,8319637,8284975,8314870,8255993,8277459,8304490,48971,49068,49053,49155,48999,49121,49219,49165,49115,49098,429,428,428,426,429,438,426,424,427,431,1666912,332972,436711,843706,1121474,1115698,1120656,1110860,1114419,1118963,948937,195050,245989,478271,637390,633525,636848,630318,632712,635707,1324721,1219880,812198,537796,537796,537796,537796,537796,537796,537796,747713,696048,463325,306437,306437,306437,306437,306437,306437,306437,
AFC,15785187,10063407,5721780,6772777,3850337,59929293,82948572,490774,4314,5961418,5991551,5995992,5996685,5997182,5996525,5997005,5997644,5997703,5997588,8191921,8268162,8294536,8292574,8331103,8348405,8287953,8331031,8288519,8314368,49065,49113,49026,49063,49112,49128,49130,49051,49061,49025,427,436,430,431,433,429,427,440,428,433,1100266,1430615,1192947,1046433,965220,914217,871243,860795,841593,840078,623274,813436,678622,595173,549530,520644,495058,489931,478227,477885,220053,462165,608321,695943,749798,782681,800393,812473,818297,822653,124654,262410,345652,395556,426350,445208,455178,462128,465347,467854,
AMBP,15420329,9835889,5584440,6552262,3717587,59486324,81978947,490949,4302,5523244,5990317,5996596,5995754,5997050,5996720,5995931,5996862,5996885,5996965,7290116,8285081,8286558,8245450,8311411,8344029,8322398,8305408,8295197,8293299,49286,49081,49038,49116,49014,49055,49009,49136,49079,49135,433,435,430,428,427,429,429,440,427,424,665276,1520382,1243153,1069760,982252,926353,884838,860068,845664,838143,361805,867558,708674,608665,559643,527975,503673,489179,480777,476491,133135,410584,577097,675629,736953,774833,796834,809480,816716,821001,72441,231464,326906,383257,418534,440422,453072,460293,464389,466809,
