budget_function,PMU_counter_used_budget,PMU_counter_used_budget_r,PMU_counter_used_budget_w,total_calc_r,total_calc_w,total_cycles,total_instructions,total_cache_misses,total_mispredicts,cycles[0],cycles[1],cycles[2],cycles[3],cycles[4],cycles[5],cycles[6],cycles[7],cycles[8],cycles[9],instructions[0],instructions[1],instructions[2],instructions[3],instructions[4],instructions[5],instructions[6],instructions[7],instructions[8],instructions[9],cache_misses[0],cache_misses[1],cache_misses[2],cache_misses[3],cache_misses[4],cache_misses[5],cache_misses[6],cache_misses[7],cache_misses[8],cache_misses[9],mispredicts[0],mispredicts[1],mispredicts[2],mispredicts[3],mispredicts[4],mispredicts[5],mispredicts[6],mispredicts[7],mispredicts[8],mispredicts[9],used_budget_read[0],used_budget_read[1],used_budget_read[2],used_budget_read[3],used_budget_read[4],used_budget_read[5],used_budget_read[6],used_budget_read[7],used_budget_read[8],used_budget_read[9],used_budget_write[0],used_budget_write[1],used_budget_write[2],used_budget_write[3],used_budget_write[4],used_budget_write[5],used_budget_write[6],used_budget_write[7],used_budget_write[8],used_budget_write[9],calculated_read[0],calculated_read[1],calculated_read[2],calculated_read[3],calculated_read[4],calculated_read[5],calculated_read[6],calculated_read[7],calculated_read[8],calculated_read[9],calculated_write[0],calculated_write[1],calculated_write[2],calculated_write[3],calculated_write[4],calculated_write[5],calculated_write[6],calculated_write[7],calculated_write[8],calculated_write[9],
EWMA_v2,24697228,15270568,9426660,9803196,6051006,59985672,83590738,492528,1125,6026470,5987126,5996158,5996004,5996945,5996485,5996372,5996517,5996948,5996647,8283598,8331079,8336763,8357325,8307835,8357766,8346184,8414615,8428346,8427227,49437,49349,49257,49383,49284,49343,49378,49025,49119,48953,246,151,119,99,89,85,84,84,84,84,1515483,1522443,1523262,1526679,1518376,1526698,1524761,1536162,1538445,1538259,935522,939503,940078,942346,936830,942354,941076,948676,950200,950075,303096,546965,742224,899115,1022967,1123713,1203922,1270370,1323985,1366839,187104,337583,458082,554934,631313,693521,743032,784160,817368,843909,
SW_v2,52785547,32032237,20753310,26998172,17522442,113653224,190832760,492504,978,5646072,5991495,5995183,5995530,12001311,12001329,12000922,18006935,18006926,18007521,7640149,8360404,8354382,8440832,20363477,20328833,20327311,32287309,32338940,32391123,49393,49329,49413,48991,49076,49327,49342,49364,49302,48967,104,94,89,86,109,104,95,98,100,99,290497,1527161,1526129,1540529,3528325,3522591,3522279,5516270,5524891,5533565,268987,942681,941989,951590,2277030,2273190,2272976,3602525,3608270,3614072,290497,908829,1114596,1531273,2198328,2863815,3524398,4187047,4854480,5524909,268987,605834,717886,945420,1390203,1833937,2274399,2716230,3161257,3608289,
AFC_v2,22670055,13959295,8710760,8655557,5427175,71957970,107372495,493722,885,17990225,5992893,5996582,5997096,5996604,5996767,5997094,5996771,5997074,5996864,32175885,8421495,8377719,8338919,8336994,8357047,8359220,8354945,8315306,8334965,49430,49065,49368,49446,49321,49246,49462,49444,49519,49421,98,91,90,87,87,87,86,86,86,87,222972,1537337,1530015,1523546,1523222,1526560,1526934,1526216,1519598,1522895,232037,949480,944585,940265,940048,942281,942521,942054,937641,939848,44594,343142,580516,769122,919942,1041265,1138398,1215961,1276688,1325929,46407,227021,370533,484479,575592,648929,707647,754528,791150,820889,
LR_v2,73003999,44165006,28838993,46930263,30645014,150022864,263362466,492622,937,5966012,5993523,12001175,18010244,18009042,18009138,18009240,18008353,18008282,18007855,8267299,8346787,20335051,32325496,32409731,32334871,32296216,32348586,32325407,32373022,49298,49380,49411,49329,49030,49316,49279,49298,48982,49299,94,87,92,100,101,94,94,92,93,90,435932,1524867,3523568,5522599,5536625,5524140,5517705,5526473,5522581,5530516,361652,941152,2273845,3606779,3616138,3607809,3603489,3609348,3606736,3612045,653898,2069334,4522918,6522114,5543638,5517898,5514488,5530857,5520635,5534483,542478,1230902,2940191,4273246,3620817,3603645,3601329,3612277,3605430,3614699,
AMBP_v2,22448645,13826473,8622172,6486701,4057935,71541282,106631546,492998,890,17570557,5993794,5995499,5995882,5997859,6000030,5997406,5996859,5996381,5997015,31450856,8226709,8356871,8367524,8334956,8318077,8381049,8390723,8349812,8454969,49176,49330,49290,49383,49441,49337,49251,49292,49430,49068,96,92,90,89,88,90,87,86,86,86,92546,1505016,1526582,1528321,1522899,1520075,1530586,1532172,1525377,1542899,145081,927962,942273,943460,939822,937949,944961,946011,941487,953166,16730,282948,478506,619622,720249,792192,845883,884826,911642,934103,26186,185886,303446,388303,448745,491926,524279,547762,563856,577546,
PIC_v2,83420612,50425411,32995201,13850072762,13839297321,167709877,298563932,492532,915,5628887,18005940,18009583,18009612,18008663,18009098,18009788,18009261,18009795,18009250,7626929,32288869,32278416,32377805,32359774,32324656,32362733,32335987,32302737,32306026,49291,49449,49403,49066,49276,49371,49242,48993,49162,49279,91,95,91,91,92,91,92,90,91,91,721033,5516471,5514744,5531296,5528250,5522430,5528784,5524309,5518768,5519326,533841,3602678,3601506,3612559,3610488,3606638,3610858,3607889,3604181,3604563,429140936,774412772,1050629896,1271606905,1448387903,1589811538,1702951716,1793462964,1865870854,1923797278,429103497,774000062,1049917080,1270652905,1447241151,1588510978,1701527683,1791940453,1864269928,1922133584,
EWMA,15418744,9533780,5884964,6501870,4013646,59962993,83641937,492724,874,5993513,5994377,5996901,5997584,5996310,5997851,5996526,5996265,5996569,5997097,8307863,8310246,8326987,8415074,8430601,8420573,8402710,8353705,8367323,8306855,49272,49323,49270,49065,49195,49373,49180,49350,49348,49348,95,88,88,87,86,86,86,86,86,86,1518391,1215128,1035599,940343,874042,830547,802779,780316,775670,760965,936859,749726,639111,581033,540090,513040,495700,481426,478772,469207,303678,485968,595894,664783,706634,731416,745688,752613,757224,757972,187371,299842,367695,410362,436307,451653,460462,464654,467477,467823,
SW,14924787,9228148,5696639,6540183,4037007,59944222,83636496,492599,863,5995718,5993986,5994981,5995188,5995824,5993804,5994024,5993175,5994051,5993471,8411440,8346332,8343911,8346391,8376243,8376736,8349134,8369664,8285186,8431459,49049,49287,49435,49377,49235,49310,49263,49292,49294,49057,87,87,86,87,86,86,86,86,86,86,1535639,291239,401369,782048,1038246,1038295,1033708,1037125,1023058,1047421,948322,181631,246614,482245,640933,640968,637908,640174,630796,647048,1233551,1123019,742749,491552,491552,491552,491552,491552,491552,491552,759454,694218,458856,303497,303497,303497,303497,303497,303497,303497,
AFC,14997460,9273664,5723796,6241893,3852372,59906582,83469012,492288,868,5940206,5992787,5996318,5996940,5997232,5996019,5996632,5997199,5996254,5996995,8215627,8363425,8367989,8363081,8341841,8334769,8387615,8370400,8380132,8344133,49261,49234,49366,49230,49287,49378,48999,49103,49091,49339,92,88,86,86,86,86,86,86,86,86,1011670,1325321,1101489,965759,881415,832491,812860,791209,782109,769341,623289,818361,680108,596216,543952,513702,502066,488472,482902,474728,202334,426931,561842,642625,690383,718804,737615,748333,755088,757938,124657,263397,346739,396634,426097,443618,455307,461940,466132,467851,
AMBP,14718031,9102037,5615994,6067806,3742962,59570634,82989156,492204,863,5606918,5990764,5996366,5996027,5996871,5997169,5996396,5997044,5996254,5996825,7566573,8335973,8384996,8424870,8417563,8346163,8390151,8369995,8367804,8385068,49329,49297,48961,48968,49132,49179,49280,49332,49348,49378,90,85,86,86,86,86,86,86,86,86,637128,1395578,1150097,1002982,908144,840301,816484,792951,781137,777235,386825,862507,710930,620076,561179,518580,504260,489500,482202,479935,127505,381119,534914,628527,684450,715620,735792,747223,754005,758651,77445,234457,329751,387816,422488,441706,454216,461272,465458,468353,
