budget_function,PMU_counter_used_budget,PMU_counter_used_budget_r,PMU_counter_used_budget_w,total_calc_r,total_calc_w,total_cycles,total_instructions,total_cache_misses,total_mispredicts,cycles[0],cycles[1],cycles[2],cycles[3],cycles[4],cycles[5],cycles[6],cycles[7],cycles[8],cycles[9],instructions[0],instructions[1],instructions[2],instructions[3],instructions[4],instructions[5],instructions[6],instructions[7],instructions[8],instructions[9],cache_misses[0],cache_misses[1],cache_misses[2],cache_misses[3],cache_misses[4],cache_misses[5],cache_misses[6],cache_misses[7],cache_misses[8],cache_misses[9],mispredicts[0],mispredicts[1],mispredicts[2],mispredicts[3],mispredicts[4],mispredicts[5],mispredicts[6],mispredicts[7],mispredicts[8],mispredicts[9],used_budget_read[0],used_budget_read[1],used_budget_read[2],used_budget_read[3],used_budget_read[4],used_budget_read[5],used_budget_read[6],used_budget_read[7],used_budget_read[8],used_budget_read[9],used_budget_write[0],used_budget_write[1],used_budget_write[2],used_budget_write[3],used_budget_write[4],used_budget_write[5],used_budget_write[6],used_budget_write[7],used_budget_write[8],used_budget_write[9],calculated_read[0],calculated_read[1],calculated_read[2],calculated_read[3],calculated_read[4],calculated_read[5],calculated_read[6],calculated_read[7],calculated_read[8],calculated_read[9],calculated_write[0],calculated_write[1],calculated_write[2],calculated_write[3],calculated_write[4],calculated_write[5],calculated_write[6],calculated_write[7],calculated_write[8],calculated_write[9],
EWMA_v2,34288455,21522947,12765508,13835603,8205171,59960434,116476691,243,28811,6023397,5982913,5993486,5994349,5993784,5994236,5995059,5993758,5994559,5994893,11618208,11601729,11641497,11651113,11650664,11660433,11661963,11660064,11665542,11665478,114,16,15,14,14,14,14,14,14,14,3993,3369,3018,2835,2763,2631,2599,2565,2523,2515,2151991,2146643,2151836,2152683,2152369,2153382,2153529,2153024,2153760,2153730,1275708,1272051,1276049,1276793,1276633,1277490,1277634,1277336,1277931,1277883,430398,773647,1049284,1269963,1446444,1587831,1700970,1791380,1863856,1921830,255141,458523,622028,752981,857711,941666,1008859,1062554,1105629,1140079,
SW_v2,34782269,21681973,13100296,18806627,11370299,65407723,127560095,165,24768,5456225,5990961,5993858,5993512,5993761,5994527,5995849,5995823,5996499,11996708,10580849,11658933,11664150,11661877,11667657,11668200,11669667,11672053,11671787,23644922,29,21,15,14,14,14,14,14,15,15,2534,2491,2520,2505,2445,2465,2453,2441,2464,2450,301372,2152512,2153528,2153151,2153769,2153984,2154129,2154382,2154563,4150583,267523,1277073,1277742,1277474,1277952,1278056,1278159,1278415,1278466,2609436,301372,1226942,1535804,2153064,2153483,2153635,2153961,2154165,2154358,2819843,267523,772298,940779,1277430,1277723,1277827,1278056,1278210,1278347,1722106,
AFC_v2,33610271,20968115,12642156,13339130,8093621,65960953,128678180,165,24420,12014586,5989862,5994293,5995045,5994017,5994503,5995228,5993935,5994525,5994959,23672348,11655825,11668443,11669662,11666834,11669517,11670261,11667093,11669658,11668539,28,18,16,15,15,14,15,15,15,14,2535,2458,2452,2434,2420,2431,2415,2406,2424,2445,1585699,2151784,2153929,2153919,2153545,2153973,2154006,2153421,2153952,2153887,1140619,1276739,1278083,1278209,1277909,1278195,1278225,1277879,1278186,1278112,317139,684068,978040,1213215,1401281,1551819,1672256,1768489,1845581,1907242,228123,437846,605893,740356,847866,933931,1002789,1057807,1101882,1137128,
LR_v2,81492779,49710021,31782758,52785379,33754286,149606781,295594905,156,24492,5565507,5991899,11999882,18007874,18007457,18008545,18004883,18005444,18007469,18007821,10804113,11662942,23650662,35640001,35641438,35641690,35634652,35636563,35640929,35641915,30,15,16,14,13,14,13,14,14,13,2459,2451,2451,2466,2436,2444,2470,2453,2436,2426,352808,2152963,4151549,6150503,6150573,6150717,6149650,6149908,6150634,6150716,295100,1277493,2610136,3942946,3943080,3943115,3942305,3942510,3943011,3943062,529212,3053040,5150842,7149980,6150608,6150789,6149117,6150037,6150997,6150757,442650,1768689,3276457,4609351,3943147,3943132,3941900,3942612,3943261,3943087,
AMBP_v2,31097671,19460666,11637005,9133444,5474950,71443335,139619108,163,24189,17495898,5989449,5994375,5996125,5992904,5994719,5995619,5993543,5994696,5996007,34608531,11656722,11671328,11670792,11665275,11670042,11669863,11664328,11671390,11670837,28,22,15,14,14,14,14,14,14,14,2478,2411,2392,2405,2401,2431,2424,2433,2404,2410,78003,2151826,2154069,2154054,2153083,2154138,2153975,2153258,2154150,2154110,135357,1276718,1278323,1278254,1277682,1278197,1278203,1277630,1278333,1278308,14112,397488,673923,872954,1016081,1119322,1193626,1246996,1285583,1313359,24435,247401,408226,524007,607267,667307,710537,741559,764021,780190,
PIC_v2,92400119,56277334,36122785,13853727358,13841248820,167555166,331432042,148,24203,5490832,18004844,18007261,18007348,18007625,18007555,18007409,18007481,18007389,18007422,10654346,35637361,35641134,35642363,35642854,35643042,35643160,35642952,35643218,35641612,28,15,14,13,13,13,13,13,13,13,2443,2427,2419,2423,2418,2418,2401,2421,2407,2426,921603,6149871,6150504,6150741,6150776,6150823,6150688,6150848,6150812,6150668,635390,3942556,3942966,3943097,3943125,3943183,3943119,3943135,3943172,3943042,429181050,774571543,1050884064,1271934129,1448774188,1590246244,1703423862,1793965988,1866399682,1924346608,429123807,774084286,1050052751,1270827549,1447447393,1588743280,1701779977,1792209338,1864552834,1922427605,
EWMA,21423212,13445002,7978210,9163240,5437451,59939799,116687046,142,24187,5991379,5993673,5994080,5994404,5994423,5994315,5994532,5994371,5994176,5994446,11664309,11669032,11668731,11669258,11669451,11668078,11670113,11669995,11668488,11669591,14,15,15,14,14,14,14,14,14,14,2411,2413,2407,2428,2434,2415,2424,2418,2408,2429,2153039,1723159,1464606,1309778,1216660,1160396,1127399,1107217,1094826,1087922,1277544,1022606,869098,777213,721928,688610,669028,657022,649613,645548,430607,689117,844214,937326,993192,1026632,1046785,1058871,1066062,1070434,255508,408927,500961,556211,589354,609205,621169,628339,632593,635184,
SW,20704907,12994732,7710175,9225074,5473904,59921411,116624652,142,24398,5992067,5992969,5994156,5991837,5992794,5993028,5990751,5991226,5992121,5990462,11661787,11666135,11667666,11659176,11665077,11664336,11658298,11661716,11662644,11657817,14,15,15,14,14,14,14,14,14,14,2420,2440,2420,2454,2453,2438,2451,2452,2425,2445,2152629,360541,598392,1115249,1461882,1461772,1460836,1461378,1461399,1460654,1277229,214235,355020,661582,867379,867284,866651,867052,867123,866620,1792899,1555230,1037187,691394,691394,691394,691394,691394,691394,691394,1063574,922882,615495,410279,410279,410279,410279,410279,410279,410279,
AFC,20778158,13042601,7735557,8767186,5198567,59626057,116049493,164,24263,5679004,5991106,5994410,5994516,5994440,5994766,5994399,5994516,5994305,5994595,11032159,11661713,11668672,11670291,11670108,11668006,11669114,11670708,11667748,11670974,30,21,15,14,14,14,14,14,14,14,2463,2447,2430,2418,2416,2435,2433,2406,2408,2407,1356628,1881483,1560427,1367330,1251127,1181336,1139690,1114720,1099092,1090768,797339,1117845,926926,811914,742833,701178,676395,661613,652227,647287,271325,593356,786770,902882,972531,1014292,1039371,1054440,1063370,1068849,159467,351142,466298,535421,576903,601758,616685,625670,630981,634242,
AMBP,20410997,12814008,7596989,8543646,5063271,59415153,115600210,163,24997,5470621,5990349,5994099,5994466,5994343,5994109,5994275,5994448,5994129,5994314,10616533,11659593,11668074,11668923,11661270,11661699,11666493,11667309,11663571,11666745,28,22,15,14,14,14,14,14,14,14,2452,2457,2418,2441,2649,2569,2504,2486,2526,2495,909869,1970414,1614041,1399492,1269436,1192290,1146450,1118673,1101437,1091906,527149,1171589,959277,831321,753744,707740,680555,664031,653581,648002,182053,539725,754588,883568,960741,1007050,1034930,1051678,1061629,1067684,105509,318725,446835,523732,569734,597335,613979,623989,629907,633526,
