budget_function,PMU_counter_used_budget,PMU_counter_used_budget_r,PMU_counter_used_budget_w,total_calc_r,total_calc_w,total_cycles,total_instructions,total_cache_misses,total_mispredicts,cycles[0],cycles[1],cycles[2],cycles[3],cycles[4],cycles[5],cycles[6],cycles[7],cycles[8],cycles[9],instructions[0],instructions[1],instructions[2],instructions[3],instructions[4],instructions[5],instructions[6],instructions[7],instructions[8],instructions[9],cache_misses[0],cache_misses[1],cache_misses[2],cache_misses[3],cache_misses[4],cache_misses[5],cache_misses[6],cache_misses[7],cache_misses[8],cache_misses[9],mispredicts[0],mispredicts[1],mispredicts[2],mispredicts[3],mispredicts[4],mispredicts[5],mispredicts[6],mispredicts[7],mispredicts[8],mispredicts[9],used_budget_read[0],used_budget_read[1],used_budget_read[2],used_budget_read[3],used_budget_read[4],used_budget_read[5],used_budget_read[6],used_budget_read[7],used_budget_read[8],used_budget_read[9],used_budget_write[0],used_budget_write[1],used_budget_write[2],used_budget_write[3],used_budget_write[4],used_budget_write[5],used_budget_write[6],used_budget_write[7],used_budget_write[8],used_budget_write[9],calculated_read[0],calculated_read[1],calculated_read[2],calculated_read[3],calculated_read[4],calculated_read[5],calculated_read[6],calculated_read[7],calculated_read[8],calculated_read[9],calculated_write[0],calculated_write[1],calculated_write[2],calculated_write[3],calculated_write[4],calculated_write[5],calculated_write[6],calculated_write[7],calculated_write[8],calculated_write[9],
EWMA_v2,29672481,25798265,3874216,16380728,2484805,59976618,57432343,732999,28250,6025807,5987525,5990690,5995921,5994518,5995631,5997944,5999745,5990866,5997971,5198151,4548105,7222865,5664072,5573628,5695161,5666594,4815529,7315073,5733165,72227,65550,60184,80371,77312,83442,82901,63511,65388,82113,5801,3463,4743,2300,2203,1966,1968,1575,2669,1562,2291409,2028621,3416061,2502279,2456018,2513196,2497241,2128183,3442105,2523152,408376,326072,427595,387463,388498,389433,394259,334049,424749,393722,458281,772349,1301091,1541328,1724266,1882052,2005089,2029707,2312186,2354379,81675,130554,189962,229462,261269,286901,308372,313507,335755,347348,
SW_v2,80726991,69774914,10952077,63899237,10551694,143838676,165120675,1465357,69465,11797852,11997728,12000126,12002835,12002736,12000568,18009845,18008889,18008415,18009682,12349678,17759964,12815661,12424967,13429367,13584120,21646109,20061938,20286489,20762382,127842,83215,127749,126990,136941,135783,172558,176520,183696,194063,3707,1539,12168,5858,5201,4565,5518,15990,8234,6685,3560588,4531934,5955169,5730921,6196710,6257862,8995672,9416970,9463709,9665379,667726,1728061,855817,781557,835006,842012,1486070,1274080,1228994,1252754,3560588,4046261,4682564,5406008,5960933,6061831,7150081,8223501,9292117,9515353,667726,1197894,1083868,1121812,824127,819525,1054363,1200721,1329715,1251943,
AFC_v2,4321240695,4316165548,5075147,8602083082,3540680,71594827,79004580,755319,29171,17632824,5996726,5991033,5996847,5997398,5995417,5996469,6000198,5990537,5997378,26354186,4388488,7476858,5815973,5198389,5610158,5860288,4872972,7645537,5781731,98399,70804,51670,77767,78379,83046,78158,76459,56768,83869,2326,4350,7099,2753,2145,2111,2095,1572,3040,1680,4292436489,1902515,3597031,2577945,2280281,2473936,2590379,2120960,3638430,2547582,1541094,359671,441621,392962,365239,395187,400021,337842,444182,397328,4294461135,4294942870,699865,1075481,1316441,1547940,1756427,1829333,2191152,2262438,308218,318508,343130,353096,355524,363456,370769,364184,380183,383612,
LR_v2,73844387,64030273,9814114,68893683,10446518,132038675,149986014,1384599,65815,6000192,5988737,12002338,18010246,18009726,18008358,12001888,12003742,12003659,18009789,5274005,5129414,14165068,20382241,20936699,20907975,16579703,12354300,13405538,20851071,77540,77835,131440,179147,186999,193966,90976,122448,133949,190299,1403,1366,3667,16055,8513,6664,1968,11609,6499,8071,293004,2237029,6002764,9570244,9772140,9734063,4760384,5732803,6201021,9726821,227662,357650,966007,1291866,1266324,1259781,1518094,820140,841779,1264811,439506,3209041,7885631,11353984,9873088,9715025,2273545,6219012,6435130,11489721,341493,422644,1270185,1454795,1253553,1256510,1647250,471163,852598,1476327,
AMBP_v2,4318404499,4314672723,3731776,57968293,1787477,71410514,71277624,886329,30341,17446641,5994608,5996437,5996543,5997371,5995853,5997021,5995752,5994658,5995630,20350750,6742603,5287138,5397594,5405175,5806029,5460656,5485163,5734834,5607682,189271,63831,73198,80788,79075,77875,82576,77682,83355,78678,6257,794,5719,4229,2848,2615,2086,1973,2006,1814,4293191211,1980065,2335769,2393684,2385205,2571055,2403418,2413981,2529794,2468541,1644,624295,412849,383128,378146,396348,383772,377280,396818,377496,42630049,1942844,1819286,1740748,1682675,1674315,1638121,1613963,1617416,1608876,367,112636,155410,180857,198282,214105,223234,228638,236046,237902,
PIC_v2,98285421,82891268,15394153,13869419562,13828754821,168068000,211361555,1570911,74627,5975142,18007033,18009453,18011054,18011533,18011180,18009336,18011117,18010848,18011304,4871892,21263834,29613703,20510923,21232909,21301081,29586841,20509611,21182049,21288712,77789,195345,83775,179026,190723,195180,83894,179249,190812,195118,1556,6759,1685,16115,8608,6774,1709,16063,8587,6771,759757,9901024,6656316,9631671,9913985,9918390,6677272,9630625,9889662,9912566,360940,1283298,3015040,1297828,1283965,1283745,3006972,1297702,1281498,1283165,429148681,775295879,1051564696,1273174820,1450519382,1592395913,1705248914,1796121985,1868872250,1927077042,429068917,773508522,1049406555,1269781539,1446078753,1587116481,1700291308,1790489316,1862644482,1920368948,
EWMA,17466855,15067936,2398919,10181295,1630571,59958077,54542653,790842,26475,5992676,5997969,5993624,5996720,5997261,5994349,5996033,5998307,5994618,5996520,5271938,5095309,5477490,5678530,5212156,5591504,5696203,5265207,5461931,5792385,73029,77008,79097,81278,77535,78224,82705,78102,83514,80350,5710,4124,2878,2411,2041,2133,1901,1771,1771,1735,2328632,1785059,1688565,1589283,1230115,1373839,1365774,1115752,1222823,1368094,411936,277318,266744,240527,195304,215179,205624,177636,200686,207965,465726,729592,921386,1054965,1089995,1146763,1190565,1175602,1185046,1221655,82387,121373,150447,168463,173831,182100,186804,184970,188113,192083,
SW,17262838,15069815,2193023,9370000,1953644,59947584,55423110,782358,25105,5996118,5995671,5995163,5994514,5995676,5994932,5994064,5995578,5993682,5992186,5797562,5624405,5954404,5274779,5398686,5181417,5676215,5619896,5172987,5722759,82067,81116,70388,73030,80399,75592,81232,77792,77972,82770,1571,1468,931,5670,4198,2774,2406,2297,1877,1913,2552685,449812,232432,1251219,1749461,1633673,1864925,1834245,1620762,1880601,396036,62586,241266,178767,222321,204171,229555,229069,201605,227647,2021506,1758768,1078310,644488,644488,644488,644488,644488,644488,644488,317393,276844,233296,160873,160873,160873,160873,160873,160873,160873,
AFC,16861108,14453382,2407726,9774266,1594615,59892528,55160820,791312,22066,5928054,5992963,5995963,5995474,5996522,5996938,5995318,5997712,5997447,5996137,5627129,5124716,5636316,5776413,5054987,5562684,5783317,5874663,5156987,5563608,84224,77229,77889,83207,77783,82782,82696,70507,71916,83079,1932,1624,1693,1572,1314,1480,1517,989,5688,4257,1833793,1871671,1810854,1649410,1152730,1374417,1415771,840830,1155046,1348860,233464,310987,287008,251853,200871,208881,219314,315540,193846,185962,366758,667740,896362,1046971,1068122,1129381,1186659,1117494,1125004,1169775,46692,99551,137042,160004,168177,176317,184916,211040,207602,203274,
AMBP,16757270,14524488,2232782,9666493,56171857,59630216,54903813,799914,19482,5669541,5988689,5995890,5998534,5995163,5994365,5998333,5995909,5996149,5997643,5119888,5228217,5734802,5582086,5251032,5800696,5506754,5368104,5768434,5543800,73032,78511,81490,80023,81422,77847,82760,77923,83658,83248,2764,2259,2206,2134,1758,1961,1763,1613,1539,1485,1078928,2079699,1945674,1599874,1292706,1494924,1270562,1177658,1364232,1220231,157655,335611,297149,257946,209040,227333,199915,182711,182711,182711,215865,588631,860039,1008006,1064946,1150941,1174865,1175423,1213184,1214593,31611,92411,133358,158275,168428,180209,184150,18407805,18407805,18407805,
