budget_function,PMU_counter_used_budget,PMU_counter_used_budget_r,PMU_counter_used_budget_w,total_calc_r,total_calc_w,used_budget_read[0],used_budget_read[1],used_budget_read[2],used_budget_read[3],used_budget_read[4],used_budget_read[5],used_budget_read[6],used_budget_read[7],used_budget_read[8],used_budget_read[9],used_budget_write[0],used_budget_write[1],used_budget_write[2],used_budget_write[3],used_budget_write[4],used_budget_write[5],used_budget_write[6],used_budget_write[7],used_budget_write[8],used_budget_write[9],calculated_read[0],calculated_read[1],calculated_read[2],calculated_read[3],calculated_read[4],calculated_read[5],calculated_read[6],calculated_read[7],calculated_read[8],calculated_read[9],calculated_write[0],calculated_write[1],calculated_write[2],calculated_write[3],calculated_write[4],calculated_write[5],calculated_write[6],calculated_write[7],calculated_write[8],calculated_write[9],
EWMA,21314636,13166059,8148577,8934438,5515131,1878906,1750793,1478572,1313168,1214026,1154209,1118680,1097107,1084052,1076546,1076012,1108503,931663,824201,759790,720896,697876,683832,675320,670484,375781,650783,816340,915705,975369,1011137,1032645,1045537,1053240,1057901,215202,393862,501422,565977,604739,627970,641951,650327,655325,658356,
SW,20825179,12835798,7989381,9143079,5692384,2129627,391151,579612,1095789,1440152,1440095,1439910,1439885,1439779,1439798,1325733,245064,360257,681763,896220,896193,896077,896071,895987,896016,1737941,1549718,1033463,688851,688851,688851,688851,688851,688851,688851,1080265,965238,643685,429028,429028,429028,429028,429028,429028,429028,
AFC,20997502,12941599,8055903,8713362,5423799,1430880,1842486,1532344,1345458,1233102,1165799,1125500,1101272,1086737,1078021,890126,1147033,953979,837633,767621,725728,700640,685562,676503,671078,286176,597438,784419,896626,963921,1004296,1028536,1043083,1051813,1057054,178025,371826,488256,558131,600029,625168,640262,649322,654758,658022,
AMBP,20635997,12719773,7916224,8495682,5286891,993560,1929479,1584661,1376753,1252129,1177129,1132333,1105186,1089127,1079416,615066,1201662,986844,857274,779629,732841,704962,687981,678017,671948,198792,544929,752875,877650,952545,997461,1024435,1040585,1050293,1056117,123093,338806,468413,546185,592873,620866,637685,647744,653798,657428,
PIC,16391140,10119180,6271960,4281812340,4286813730,1011918,1011918,1011918,1011918,1011918,1011918,1011918,1011918,1011918,1011918,627196,627196,627196,627196,627196,627196,627196,627196,627196,627196,428181234,428181234,428181234,428181234,428181234,428181234,428181234,428181234,428181234,428181234,428681373,428681373,428681373,428681373,428681373,428681373,428681373,428681373,428681373,428681373,
