budget_function,PMU_counter_used_budget,PMU_counter_used_budget_r,PMU_counter_used_budget_w,total_calc_r,total_calc_w,used_budget_read[0],used_budget_read[1],used_budget_read[2],used_budget_read[3],used_budget_read[4],used_budget_read[5],used_budget_read[6],used_budget_read[7],used_budget_read[8],used_budget_read[9],used_budget_write[0],used_budget_write[1],used_budget_write[2],used_budget_write[3],used_budget_write[4],used_budget_write[5],used_budget_write[6],used_budget_write[7],used_budget_write[8],used_budget_write[9],calculated_read[0],calculated_read[1],calculated_read[2],calculated_read[3],calculated_read[4],calculated_read[5],calculated_read[6],calculated_read[7],calculated_read[8],calculated_read[9],calculated_write[0],calculated_write[1],calculated_write[2],calculated_write[3],calculated_write[4],calculated_write[5],calculated_write[6],calculated_write[7],calculated_write[8],calculated_write[9],
EWMA,24930311,21901411,3028900,15137154,1921508,3223337,3003937,2537431,2308526,2112877,1989632,1947802,1926193,1038077,1813599,209377,408572,326600,290602,252651,250568,237191,228384,675399,149556,644667,1116521,1400703,1582267,1688389,1748637,1788470,1816014,1660426,1691060,41875,115214,157491,184113,197820,208369,214133,216983,308666,276844,
SW,24256048,21199143,3056905,15934783,1931584,3655915,683566,1034058,1905519,2469629,1794698,2263737,2445818,2448783,2497420,440966,104277,115223,225268,295842,670090,309494,302769,293470,299506,3007457,2682148,1791180,1207714,1207714,1207714,1207714,1207714,1207714,1207714,342277,331360,220155,148256,148256,148256,148256,148256,148256,148256,
AFC,24685197,21785939,2899258,14523652,1994222,2206949,3273921,2689598,2335222,1454491,1949828,2044235,1962318,1955113,1914264,265226,393377,324389,282637,641790,181187,192998,196832,212727,208095,441389,1007895,1344235,1542432,1524844,1609840,1696719,1749838,1790893,1815567,53045,121111,161766,185940,277110,257926,244941,235320,230802,226261,
AMBP,24268652,21470891,2797761,14200867,154659263,1612255,3372592,2746425,1700046,2098549,2130622,2015652,1990528,1932028,1872194,195180,406056,331898,673927,198450,198450,198450,198450,198450,198450,322531,932543,1295319,1376264,1520721,1642701,1717291,1771938,1803956,1817603,39116,112504,156382,259891,25681895,25681895,25681895,25681895,25681895,25681895,
PIC,20113900,15668690,4445210,4274597980,4289188510,1566869,1566869,1566869,1566869,1566869,1566869,1566869,1566869,1566869,1566869,444521,444521,444521,444521,444521,444521,444521,444521,444521,444521,427459798,427459798,427459798,427459798,427459798,427459798,427459798,427459798,427459798,427459798,428918851,428918851,428918851,428918851,428918851,428918851,428918851,428918851,428918851,428918851,
