budget_function,PMU_counter_used_budget,PMU_counter_used_budget_r,PMU_counter_used_budget_w,total_calc_r,total_calc_w,total_cycles,total_instructions,total_cache_misses,total_mispredicts,cycles[0],cycles[1],cycles[2],cycles[3],cycles[4],cycles[5],cycles[6],cycles[7],cycles[8],cycles[9],instructions[0],instructions[1],instructions[2],instructions[3],instructions[4],instructions[5],instructions[6],instructions[7],instructions[8],instructions[9],cache_misses[0],cache_misses[1],cache_misses[2],cache_misses[3],cache_misses[4],cache_misses[5],cache_misses[6],cache_misses[7],cache_misses[8],cache_misses[9],mispredicts[0],mispredicts[1],mispredicts[2],mispredicts[3],mispredicts[4],mispredicts[5],mispredicts[6],mispredicts[7],mispredicts[8],mispredicts[9],used_budget_read[0],used_budget_read[1],used_budget_read[2],used_budget_read[3],used_budget_read[4],used_budget_read[5],used_budget_read[6],used_budget_read[7],used_budget_read[8],used_budget_read[9],used_budget_write[0],used_budget_write[1],used_budget_write[2],used_budget_write[3],used_budget_write[4],used_budget_write[5],used_budget_write[6],used_budget_write[7],used_budget_write[8],used_budget_write[9],calculated_read[0],calculated_read[1],calculated_read[2],calculated_read[3],calculated_read[4],calculated_read[5],calculated_read[6],calculated_read[7],calculated_read[8],calculated_read[9],calculated_write[0],calculated_write[1],calculated_write[2],calculated_write[3],calculated_write[4],calculated_write[5],calculated_write[6],calculated_write[7],calculated_write[8],calculated_write[9],
EWMA_v2,25800994,16455048,9345946,10579311,6008849,59989369,82341470,493825,5931,6027229,5987598,5994263,5996676,5996621,5996395,5997582,5997427,5997104,5998474,8123913,8243652,8332581,8154154,8290468,8271080,8167845,8299930,8295953,8161894,49698,49198,49122,49673,49214,49183,49790,49167,49215,49565,726,633,585,575,566,563,570,588,562,563,1628004,1647166,1661783,1632054,1654760,1651523,1634341,1656377,1655680,1633360,923545,935633,945407,925566,940695,938538,927062,941767,941311,926422,325600,589913,804287,969840,1106824,1215763,1299478,1370857,1427821,1468928,184709,334893,456995,550709,628706,690672,737950,778713,811232,834270,
SW_v2,30694950,19253726,11441224,16184992,9585326,71802620,106457112,491737,5742,5824229,5994270,5997364,5996663,5996338,5995798,5998161,5996880,12000610,12002307,7880051,8336875,8218774,8265889,8277686,8331531,8294864,8321473,20243256,20286713,49181,49136,49224,49174,49184,49177,49093,49156,49217,49195,584,581,577,578,566,575,568,567,569,577,367590,1662494,1642611,1650436,1652384,1661422,1655245,1659686,3647294,3654564,310959,945874,932773,937964,939270,945293,941203,944148,2269450,2274290,367590,1015042,1224232,1651847,1648477,1654747,1656350,1658784,2320742,2987181,310959,628417,729869,938870,936669,940842,941922,943548,1384934,1829296,
AFC_v2,24830039,15724693,9105346,9916576,5786580,65879507,94407228,493413,4477,11907651,5994635,5996928,5996925,5997089,5997403,5995933,5997733,5997710,5997500,19991754,8281705,8218479,8349020,8273098,8219449,8277742,8301304,8223969,8270708,49493,49104,49600,49182,49202,49665,49115,49224,49619,49209,583,451,440,431,428,429,434,426,430,425,868336,1652958,1642419,1664114,1651476,1642548,1652292,1656179,1643280,1651091,662317,939614,932613,947067,938617,932671,939158,941754,933175,938360,173667,469525,704103,896105,1047179,1166252,1263460,1342003,1402258,1452024,132463,293893,421637,526723,609101,673815,726883,769857,802520,829688,
LR_v2,74006132,45242762,28763370,48067869,30565820,149936083,262251819,491289,4365,5881598,5992456,12002127,18007315,18009714,18009525,18007448,18009447,18007028,18009425,8061064,8219341,20293171,32225532,32269505,32238348,32249889,32196663,32240323,32257983,49110,49136,49088,49112,49080,49133,49166,49152,49118,49194,431,438,433,446,452,434,435,432,432,432,414201,1642526,3655487,5644873,5652256,5646974,5648926,5639997,5647305,5650217,335461,932682,2274868,3601356,3606235,3602743,3604061,3598076,3602985,3604903,621301,2256688,4661967,6639566,5655947,5644333,5649902,5635533,5650959,5651673,503191,1231292,2945961,4264600,3608674,3600997,3604720,3595084,3605439,3605862,
AMBP_v2,23709638,15052479,8657159,7079509,4086425,71666170,106356919,491283,4322,17697261,5993519,5996667,5996353,5996535,5997538,5996958,5996484,5997674,5997181,31700041,8229668,8374008,8258593,8290310,8302920,8334235,8262075,8347586,8257483,49097,49168,49059,49141,49157,49081,49172,49162,49055,49191,438,440,429,428,435,434,431,431,427,429,155792,1644314,1668370,1649093,1654357,1656444,1661667,1649658,1663899,1648885,187257,933845,949892,937044,940531,941948,945432,937400,946913,936897,28114,316218,527983,676984,785212,863512,920828,959934,990654,1010070,33777,192411,309516,391518,451188,494406,526149,547559,564686,575215,
PIC_v2,84339725,51466556,32873169,13850719399,13839216898,167629292,296932402,493820,4302,5545871,18005701,18010094,18008877,18009406,18009131,18009960,18009978,18010208,18010066,7357661,32163696,32195031,32196126,32144558,32176229,32194479,32195064,32155617,32153941,49263,49356,49430,49411,49416,49423,49344,49341,49432,49404,429,431,436,431,430,435,429,427,427,427,739078,5634482,5639762,5639918,5631324,5636592,5639631,5639730,5633166,5632873,511911,3594436,3597945,3598048,3592334,3595815,3597858,3597929,3593539,3593354,429144545,774439262,1050676091,1271665586,1448455463,1589888418,1703035390,1793552987,1865965752,1923895905,429099111,773994905,1049912242,1270646132,1447232102,1588501574,1701517560,1791930363,1864259727,1922123182,
EWMA,16171207,10310816,5860391,7024341,3992140,59961498,82722467,492462,4290,5994007,5995446,5995375,5995654,5996812,5996468,5996656,5997003,5997060,5997017,8207926,8329456,8256580,8235832,8316075,8238025,8254668,8303120,8304101,8276684,49412,49158,49153,49406,49181,49171,49374,49185,49134,49288,435,429,426,428,430,426,429,426,435,426,1640669,1332785,1119708,998092,941252,883453,862009,854970,844451,833427,931429,758644,636063,566666,535808,501493,489702,486550,480420,473616,328133,529063,647192,717372,762148,786409,801529,812217,818663,821615,186285,300756,367817,407586,433230,446882,455446,461666,465416,467056,
SW,15651237,9978840,5672397,7095436,4034831,59941765,82877545,491453,4291,5996439,5994903,5995775,5996296,5994527,5993168,5993733,5993037,5991953,5991934,8304006,8346920,8237452,8244383,8307078,8320753,8264206,8314786,8279623,8258338,49137,49094,49193,49229,49072,49109,49173,49101,49133,49212,428,425,430,432,440,428,428,428,428,424,1656627,332997,431987,839523,1122360,1124617,1115166,1123633,1117746,1114184,942084,195086,242833,475458,637962,639500,633192,638828,634907,632547,1330778,1213602,807204,534836,534836,534836,534836,534836,534836,534836,751747,691870,460001,304459,304459,304459,304459,304459,304459,304459,
AFC,15689253,10005880,5683373,6736582,3826183,59926760,82400134,493920,4313,5962517,5991955,5995311,5996025,5996408,5997476,5996082,5997244,5996975,5996767,8107474,8282190,8313920,8175345,8312128,8244274,8164621,8297659,8290443,8212080,49578,49319,49202,49528,49263,49168,49779,49265,49151,49667,428,430,433,438,429,435,430,434,425,431,1089173,1435183,1197005,1026799,965855,899835,855967,862418,847371,826274,615874,816489,681329,582060,549958,511047,484876,491010,482057,468673,217834,461303,608443,692114,746862,777456,793158,807010,815082,817320,123174,261837,345735,393000,424391,441722,450352,458483,463197,464292,
AMBP,15437399,9846168,5591231,6557768,3721199,59487837,82034239,492175,4289,5523763,5990516,5996797,5994684,5997130,5997661,5996532,5996923,5996972,5996859,7289911,8322727,8271100,8279071,8306851,8278597,8360767,8292715,8308430,8324070,49315,49162,49118,49316,49177,49166,49341,49143,49055,49382,429,436,433,429,426,427,427,429,428,425,670517,1525608,1238722,1074771,979970,914721,892998,857680,848193,842988,365292,871015,705708,611984,558113,520225,509118,487593,482454,479729,134183,412468,577718,677128,737696,773101,797080,809200,816998,822196,73138,232713,327312,384246,419019,439260,453231,460103,464573,467604,
PIC,11021640,7103620,3918020,4285732570,4289873850,167712624,298007825,491512,4342,5628692,18006137,18009673,18009664,18009503,18009930,18009747,18009763,18009469,18010046,7558086,32291876,32203392,32293902,32264611,32288678,32291523,32267823,32273037,32274897,49201,49125,49198,49164,49141,49090,49088,49100,49166,49239,439,435,437,436,436,436,434,429,429,431,710362,710362,710362,710362,710362,710362,710362,710362,710362,710362,391802,391802,391802,391802,391802,391802,391802,391802,391802,391802,428573257,428573257,428573257,428573257,428573257,428573257,428573257,428573257,428573257,428573257,428987385,428987385,428987385,428987385,428987385,428987385,428987385,428987385,428987385,428987385,
