budget_function,PMU_counter_used_budget,PMU_counter_used_budget_r,PMU_counter_used_budget_w,total_calc_r,total_calc_w,total_cycles,total_instructions,total_cache_misses,total_mispredicts,cycles[0],cycles[1],cycles[2],cycles[3],cycles[4],cycles[5],cycles[6],cycles[7],cycles[8],cycles[9],instructions[0],instructions[1],instructions[2],instructions[3],instructions[4],instructions[5],instructions[6],instructions[7],instructions[8],instructions[9],cache_misses[0],cache_misses[1],cache_misses[2],cache_misses[3],cache_misses[4],cache_misses[5],cache_misses[6],cache_misses[7],cache_misses[8],cache_misses[9],mispredicts[0],mispredicts[1],mispredicts[2],mispredicts[3],mispredicts[4],mispredicts[5],mispredicts[6],mispredicts[7],mispredicts[8],mispredicts[9],used_budget_read[0],used_budget_read[1],used_budget_read[2],used_budget_read[3],used_budget_read[4],used_budget_read[5],used_budget_read[6],used_budget_read[7],used_budget_read[8],used_budget_read[9],used_budget_write[0],used_budget_write[1],used_budget_write[2],used_budget_write[3],used_budget_write[4],used_budget_write[5],used_budget_write[6],used_budget_write[7],used_budget_write[8],used_budget_write[9],calculated_read[0],calculated_read[1],calculated_read[2],calculated_read[3],calculated_read[4],calculated_read[5],calculated_read[6],calculated_read[7],calculated_read[8],calculated_read[9],calculated_write[0],calculated_write[1],calculated_write[2],calculated_write[3],calculated_write[4],calculated_write[5],calculated_write[6],calculated_write[7],calculated_write[8],calculated_write[9],
EWMA_v2,40518219,35596122,4922097,23146046,3036619,59968743,78490742,506499,42282,6022374,5989769,5992976,5994106,5994856,5994831,5994890,5994848,5994923,5995170,7216857,7624089,7656305,7784510,7762289,7726006,7780169,7827002,9892151,7221364,45306,52011,56177,52797,56013,57268,56905,56759,28278,44985,8971,5088,3719,3421,3082,2852,2536,2510,1283,8820,3472800,3650935,3653847,3708464,3694555,3674201,3694811,3714125,2856124,3476260,459181,450718,441576,448090,436730,447999,445517,442468,891003,458815,694560,1285835,1759437,2149242,2458304,2701483,2900148,3062943,3021579,3112515,91836,163612,219204,264981,299330,329063,352353,370376,474501,471363,
SW_v2,37457290,32822153,4635137,30365635,4425327,59683634,78385323,513524,38254,5739462,5990279,5994026,5994393,5994219,5994259,5994367,5994114,5994401,5994114,7300425,7662443,7780444,7688983,7758406,7781337,7793672,9775004,7218018,7626591,50736,55235,52646,58067,57156,56396,57161,28653,44704,52770,4708,3926,3319,3171,2862,2535,2512,1390,8805,5026,631678,3658323,3706559,3661098,3688331,3695762,3699303,2954777,3474735,3651587,201706,452056,438156,449418,445863,445459,444541,848804,458548,450586,631678,2145001,2665520,3675327,3685329,3681730,3694465,3449947,3376272,3360366,201706,326881,363973,446543,444479,446913,445288,579601,583964,585979,
AFC_v2,37154649,32618085,4536564,20265068,2805092,59798490,78645377,516295,36999,5847966,5992060,5994827,5994650,5995149,5994914,5994623,5994831,5994584,5994886,7458028,7820576,7688441,7755612,7779981,7792801,9845422,7218372,7624475,7661669,55645,50915,57327,57306,56636,56642,28524,45211,51964,56125,3643,3417,3081,2858,2540,2512,1335,8865,5039,3709,448754,3725770,3660940,3687340,3694783,3699233,2918796,3475109,3650946,3656414,95977,445622,441879,446309,445333,444564,866256,458486,450485,441653,89750,816954,1385751,1846068,2215811,2512495,2593755,2770025,2946209,3088250,19195,104480,171959,226829,270529,305336,417520,425713,430667,432864,
LR_v2,69464827,59799470,9665357,63366470,10120027,108005785,147192005,864712,62633,6007585,5991883,12000726,12000787,12000988,12000825,12000842,12000811,12000261,12001077,7792592,7778248,15542850,17763289,14864614,15457652,15576006,15622290,21935469,14858995,53441,54476,114148,84990,98007,109411,110876,112887,28232,98244,3435,3103,5379,3761,13808,7133,5946,5070,1221,13777,873850,3702629,7386688,6553528,7136474,7371320,7410768,7417815,4812396,7134002,266089,438502,891503,1344517,909643,890251,883788,898397,2233324,909343,1310775,5117018,9228717,6136948,7427947,7488743,7430492,7421338,3509687,8294805,399133,524708,1118003,1571024,692206,880555,880557,905701,2900787,247353,
AMBP_v2,4327294436,4322509755,4784681,60185611,2303272,59369291,77830732,515321,36914,5418609,5991768,5994885,5994890,5994836,5995076,5994667,5994820,5994548,5995192,6990252,7661096,7804359,7796548,7784179,7769396,9513532,7218728,7626373,7666269,48388,56761,53522,55313,56457,58209,33787,44841,52451,55592,3412,3363,3191,2891,2542,2481,1493,8816,5017,3708,4290258109,3650785,3714225,3706938,3698173,3686364,3010123,3475041,3651294,3658703,399059,448599,447129,444614,443840,447758,802957,458371,450524,441830,42102091,1524820,1766430,1939077,2061806,2148045,2088414,2129165,2190231,2235532,71901,132516,175894,206674,228696,245257,321117,313710,306964,300543,
PIC_v2,111181923,96467364,14714559,13878355124,13828198576,167947801,226300472,1382284,99462,5871669,18006195,18007939,18009162,18008752,18008533,18009006,18008867,18008591,18009087,7647764,23275766,29704566,22566500,23373197,25616509,22565128,23366601,25616905,22567536,50775,171548,85039,153601,165288,141924,153303,165695,141915,153196,3349,8487,3820,17497,9368,6253,17532,9365,6259,17532,1656343,11070612,8599346,10813444,11125716,10224708,10812771,11122687,10227219,10814518,389444,1331977,2658020,1352107,1332637,1806975,1352119,1332029,1806864,1352387,429327998,775673250,1052255198,1273963576,1451392733,1593155857,1706683969,1797568442,1870096927,1928237174,429074618,773522819,1049346588,1269744421,1446058793,1587205159,1700031280,1790288159,1862588629,1920338110,
EWMA,25500280,22497168,3003112,15192010,2108889,59943464,78996996,517377,35794,5991811,5993594,5994670,5994676,5994917,5994661,5994794,5994731,5994818,5994792,7781107,7798849,9852109,7222684,7625198,7660068,7781046,7771249,7726121,7778565,56989,56533,27926,45152,52832,55542,53117,55616,56703,56967,2543,2514,1325,8817,5007,3706,3418,3094,2838,2532,3695176,2962662,1724762,2185017,2180417,2043314,2007934,1938618,1877706,1881562,445395,355178,727797,199457,203001,202984,216699,209251,222019,221331,739035,1183760,1291960,1470571,1612540,1698694,1760542,1796157,1812466,1826285,89079,142298,259397,247409,238527,231418,228474,224629,224107,223551,
SW,25024279,20602689,4421590,16318381,5163180,59934126,78502498,506517,41861,5994685,5992795,5993647,5993650,5993764,5993574,5993292,5993282,5993034,5992403,7220949,7625569,7658464,7779751,7770525,7733807,7779566,7820152,9895128,7218587,45216,52432,55574,53025,55715,56546,57337,56843,28387,45442,8744,5017,3704,3420,3095,2842,2538,2513,1271,8717,3475531,924051,1224417,1831226,2371877,2350932,2367723,2384577,1524765,2147590,458622,458622,458622,458622,458622,458622,458622,458622,376307,376307,2727132,2430628,1874666,1326565,1326565,1326565,1326565,1326565,1326565,1326565,516318,516318,516318,516318,516318,516318,516318,516318,516318,516318,
AFC,24235284,21181805,3053479,15923611,2088712,59944750,78929048,516910,36895,5991665,5994386,5994742,5995004,5994752,5994981,5994676,5995118,5994596,5994830,7641257,7801232,7740541,7729839,7786259,7826560,9885384,7221481,7628640,7667855,56556,51509,57040,57078,56835,56665,28321,45434,52160,55312,3700,3428,3065,2867,2539,2509,1280,8785,5017,3705,3186020,2710137,2337437,2131312,2035255,1977148,1082669,1831532,1970659,1919636,441429,359941,294192,275784,252118,237267,674968,154379,176331,187070,1006075,1346887,1544997,1662260,1736859,1784916,1644467,1681880,1739635,1775635,88285,142616,172931,193501,205224,211632,304299,274315,254719,241190,
AMBP,21435341,18617148,2818193,823950309,116220923,95894070,132075231,767642,48782,5903587,5990836,5994784,5994764,5995006,5994565,5994667,18008842,18008866,18008153,7685172,7715510,7737388,7786601,7809932,9863987,7217643,23098264,23385629,29775105,50847,57385,57332,56446,56842,28624,45001,162113,168062,84990,3376,3069,2865,2537,2516,1300,8721,12165,8493,3740,1884780,3296323,2718578,2385466,2179796,1230441,1230441,1230441,1230441,1230441,201032,397419,336101,289031,260132,679206,163818,163818,163818,163818,377036,960893,1312430,1527037,1657588,163623065,163623065,163623065,163623065,163623065,40286,111712,156589,183077,198488,294631,28809035,28809035,28809035,28809035,
