budget_function,PMU_counter_used_budget,PMU_counter_used_budget_r,PMU_counter_used_budget_w,total_calc_r,total_calc_w,used_budget_read[0],used_budget_read[1],used_budget_read[2],used_budget_read[3],used_budget_read[4],used_budget_read[5],used_budget_read[6],used_budget_read[7],used_budget_read[8],used_budget_read[9],used_budget_write[0],used_budget_write[1],used_budget_write[2],used_budget_write[3],used_budget_write[4],used_budget_write[5],used_budget_write[6],used_budget_write[7],used_budget_write[8],used_budget_write[9],calculated_read[0],calculated_read[1],calculated_read[2],calculated_read[3],calculated_read[4],calculated_read[5],calculated_read[6],calculated_read[7],calculated_read[8],calculated_read[9],calculated_write[0],calculated_write[1],calculated_write[2],calculated_write[3],calculated_write[4],calculated_write[5],calculated_write[6],calculated_write[7],calculated_write[8],calculated_write[9],
EWMA,15814213,10362375,5451838,7016372,3671800,1413455,1389480,1175019,1035978,965858,912318,892718,861917,864205,851427,631819,761219,639106,559036,519748,488389,478092,459191,461593,453645,282691,504048,638242,717789,767402,796385,815651,824904,832764,836496,126363,253334,330488,376197,404907,421603,432900,438158,442845,445005,
SW,15551581,10149936,5401645,7216851,3842667,1680398,305033,458689,865318,1140021,1142483,1139524,1136837,1139802,1141831,894100,165853,242973,459561,606486,608179,606173,604288,606334,607698,1376936,1224117,814707,543013,543013,543013,543013,543013,543013,543013,729339,652785,434309,289462,289462,289462,289462,289462,289462,289462,
AFC,15568576,10165852,5402724,6821240,3621733,998355,1478099,1226796,1079941,972941,922739,897065,873644,865397,850875,512169,790012,655400,577207,517782,491491,478580,465530,461659,452894,199671,455356,609644,703703,757550,790587,811882,824234,832466,836147,102433,239948,323038,373871,402653,420420,432052,438747,443329,445242,
AMBP,15438450,10075694,5362756,6727203,3578963,793167,1522073,1257358,1088235,981706,943172,895137,873041,858012,863793,414950,811495,671061,579904,521904,504052,476738,464841,456466,461345,158713,431385,596579,694910,752269,790449,811386,823717,830576,837219,83070,228755,317216,369753,400183,420956,432112,438657,442218,446043,
PIC,12002630,7884560,4118070,4284717350,4289613790,788456,788456,788456,788456,788456,788456,788456,788456,788456,788456,411807,411807,411807,411807,411807,411807,411807,411807,411807,411807,428471735,428471735,428471735,428471735,428471735,428471735,428471735,428471735,428471735,428471735,428961379,428961379,428961379,428961379,428961379,428961379,428961379,428961379,428961379,428961379,
