budget_function,PMU_counter_used_budget,PMU_counter_used_budget_r,PMU_counter_used_budget_w,total_calc_r,total_calc_w,used_budget_read[0],used_budget_read[1],used_budget_read[2],used_budget_read[3],used_budget_read[4],used_budget_read[5],used_budget_read[6],used_budget_read[7],used_budget_read[8],used_budget_read[9],used_budget_write[0],used_budget_write[1],used_budget_write[2],used_budget_write[3],used_budget_write[4],used_budget_write[5],used_budget_write[6],used_budget_write[7],used_budget_write[8],used_budget_write[9],calculated_read[0],calculated_read[1],calculated_read[2],calculated_read[3],calculated_read[4],calculated_read[5],calculated_read[6],calculated_read[7],calculated_read[8],calculated_read[9],calculated_write[0],calculated_write[1],calculated_write[2],calculated_write[3],calculated_write[4],calculated_write[5],calculated_write[6],calculated_write[7],calculated_write[8],calculated_write[9],
EWMA,9729403,6372507,3356896,4295752,2243629,737847,907030,740159,657986,604142,579028,540297,536862,537498,531658,273144,512304,410811,361833,329455,314812,290228,288715,289614,285980,147569,299461,387600,441677,474170,495141,504172,510710,516067,519185,54628,146163,199092,231640,251203,263924,269184,273090,276394,278311,
SW,9572424,6236519,3335905,4450799,2384136,1023105,228963,273996,512813,707044,700005,695102,698947,708130,688414,545972,130003,144830,271298,378929,374237,370964,373502,379657,366513,807091,764883,508688,338591,338591,338591,338591,338591,338591,338591,424585,411641,273602,182044,182044,182044,182044,182044,182044,182044,
AFC,9583574,6246700,3336874,4180027,2229318,548291,927361,758264,672220,624653,553012,562806,546364,519248,534481,273163,500599,407713,362241,337688,294171,303289,293846,276731,287433,109658,273198,370211,430612,469420,486138,501471,510449,512208,516662,54632,143825,196602,229729,251320,259890,268569,273624,274245,276882,
AMBP,9537827,6212075,3325752,4124664,2204300,385151,956778,788639,688846,624243,590598,549510,543981,543862,540467,188261,515394,425061,371592,336373,318609,294043,292064,292990,291365,77110,253043,360162,425898,465567,490573,502360,510684,517319,521948,37732,133264,191623,227616,249367,263215,269380,273916,277730,280457,
PIC,5549190,3740730,1808460,4290104330,4292616280,374073,374073,374073,374073,374073,374073,374073,374073,374073,374073,180846,180846,180846,180846,180846,180846,180846,180846,180846,180846,429010433,429010433,429010433,429010433,429010433,429010433,429010433,429010433,429010433,429010433,429261628,429261628,429261628,429261628,429261628,429261628,429261628,429261628,429261628,429261628,
