budget_function,PMU_counter_used_budget,PMU_counter_used_budget_r,PMU_counter_used_budget_w,total_calc_r,total_calc_w,total_cycles,total_instructions,total_cache_misses,total_mispredicts,cycles[0],cycles[1],cycles[2],cycles[3],cycles[4],cycles[5],cycles[6],cycles[7],cycles[8],cycles[9],instructions[0],instructions[1],instructions[2],instructions[3],instructions[4],instructions[5],instructions[6],instructions[7],instructions[8],instructions[9],cache_misses[0],cache_misses[1],cache_misses[2],cache_misses[3],cache_misses[4],cache_misses[5],cache_misses[6],cache_misses[7],cache_misses[8],cache_misses[9],mispredicts[0],mispredicts[1],mispredicts[2],mispredicts[3],mispredicts[4],mispredicts[5],mispredicts[6],mispredicts[7],mispredicts[8],mispredicts[9],used_budget_read[0],used_budget_read[1],used_budget_read[2],used_budget_read[3],used_budget_read[4],used_budget_read[5],used_budget_read[6],used_budget_read[7],used_budget_read[8],used_budget_read[9],used_budget_write[0],used_budget_write[1],used_budget_write[2],used_budget_write[3],used_budget_write[4],used_budget_write[5],used_budget_write[6],used_budget_write[7],used_budget_write[8],used_budget_write[9],calculated_read[0],calculated_read[1],calculated_read[2],calculated_read[3],calculated_read[4],calculated_read[5],calculated_read[6],calculated_read[7],calculated_read[8],calculated_read[9],calculated_write[0],calculated_write[1],calculated_write[2],calculated_write[3],calculated_write[4],calculated_write[5],calculated_write[6],calculated_write[7],calculated_write[8],calculated_write[9],
EWMA_v2,33342719,20048314,13294405,12889880,8547663,59965507,119240656,98,995,6022958,5986250,5993660,5994128,5994441,5994700,5994779,5994905,5994819,5994867,11936999,11905539,11921914,11923570,11924692,11925283,11925532,11925788,11925660,11925679,85,4,2,1,1,1,1,1,1,1,220,135,102,86,78,76,75,74,74,75,2007705,2001827,2004480,2004674,2004831,2004921,2004947,2004989,2004969,2004971,1331929,1327380,1329132,1329273,1329376,1329429,1329457,1329487,1329469,1329473,401541,721598,978174,1183474,1347745,1479180,1584333,1668464,1735765,1789606,266385,478584,648693,784809,893722,980863,1050581,1106362,1150983,1186681,
SW_v2,37465315,22468076,14997239,19156927,12864386,71848314,142994858,19,833,5886911,5991649,5994435,5994378,5994937,5995892,5996467,5996548,11997292,11999805,11705825,11918330,11924060,11924016,11925264,11927552,11928730,11928862,23903547,23908672,15,3,1,0,0,0,0,0,0,0,97,85,85,84,82,81,78,81,81,79,428878,2003794,2004733,2004728,2004931,2005296,2005483,2005494,4001941,4002798,368515,1328696,1329318,1329310,1329451,1329695,1329822,1329824,2661021,2661587,428878,1216336,1479135,2004418,2004797,2004985,2005237,2005424,2670973,3336744,368515,848606,1008843,1329108,1329360,1329485,1329656,1329780,1773556,2217477,
AFC_v2,31501406,18889493,12611913,11855323,7938327,65741176,130811348,30,761,11790135,5992140,5994752,5994794,5994904,5994851,5994939,5994862,5994872,5994927,23486249,11919970,11925426,11925512,11925730,11925631,11925754,11925620,11925717,11925739,15,3,3,1,2,1,1,1,2,1,85,77,74,77,74,75,75,75,74,75,845754,2004027,2004929,2004944,2004978,2004963,2004982,2004961,2004976,2004979,647278,1328849,1329451,1329455,1329483,1329477,1329483,1329471,1329483,1329483,169150,536125,829885,1064896,1252912,1403322,1523654,1619915,1696927,1758537,129455,369333,561356,714975,837876,936196,1014853,1077776,1128117,1168390,
LR_v2,80628277,48365662,32262615,51366520,34259822,149593166,298141358,28,860,5552956,5992244,12000165,18006326,18007272,18007319,18008143,18005028,18005849,18007864,11038585,11920281,23909602,35894242,35896694,35897881,35898536,35893527,35894035,35897975,15,4,2,1,1,1,1,1,1,1,83,77,79,100,108,87,85,79,81,81,348690,2004074,4002948,6001145,6001563,6001688,6001819,6000950,6001066,6001719,312615,1328875,2661688,3994016,3994295,3994376,3994482,3993878,3993972,3994418,523035,2831766,5002385,7000243,6001772,6001750,6001884,6000516,6001124,6002045,468922,1837005,3328094,4660180,3994434,3994416,3994535,3993576,3994019,3994641,
AMBP_v2,30432330,18248101,12184229,8584260,5744254,71823666,142950626,27,768,17872826,5992034,5994824,5994728,5994883,5994848,5994845,5994877,5994923,5994878,35626143,11919682,11925305,11925348,11925604,11925671,11925591,11925786,11925746,11925750,15,3,2,1,1,1,1,1,1,1,85,79,79,77,76,74,75,74,75,74,204449,2003977,2004925,2004923,2004959,2004966,2004956,2004986,2004985,2004975,219638,1328836,1329454,1329444,1329471,1329470,1329467,1329484,1329485,1329480,36872,387263,639715,821480,952357,1046590,1114436,1163291,1198466,1223790,39606,267706,432049,550375,635574,696917,741084,772887,795785,812271,
PIC_v2,91751396,55039388,36712008,13852994178,13841646562,168039961,334964668,19,797,5974501,18004915,18007439,18007591,18007584,18007608,18007576,18007543,18007592,18007612,11881885,35893134,35898363,35898642,35898738,35898856,35898766,35898676,35898788,35898820,15,3,1,0,0,0,0,0,0,0,79,84,80,81,79,78,79,79,79,79,1023977,6000898,6001763,6001815,6001815,6001839,6001821,6001802,6001827,6001831,762424,3993848,3994451,3994477,3994465,3994475,3994468,3994455,3994469,3994476,429201525,774558129,1050843585,1271871960,1448694660,1590152825,1703319353,1793852572,1866279152,1924220417,429149214,774114870,1050087515,1270865637,1447488132,1588786130,1701824527,1792255242,1864599817,1922475478,
EWMA,20813966,12515225,8298741,8529504,5655843,59944803,119247827,5,769,5991899,5993946,5994716,5994913,5994837,5994901,5994848,5994912,5994882,5994949,11919184,11923723,11925220,11925676,11925631,11925691,11925584,11925699,11925608,11925811,3,1,1,0,0,0,0,0,0,0,85,78,77,76,75,75,76,75,76,76,2003905,1603880,1363509,1219155,1132481,1080495,1049274,1030576,1019329,1012621,1328780,1063528,904129,808407,750934,716465,695764,683369,675907,671458,400781,641400,785821,872487,924485,955687,974404,985638,992376,996425,265756,425310,521073,578539,613018,633707,646118,653568,658035,660719,
SW,20093105,12082465,8010640,8608729,5709863,59927054,119212146,3,765,5994408,5993253,5993605,5993284,5992950,5992535,5992065,5991860,5991511,5991583,11924412,11922284,11922994,11922472,11921684,11920890,11920024,11919547,11918830,11919009,1,1,1,0,0,0,0,0,0,0,81,77,77,75,76,76,75,76,76,76,2004787,370559,544925,1031020,1355475,1355344,1355201,1355121,1355002,1355031,1329362,248263,360476,683092,898428,898338,898246,898188,898113,898134,1633855,1459605,973424,648835,648835,648835,648835,648835,648835,648835,1080851,968708,646034,430610,430610,430610,430610,430610,430610,430610,
AFC,20197211,12146787,8050424,8166931,5411473,59668470,118664032,28,843,5717633,5991341,5994803,5994985,5994907,5994922,5994909,5995018,5995041,5994911,11339590,11918527,11925422,11925863,11925680,11925690,11925678,11925942,11925941,11925699,16,3,2,1,1,1,1,1,1,1,160,76,77,75,76,76,76,76,76,75,1275056,1748776,1451175,1271763,1164032,1099415,1060643,1037427,1023463,1015037,837557,1161180,963220,843860,772201,729218,703423,687979,678692,673094,255011,553764,733246,840949,905565,944335,967596,981562,989942,994961,167511,366244,485639,557283,600266,626056,641529,650819,656393,659733,
AMBP,19862261,11945361,7916900,7969211,5280544,59511824,118350951,27,841,5562987,5990420,5994830,5994895,5994765,5994749,5994845,5994752,5994813,5994768,11030406,11916554,11925591,11925637,11925424,11925415,11925553,11925433,11925491,11925447,15,3,2,1,1,1,1,1,1,1,160,77,75,76,75,76,76,75,75,76,877390,1827910,1498934,1300361,1181173,1109694,1066829,1041067,1025637,1016366,574085,1213590,994842,862799,783549,736020,707520,690392,680134,673969,175558,506028,704609,823759,895241,938131,963870,979309,988574,994132,114897,334635,466676,545900,593429,621947,639061,649327,655488,659184,
