budget_function,PMU_counter_used_budget,PMU_counter_used_budget_r,PMU_counter_used_budget_w,total_calc_r,total_calc_w,total_cycles,total_instructions,total_cache_misses,total_mispredicts,cycles[0],cycles[1],cycles[2],cycles[3],cycles[4],cycles[5],cycles[6],cycles[7],cycles[8],cycles[9],instructions[0],instructions[1],instructions[2],instructions[3],instructions[4],instructions[5],instructions[6],instructions[7],instructions[8],instructions[9],cache_misses[0],cache_misses[1],cache_misses[2],cache_misses[3],cache_misses[4],cache_misses[5],cache_misses[6],cache_misses[7],cache_misses[8],cache_misses[9],mispredicts[0],mispredicts[1],mispredicts[2],mispredicts[3],mispredicts[4],mispredicts[5],mispredicts[6],mispredicts[7],mispredicts[8],mispredicts[9],used_budget_read[0],used_budget_read[1],used_budget_read[2],used_budget_read[3],used_budget_read[4],used_budget_read[5],used_budget_read[6],used_budget_read[7],used_budget_read[8],used_budget_read[9],used_budget_write[0],used_budget_write[1],used_budget_write[2],used_budget_write[3],used_budget_write[4],used_budget_write[5],used_budget_write[6],used_budget_write[7],used_budget_write[8],used_budget_write[9],calculated_read[0],calculated_read[1],calculated_read[2],calculated_read[3],calculated_read[4],calculated_read[5],calculated_read[6],calculated_read[7],calculated_read[8],calculated_read[9],calculated_write[0],calculated_write[1],calculated_write[2],calculated_write[3],calculated_write[4],calculated_write[5],calculated_write[6],calculated_write[7],calculated_write[8],calculated_write[9],
EWMA_v2,15891485,10351188,5540297,6605717,3529262,60007537,48065198,983292,332,6028269,5989008,5998878,5997712,5997913,5998776,5999662,5999070,5999042,5999207,4485094,4643674,4739041,4737861,4849928,4842619,4858775,4895784,4987093,5025329,98642,98378,98559,98405,98462,98416,98392,98078,97925,98035,134,56,31,26,21,12,11,10,12,19,982299,1008007,1023797,1023583,1042243,1041031,1043731,1049909,1065086,1071502,519406,535889,546416,546308,558738,557906,559673,563819,573946,578196,196459,358768,491773,598135,686956,757771,814963,861952,902578,936362,103881,190282,261508,318468,366522,404798,435773,461382,483894,502754,
SW_v2,68021200,41504288,26516912,38815329,24894851,155645098,239043752,983617,268,11578531,11999197,12003911,12003842,18010433,18009297,18008442,18009695,18011017,18010733,15911634,16800369,16935618,16723122,28744374,28765182,28804737,28856034,28726645,28776037,98656,98484,97952,98290,98341,98485,98383,98080,98490,98456,47,29,33,27,25,27,21,20,19,20,2200451,3034666,3057235,3021789,5025966,5029449,5036021,5044564,5022955,5031192,1536016,1887238,1902252,1878626,3214997,3217304,3221689,3227389,3212959,3218442,2200451,2617559,2764117,3037897,3701663,4359068,5030479,5036678,5034513,5032904,1536016,1711627,1775169,1889372,2331958,2770309,3217997,3222127,3220679,3219597,
AFC_v2,14801404,9565867,5235537,5932968,3276029,71787048,72048203,983379,165,17801198,5995790,5998965,5997087,5996914,5998474,5999481,5999035,5999377,6000727,28431027,4767924,4742336,4814527,4927380,4859000,4955980,4923956,4797040,4829033,98378,98465,98512,98524,98089,98000,98222,98250,98448,98491,31,23,18,14,12,15,12,12,14,14,190905,1028620,1024340,1036341,1055190,1043779,1059923,1054584,1033400,1038785,210603,549623,546793,554777,567350,559730,570502,566909,552817,556433,38181,236268,393882,522373,628936,711904,781507,836122,875577,908218,42120,143620,224254,290358,345756,388550,424940,453333,473229,489869,
LR_v2,64865019,39614229,25250790,42126970,26858116,149810509,227540540,983664,205,5734986,5997076,12003334,18010127,18012249,18009703,18010532,18011935,18011548,18009019,4275225,4941089,16890616,28771898,28738952,28743811,28897455,28814217,28725693,28741584,98532,98080,98217,98450,98464,98553,98095,98239,98519,98515,21,24,21,26,18,20,16,20,21,18,288442,1057470,3049684,5030516,5024984,5025837,5051473,5037548,5022793,5025482,255196,568859,1897248,3218035,3214351,3214899,3231990,3222701,3212855,3214656,432663,1441984,4045791,6020932,5022218,5026263,5064291,5030586,5015416,5026826,382794,725690,2561442,3878428,3212509,3215173,3240535,3218057,3207932,3215556,
AMBP_v2,14699160,9504506,5194654,4480406,2464375,71712840,71642872,983462,159,17731458,5995569,5998605,5998139,5998234,5998101,5997583,5998476,5998119,5998556,28190989,4773579,4716272,4861441,4950823,4911786,4835666,4796635,4798408,4807273,98450,98632,98499,98090,97966,98000,98387,98445,98426,98567,28,20,17,13,15,13,14,14,12,13,157095,1029566,1019988,1044186,1059083,1052558,1039823,1033407,1033672,1035128,188108,550262,543877,560013,569917,565586,557124,552791,553001,553975,28349,205732,331724,426794,497925,547965,581702,604838,621543,633834,33930,123476,186800,235297,271998,297643,314585,326003,334261,340382,
PIC_v2,75198427,45833995,29364432,13847203761,13837027519,167788114,263201858,983045,189,5683722,18007341,18010599,18012090,18013511,18012395,18012797,18013109,18011225,18011325,4256012,28947207,28710618,28697331,28696504,28811468,28756176,28820548,28696079,28809915,97964,98022,98663,98467,98548,98040,98398,98358,98580,98005,17,19,19,21,19,19,18,18,19,20,559629,5059723,5020298,5018072,5017936,5037098,5027896,5038618,5017863,5036862,402554,3237502,3211195,3209682,3209623,3222413,3216243,3223390,3209582,3222248,429108655,774295598,1050437267,1271350157,1448080442,1589468502,1702577110,1793066141,1865453215,1923366674,429077240,773906022,1049763786,1270449694,1446998409,1588239939,1701231929,1791626950,1863940206,1921793344,
EWMA,9893056,6445658,3447398,4384980,2344191,59977783,47855710,984804,149,5996215,5997500,5998053,5998556,5997827,5997395,5997891,5998909,5997910,5997527,4821559,4711255,4765261,4844413,4805854,4693270,4730341,4844011,4768222,4871524,98380,98556,98603,98517,98456,98416,98520,98622,98607,98127,28,16,13,13,13,15,14,13,12,12,1037583,811672,699799,638719,585046,539259,533009,543200,521544,535827,555593,432216,373989,343055,313151,286149,284105,292161,278502,288477,207516,328347,402637,449853,476891,489364,498093,507114,510000,515165,111118,175337,215067,240664,255161,261358,265907,271157,272626,275796,
SW,9554746,6225917,3328829,4478391,2402508,59964961,48134881,983071,134,5998405,5997452,5998126,5997104,5996424,5996073,5996061,5995064,5994831,5995421,4750087,4774009,4790620,4874701,4918500,4886012,4820008,4779915,4735304,4805725,98515,98571,98343,98328,97990,97942,98064,98398,98460,98460,15,13,12,14,13,14,14,14,13,12,1025573,206703,277872,542988,711190,705756,694785,688069,680630,692351,547606,115227,147377,291391,381705,378062,370755,366262,361319,369125,822866,754495,503383,342521,342521,342521,342521,342521,342521,342521,435047,404736,270070,184665,184665,184665,184665,184665,184665,184665,
AFC,9649986,6286594,3363392,4227884,2261165,59795336,48017154,983121,144,5816087,5994143,5998537,5997720,5998480,5997024,5997576,5998333,5998593,5998843,4534809,4955739,4903580,4768357,4775518,4837021,4827790,4753951,4820629,4839760,98007,97930,98016,98555,98527,98368,98401,98475,98449,98393,19,16,15,12,17,13,15,13,12,12,647315,930432,761592,644618,593712,572421,549943,525371,531592,529598,339139,502665,409898,343842,317037,307134,294706,279857,284950,284164,129463,289656,384043,436158,467668,488618,500883,505780,510942,514673,67827,154794,205814,233419,250142,261540,268173,270509,273397,275550,
AMBP,9496338,6187198,3309140,4120434,2201488,59849316,47796990,983921,152,5872551,5993976,5998374,5997955,5996764,5998539,5998138,5997674,5997924,5997421,4490774,4736654,4790803,4829269,4840517,4719123,4823407,4823588,4866401,4876454,98432,98610,98332,98538,98426,98432,98417,98593,98171,97970,21,16,14,16,16,15,14,12,15,13,467793,929722,771528,675815,615107,556984,555679,541024,539288,534258,243356,497374,413652,362914,330257,296225,298141,290076,289956,287189,93638,260854,362988,425553,463463,482167,496869,505700,512417,516785,48751,138475,193510,227390,247963,257615,265720,270591,274464,277009,
