budget_function,PMU_counter_used_budget,PMU_counter_used_budget_r,PMU_counter_used_budget_w,total_calc_r,total_calc_w,used_budget_read[0],used_budget_read[1],used_budget_read[2],used_budget_read[3],used_budget_read[4],used_budget_read[5],used_budget_read[6],used_budget_read[7],used_budget_read[8],used_budget_read[9],used_budget_write[0],used_budget_write[1],used_budget_write[2],used_budget_write[3],used_budget_write[4],used_budget_write[5],used_budget_write[6],used_budget_write[7],used_budget_write[8],used_budget_write[9],calculated_read[0],calculated_read[1],calculated_read[2],calculated_read[3],calculated_read[4],calculated_read[5],calculated_read[6],calculated_read[7],calculated_read[8],calculated_read[9],calculated_write[0],calculated_write[1],calculated_write[2],calculated_write[3],calculated_write[4],calculated_write[5],calculated_write[6],calculated_write[7],calculated_write[8],calculated_write[9],
EWMA,18038832,15685358,2353474,10602779,1571068,2078364,2059014,1837934,1557505,1491968,1368581,1340273,1356649,1319644,1275426,163114,360237,297584,262369,236034,214335,214820,209057,201865,194059,415672,744340,963058,1081947,1163951,1204877,1231956,1256894,1269444,1270640,32622,98145,138032,162899,177526,184887,190873,194509,195980,195595,
SW,17963914,15600724,2363190,10433811,1828216,2581533,427399,501896,1353076,1802292,1748932,1814687,1801353,1778884,1790672,399238,127288,108150,184616,260749,252197,260747,249172,263012,258021,2078228,1859777,1170276,760790,760790,760790,760790,760790,760790,760790,328114,308417,211559,140018,140018,140018,140018,140018,140018,140018,
AFC,17655133,15241244,2413889,10234344,1620875,1431957,2300330,1883379,1646414,1487859,1381351,1155044,1323300,1346648,1284962,213547,356861,292521,256054,231752,244053,223804,197282,202598,195417,286391,689178,928018,1071697,1154929,1200213,1191180,1217604,1243412,1251722,42709,105539,142935,165558,178796,191847,198238,198047,198957,198249,
AMBP,17605132,15166948,2438184,134848785,1596364,1149247,2292435,1935989,1680413,1487176,1412470,1378002,1336055,1297900,1197261,173245,367246,297982,253144,233437,223386,213125,206840,201401,268378,229929,642430,901141,1056995,1143031,1196918,1233134,1253718,1262554,125928935,34729,101232,140582,163094,177162,186406,191749,194767,196093,210550,
PIC,26999930,25345680,1654250,4262017890,4292816750,2534568,2534568,2534568,2534568,2534568,2534568,2534568,2534568,2534568,2534568,165425,165425,165425,165425,165425,165425,165425,165425,165425,165425,426201789,426201789,426201789,426201789,426201789,426201789,426201789,426201789,426201789,426201789,429281675,429281675,429281675,429281675,429281675,429281675,429281675,429281675,429281675,429281675,
