budget_function,PMU_counter_used_budget,PMU_counter_used_budget_r,PMU_counter_used_budget_w,total_calc_r,total_calc_w,used_budget_read[0],used_budget_read[1],used_budget_read[2],used_budget_read[3],used_budget_read[4],used_budget_read[5],used_budget_read[6],used_budget_read[7],used_budget_read[8],used_budget_read[9],used_budget_write[0],used_budget_write[1],used_budget_write[2],used_budget_write[3],used_budget_write[4],used_budget_write[5],used_budget_write[6],used_budget_write[7],used_budget_write[8],used_budget_write[9],calculated_read[0],calculated_read[1],calculated_read[2],calculated_read[3],calculated_read[4],calculated_read[5],calculated_read[6],calculated_read[7],calculated_read[8],calculated_read[9],calculated_write[0],calculated_write[1],calculated_write[2],calculated_write[3],calculated_write[4],calculated_write[5],calculated_write[6],calculated_write[7],calculated_write[8],calculated_write[9],
EWMA,9723353,6368889,3354464,4289908,2239724,729481,883738,748689,666730,606024,575240,564000,533966,524903,536118,267511,496782,416510,367682,330702,312304,306038,286795,281202,288938,145896,293464,384509,440953,473967,494221,508176,513334,515647,519741,53502,142158,197028,231158,251066,263313,271858,274845,276116,278680,
SW,9696530,6310989,3385541,4535014,2440190,1049205,238793,265582,532222,702799,695330,697602,709118,720162,700176,563369,136550,139196,284227,376104,371135,372622,380318,387684,374336,819789,778641,517860,345532,345532,345532,345532,345532,345532,345532,433057,420822,279705,186658,186658,186658,186658,186658,186658,186658,
AFC,9622813,6270260,3352553,4199495,2242272,529565,947934,763995,681571,611017,585023,550377,543783,536090,520905,260710,514299,411493,368467,328567,315522,295001,292143,287953,278398,105913,274317,372252,434115,469495,492600,504155,512080,516882,517686,52142,144573,197957,232059,251360,264192,270353,274711,277359,277566,
AMBP,9535934,6210946,3324988,4133095,2209947,384559,970820,782653,677160,649387,580319,562636,532613,543131,527668,187893,524770,421055,363809,353134,311770,302805,284485,292483,282784,76991,255756,361135,424340,469349,491543,505761,511131,517531,519558,37658,135080,192275,226581,251891,263866,271653,274219,277871,278853,
PIC,5759620,3867280,1892340,4289939810,4292507240,386728,386728,386728,386728,386728,386728,386728,386728,386728,386728,189234,189234,189234,189234,189234,189234,189234,189234,189234,189234,428993981,428993981,428993981,428993981,428993981,428993981,428993981,428993981,428993981,428993981,429250724,429250724,429250724,429250724,429250724,429250724,429250724,429250724,429250724,429250724,
