budget_function,PMU_counter_used_budget,PMU_counter_used_budget_r,PMU_counter_used_budget_w,total_calc_r,total_calc_w,total_cycles,total_instructions,total_cache_misses,total_mispredicts,cycles[0],cycles[1],cycles[2],cycles[3],cycles[4],cycles[5],cycles[6],cycles[7],cycles[8],cycles[9],instructions[0],instructions[1],instructions[2],instructions[3],instructions[4],instructions[5],instructions[6],instructions[7],instructions[8],instructions[9],cache_misses[0],cache_misses[1],cache_misses[2],cache_misses[3],cache_misses[4],cache_misses[5],cache_misses[6],cache_misses[7],cache_misses[8],cache_misses[9],mispredicts[0],mispredicts[1],mispredicts[2],mispredicts[3],mispredicts[4],mispredicts[5],mispredicts[6],mispredicts[7],mispredicts[8],mispredicts[9],used_budget_read[0],used_budget_read[1],used_budget_read[2],used_budget_read[3],used_budget_read[4],used_budget_read[5],used_budget_read[6],used_budget_read[7],used_budget_read[8],used_budget_read[9],used_budget_write[0],used_budget_write[1],used_budget_write[2],used_budget_write[3],used_budget_write[4],used_budget_write[5],used_budget_write[6],used_budget_write[7],used_budget_write[8],used_budget_write[9],calculated_read[0],calculated_read[1],calculated_read[2],calculated_read[3],calculated_read[4],calculated_read[5],calculated_read[6],calculated_read[7],calculated_read[8],calculated_read[9],calculated_write[0],calculated_write[1],calculated_write[2],calculated_write[3],calculated_write[4],calculated_write[5],calculated_write[6],calculated_write[7],calculated_write[8],calculated_write[9],
EWMA_v2,25615047,16728238,8886809,10742240,5704336,59984151,80719302,492830,28888,6027123,5988508,5994133,5996369,5995325,5996043,5995981,5996022,5997044,5997603,7957497,7966653,8038041,8065221,8079090,8071237,8171412,8140886,8178556,8050709,49463,49387,49497,49251,49309,49443,48959,49003,49016,49502,3921,3301,3043,2845,2752,2658,2647,2589,2580,2552,1657998,1656788,1667909,1671690,1673631,1671720,1688400,1683038,1689251,1667813,878327,877506,885065,887797,889195,888111,899247,895812,900001,885748,331599,596636,810890,983050,1121166,1231276,1322700,1394767,1453663,1496493,175665,316033,429839,521430,594983,653608,702735,741350,773080,795613,
SW_v2,40441594,25449483,14992111,22369488,13176365,89832470,140605807,491981,25183,5847236,5993191,5995673,5996093,5995489,12001346,12000669,12001711,12000660,12000402,7804514,8065881,8112939,8129877,8113647,20091686,20056625,20042489,20094328,20093821,49370,49254,49087,49031,49078,49125,49391,49318,49269,49058,2541,2561,2504,2544,2533,2520,2526,2500,2470,2484,380296,1670370,1677924,1680940,1678168,3675124,3669350,3666731,3675250,3675330,312871,887459,892587,894556,892733,2224167,2220341,2218623,2224401,2224373,380296,1025333,1242863,1676411,1679011,2344744,3007547,3670402,3670444,3672437,312871,600165,697639,891534,893292,1337152,1779080,2221044,2221122,2222466,
AFC_v2,26860333,17286386,9573947,11247601,6321783,71816861,104715086,492501,24630,17850981,5993917,5995117,5996150,5996418,5996963,5998191,5995443,5996408,5997273,31741391,8065093,8174508,8175179,8130311,8057812,8080743,8077637,8123932,8088480,49436,49331,49005,49066,49167,49272,49294,49496,49179,49255,2496,2511,2470,2479,2442,2433,2451,2447,2443,2458,2194775,1669887,1687925,1688016,1680419,1668366,1672263,1671697,1679435,1673603,1546841,887219,899332,899365,894346,886254,888792,888462,893618,889718,438955,685141,885697,1046160,1173011,1272082,1352118,1416033,1468713,1509691,309368,424938,519816,595725,655449,701610,739046,768929,793866,813036,
LR_v2,73620929,45360079,28260850,48202567,30043116,149690057,260135537,493223,24521,5640807,5993763,12000842,18008027,18008802,18007447,18009170,18006972,18007081,18007146,7408264,8089710,20028900,32025368,32083446,32147791,32037131,32071380,32093132,32150415,49095,49579,49474,49529,49261,49111,49367,49415,49334,49058,2486,2465,2468,2498,2449,2438,2437,2424,2426,2430,300752,1673651,3664246,5664511,5673884,5684704,5666261,5671719,5675370,5684981,251342,889843,2217098,3550752,3557119,3564301,3552012,3555744,3558104,3564535,451128,2360100,4659543,6664643,5678570,5690114,5657040,5674448,5677195,5689786,377013,1209093,2880725,4217579,3560302,3567892,3545868,3557610,3559284,3567750,
AMBP_v2,23370875,15192560,8178315,7140174,3858642,71686629,104264550,493261,24261,17718898,5994545,5996307,5996532,5996114,5996528,5996700,5996952,5996640,5997413,31462512,8126949,8056833,8077926,8050369,8138528,8088282,8059566,8092071,8111514,49493,49053,49338,49367,49341,49289,49332,49346,49382,49320,2475,2449,2415,2412,2434,2427,2390,2394,2412,2453,130909,1679928,1668128,1671601,1667125,1681806,1673293,1668483,1673951,1677336,170608,894028,886091,888528,885479,895227,889614,886432,890052,892256,23634,319402,530232,682654,791593,872671,929515,969577,999405,1021491,30780,183086,291318,369684,425558,467541,496759,517223,532609,544084,
PIC_v2,84301860,51802204,32499656,13850931124,13838983710,167649186,295851880,492448,24255,5566689,18006398,18008938,18008967,18010222,18009088,18009025,18009592,18009754,18010513,7233847,32057498,32037423,32167777,32048063,32077247,31997828,32113801,32062305,32056091,49260,49352,49238,49049,49357,49232,49283,49020,49265,49392,2464,2448,2464,2409,2416,2406,2401,2425,2411,2411,759913,5669648,5666298,5687681,5668004,5672762,5659471,5678930,5670293,5669204,500891,3554296,3552033,3566399,3553118,3556329,3547500,3560408,3554690,3553992,429148712,774449628,1050689691,1271686018,1448479144,1589914597,1703060301,1793580756,1865995393,1923926884,429096907,773985114,1049895227,1270626191,1447208306,1588474640,1701485941,1791897564,1864225718,1922088102,
EWMA,16032341,10465602,5566739,7136075,3796204,59959880,81099531,493171,24047,5994706,5995101,5994714,5995661,5996952,5996508,5997119,5996143,5996816,5996160,8081278,8100112,8089019,8153615,8195968,8125634,8083707,8077260,8099262,8093676,49334,49481,49591,49191,49064,49101,49364,49373,49251,49421,2430,2405,2415,2371,2391,2415,2423,2395,2411,2391,1672184,1340869,1137807,1027914,960677,903023,870859,855852,851484,844933,888953,713150,604837,547942,512907,480280,462278,454424,452803,449165,334436,535722,656139,730494,776530,801828,815634,823677,829238,832377,177790,284862,348857,388674,413520,426872,433953,438047,440998,442631,
SW,15453811,10090554,5363257,7181576,3819946,59940334,80852782,493211,24608,5995726,5994111,5995858,5994784,5994442,5993563,5993581,5993526,5992431,5992312,8071271,8098658,8040570,8073483,8052306,8050869,8088501,8088354,8135162,8153608,49343,49345,49294,49486,49383,49331,49298,49296,49291,49144,2391,2411,2428,2411,2551,2527,2510,2493,2471,2415,1670498,331934,438504,857178,1124963,1124762,1131130,1131147,1138799,1141639,887742,183821,229497,454289,596621,596420,600659,600627,605810,607771,1343146,1227012,813645,542539,542539,542539,542539,542539,542539,542539,706954,654891,433687,289202,289202,289202,289202,289202,289202,289202,
AFC,15581253,10172704,5408549,6844489,3638123,59894215,80852585,492392,24032,5930125,5992173,5996394,5995231,5996554,5996863,5996259,5996693,5997268,5996655,7951777,8027286,8103244,8032832,8153405,8112053,8133540,8130228,8118901,8089319,49462,49313,49279,49411,49234,49068,49011,49061,49306,49247,2417,2414,2420,2414,2421,2404,2390,2383,2380,2389,1108049,1441438,1210293,1049578,982669,919511,890650,869984,856161,844371,585411,765783,644517,557152,524423,489436,474432,463211,455554,448630,221609,465574,614517,701529,757757,790107,810215,822168,828966,832047,117082,246822,326361,372519,402899,420206,431051,437483,441097,442603,
AMBP,15275007,9977100,5297907,6659433,3534393,59506116,80321923,492652,23973,5543535,5992349,5995757,5995297,5996951,5995829,5996887,5996570,5997192,5995749,7280050,8197352,8230848,8083752,8116528,8075805,8073525,8075520,8120888,8067655,49243,49111,49061,49094,49344,49192,49553,49257,49400,49397,2422,2403,2398,2378,2407,2389,2385,2408,2382,2401,706798,1550009,1273848,1079115,987552,921217,886591,866500,861605,843865,357470,830183,682144,574021,525923,489547,471071,460486,458947,448115,141439,423153,593292,690456,749875,784143,804632,817005,825925,829513,71574,223295,315064,366855,398668,416843,427688,434247,439187,440972,
PIC,10975000,7268180,3706820,4285518640,4290148410,167729735,296099956,492486,24256,5649175,18006136,18008281,18009810,18009297,18009533,18009411,18009683,18009337,18009072,7384455,32013606,32074025,32029168,32103102,32108906,32089136,32119960,32076154,32101444,49266,49368,49280,49361,49131,49317,49308,49082,49174,49199,2439,2421,2408,2423,2422,2414,2436,2422,2442,2429,726818,726818,726818,726818,726818,726818,726818,726818,726818,726818,370682,370682,370682,370682,370682,370682,370682,370682,370682,370682,428551864,428551864,428551864,428551864,428551864,428551864,428551864,428551864,428551864,428551864,429014841,429014841,429014841,429014841,429014841,429014841,429014841,429014841,429014841,429014841,
