budget_function,PMU_counter_used_budget,PMU_counter_used_budget_r,PMU_counter_used_budget_w,total_calc_r,total_calc_w,used_budget_read[0],used_budget_read[1],used_budget_read[2],used_budget_read[3],used_budget_read[4],used_budget_read[5],used_budget_read[6],used_budget_read[7],used_budget_read[8],used_budget_read[9],used_budget_write[0],used_budget_write[1],used_budget_write[2],used_budget_write[3],used_budget_write[4],used_budget_write[5],used_budget_write[6],used_budget_write[7],used_budget_write[8],used_budget_write[9],calculated_read[0],calculated_read[1],calculated_read[2],calculated_read[3],calculated_read[4],calculated_read[5],calculated_read[6],calculated_read[7],calculated_read[8],calculated_read[9],calculated_write[0],calculated_write[1],calculated_write[2],calculated_write[3],calculated_write[4],calculated_write[5],calculated_write[6],calculated_write[7],calculated_write[8],calculated_write[9],
EWMA,15057256,9313484,5743772,6304925,3873591,1236889,1265524,1064915,928577,874879,832009,786614,785988,778702,759387,674146,805923,673736,583745,548509,520250,490190,489897,485101,472275,247377,451006,573787,644745,690771,719018,732537,743227,750322,752135,134829,269047,349984,396736,427090,445722,454615,461671,466357,467540,
SW,14737340,9088143,5649197,6539484,4068994,1496480,285833,423852,773417,1022072,1032613,1004637,1021811,1024207,1003221,929811,179227,263733,480429,635326,642357,623698,635132,636738,622746,1242740,1100787,735388,494367,494367,494367,494367,494367,494367,494367,771971,684861,457590,307796,307796,307796,307796,307796,307796,307796,
AFC,14829465,9145180,5684285,6136766,3813372,899071,1329453,1099272,971105,890262,823951,806249,788837,760847,776133,553386,827655,684091,604588,554244,512154,501659,490809,472607,483092,179814,409741,547647,632338,683922,711927,730791,742400,746089,752097,110677,254072,340075,392977,425230,442614,454423,461700,463881,467723,
AMBP,14748977,9093345,5655632,6076465,3779124,747670,1363566,1124998,980178,890234,840249,806531,781361,789592,768966,464288,847992,699814,609778,553709,522736,501652,485700,491706,478257,149614,392404,538922,627173,679785,711877,730807,740917,750652,754314,92937,243948,335121,390052,422783,442773,454548,460778,466963,469221,
PIC,12201290,7525790,4675500,4285183750,4288889130,752579,752579,752579,752579,752579,752579,752579,752579,752579,752579,467550,467550,467550,467550,467550,467550,467550,467550,467550,467550,428518375,428518375,428518375,428518375,428518375,428518375,428518375,428518375,428518375,428518375,428888913,428888913,428888913,428888913,428888913,428888913,428888913,428888913,428888913,428888913,
