budget_function,PMU_counter_used_budget,PMU_counter_used_budget_r,PMU_counter_used_budget_w,total_calc_r,total_calc_w,used_budget_read[0],used_budget_read[1],used_budget_read[2],used_budget_read[3],used_budget_read[4],used_budget_read[5],used_budget_read[6],used_budget_read[7],used_budget_read[8],used_budget_read[9],used_budget_write[0],used_budget_write[1],used_budget_write[2],used_budget_write[3],used_budget_write[4],used_budget_write[5],used_budget_write[6],used_budget_write[7],used_budget_write[8],used_budget_write[9],calculated_read[0],calculated_read[1],calculated_read[2],calculated_read[3],calculated_read[4],calculated_read[5],calculated_read[6],calculated_read[7],calculated_read[8],calculated_read[9],calculated_write[0],calculated_write[1],calculated_write[2],calculated_write[3],calculated_write[4],calculated_write[5],calculated_write[6],calculated_write[7],calculated_write[8],calculated_write[9],
EWMA,24859830,21860742,2999088,15099595,1908751,3202756,3003554,2530897,2302537,2086589,2004645,1919953,1922854,1110801,1776156,205472,410002,326461,288739,254550,249658,234298,231574,648951,149383,640551,1113151,1396700,1577867,1679611,1744617,1779684,1808318,1668814,1690282,41094,114875,157192,183501,197710,208099,213338,216985,303378,272579,
SW,24228493,21180800,3047693,15911817,1908426,3629211,709871,1019893,1889634,2481455,1813996,2256358,2441552,2438508,2500322,444632,102647,111966,220433,304921,648243,311105,305689,296067,301990,2996527,2683703,1786325,1206466,1206466,1206466,1206466,1206466,1206466,1206466,343453,330120,219748,145015,145015,145015,145015,145015,145015,145015,
AFC,24603825,21722073,2881752,14494546,1981080,2197825,3275255,2683823,2324991,1467989,1941600,2034882,1952814,1966346,1876548,266916,393003,323367,280867,620077,184231,194990,198401,213622,206278,439565,1006703,1342127,1538699,1524557,1607965,1693348,1745241,1789462,1806879,53383,121307,161719,185548,272453,254809,242846,233957,229890,225168,
AMBP,24224555,21432569,2791986,14186435,152003542,1650293,3359363,2727529,1712645,2086951,2124371,2005015,1995868,1882126,1888408,197593,404820,329634,651251,201448,201448,201448,201448,201448,201448,330138,935983,1294292,1377962,1519759,1640681,1713547,1770011,1792434,1811628,39598,112642,156040,255082,25240030,25240030,25240030,25240030,25240030,25240030,
PIC,20145870,15702250,4443620,4274554350,4289190570,1570225,1570225,1570225,1570225,1570225,1570225,1570225,1570225,1570225,1570225,444362,444362,444362,444362,444362,444362,444362,444362,444362,444362,427455435,427455435,427455435,427455435,427455435,427455435,427455435,427455435,427455435,427455435,428919057,428919057,428919057,428919057,428919057,428919057,428919057,428919057,428919057,428919057,
