budget_function,PMU_counter_used_budget,PMU_counter_used_budget_r,PMU_counter_used_budget_w,total_calc_r,total_calc_w,total_cycles,total_instructions,total_cache_misses,total_mispredicts,cycles[0],cycles[1],cycles[2],cycles[3],cycles[4],cycles[5],cycles[6],cycles[7],cycles[8],cycles[9],instructions[0],instructions[1],instructions[2],instructions[3],instructions[4],instructions[5],instructions[6],instructions[7],instructions[8],instructions[9],cache_misses[0],cache_misses[1],cache_misses[2],cache_misses[3],cache_misses[4],cache_misses[5],cache_misses[6],cache_misses[7],cache_misses[8],cache_misses[9],mispredicts[0],mispredicts[1],mispredicts[2],mispredicts[3],mispredicts[4],mispredicts[5],mispredicts[6],mispredicts[7],mispredicts[8],mispredicts[9],used_budget_read[0],used_budget_read[1],used_budget_read[2],used_budget_read[3],used_budget_read[4],used_budget_read[5],used_budget_read[6],used_budget_read[7],used_budget_read[8],used_budget_read[9],used_budget_write[0],used_budget_write[1],used_budget_write[2],used_budget_write[3],used_budget_write[4],used_budget_write[5],used_budget_write[6],used_budget_write[7],used_budget_write[8],used_budget_write[9],calculated_read[0],calculated_read[1],calculated_read[2],calculated_read[3],calculated_read[4],calculated_read[5],calculated_read[6],calculated_read[7],calculated_read[8],calculated_read[9],calculated_write[0],calculated_write[1],calculated_write[2],calculated_write[3],calculated_write[4],calculated_write[5],calculated_write[6],calculated_write[7],calculated_write[8],calculated_write[9],
EWMA_v2,33134643,20854164,12280479,12027966,6975653,84025472,108705203,498560,6103,6028378,5989870,5993600,5997021,12003816,5997783,12006967,5996923,12008382,12002732,8194403,2487214,8114509,8207641,14639887,8219869,15488694,8334267,14752753,20265966,49429,50928,49234,49227,50567,49403,50736,49046,50770,49220,802,722,585,586,575,561,573,573,563,563,1639698,688375,1625514,1641019,2714325,1643007,2855685,1662083,2733112,3651346,931406,296737,921206,931538,1647488,932849,1741703,945574,1660013,2271965,327939,400026,645123,844302,1218306,1303246,1613733,1623403,1845344,2206544,186281,208372,350938,467058,703144,749085,947608,947201,1089763,1326203,
SW_v2,73837976,45138430,28699546,41532836,26485799,155704350,266117090,492624,5762,11643810,12001237,12002590,11999998,18008251,18009879,18008752,18008710,18011245,18009878,19507819,19234409,20269272,19704716,31129799,31281974,31207206,31229239,31174076,31378580,49176,49094,49240,49775,49258,49292,49091,49270,49286,49142,583,586,571,567,568,581,578,584,581,563,1568745,3479601,3651901,3557937,5462753,5488172,5475706,5479349,5470090,5504176,1111839,2157493,2272354,2209753,3479840,3496786,3488454,3490892,3484688,3507447,1568745,2524173,2900082,3563146,4224197,4836287,5475544,5481076,5475048,5484538,1111839,1634666,1847229,2213200,2653982,3062126,3488360,3492044,3488011,3494342,
AFC_v2,22423908,14281701,8142207,8846129,5072220,71793631,100702996,494630,5672,17831175,5999006,5988023,5994823,5999970,5994222,5996446,6000652,5991844,5997470,31119010,8015413,7161357,8322971,7948428,6856641,8207872,7912720,6877128,8281456,49277,49149,50179,49081,49274,50093,49343,49165,49848,49221,574,577,567,564,556,563,572,565,562,572,226504,1609001,1466813,1660192,1597729,1415942,1641043,1591816,1419361,1653300,234352,910177,815419,944340,902664,781513,931527,898711,783801,939703,45300,358040,579794,795873,956244,1048183,1166755,1251767,1285285,1358888,46870,219531,338708,459834,548400,595022,662323,709600,724440,767492,
LR_v2,75969698,46421399,29548299,49246495,31350679,156062982,268734465,493830,5695,5993193,12002928,12002236,18006788,18010501,18011634,18007801,18010551,18009012,18008338,8284590,14589107,20233704,32201255,32263604,32241843,32241400,32219582,32204082,32255298,49124,50654,49274,49343,49302,49277,49291,49353,49147,49065,566,583,570,565,582,567,571,567,562,562,545001,2705855,3645939,5641183,5651566,5647926,5647917,5644234,5641587,5650191,422642,1641827,2268376,3598755,3605666,3603234,3603251,3600771,3599012,3604765,817501,3786282,4115981,6638805,5656757,5646106,5647913,5642393,5640264,5654493,633963,2251419,2581650,4263944,3609121,3602018,3603259,3599531,3598133,3607641,
AMBP_v2,20492011,13122358,7369653,6256145,3537134,71516809,94761020,494658,5652,17543219,5993102,5997174,6000030,5990882,5996295,6002971,5992862,5997272,6003002,31266037,8325434,8291755,4877550,7716855,8252956,5012503,7706412,8281825,5029693,49321,49152,49190,49657,49609,49298,49667,49810,49231,49723,581,577,564,562,563,562,563,557,560,563,81054,1660683,1655013,1086350,1559338,1648541,1108811,1557543,1653333,1111692,137395,944637,940874,561861,877100,936539,576828,875912,939744,578763,14661,309478,520726,570465,691415,794556,771666,835956,899487,847735,24803,187892,304639,320474,388619,448382,426663,464860,503852,466950,
PIC_v2,83878586,51190678,32687908,13850438272,13839028682,167789186,294277244,493627,5669,5700864,18006334,18011365,18010702,18009431,18009493,18010217,18010494,18009743,18010543,3990693,32251559,32243538,32271228,32279176,32228825,32267193,32217492,32307150,32220390,50608,49297,49198,49199,49081,49201,49239,49210,49236,49358,559,566,569,567,571,561,577,562,562,575,341014,5649547,5648202,5652784,5654146,5645750,5652200,5643863,5658797,5644375,246568,3604330,3603417,3606505,3607374,3601773,3606070,3600533,3610479,3600859,429064932,774378584,1050629237,1271630676,1448432099,1589871558,1703024416,1793545035,1865964517,1923897218,429046043,773954430,1049880957,1270622796,1447216441,1588490237,1701510133,1791924942,1864258779,1922123924,
EWMA,15310303,9794201,5516102,6632879,3731273,59960454,77457028,493960,4311,5993780,6002214,5988110,5996417,5998304,5994722,5996525,6000232,5993038,5997112,8242502,7296401,7367862,8190032,7351889,7404126,8319358,7370451,7615227,8299180,49356,49282,49595,49316,49182,49813,49159,49142,49813,49302,437,433,433,430,434,429,425,431,432,427,1646389,1159559,1005465,1040302,812109,795645,931112,732488,780568,890564,935266,643177,559937,594824,449724,442958,535754,404903,437869,511690,329277,495333,597359,685947,711179,728072,768680,761441,765266,790325,187053,278277,334609,386652,399266,408004,433554,427823,429832,446203,
SW,19714037,12115232,7598805,9941391,5448901,83984495,109759939,496768,4296,5990273,5994638,12004689,5995737,12004606,5994485,12005613,5994133,12006609,5993712,7629948,8357815,15706793,8273818,15001192,8262478,14872073,8317887,14978291,8359644,49333,49067,50258,49124,50498,49257,50406,49298,50418,49109,427,424,443,425,428,427,435,426,431,430,1544467,664960,1903015,662982,1785485,661098,1763966,670316,1781662,677281,867334,416321,1234001,406965,1155726,405712,1141358,411864,1153183,406341,1000662,988617,988617,988617,988617,988617,988617,988617,988617,1031793,531750,531750,531750,531750,531750,531750,531750,531750,541923,652978,
AFC,14465085,9276493,5188592,6101006,3394039,59903052,77328915,495962,4285,5941648,5986045,5996935,5998242,5992748,5996610,6001958,5990799,5996487,6001580,8145837,6414455,8310997,8293267,6286451,8337545,8379233,6589794,8298186,8273150,49302,50596,49280,49172,50184,49113,49022,50710,49277,49306,431,432,429,430,428,426,428,427,426,428,598556,1222352,1317563,1119156,668265,1006661,943357,601898,919839,878846,271600,678095,763783,644843,352373,582701,543389,317563,530474,503771,119711,340239,535703,652393,655567,725785,769299,735819,772623,793867,54320,179075,296016,365781,363100,407020,434293,410947,434852,448635,
AMBP,11943162,7754878,4188284,287635603,160774336,95618512,143060204,495253,4325,5628741,5980664,5996076,5999971,5989719,5996372,6001491,18004577,18010355,18010546,3921851,6919033,8326292,6133195,7712987,8299349,5823950,31468421,32232104,32223022,50305,50036,49057,49276,49617,49276,49594,49553,49272,49267,432,428,429,434,432,431,435,433,437,434,133011,1399245,1359163,782308,991592,1004207,521338,521338,521338,521338,7103,786801,785994,417056,565882,579864,261396,261396,261396,261396,26682,301194,512787,566691,651671,722178,71213600,71213600,71213600,71213600,1500,158560,284046,310648,361694,405328,39813140,39813140,39813140,39813140,
